"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
  -1.95532226562E+00  -1.18598632812E+01  C_6381_8    
  -2.11791992188E+00  -1.26098632812E+01  C_6381_9    
  -1.93066406250E+00  -1.26899414062E+01  C_6381_10   
  -1.45556640625E+00  -1.31398925781E+01  C_6381_11   
  -9.08203125000E-01  -1.47500000000E+01  C_6381_12   
  -6.82373046875E-01  -1.57800292969E+01  C_6381_13   
  -2.89477539062E+00  -1.85698242188E+01  C_6381_14   
  -3.08520507812E+00  -2.05698242188E+01  C_6381_15   
  -3.59033203125E+00  -1.93000488281E+01  C_6381_16   
  -3.14990234375E+00  -2.10300292969E+01  C_6381_17   
  -2.24902343750E+00  -2.06799316406E+01  C_6381_18   
  -1.38818359375E+00  -7.00000000000E+00  C_6381_19   
  -1.02709960938E+00  -2.48999023438E+01  C_6381_20   
  -2.00195312500E-02  -2.55698242188E+01  C_6381_21   
  -2.09960937500E-01  -2.64699707031E+01  C_6381_22   
  -2.17773437500E-01  -2.74699707031E+01  C_6381_23   
  -7.49511718750E-02  -2.84899902344E+01  C_6381_24   
   2.21268066406E+03   2.20647998047E+03  C_6402_1    
  -3.22021484375E-01  -6.99951171875E-01  C_6402_2    
  -4.98535156250E-01  -1.53002929688E+00  C_6402_3    
  -3.85253906250E-01  -1.67993164062E+00  C_6402_4    
   2.32421875000E-01  -1.97998046875E+00  C_6402_5    
   8.88427734375E-01  -2.17993164062E+00  C_6402_6    
   9.54101562500E-01  -1.93994140625E+00  C_6402_7    
   1.08813476562E+00  -2.65991210938E+00  C_6402_8    
   9.27490234375E-01  -4.07006835938E+00  C_6402_9    
   9.35058593750E-02  -4.73999023438E+00  C_6402_10   
  -6.33056640625E-01  -5.76000976562E+00  C_6402_11   
  -1.03613281250E+00  -6.32006835938E+00  C_6402_12   
  -1.25927734375E+00  -6.72998046875E+00  C_6402_13   
  -1.78417968750E+00  -7.40991210938E+00  C_6402_14   
  -1.23510742188E+00  -1.23100585938E+01  C_6402_15   
  -2.54150390625E-01  -8.26000976562E+00  C_6402_16   
   3.48876953125E-01  -1.02600097656E+01  C_6402_17   
   6.78955078125E-01  -1.12700195312E+01  C_6402_18   
   9.92919921875E-01  -1.01799316406E+01  C_6402_19   
   1.97216796875E+00  -1.03598632812E+01  C_6402_20   
   1.90014648438E+00  -1.20400390625E+01  C_6402_21   
   1.87719726562E+00  -1.09799804688E+01  C_6402_22   
   2.02246093750E+00  -1.16699218750E+01  C_6402_23   
   2.21287866211E+03   2.20195996094E+03  C_6432_1    
  -7.20214843750E-01  -2.26000976562E+00  C_6432_2    
  -1.16992187500E+00  -2.69995117188E+00  C_6432_3    
  -1.52954101562E+00  -3.58007812500E+00  C_6432_4    
  -1.83227539062E+00  -6.22998046875E+00  C_6432_5    
  -2.11840820312E+00  -7.05004882812E+00  C_6432_6    
  -2.36645507812E+00  -7.22998046875E+00  C_6432_7    
