"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
  -7.80102539062E+00  -1.90600585938E+01  C_2755_17   
  -7.30566406250E+00  -1.83400878906E+01  C_2755_18   
  -7.15283203125E+00  -4.48999023438E+00  C_2755_19   
  -7.36206054688E+00  -2.14799804688E+01  C_2755_20   
  -7.28515625000E+00  -2.35600585938E+01  C_2755_21   
  -7.68139648438E+00  -9.72998046875E+00  C_2755_22   
  -7.86523437500E+00  -1.07600097656E+01  C_2755_23   
   2.21523291016E+03   2.22562988281E+03  C_2765_1    
  -4.65332031250E-01   1.18017578125E+00  C_2765_2    
  -8.02246093750E-01  -3.42993164062E+00  C_2765_3    
  -3.81591796875E-01  -1.70996093750E+00  C_2765_4    
  -1.14184570312E+00   3.57006835938E+00  C_2765_5    
  -2.11328125000E+00  -1.08498535156E+01  C_2765_6    
  -2.47680664062E+00  -6.81982421875E+00  C_2765_7    
  -2.67602539062E+00  -7.72998046875E+00  C_2765_8    
  -1.60034179688E+00  -8.50000000000E+00  C_2765_9    
  -1.87133789062E+00  -1.78198242188E+01  C_2765_10   
  -2.03100585938E+00  -1.78198242188E+01  C_2765_11   
  -6.04663085938E+00  -1.98898925781E+01  C_2765_12   
  -6.72705078125E+00  -2.06398925781E+01  C_2765_13   
  -5.84448242188E+00  -2.38298339844E+01  C_2765_14   
  -5.94873046875E+00  -2.39299316406E+01  C_2765_15   
  -5.27636718750E+00  -2.46298828125E+01  C_2765_16   
  -5.57104492188E+00  -2.51298828125E+01  C_2765_17   
   2.26716430664E+03   2.23325195312E+03  C_2788_1    
   3.23217773438E+00  -1.22998046875E+00  C_2788_2    
   4.61743164062E+00  -1.98999023438E+00  C_2788_3    
   5.85156250000E+00  -2.55004882812E+00  C_2788_4    
   6.58056640625E+00  -3.69995117188E+00  C_2788_5    
   6.93774414062E+00  -4.29003906250E+00  C_2788_6    
   6.99926757812E+00  -4.67993164062E+00  C_2788_7    
   6.87866210938E+00  -5.57983398438E+00  C_2788_8    
   6.66259765625E+00  -6.11987304688E+00  C_2788_9    
   6.30932617188E+00  -6.55004882812E+00  C_2788_10   
   6.06860351562E+00  -6.69995117188E+00  C_2788_11   
   5.95678710938E+00  -7.05004882812E+00  C_2788_12   
   5.42236328125E+00  -7.75000000000E+00  C_2788_13   
   5.00415039062E+00  -9.71997070312E+00  C_2788_14   
   4.35571289062E+00  -1.11799316406E+01  C_2788_15   
   3.43920898438E+00  -6.71997070312E+00  C_2788_16   
   2.51000976562E+00  -7.10986328125E+00  C_2788_17   
   1.64990234375E+00  -6.10986328125E+00  C_2788_18   
   6.86767578125E-01  -6.77001953125E+00  C_2788_19   
  -2.55615234375E-01  -1.16098632812E+01  C_2788_20   
  -8.43750000000E-01  -1.37399902344E+01  C_2788_21   
  -1.18847656250E+00  -9.25000000000E+00  C_2788_22   
  -1.61279296875E+00  -1.15100097656E+01  C_2788_23   
  -2.09423828125E+00  -1.65200195312E+01  C_2788_24   
  -2.34521484375E+00  -9.25000000000E+00  C_2788_25   
  -2.70410156250E+00  -9.98999023438E+00  C_2788_26   
  -3.17846679688E+00  -8.94995117188E+00  C_2788_27   
  -3.41186523438E+00  -1.00798339844E+01  C_2788_28   
   2.21665234375E+03   2.22016992188E+03  C_2798V_1   
  -1.53564453125E-01  -3.10986328125E+00  C_2798V_2   
  -3.68164062500E-01  -3.34985351562E+00  C_2798V_3   
  -6.95556640625E-01  -5.42993164062E+00  C_2798V_4   
  -1.13403320312E+00  -7.86987304688E+00  C_2798V_5   
  -1.54760742188E+00  -9.91992187500E+00  C_2798V_6   
  -1.70092773438E+00  -8.58984375000E+00  C_2798V_7   
  -2.36962890625E+00  -1.02700195312E+01  C_2798V_8   
  -2.62744140625E+00  -8.97998046875E+00  C_2798V_9   
  -2.37304687500E+00  -6.98999023438E+00  C_2798V_10  
  -2.26684570312E+00  -3.30981445312E+00  C_2798V_11  
  -2.33740234375E+00  -3.46997070312E+00  C_2798V_12  
  -2.61596679688E+00  -4.48999023438E+00  C_2798V_13  
  -2.42919921875E+00  -4.97998046875E+00  C_2798V_14  
  -2.97387695312E+00   5.83007812500E+00  C_2798V_15  
  -4.50952148438E+00  -5.35986328125E+00  C_2798V_16  
  -5.74902343750E+00   1.64201660156E+01  C_2798V_17  
  -6.42773437500E+00   4.72998046875E+00  C_2798V_18  
  -6.71484375000E+00   4.29003906250E+00  C_2798V_19  
  -7.52148437500E+00   4.13012695312E+00  C_2798V_20  
  -7.75000000000E+00   2.90039062500E-01  C_2798V_21  
  -6.97680664062E+00  -1.21997070312E+00  C_2798V_22  
  -7.36157226562E+00   3.80004882812E+00  C_2798V_23  
  -6.65307617188E+00   3.95019531250E+00  C_2798V_24  
  -7.66040039062E+00   4.06005859375E+00  C_2798V_25  
  -7.86791992188E+00   3.07006835938E+00  C_2798V_26  
   2.21290649414E+03   2.19900000000E+03  C_5311_1    
  -7.16064453125E-01  -2.11010742188E+00  C_5311_2    
  -1.18798828125E+00  -2.76000976562E+00  C_5311_3    
  -1.61059570312E+00  -4.11010742188E+00  C_5311_4    
  -2.06958007812E+00  -6.39990234375E+00  C_5311_5    
  -2.50415039062E+00  -8.35009765625E+00  C_5311_6    
  -2.94531250000E+00  -9.00000000000E+00  C_5311_7    
  -3.40063476562E+00  -1.13898925781E+01  C_5311_8    
  -3.62768554688E+00  -1.26201171875E+01  C_5311_9    
  -3.46752929688E+00  -1.32900390625E+01  C_5311_10   
  -3.00634765625E+00  -1.28601074219E+01  C_5311_11   
  -2.82275390625E+00  -1.46101074219E+01  C_5311_12   
  -2.98608398438E+00  -1.52900390625E+01  C_5311_13   
  -4.85717773438E+00  -1.78798828125E+01  C_5311_14   
  -5.96411132812E+00  -1.83898925781E+01  C_5311_15   
  -7.16040039062E+00  -2.01000976562E+01  C_5311_16   
  -7.98046875000E+00  -2.27700195312E+01  C_5311_17   
  -7.82055664062E+00  -2.28500976562E+01  C_5311_18   
  -6.09692382812E+00  -3.38300781250E+01  C_5311_19   
  -7.28955078125E+00  -3.62600097656E+01  C_5311_20   
   2.21348901367E+03   2.19869995117E+03  C_5545_1    
  -6.02539062500E-01  -2.28002929688E+00  C_5545_2    
  -1.02929687500E+00  -4.27001953125E+00  C_5545_3    
  -1.41845703125E+00  -4.71997070312E+00  C_5545_4    
  -1.89819335938E+00  -8.32006835938E+00  C_5545_5    
  -2.32958984375E+00  -9.89990234375E+00  C_5545_6    
  -2.68188476562E+00  -1.13698730469E+01  C_5545_7    
  -3.20117187500E+00  -1.28000488281E+01  C_5545_8    
  -3.42700195312E+00  -1.49499511719E+01  C_5545_9    
  -3.21191406250E+00  -1.47700195312E+01  C_5545_10   
  -2.86523437500E+00  -1.53898925781E+01  C_5545_11   
  -2.57739257812E+00  -1.57299804688E+01  C_5545_12   
  -2.84863281250E+00  -1.56198730469E+01  C_5545_13   
  -2.91235351562E+00  -1.58298339844E+01  C_5545_14   
  -3.48315429688E+00  -1.72900390625E+01  C_5545_15   
  -4.82421875000E+00  -1.81799316406E+01  C_5545_16   
