id,row,column,ROW_1,COLUMN_1,id_2,AREA,U-PER,N-PER,WAT-PER,URB-NA
6129,37,82,037,082,037082,252825,0.9495085,0.0505310,0.0000000,0.9495085
6130,37,83,037,083,037083,252825,0.9614343,0.0386053,0.0000000,0.9614343
6131,37,84,037,084,037084,252825,0.9861559,0.0138837,0.0000000,0.9861559
6132,37,85,037,085,037085,252825,0.9629373,0.0371062,0.0000000,0.9629373
6133,37,86,037,086,037086,252825,0.9834503,0.0165932,0.0000000,0.9834503
6134,37,87,037,087,037087,252825,0.9855072,0.0145363,0.0000000,0.9855072
6135,37,88,037,088,037088,252825,0.0010601,0.9989834,0.0000000,0.0010601
6161,37,114,037,114,037114,252825,0.2848051,0.7152345,0.0000000,0.2848051
6162,37,115,037,115,037115,252825,0.9810968,0.0189427,0.0000000,0.9810968
6163,37,116,037,116,037116,252824,0.3134229,0.6866167,0.0000000,0.3134229
6164,37,117,037,117,037117,252824,0.5476574,0.4523782,0.0000000,0.5476574
6165,37,118,037,118,037118,252824,0.1239365,0.8760991,0.0000000,0.1239365
6245,38,30,038,030,038030,252820,0.1957677,0.8042521,0.0000000,0.1957677
6246,38,31,038,031,038031,252820,0.3752467,0.6247731,0.0000000,0.3752467
6247,38,32,038,032,038032,252820,0.2120167,0.7880070,0.0000000,0.2120167
6248,38,33,038,033,038033,252821,0.8392698,0.1607500,0.0000000,0.8392698
6249,38,34,038,034,038034,252821,0.9992287,0.0007950,0.0000000,0.9992287
6250,38,35,038,035,038035,252821,1.0000237,0.0000000,0.0000000,1.0000237
6251,38,36,038,036,038036,252821,1.0000237,0.0000000,0.0000000,1.0000237
6252,38,37,038,037,038037,252821,0.9977256,0.0022981,0.0000000,0.9977256
6253,38,38,038,038,038038,252822,0.9385598,0.0614639,0.0000000,0.9385598
6254,38,39,038,039,038039,252822,0.9831023,0.0169215,0.0000000,0.9831023
6255,38,40,038,040,038040,252822,0.9866938,0.0133339,0.0000000,0.9866938
6256,38,41,038,041,038041,252822,0.9889445,0.0110832,0.0000000,0.9889445
6257,38,42,038,042,038042,252822,0.9817020,0.0183296,0.0000000,0.9817020
6258,38,43,038,043,038043,252822,0.9650654,0.0190653,0.0159010,0.9650654
6259,38,44,038,044,038044,252822,0.2665269,0.0078832,0.7256215,0.2665269
6261,38,46,038,046,038046,252823,0.3629255,0.4928742,0.1442319,0.3629255
6262,38,47,038,047,038047,252823,0.6208136,0.3792140,0.0000000,0.6208136
6263,38,48,038,048,038048,252823,0.9168760,0.0831557,0.0000000,0.9168760
6264,38,49,038,049,038049,252823,0.9926943,0.0073374,0.0000000,0.9926943
6265,38,50,038,050,038050,252823,0.7391452,0.2608904,0.0000000,0.7391452
6266,38,51,038,051,038051,252823,0.1149734,0.8850622,0.0000000,0.1149734
6268,38,53,038,053,038053,252824,0.0134960,0.9865396,0.0000000,0.0134960
6269,38,54,038,054,038054,252824,0.8689160,0.1311196,0.0000000,0.8689160
6270,38,55,038,055,038055,252824,1.0000356,0.0000000,0.0000000,1.0000356
6271,38,56,038,056,038056,252824,1.0000356,0.0000000,0.0000000,1.0000356
6272,38,57,038,057,038057,252824,1.0000356,0.0000000,0.0000000,1.0000356
6273,38,58,038,058,038058,252824,0.9829440,0.0170915,0.0000000,0.9829440
6274,38,59,038,059,038059,252824,0.8503886,0.1496509,0.0000000,0.8503886
6275,38,60,038,060,038060,252824,0.2022981,0.7977335,0.0000000,0.2022981
6278,38,63,038,063,038063,252825,0.6913672,0.3086723,0.0000000,0.6913672
6279,38,64,038,064,038064,252825,0.9984771,0.0015624,0.0000000,0.9984771
6280,38,65,038,065,038065,252825,0.9737595,0.0262801,0.0000000,0.9737595
6281,38,66,038,066,038066,252825,0.8633625,0.1366731,0.0000000,0.8633625
6282,38,67,038,067,038067,252825,0.9173467,0.0826929,0.0000000,0.9173467
6283,38,68,038,068,038068,252825,0.0451279,0.9549156,0.0000000,0.0451279
6284,38,69,038,069,038069,252825,0.0385341,0.9615054,0.0000000,0.0385341
6285,38,70,038,070,038070,252825,0.9388842,0.0611554,0.0000000,0.9388842
6286,38,71,038,071,038071,252825,0.9923936,0.0076499,0.0000000,0.9923936
6287,38,72,038,072,038072,252825,0.8850108,0.1150288,0.0000000,0.8850108
6288,38,73,038,073,038073,252825,0.9454779,0.0545616,0.0000000,0.9454779
6289,38,74,038,074,038074,252825,0.8644424,0.1356011,0.0000000,0.8644424
6290,38,75,038,075,038075,252825,0.9801357,0.0199039,0.0000000,0.9801357
6291,38,76,038,076,038076,252825,0.9698515,0.0301881,0.0000000,0.9698515
6292,38,77,038,077,038077,252826,0.9391531,0.0608864,0.0000000,0.9391531
6293,38,78,038,078,038078,252826,1.0000435,0.0000000,0.0000000,1.0000435
6294,38,79,038,079,038079,252826,1.0000435,0.0000000,0.0000000,1.0000435
6295,38,80,038,080,038080,252826,0.9987105,0.0013330,0.0000000,0.9987105
6296,38,81,038,081,038081,252826,0.9718015,0.0282380,0.0000000,0.9718015
6297,38,82,038,082,038082,252826,0.9067856,0.0932579,0.0000000,0.9067856
6298,38,83,038,083,038083,252826,0.9982873,0.0017562,0.0000000,0.9982873
6299,38,84,038,084,038084,252826,0.9701204,0.0299231,0.0000000,0.9701204
6300,38,85,038,085,038085,252826,0.9583885,0.0416550,0.0000000,0.9583885
6301,38,86,038,086,038086,252826,0.9791231,0.0209165,0.0000000,0.9791231
6302,38,87,038,087,038087,252826,0.9645156,0.0355319,0.0000000,0.9645156
6330,38,115,038,115,038115,252825,0.1594565,0.8405830,0.0000000,0.1594565
6331,38,116,038,116,038116,252825,0.0406898,0.9593497,0.0000000,0.0406898
6415,39,32,039,032,039032,252821,0.0020529,0.9979708,0.0000000,0.0020529
6416,39,33,039,033,039033,252821,0.8213358,0.1786880,0.0000000,0.8213358
6417,39,34,039,034,039034,252821,0.9999723,0.0000554,0.0000000,0.9999723
6418,39,35,039,035,039035,252821,0.9997824,0.0002413,0.0000000,0.9997824
6419,39,36,039,036,039036,252822,0.9975872,0.0024405,0.0000000,0.9975872
6420,39,37,039,037,039037,252822,0.9985879,0.0014398,0.0000000,0.9985879
6421,39,38,039,038,039038,252822,0.9796333,0.0203944,0.0000000,0.9796333
6422,39,39,039,039,039039,252822,0.9361668,0.0638609,0.0000000,0.9361668
6423,39,40,039,040,039040,252822,0.5792852,0.4207424,0.0000000,0.5792852
6424,39,41,039,041,039041,252822,0.9138975,0.0861302,0.0000000,0.9138975
6425,39,42,039,042,039042,252822,0.9476257,0.0524059,0.0000000,0.9476257
6426,39,43,039,043,039043,252823,0.9132409,0.0222890,0.0645017,0.9132409
6427,39,44,039,044,039044,252823,0.2590313,0.0239938,0.7170065,0.2590313
6428,39,45,039,045,039045,252823,0.1334770,0.0075075,0.8590471,0.1334770
6429,39,46,039,046,039046,252823,0.7890196,0.1593774,0.0516385,0.7890196
6430,39,47,039,047,039047,252823,0.7873821,0.2126535,0.0000000,0.7873821
6431,39,48,039,048,039048,252823,0.9458458,0.0541898,0.0000000,0.9458458
6432,39,49,039,049,039049,252823,0.9710183,0.0290133,0.0000000,0.9710183
6433,39,50,039,050,039050,252824,0.9972233,0.0028084,0.0000000,0.9972233
6434,39,51,039,051,039051,252824,1.0000356,0.0000000,0.0000000,1.0000356
6435,39,52,039,052,039052,252824,0.8858335,0.1142021,0.0000000,0.8858335
6436,39,53,039,053,039053,252824,0.7068726,0.2931630,0.0000000,0.7068726
6437,39,54,039,054,039054,252824,0.7533216,0.2467140,0.0000000,0.7533216
6438,39,55,039,055,039055,252824,0.8815181,0.1185175,0.0000000,0.8815181
6439,39,56,039,056,039056,252824,1.0000356,0.0000000,0.0000000,1.0000356
6440,39,57,039,057,039057,252824,0.9932243,0.0068113,0.0000000,0.9932243
6441,39,58,039,058,039058,252825,0.9681783,0.0318612,0.0000000,0.9681783
6442,39,59,039,059,039059,252825,0.9588078,0.0412317,0.0000000,0.9588078
6443,39,60,039,060,039060,252825,0.8958448,0.1041948,0.0000000,0.8958448
6444,39,61,039,061,039061,252825,0.6281431,0.3718964,0.0000000,0.6281431
6445,39,62,039,062,039062,252825,0.3484959,0.6515476,0.0000000,0.3484959
6446,39,63,039,063,039063,252825,0.8508237,0.1492158,0.0000000,0.8508237
6447,39,64,039,064,039064,252825,0.9720112,0.0280244,0.0000000,0.9720112
6448,39,65,039,065,039065,252825,0.9489073,0.0511323,0.0000000,0.9489073
6449,39,66,039,066,039066,252825,0.9106975,0.0893460,0.0000000,0.9106975
6450,39,67,039,067,039067,252825,0.7345252,0.2655183,0.0000000,0.7345252
6452,39,69,039,069,039069,252825,0.2947808,0.7052627,0.0000000,0.2947808
6453,39,70,039,070,039070,252826,0.9897791,0.0102605,0.0000000,0.9897791
6454,39,71,039,071,039071,252826,0.9901272,0.0099163,0.0000000,0.9901272
6455,39,72,039,072,039072,252826,0.9751518,0.0248917,0.0000000,0.9751518
6456,39,73,039,073,039073,252826,0.8960584,0.1039851,0.0000000,0.8960584
6457,39,74,039,074,039074,252826,1.0000435,0.0000000,0.0000000,1.0000435
6458,39,75,039,075,039075,252826,1.0000435,0.0000000,0.0000000,1.0000435
6459,39,76,039,076,039076,252826,0.9852620,0.0147816,0.0000000,0.9852620
6460,39,77,039,077,039077,252826,0.9668532,0.0331903,0.0000000,0.9668532
6461,39,78,039,078,039078,252826,0.9782529,0.0217867,0.0000000,0.9782529
6462,39,79,039,079,039079,252826,0.9704171,0.0296264,0.0000000,0.9704171
6463,39,80,039,080,039080,252826,0.9796017,0.0204418,0.0000000,0.9796017
6464,39,81,039,081,039081,252826,0.9069161,0.0931274,0.0000000,0.9069161
6465,39,82,039,082,039082,252826,0.9318870,0.0681566,0.0000000,0.9318870
6466,39,83,039,083,039083,252826,0.9745980,0.0254455,0.0000000,0.9745980
6467,39,84,039,084,039084,252826,0.9624073,0.0376362,0.0000000,0.9624073
6468,39,85,039,085,039085,252826,0.9710421,0.0290054,0.0000000,0.9710421
6469,39,86,039,086,039086,252826,0.9757332,0.0243103,0.0000000,0.9757332
6470,39,87,039,087,039087,252826,0.9338805,0.0661630,0.0000000,0.9338805
6496,39,113,039,113,039113,252825,0.3525938,0.6474458,0.0000000,0.3525938
6497,39,114,039,114,039114,252825,0.3646777,0.6353618,0.0000000,0.3646777
6498,39,115,039,115,039115,252825,0.0753555,0.9246880,0.0000000,0.0753555
6583,40,32,040,032,040032,252821,0.2126100,0.7874098,0.0000000,0.2126100
6584,40,33,040,033,040033,252821,0.9997271,0.0003006,0.0000000,0.9997271
6585,40,34,040,034,040034,252822,0.9950675,0.0049601,0.0000000,0.9950675
6586,40,35,040,035,040035,252822,0.9980658,0.0019619,0.0000000,0.9980658
6587,40,36,040,036,040036,252822,1.0000277,0.0000000,0.0000000,1.0000277
6588,40,37,040,037,040037,252822,0.9889445,0.0110832,0.0000000,0.9889445
6589,40,38,040,038,040038,252822,1.0000277,0.0000000,0.0000000,1.0000277
6590,40,39,040,039,040039,252822,0.7706821,0.2293456,0.0000000,0.7706821
6591,40,40,040,040,040040,252823,0.0481775,0.9518502,0.0000000,0.0481775
6592,40,41,040,041,040041,252823,0.8878231,0.1122085,0.0000000,0.8878231
6593,40,42,040,042,040042,252823,0.9770741,0.0229575,0.0000000,0.9770741
6594,40,43,040,043,040043,252823,0.9958745,0.0041572,0.0000000,0.9958745
6595,40,44,040,044,040044,252823,0.9930463,0.0020964,0.0048890,0.9930463
6596,40,45,040,045,040045,252823,0.8396100,0.1501295,0.0102921,0.8396100
6597,40,46,040,046,040046,252823,0.8680577,0.1319740,0.0000000,0.8680577
6598,40,47,040,047,040047,252824,0.9345885,0.0654471,0.0000000,0.9345885
6599,40,48,040,048,040048,252824,1.0000356,0.0000000,0.0000000,1.0000356
6600,40,49,040,049,040049,252824,0.9910883,0.0089473,0.0000000,0.9910883
6601,40,50,040,050,040050,252824,0.9839013,0.0161343,0.0000000,0.9839013
6602,40,51,040,051,040051,252824,0.9984653,0.0015703,0.0000000,0.9984653
6603,40,52,040,052,040052,252824,0.9970848,0.0029508,0.0000000,0.9970848
6604,40,53,040,053,040053,252824,1.0000356,0.0000000,0.0000000,1.0000356
6605,40,54,040,054,040054,252824,0.9386706,0.0613650,0.0000000,0.9386706
6606,40,55,040,055,040055,252825,0.9546546,0.0453850,0.0000000,0.9546546
6607,40,56,040,056,040056,252825,1.0000396,0.0000000,0.0000000,1.0000396
6608,40,57,040,057,040057,252825,1.0000396,0.0000000,0.0000000,1.0000396
6609,40,58,040,058,040058,252825,0.9911516,0.0088879,0.0000000,0.9911516
6610,40,59,040,059,040059,252825,0.9973419,0.0026976,0.0000000,0.9973419
6611,40,60,040,060,040060,252825,0.8937998,0.1062397,0.0000000,0.8937998
6612,40,61,040,061,040061,252825,0.9898503,0.0101893,0.0000000,0.9898503
6613,40,62,040,062,040062,252825,0.9964322,0.0036074,0.0000000,0.9964322
6614,40,63,040,063,040063,252825,0.8989973,0.1010462,0.0000000,0.8989973
6615,40,64,040,064,040064,252825,0.8690070,0.1310365,0.0000000,0.8690070
6616,40,65,040,065,040065,252825,0.7900006,0.2100390,0.0000000,0.7900006
6617,40,66,040,066,040066,252826,0.6199237,0.3801159,0.0000000,0.6199237
6618,40,67,040,067,040067,252826,0.3790123,0.6210351,0.0000000,0.3790123
6619,40,68,040,068,040068,252826,0.5664735,0.4335660,0.0000000,0.5664735
6620,40,69,040,069,040069,252826,0.7414117,0.2586358,0.0000000,0.7414117
6621,40,70,040,070,040070,252826,0.9927773,0.0072662,0.0000000,0.9927773
6622,40,71,040,071,040071,252826,0.9831300,0.0169136,0.0000000,0.9831300
6623,40,72,040,072,040072,252826,0.9244270,0.0756166,0.0000000,0.9244270
6624,40,73,040,073,040073,252826,0.9522536,0.0477899,0.0000000,0.9522536
6625,40,74,040,074,040074,252826,0.9708482,0.0291992,0.0000000,0.9708482
6626,40,75,040,075,040075,252826,0.9816823,0.0183613,0.0000000,0.9816823
6627,40,76,040,076,040076,252826,0.9935724,0.0064711,0.0000000,0.9935724
6628,40,77,040,077,040077,252826,0.9638945,0.0361490,0.0000000,0.9638945
6629,40,78,040,078,040078,252826,1.0000435,0.0000000,0.0000000,1.0000435
6630,40,79,040,079,040079,252826,0.9829757,0.0170718,0.0000000,0.9829757
6631,40,80,040,080,040080,252826,0.7717738,0.2282697,0.0000000,0.7717738
6632,40,81,040,081,040081,252826,0.8919328,0.1081107,0.0000000,0.8919328
6633,40,82,040,082,040082,252826,1.0000435,0.0000000,0.0000000,1.0000435
6634,40,83,040,083,040083,252826,0.9746376,0.0254059,0.0000000,0.9746376
6635,40,84,040,084,040084,252826,0.9803176,0.0197298,0.0000000,0.9803176
6636,40,85,040,085,040085,252826,0.9828531,0.0171904,0.0000000,0.9828531
6637,40,86,040,086,040086,252826,0.9694638,0.0305836,0.0000000,0.9694638
6638,40,87,040,087,040087,252826,0.9265669,0.0734767,0.0000000,0.9265669
6664,40,113,040,113,040113,252826,0.7132132,0.2868303,0.0000000,0.7132132
6665,40,114,040,114,040114,252826,1.0000435,0.0000000,0.0000000,1.0000435
6666,40,115,040,115,040115,252826,0.1404584,0.8595811,0.0000000,0.1404584
6669,40,118,040,118,040118,252825,0.1836521,0.8163875,0.0000000,0.1836521
6670,40,119,040,119,040119,252825,0.1096731,0.8903665,0.0000000,0.1096731
6751,41,32,041,032,041032,252822,0.0323359,0.9676918,0.0000000,0.0323359
6752,41,33,041,033,041033,252822,0.9093527,0.0906710,0.0000000,0.9093527
6753,41,34,041,034,041034,252822,0.9819433,0.0180804,0.0000000,0.9819433
6754,41,35,041,035,041035,252822,0.9926705,0.0073572,0.0000000,0.9926705
6755,41,36,041,036,041036,252822,0.8335028,0.1665210,0.0000000,0.8335028
6756,41,37,041,037,041037,252822,0.8062180,0.1938097,0.0000000,0.8062180
6757,41,38,041,038,041038,252823,0.9874216,0.0126100,0.0000000,0.9874216
6758,41,39,041,039,041039,252823,0.9555604,0.0444673,0.0000000,0.9555604
6759,41,40,041,040,041040,252823,0.8477938,0.1522378,0.0000000,0.8477938
6760,41,41,041,041,041041,252823,0.9649467,0.0350849,0.0000000,0.9649467
6761,41,42,041,042,041042,252823,0.9403793,0.0596523,0.0000000,0.9403793
6762,41,43,041,043,041043,252823,0.9980658,0.0019659,0.0000000,0.9980658
6763,41,44,041,044,041044,252823,0.9898622,0.0101695,0.0000000,0.9898622
6764,41,45,041,045,041045,252824,0.7176592,0.2823764,0.0000000,0.7176592
6765,41,46,041,046,041046,252824,0.3336550,0.6663806,0.0000000,0.3336550
6766,41,47,041,047,041047,252824,0.5804521,0.4195795,0.0000000,0.5804521
6767,41,48,041,048,041048,252824,0.9151791,0.0848565,0.0000000,0.9151791
6768,41,49,041,049,041049,252824,0.9693452,0.0306904,0.0000000,0.9693452
6769,41,50,041,050,041050,252824,0.9761604,0.0238752,0.0000000,0.9761604
6770,41,51,041,051,041051,252824,0.9957795,0.0042561,0.0000000,0.9957795
6771,41,52,041,052,041052,252825,0.9900678,0.0099717,0.0000000,0.9900678
6772,41,53,041,053,041053,252825,1.0000396,0.0000000,0.0000000,1.0000396
6773,41,54,041,054,041054,252825,0.9881613,0.0118783,0.0000000,0.9881613
6774,41,55,041,055,041055,252825,0.9945533,0.0054862,0.0000000,0.9945533
6775,41,56,041,056,041056,252825,0.9987540,0.0012855,0.0000000,0.9987540
6776,41,57,041,057,041057,252825,1.0000396,0.0000000,0.0000000,1.0000396
6777,41,58,041,058,041058,252825,1.0000396,0.0000000,0.0000000,1.0000396
6778,41,59,041,059,041059,252825,0.9861401,0.0138995,0.0000000,0.9861401
6779,41,60,041,060,041060,252825,0.8884441,0.1115994,0.0000000,0.8884441
6780,41,61,041,061,041061,252825,0.9506517,0.0493879,0.0000000,0.9506517
6781,41,62,041,062,041062,252826,0.9775369,0.0225026,0.0000000,0.9775369
6782,41,63,041,063,041063,252826,0.9938493,0.0061903,0.0000000,0.9938493
6783,41,64,041,064,041064,252826,0.8886340,0.1114056,0.0000000,0.8886340
6784,41,65,041,065,041065,252826,0.8610605,0.1389870,0.0000000,0.8610605
6785,41,66,041,066,041066,252826,0.9375433,0.0625002,0.0000000,0.9375433
6786,41,67,041,067,041067,252826,0.9169037,0.0831398,0.0000000,0.9169037
6787,41,68,041,068,041068,252826,1.0000435,0.0000000,0.0000000,1.0000435
6788,41,69,041,069,041069,252826,0.9901707,0.0098728,0.0000000,0.9901707
6789,41,70,041,070,041070,252826,0.9978245,0.0022190,0.0000000,0.9978245
6790,41,71,041,071,041071,252826,0.9589898,0.0410537,0.0000000,0.9589898
6791,41,72,041,072,041072,252826,0.9013587,0.0986888,0.0000000,0.9013587
6792,41,73,041,073,041073,252826,0.7554694,0.2445741,0.0000000,0.7554694
6793,41,74,041,074,041074,252826,1.0000435,0.0000000,0.0000000,1.0000435
6794,41,75,041,075,041075,252826,1.0000435,0.0000000,0.0000000,1.0000435
6795,41,76,041,076,041076,252827,0.9827819,0.0172616,0.0000000,0.9827819
6796,41,77,041,077,041077,252827,0.9099223,0.0901252,0.0000000,0.9099223
6797,41,78,041,078,041078,252827,0.9652908,0.0347527,0.0000000,0.9652908
6798,41,79,041,079,041079,252827,0.9883551,0.0116923,0.0000000,0.9883551
6799,41,80,041,080,041080,252827,0.9338093,0.0662342,0.0000000,0.9338093
6800,41,81,041,081,041081,252827,0.9789609,0.0210866,0.0000000,0.9789609
6801,41,82,041,082,041082,252827,0.9666515,0.0333920,0.0000000,0.9666515
6802,41,83,041,083,041083,252827,0.9624745,0.0375729,0.0000000,0.9624745
6803,41,84,041,084,041084,252827,0.9446670,0.0553804,0.0000000,0.9446670
6804,41,85,041,085,041085,252827,0.5301110,0.4699365,0.0000000,0.5301110
6805,41,86,041,086,041086,252827,0.3756937,0.6243538,0.0000000,0.3756937
6806,41,87,041,087,041087,252827,0.2559856,0.7440579,0.0000000,0.2559856
6832,41,113,041,113,041113,252826,0.0173210,0.9827225,0.0000000,0.0173210
6833,41,114,041,114,041114,252826,0.2021715,0.7978720,0.0000000,0.2021715
6834,41,115,041,115,041115,252826,0.0167870,0.9832565,0.0000000,0.0167870
6836,41,117,041,117,041117,252826,0.3563001,0.6437395,0.0000000,0.3563001
6837,41,118,041,118,041118,252826,0.7217491,0.2782904,0.0000000,0.7217491
6838,41,119,041,119,041119,252826,0.0422878,0.9577557,0.0000000,0.0422878
6919,42,32,042,032,042032,252822,0.0000040,1.0000237,0.0000000,0.0000040
6920,42,33,042,033,042033,252822,0.2042798,0.7957518,0.0000000,0.2042798
6921,42,34,042,034,042034,252822,0.2681170,0.7319186,0.0000000,0.2681170
6922,42,35,042,035,042035,252822,0.6697427,0.3302850,0.0000000,0.6697427
6923,42,36,042,036,042036,252823,0.4733857,0.5266460,0.0000000,0.4733857
6924,42,37,042,037,042037,252823,0.4169333,0.5830983,0.0000000,0.4169333
6925,42,38,042,038,042038,252823,0.9949212,0.0051105,0.0000000,0.9949212
6926,42,39,042,039,042039,252823,0.7449479,0.2550838,0.0000000,0.7449479
6927,42,40,042,040,042040,252823,0.8538536,0.1461820,0.0000000,0.8538536
6928,42,41,042,041,042041,252823,0.9870142,0.0130174,0.0000000,0.9870142
6929,42,42,042,042,042042,252824,0.9919269,0.0081087,0.0000000,0.9919269
6930,42,43,042,043,042043,252824,1.0000356,0.0000000,0.0000000,1.0000356
6931,42,44,042,044,042044,252824,0.9755671,0.0244685,0.0000000,0.9755671
6932,42,45,042,045,042045,252824,0.9806578,0.0193778,0.0000000,0.9806578
6933,42,46,042,046,042046,252824,0.8068390,0.1931966,0.0000000,0.8068390
6934,42,47,042,047,042047,252824,0.9449360,0.0551035,0.0000000,0.9449360
6935,42,48,042,048,042048,252824,0.8070803,0.1929593,0.0000000,0.8070803
6936,42,49,042,049,042049,252824,0.9477642,0.0522754,0.0000000,0.9477642
6937,42,50,042,050,042050,252825,1.0000396,0.0000000,0.0000000,1.0000396
6938,42,51,042,051,042051,252825,0.9567945,0.0432451,0.0000000,0.9567945
6939,42,52,042,052,042052,252825,0.9563950,0.0436446,0.0000000,0.9563950
6940,42,53,042,053,042053,252825,1.0000396,0.0000000,0.0000000,1.0000396
6941,42,54,042,054,042054,252825,0.9896486,0.0103910,0.0000000,0.9896486
6942,42,55,042,055,042055,252825,1.0000396,0.0000000,0.0000000,1.0000396
6943,42,56,042,056,042056,252825,0.9921405,0.0078991,0.0000000,0.9921405
6944,42,57,042,057,042057,252825,1.0000396,0.0000000,0.0000000,1.0000396
6945,42,58,042,058,042058,252826,1.0000435,0.0000000,0.0000000,1.0000435
6946,42,59,042,059,042059,252826,0.9838617,0.0161778,0.0000000,0.9838617
6947,42,60,042,060,042060,252826,0.9908471,0.0091964,0.0000000,0.9908471
6948,42,61,042,061,042061,252826,0.9028578,0.0971817,0.0000000,0.9028578
6949,42,62,042,062,042062,252826,0.9807488,0.0192947,0.0000000,0.9807488
6950,42,63,042,063,042063,252826,0.9236952,0.0763483,0.0000000,0.9236952
6951,42,64,042,064,042064,252826,0.6536202,0.3464233,0.0000000,0.6536202
6952,42,65,042,065,042065,252826,0.8768744,0.1231731,0.0000000,0.8768744
6953,42,66,042,066,042066,252826,0.9930859,0.0069577,0.0000000,0.9930859
6954,42,67,042,067,042067,252826,0.9989993,0.0010442,0.0000000,0.9989993
6955,42,68,042,068,042068,252826,0.9330182,0.0670253,0.0000000,0.9330182
6956,42,69,042,069,042069,252826,0.9729011,0.0271424,0.0000000,0.9729011
6957,42,70,042,070,042070,252827,0.9024623,0.0975812,0.0000000,0.9024623
6958,42,71,042,071,042071,252827,0.9941024,0.0059411,0.0000000,0.9941024
6959,42,72,042,072,042072,252827,0.9124577,0.0875897,0.0000000,0.9124577
6960,42,73,042,073,042073,252827,0.8683504,0.1316971,0.0000000,0.8683504
6961,42,74,042,074,042074,252827,0.9872239,0.0128236,0.0000000,0.9872239
6962,42,75,042,075,042075,252827,0.9891106,0.0109369,0.0000000,0.9891106
6963,42,76,042,076,042076,252827,0.9933430,0.0067045,0.0000000,0.9933430
6964,42,77,042,077,042077,252827,0.9997943,0.0002531,0.0000000,0.9997943
6965,42,78,042,078,042078,252827,0.9443348,0.0557127,0.0000000,0.9443348
6966,42,79,042,079,042079,252827,0.9726045,0.0274430,0.0000000,0.9726045
6967,42,80,042,080,042080,252827,0.8908530,0.1091984,0.0000000,0.8908530
6968,42,81,042,081,042081,252827,0.9919585,0.0080889,0.0000000,0.9919585
6969,42,82,042,082,042082,252827,0.9847913,0.0152562,0.0000000,0.9847913
6970,42,83,042,083,042083,252827,0.9884698,0.0115776,0.0000000,0.9884698
6971,42,84,042,084,042084,252827,0.5170065,0.4830449,0.0000000,0.5170065
7004,42,117,042,117,042117,252826,0.2913118,0.7087317,0.0000000,0.2913118
7005,42,118,042,118,042118,252826,0.0985978,0.9014497,0.0000000,0.0985978
7090,43,35,043,035,043035,252823,0.8600993,0.1399324,0.0000000,0.8600993
7091,43,36,043,036,043036,252823,0.9962067,0.0038249,0.0000000,0.9962067
7092,43,37,043,037,043037,252823,0.6512390,0.3487926,0.0000000,0.6512390
7093,43,38,043,038,043038,252823,0.2960584,0.7039772,0.0000000,0.2960584
7094,43,39,043,039,043039,252823,0.3254751,0.6745565,0.0000000,0.3254751
7095,43,40,043,040,043040,252824,0.9576845,0.0423472,0.0000000,0.9576845
7096,43,41,043,041,043041,252824,0.9906572,0.0093784,0.0000000,0.9906572
7097,43,42,043,042,043042,252824,0.9983703,0.0016652,0.0000000,0.9983703
7098,43,43,043,043,043043,252824,1.0000356,0.0000000,0.0000000,1.0000356
7099,43,44,043,044,043044,252824,0.9657853,0.0342503,0.0000000,0.9657853
7100,43,45,043,045,043045,252824,1.0000356,0.0000000,0.0000000,1.0000356
7101,43,46,043,046,043046,252824,0.9938532,0.0061863,0.0000000,0.9938532
7102,43,47,043,047,043047,252825,0.9922433,0.0077962,0.0000000,0.9922433
7103,43,48,043,048,043048,252825,0.9864169,0.0136226,0.0000000,0.9864169
7104,43,49,043,049,043049,252825,0.9488005,0.0512390,0.0000000,0.9488005
7105,43,50,043,050,043050,252825,0.9991773,0.0008623,0.0000000,0.9991773
7106,43,51,043,051,043051,252825,0.9844273,0.0156122,0.0000000,0.9844273
7107,43,52,043,052,043052,252825,0.9806024,0.0194371,0.0000000,0.9806024
7108,43,53,043,053,043053,252825,0.9952060,0.0048336,0.0000000,0.9952060
7109,43,54,043,054,043054,252825,0.9901272,0.0099163,0.0000000,0.9901272
7110,43,55,043,055,043055,252826,1.0000435,0.0000000,0.0000000,1.0000435
7111,43,56,043,056,043056,252826,0.9457508,0.0542927,0.0000000,0.9457508
7112,43,57,043,057,043057,252826,0.8870162,0.1130273,0.0000000,0.8870162
7113,43,58,043,058,043058,252826,1.0000435,0.0000000,0.0000000,1.0000435
7114,43,59,043,059,043059,252826,0.9849534,0.0150901,0.0000000,0.9849534
7115,43,60,043,060,043060,252826,0.9937266,0.0063169,0.0000000,0.9937266
7116,43,61,043,061,043061,252826,0.8692048,0.1308388,0.0000000,0.8692048
7117,43,62,043,062,043062,252826,0.9888456,0.0112019,0.0000000,0.9888456
7118,43,63,043,063,043063,252826,0.7760457,0.2239978,0.0000000,0.7760457
7119,43,64,043,064,043064,252826,0.9958468,0.0041967,0.0000000,0.9958468
7120,43,65,043,065,043065,252826,0.9791864,0.0208571,0.0000000,0.9791864
7121,43,66,043,066,043066,252827,0.9967526,0.0032949,0.0000000,0.9967526
7122,43,67,043,067,043067,252827,0.9915234,0.0085240,0.0000000,0.9915234
7123,43,68,043,068,043068,252827,0.9935051,0.0065423,0.0000000,0.9935051
7124,43,69,043,069,043069,252827,0.9843522,0.0156992,0.0000000,0.9843522
7125,43,70,043,070,043070,252827,0.8632320,0.1368155,0.0000000,0.8632320
