GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,12312778
1999,,,,,,,,,,,,,,,,,,,,,385168522
,,419,,,,,,,,,,,,,,,,,,,405250646
TECOMITL #13,318,501779,2124406,467,09,009,Milpa Alta,09009,218419,174182,220320,210470,160358,149990,163123,163382,149990,160358,163382,140314,2074291
TECOMITL #14,319,502113,2124639,468,09,009,Milpa Alta,09009,132710,116122,134784,107741,110592,107136,105062,123206,113702,105062,125885,106445,1388448
TECOMITL #15,320,502326,2124457,469,09,009,Milpa Alta,09009,179712,157248,171072,160358,168653,149990,171418,168739,147571,165888,166061,147571,1954282
TECOMITL #17,321,502892,2124315,471,09,009,Milpa Alta,09009,174182,157248,168480,150336,157594,136598,38707,166061,142733,165888,160704,147571,1766102
TECOMITL #21,322,503900,2123602,476,15,025,Chalco,15025,105062,96768,103680,100224,63590,64282,63590,24106,POZ.PAR,66355,69638,62899,820195
TULYEHUALCO #2,323,499862,2127969,505,09,011,Tl?íhuac,09011,66355,60480,64800,27562,49766,83030,71885,80352,70157,80179,83030,79834,817430
TULYEHUALCO #3,324,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #4,325,499774,2128224,506,09,011,Tl?íhuac,09011,135475,128218,134784,132797,135475,123206,132710,136598,120960,121651,123206,111283,1536365
TULYEHUALCO #5,326,499404,2128348,507,09,011,Tl?íhuac,09011,113357,113702,119232,105235,49766,50890,REPAR.,POZ.PAR,POZ.PAR,66355,66960,60480,745978
TULYEHUALCO #6,327,499184,2128488,508,09,011,Tl?íhuac,09011,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
TULYEHUALCO #7,328,498855,2128500,509,09,013,Xochimilco,09013,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #8,329,498541,2128735,510,09,013,Xochimilco,09013,52531,41126,51840,47606,49766,48211,52531,50890,45965,69120,66960,60480,637027
TULYEHUALCO #9,330,498153,2128420,511,09,013,Xochimilco,09013,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #10,331,498224,2129148,504,09,013,Xochimilco,09013,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
AUXILIAR XOTEPINGO #1-A,332,485473,2137437,50,09,003,Coyoac?ín,09003,60826,53222,59616,55123,77414,80352,80179,80352,REPAR.,REPAR.,83030,74995,705110
AUXILIAR XOTEPINGO #2-A,333,485605,2137177,53,09,003,Coyoac?ín,09003,110592,96768,106272,115258,116122,117850,96768,99101,89510,102298,104458,94349,1249344
AUXILIAR XOTEPINGO #3-A,334,483454,2134623,56,09,003,Coyoac?ín,09003,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
AUXILIAR XOTEPINGO #4-A,335,485612,2137181,59,09,003,Coyoac?ín,09003,160358,140314,150336,145325,152064,147312,146534,139277,125798,138240,141955,123379,1710893
AUXILIAR XOTEPINGO #6-A,336,491659,2135219,65,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
AUXILIAR XOTEPINGO #7-A,337,486470,2136519,68,09,003,Coyoac?ín,09003,113357,101606,111456,102730,107827,107136,69120,REPAR.,REPAR.,REPAR.,115171,104026,932429
AUXILIAR XOTEPINGO #11-A,338,487154,2136372,48,09,003,Coyoac?ín,09003,91238,79834,85536,82685,88474,85709,91238,85709,84672,94003,96422,84672,1050192
AUXILIAR XOTEPINGO #1-B,339,485577,2137590,51,09,003,Coyoac?ín,09003,215654,188698,139968,182909,190771,192845,199066,200880,179021,207360,211594,191117,2299882
AUXILIAR XOTEPINGO #2-B,340,485917,2137244,54,09,003,Coyoac?ín,09003,55296,50803,54432,50112,52531,53568,33178,53568,48384,55296,56246,50803,614218
AUXILIAR XOTEPINGO #4-B,341,486172,2136994,60,09,003,Coyoac?ín,09003,168653,149990,163296,REPAR.,157594,158026,REPAR.,160704,142733,165888,115171,REPAR.,1382054
AUXILIAR XOTEPINGO #6-B,342,486540,2136732,66,09,003,Coyoac?ín,09003,35942,31450,33696,32573,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,34819,31450,199930
AUXILIAR XOTEPINGO #7-B,343,486598,2136644,69,09,003,Coyoac?ín,09003,165888,147571,160704,147830,154829,155347,154829,158026,140314,163123,166061,149990,1864512
AUXILIAR XOTEPINGO #9-B,344,486837,2136442,75,09,003,Coyoac?ín,09003,33178,29030,31104,32573,35942,34819,35942,37498,31450,38707,37498,33869,411610
AUXILIAR XOTEPINGO #11-B,345,487554,2136262,49,09,003,Coyoac?ín,09003,221184,195955,215136,197942,207360,208915,207360,211594,188698,218419,219629,200794,2492986
AUXILIAR XOTEPINGO #1-C,346,485987,2137418,52,09,003,Coyoac?ín,09003,135475,118541,127008,122774,135475,131242,138240,131242,118541,132710,131242,120960,1543450
AUXILIAR XOTEPINGO #2-C,347,486157,2137340,55,09,003,Coyoac?ín,09003,REPAR.,67738,75168,67651,71885,72317,REPAR.,REPAR.,REPAR.,REPAR.,74995,70157,499910
AUXILIAR XOTEPINGO #3-C,348,486332,2137150,58,09,003,Coyoac?ín,09003,REPAR.,REPAR.,REPAR.,47606,49766,50890,49766,50890,45965,52531,53568,48384,449366
AUXILIAR XOTEPINGO #4-C,349,486172,2136994,61,09,003,Coyoac?ín,09003,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,0
AUXILIAR XOTEPINGO #5-C,350,486633,2136909,64,09,003,Coyoac?ín,09003,REPOS.,REPOS.,REPOS.,REPOS.,105062,101779,99533,107136,94349,110592,112493,101606,832550
AUXILIAR XOTEPINGO #6-C,351,486880,2136614,67,09,003,Coyoac?ín,09003,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,0
AUXILIAR XOTEPINGO #7-C,352,488128,2138076,70,09,007,Iztapalapa,09007,113357,101606,111456,102730,107827,107136,107827,109814,96768,113357,115171,104026,1291075
AUXILIAR XOTEPINGO #8-C,353,492311,2136377,73,09,007,Iztapalapa,09007,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
AUXILIAR XOTEPINGO #10-C,354,487154,2136372,47,09,003,Coyoac?ín,09003,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,0
ABRIL #24,355,487773,2146810,3,09,017,Venustiano Carranza,09017,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
BALBUENA #1,356,488461,2146452,82,09,017,Venustiano Carranza,09017,171418,149990,160704,160358,171418,112493,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,94349,1020730
BALBUENA #2,357,489467,2146172,83,09,017,Venustiano Carranza,09017,66355,58061,62208,27562,19354,REPAR.,REPAR.,REPAR.,REPAR.,94003,101779,REPAR.,429322
CARLOS GRACIDAS,358,495092,2140748,97,09,007,Iztapalapa,09007,41472,36288,49248,47606,52531,48211,47002,58925,45965,47002,42854,38707,555811
CERRO DE LA ESTRELLA #1,359,488786,2137752,108,09,007,Iztapalapa,09007,154829,135475,145152,137808,152064,149990,154829,149990,29030,154829,149990,133056,1647043
CERRO DE LA ESTRELLA #2,360,491381,2137359,109,09,007,Iztapalapa,09007,149299,130637,139968,135302,135475,133920,113357,128563,133056,157594,144634,130637,1632442
CD. DEPORTIVA,361,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,105062,26611,93312,87696,96768,85709,82944,26784,55642,REHAB.,REHAB.,REHAB.,660528
CD. DEPORTIVA #2,362,490524,2145198,102,09,006,Iztacalco,09006,MAL.CAL,MAL.CAL,MAL.CAL,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
COYUYA,363,487986,2144947,130,09,006,Iztacalco,09006,30413,26611,25920,22550,24883,24106,24883,13392,REPOS.,REPOS.,REPOS.,REPOS.,192758
DEP. SAN SEBASTIAN,364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27648,26611,119232,110246,121651,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REHAB.,405389
FRACCIONAMIENTO BANJIDAL,365,485761,2140779,158,09,007,Iztapalapa,09007,152064,116122,98496,105235,127181,125885,121651,136598,104026,127181,117850,113702,1445990
FRACC. DEL PARQUE,366,487480,2146796,157,09,017,Venustiano Carranza,09017,185242,125798,165888,12528,102298,235699,248832,107136,133056,80179,85709,89510,1571875
GRANJAS ESTRELLA #1,367,490215,2136947,168,09,007,Iztapalapa,09007,33178,84672,54432,40090,49766,48211,49766,42854,41126,22118,58925,38707,563846
GRANJAS ESTRELLA #2,368,490395,2136697,169,09,007,Iztapalapa,09007,82944,43546,49248,65146,35942,29462,19354,26784,29030,38707,69638,84672,574474
GRANJAS ESTRELLA #3,369,490025,2136317,170,09,007,Iztapalapa,09007,0,0,0,0,96768,168739,157594,168739,152410,163123,83030,106445,1096848
GRANJAS SAN ANTONIO,370,488920,2141217,171,09,007,Iztapalapa,09007,47002,38707,33696,32573,41472,37498,41472,37498,26611,24883,21427,12096,394934
IZTAPALAPA #1,371,490429,2140629,184,09,007,Iztapalapa,09007,124416,140314,150336,147830,152064,32141,105062,101779,89510,105062,16070,9677,1174262
IZTAPALAPA #2,372,489524,2140324,186,09,007,Iztapalapa,09007,5530,91930,152928,145325,160358,160704,163123,152669,145152,163123,158026,142733,1641600
IZTAPALAPA #8,373,495991,2139156,189,09,007,Iztapalapa,09007,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
IZTACALCO,374,487547,2143777,183,09,006,Iztacalco,09006,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
REYES IZTAPALAPA,375,489024,2138895,361,09,007,Iztapalapa,09007,118886,89510,88128,97718,69120,104458,44237,99101,45965,74650,107136,96768,1035677
SANTA ANITA,376,487121,2145200,424,09,006,Iztacalco,09006,60826,67738,116640,85190,94003,91066,94003,8035,2419,REPAR.,REPAR.,REPAR.,619920
PANTEON CIVIL #1,377,492110,2138566,266,09,007,Iztapalapa,09007,REHAB.,REHAB.,REHAB.,27562,38707,13392,35942,56246,9677,REPAR.,32141,41126,254794
PANTEON CIVIL #2,378,492185,2138296,267,09,007,Iztapalapa,09007,265421,232243,246240,240538,259891,257126,265421,254448,227405,215654,230342,188698,2883427
PANTEON CIVIL #3,379,491725,2138701,268,09,007,Iztapalapa,09007,85709,74995,67392,62640,30413,26784,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,347933
SANTA MA. AZTAHUACAN,380,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94003,84672,41472,40090,30413,REPOS.,REHAB.,42854,7258,44237,45533,2419,432950
PENON #1,381,496929,2143163,282,09,007,Iztapalapa,09007,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REHAB.,REHAB.,REHAB.,99187,99187
PENON #2,382,496431,2141160,283,09,007,Iztapalapa,09007,168653,147571,139968,152842,154829,107136,165888,160704,145152,165888,158026,145152,1811808
PENON #3,383,497573,2142887,285,09,007,Iztapalapa,09007,149299,130637,108864,132797,127181,141955,141005,139277,130637,149299,144634,130637,1626221
PENON #4,384,495210,2141993,286,09,007,Iztapalapa,09007,96768,84672,90720,80179,91238,91066,94003,91066,79834,85709,91066,82253,1058573
PENON #5,385,485811,2136521,288,09,003,Coyoac?ín,09003,118886,96768,101088,105235,110592,112493,107827,104458,77414,118886,115171,101606,1270426
PENON #6,386,497336,2141954,289,09,007,Iztapalapa,09007,85709,82253,77760,85190,88474,99101,102298,101779,84672,102298,99101,87091,1095725
PENON #7,387,496897,2141745,290,09,007,Iztapalapa,09007,110592,135475,127008,62640,80179,144634,138240,112493,125798,141005,144634,135475,1458173
PENON #8,388,496437,2142004,291,09,007,Iztapalapa,09007,121651,108864,137376,127786,152064,REPAR.,152064,152669,111283,96768,53568,65318,1279411
PENON #9,389,496509,2142463,292,09,007,Iztapalapa,09007,152064,133056,142560,132797,152064,155347,160358,149990,137894,160358,158026,137894,1772410
PURISIMA IZTAPALAPA #2,390,492326,2140858,328,09,007,Iztapalapa,09007,149299,133056,139968,137808,152064,147312,149299,147312,133056,149299,144634,130637,1713744
PURISIMA IZTAPALAPA #3,391,492326,2140858,329,09,007,Iztapalapa,09007,185242,154829,134784,160358,190771,182131,190771,184810,164506,190771,184810,166925,2090707
PURISIMA IZTAPALAPA #7,392,492584,2141270,332,09,007,Iztapalapa,09007,94003,55642,142560,135302,157594,136598,146534,152669,133056,163123,158026,142733,1617840
REFORMA IXTLACIHUATL,393,486237,2143522,356,09,006,Iztacalco,09006,REPOS.,REPOS.,28512,147830,71885,77674,96768,66960,84672,185242,168739,111283,1039565
SAN LORENZO TEZONCO,394,492660,2136245,392,09,007,Iztapalapa,09007,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
SAN JUANICO IZTAPALAPA,395,487813,2142061,389,09,007,Iztapalapa,09007,0,0,0,0,74650,104458,129946,241056,217728,248832,152669,84672,1254010
SECTOR POPULAR #1,396,480042,2143331,454,09,014,Benito Ju?írez,09014,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
SECTOR POPULAR #2,397,487649,2141016,455,09,007,Iztapalapa,09007,REPOS.,REPOS.,80352,160358,196301,123206,223949,216950,203213,210125,211594,157248,1783296
TLACOTAL,398,490508,2143981,498,09,006,Iztacalco,09006,MAL.CAL,MAL.CAL,51840,172886,188006,179453,154829,187488,169344,188006,40176,19354,1351382
SIFON,399,498446,2140032,457,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA CATARINA #5,400,497411,2134398,433,09,011,Tl?íhuac,09011,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
SANTA ANITA,401,487121,2145200,424,09,006,Iztacalco,09006,44237,38707,41472,50112,55296,32141,52531,56246,50803,58061,109814,62899,652320
SANTA CATARINA #7,402,494188,2134405,435,09,011,Tl?íhuac,09011,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA CATARINA #9,403,493593,2134868,437,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA CATARINA #10,404,493108,2135089,426,09,007,Iztapalapa,09007,REPOS.,REPOS.,33696,122774,152064,174096,171418,174096,154829,176947,34819,74995,1269734
SANTA CATARINA #11,405,492327,2134822,427,09,007,Iztapalapa,09007,105062,84672,103680,95213,127181,128563,113357,109814,99187,113357,104458,99187,1283731
SANTA CATARINA #12,406,493246,2135738,428,09,007,Iztapalapa,09007,129946,113702,121824,115258,129946,131242,124416,125885,111283,129946,125885,113702,1473034
UNIDAD MODELO #1,407,487114,2141384,532,09,007,Iztapalapa,09007,118886,104026,93312,85190,80179,53568,47002,64282,41126,41472,42854,41126,813024
UNIDAD MODELO #2,408,486789,2140914,533,09,007,Iztapalapa,09007,163123,145152,158112,162864,182477,166061,174182,176774,147571,179712,176774,164506,1997309
UNIDAD MODELO #3,409,487174,2140802,534,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
VIGA #1,410,487435,2140423,559,09,007,Iztapalapa,09007,182477,162086,173664,170381,188006,179453,165888,158026,154829,163123,187488,166925,2052346
VIGA #2,411,487191,2140016,560,09,003,Coyoac?ín,09003,REPOS.,65318,85536,160358,179712,184810,168653,179453,133056,127181,123206,116122,1523405
VIGA #3,412,487162,2141990,561,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,8294,163382,101606,273283
VIGA #4,413,487094,2143085,562,09,006,Iztacalco,09006,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,11059,176774,106445,294278
ALFONSO XIII,414,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REHAB.,16934,16934
AV. CENTRAL,415,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,88474,106445,116640,107741,124416,120528,124416,112493,101606,116122,112493,99187,1330560
BARRANCA DEL MUERTO,416,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,REPOS.,0
CASTANEDA #5,417,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,102298,89510,0.037,2506,REPAR.,88387,REPAR.,91066,REPAR.,REPAR.,REPAR.,REPAR.,373766
CRISTO REY,418,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,MAL.CAL,MAL.CAL,0
CHAPULTEPEC #7,419,476811,2147687,112,09,016,Miguel Hidalgo,09016,REPAR.,REPAR.,REPAR.,32573,52531,45533,60826,72317,45965,47002,58925,41126,456797
MERCED GOMEZ #1,420,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,RECUP.,RECUP.,0
MERCED GOMEZ #2,421,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,REHAB.,REHAB.,REHAB.,REHAB.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
OLIVAR DE LOS PADRES,422,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,5530,19354,23328,22550,24883,24106,19354,26784,21773,30413,26784,26611,271469
POZO CASSO,423,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,33178,33869,36288,30067,38707,37498,38707,34819,31450,30413,29462,26611,401069
RIO HONDO,424,477108,2150026,362,09,016,Miguel Hidalgo,09016,27648,7258,POZ.PAR,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,34906
SAN ANGEL INN,425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA LUCIA MIXCOAC,426,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
TACUBAYA #1,427,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,RECUP.,RECUP.,0
TACUBAYA #2,428,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,REPAR.,POZ.PAR,POZ.PAR,REPAR.,80179,21427,38707,18749,REPAR.,REPAR.,REHAB.,REHAB.,159062
TACUBAYA #3,429,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,30413,45965,25920,60134,74650,72317,80179,80352,74995,82944,83030,74995,785894
TETELPAN,430,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,47002,24192,31104,30067,30413,40176,35942,32141,19354,REPAR.,16070,24192,330653
TOTOLAPAN,431,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,77414,50803,62208,62640,71885,50890,60826,34819,43546,47002,34819,29030,625882
STA FE #1,432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11059,12096,31104,32573,44237,26784,22118,16070,36288,19354,24106,19354,295142
VISTA HERMOSA,433,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,63590,50803,51840,52618,71885,83030,60826,56246,48384,60826,61603,58061,719712
SANTALUCIA #1,434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,91238,91930,85536,80179,88474,88387,91238,88387,79834,91238,88387,79834,1044662
