GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,9810106
2011,,,,,,,,,,,,,,,,,,,,,421385223
,,499,,,,,,,,,,,,,,,,,,,441756951
NOMBRE,No.,X,Y,ID,CVE_ENT,CVE_MUN,NOM_MUN,CODE,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,
S-12,341,498012,2128664,369,09,013,Xochimilco,09013,120528,108864,94003,120528,124416,108864,120528,110592,RH,RH,RH,26784,935107
S-13,342,498497,2128189,370,09,013,Xochimilco,09013,21427,19354,22118,21427,22118,19354,21427,22118,21427,21773,24883,24106,261533
SAN JUAN TEPENAHUAC,343,500689,2121549,387,09,009,Milpa Alta,09009,158026,140314,157594,155347,163123,142733,158026,160358,158026,123379,141005,136598,1794528
SAN PEDRO ATOCPAN ,344,494862,2124268,419,09,009,Milpa Alta,09009,72317,65318,74650,72317,74650,65318,72317,74650,72317,65318,74650,72317,856138
SANTA CATARINA #5 ,345,497411,2134398,433,09,011,Tl?íhuac,09011,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA CATARINA #6 ,346,495695,2134617,434,09,011,Tl?íhuac,09011,109814,99187,113357,109814,113357,99187,109814,113357,109814,99187,113357,109814,1300061
SANTA CATARINA #7 ,347,494188,2134405,435,09,011,Tl?íhuac,09011,40176,26611,41472,40176,41472,36288,40176,41472,40176,36288,41472,40176,465955
TECOMITL #10,348,501476,2124659,464,09,009,Milpa Alta,09009,104458,94349,107827,101779,107827,94349,104458,107827,104458,101606,116122,112493,1257552
TECOMITL #11,349,501597,2124497,465,09,009,Milpa Alta,09009,136598,123379,141005,136598,141005,123379,136598,141005,136598,118541,135475,131242,1601424
TECOMITL #12,350,502121,2124423,466,09,009,Milpa Alta,09009,182131,164506,188006,182131,188006,162086,182131,188006,182131,162086,185242,179453,2145917
TECOMITL #13,351,501779,2124406,467,09,009,Milpa Alta,09009,158026,142733,163123,149990,163123,140314,158026,163123,158026,140314,160358,155347,1852502
TECOMITL #14,352,502113,2124639,468,09,009,Milpa Alta,09009,144634,130637,149299,133920,149299,123379,144634,149299,144634,133056,152064,147312,1702166
TECOMITL #15,353,502326,2124457,469,09,009,Milpa Alta,09009,171418,157248,179712,163382,179712,154829,174096,179712,174096,154829,176947,171418,2037398
TECOMITL #17,354,502892,2124315,471,09,009,Milpa Alta,09009,115171,104026,118886,109814,118886,101606,115171,118886,115171,101606,116122,112493,1347840
TECOMITL #21,355,503900,2123602,476,15,025,Chalco,15025,139277,125798,138240,158026,168653,145152,163382,168653,163382,130637,149299,144634,1795133
TECOMITL 8,356,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A, , , , ,0,0,85709,5530,FS,FS,RE,123206,214445
TULYEHUALCO #2,357,499862,2127969,505,09,011,Tl?íhuac,09011,80352,72576,82944,58925,82944,72576,80352,82944,80352,65318,74650,72317,906250
TULYEHUALCO #4,358,499774,2128224,506,09,011,Tl?íhuac,09011,107136,96768,110592,53568,96768,96768,107136,110592,107136,96768,110592,107136,1200960
TULYEHUALCO #5,359,499404,2128348,507,09,011,Tl?íhuac,09011,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #6,360,499184,2128488,508,09,011,Tl?íhuac,09011,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
TULYEHUALCO #7,361,498855,2128500,509,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #8,362,498541,2128735,510,09,013,Xochimilco,09013,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
TULYEHUALCO #9,363,498153,2128420,511,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #10,364,498224,2129148,504,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #8-A,365,499453,2127639,71,09,011,Tl?íhuac,09011,37498,33869,38707,37498,38707,33869,37498,38707,37498,33869,38707,37498,443923
AUXILIAR XOTEPINGO #1-B,366,485577,2137590,51,09,003,Coyoac?ín,09003,88387,79834,91238,120528,152064,135475,149990,143770,139277,113702,132710,139277,1486253
AUXILIAR XOTEPINGO #1-C,367,485987,2137418,52,09,003,Coyoac?ín,09003,16070,FE,16589,56246,74650,70157,77674,135475,133920,106445,124416,125885,937526
AUXILIAR XOTEPINGO #2-A,368,485605,2137177,53,09,003,Coyoac?ín,09003,RH,65318,74650,72317,74650,65318,72317,74650,72317,65318,74650,72317,783821
AUXILIAR XOTEPINGO #2-B,369,485917,2137244,54,09,003,Coyoac?ín,09003,74995,67738,77414,74995,77414,67738,74995,77414,45533,FE,FE,FE,638237
AUXILIAR XOTEPINGO #2-C,370,486157,2137340,55,09,003,Coyoac?ín,09003,42854,33869,27648,42854,44237,38707,42854,44237,42854,38707,44237,42854,485914
AUXILIAR XOTEPINGO #3-A,371,483454,2134623,56,09,003,Coyoac?ín,09003,93744,77414,99533,74995,85709,84672,74995,94003,99101,87091,102298,85709,1059264
AUXILIAR XOTEPINGO #3-B,372,486020,2137158,57,09,003,Coyoac?ín,09003,45533,41126,116122,74995,132710,118541,131242,127181,133920,123379,127181,136598,1308528
AUXILIAR XOTEPINGO #3-C,373,486332,2137150,58,09,003,Coyoac?ín,09003,42854,38707,44237,42854,44237,38707,42854,44237,26784,RE,RE,RE,365472
AUXILIAR XOTEPINGO #4-A,374,485612,2137181,59,09,003,Coyoac?ín,09003,101779,91930,105062,101779,105062,91930,101779,102298,99101,89510,102298,99101,1191629
AUXILIAR XOTEPINGO #4-B,375,486172,2136994,60,09,003,Coyoac?ín,09003,64282,58061,66355,64282,66355,58061,64282,66355,64282,58061,66355,64282,761011
AUXILIAR XOTEPINGO #5-C,376,486633,2136909,64,09,003,Coyoac?ín,09003,64282,58061,66355,64282,66355,58061,64282,66355,64282,58061,66355,64282,761011
AUXILIAR XOTEPINGO #7-A,377,486470,2136519,68,09,003,Coyoac?ín,09003,FE,FE,FE,RH,FS,FS,RH,RH,RH,RH,RH,RH,0
AUXILIAR XOTEPINGO #7-B,378,486598,2136644,69,09,003,Coyoac?ín,09003,72317,65318,74650,72317,74650,65318,72317,74650,72317,65318,74650,72317,856138
AUXILIAR XOTEPINGO #8-B,379,486733,2136560,72,09,003,Coyoac?ín,09003,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AUXILIAR XOTEPINGO #9-B,380,486837,2136442,75,09,003,Coyoac?ín,09003,48211,43546,49766,48211,38707,2419,2678,52531,66960,60480,69120,66960,549590
AUXILIAR XOTEPINGO #10-C,381,487154,2136372,47,09,003,Coyoac?ín,09003,64282,58061,66355,64282,66355,58061,64282,66355,64282,58061,66355,64282,761011
AUXILIAR XOTEPINGO #11-A,382,487154,2136372,48,09,003,Coyoac?ín,09003,72317,65318,74650,83030,85709,82253,104458,105062,99101,84672,105062,101779,1063411
AUXILIAR XOTEPINGO #11-B,383,487554,2136262,49,09,003,Coyoac?ín,09003,56246,50803,58061,56246,58061,50803,56246,58061,34819,12096,58061,56246,605750
GRANJAS AGRICOLA COAPA,384,487793,2133865,167,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PERIFERICO #18 ,385,489804,2135343,302,09,013,Xochimilco,09013,74995,67738,77414,74995,77414,74995,139277,138240,139277,125798,143770,139277,1273190
PENA POBRE #2,386,480997,2133774,281,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
ABRIL #24,387,487773,2146810,3,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
BALBUENA #1,388,488461,2146452,82,09,017,Venustiano Carranza,09017,117850,106445,121651,117850,121651,106445,117850,121651,117850,106445,121651,117850,1395187
BALBUENA #2,389,489467,2146172,83,09,017,Venustiano Carranza,09017,93744,84672,96768,112493,88474,101606,112493,116122,112493,101606,116122,120528,1257120
CARLOS GRACIDAS,390,495092,2140748,97,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
CD. DEPORTIVA #1,391,488334,2145956,101,09,017,Venustiano Carranza,09017,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
CD. DEPORTIVA #2,392,490524,2145198,102,09,006,Iztacalco,09006,112493,101606,116122,112493,116122,101606,112493,116122,112493,101606,116122,112493,1331770
CERRO DE LA ESTRELLA #1,393,488786,2137752,108,09,007,Iztapalapa,09007,128563,38707,FS,FS,FS,14515,83030,94003,83030,FS,FS,FS,441850
CERRO DE LA ESTRELLA #2,394,491381,2137359,109,09,007,Iztapalapa,09007,FS,41126,63590,69638,74650,82253,302659,113357,238378,55642,171418,16070,1228781
COYUYA,395,487986,2144947,130,09,006,Iztacalco,09006,101779,91930,105062,101779,105062,91930,101779,105062,101779,91930,105062,101779,1204934
FRACCIONAMIENTO BANJIDAL,396,485761,2140779,158,09,007,Iztapalapa,09007,109814,29030,88474,83030,107827,120960,115171,96768,96422,99187,102298,107136,1156118
FRACC. DEL PARQUE ,397,487480,2146796,157,09,017,Venustiano Carranza,09017,69638,62899,71885,69638,71885,62899,69638,71885,69638,62899,71885,69638,824429
GRANJAS ESTRELLA #1,398,490215,2136947,168,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
GRANJAS ESTRELLA #2,399,490395,2136697,169,09,007,Iztapalapa,09007,8035,16934,16589,10714,22118,7258,5357,2765,10714,4838,2765,5357,113443
GRANJAS ESTRELLA #3,400,490025,2136317,170,09,007,Iztapalapa,09007,144634,135475,146534,32141,149299,125798,109814,157594,115171,36288,FS,FS,1152749
GRANJAS SAN ANTONIO,401,488920,2141217,171,09,007,Iztapalapa,09007,107136,106445,110592,99101,116122,41126,83030,FS,80352,FS,FS,FS,743904
IZTACALCO,402,487547,2143777,183,09,006,Iztacalco,09006,139277,125798,143770,139277,143770,125798,139277,143770,139277,125798,143770,139277,1648858
IZTAPALAPA #1 ,403,490429,2140629,184,09,007,Iztapalapa,09007,FS,FS,63590,96422,132710,108864,96422,FS,96422,FS,FS,58925,653357
IZTAPALAPA #2 ,404,489524,2140324,186,09,007,Iztapalapa,09007,128563,147571,204595,125885,FS,53222,147312,179712,243734,208051,235008,176774,1850429
IZTAPALAPA #4 ,405,493536,2140947,187,09,007,Iztapalapa,09007,16070,19354,19354,8035,19354,24192,45533,47002,48211,41126,13824,2678,304733
IZTAPALAPA #8 ,406,495991,2139156,189,09,007,Iztapalapa,09007,117850,106445,141005,128563,127181,120960,115171,113357,117850,FS,FS,FS,1088381
SANTA ANITA ,407,487121,2145200,424,09,006,Iztacalco,09006,83030,62899,82944,96422,99533,67738,117850,113357,112493,91930,121651,109814,1159661
PANTEON CIVIL #1,408,492110,2138566,266,09,007,Iztapalapa,09007,FS,FS,FE,0,55296,41126,50890,71885,45533,33869,44237,48211,391046
PANTEON CIVIL #2,409,492185,2138296,267,09,007,Iztapalapa,09007,80352,60480,58061,66960,77414,33869,32141,77414,34819,FS,FS,FS,521510
PANTEON CIVIL #3,410,491725,2138701,268,09,007,Iztapalapa,09007,FS,45965,FS,FS,FS,FS,FS,FS,0,104026,91238,115171,356400
PENON #1,411,496929,2143163,282,09,007,Iztapalapa,09007,66960,87091,11059,2678,FS,12096,74995,52531,24106,62899,88474,93744,576634
PENON #2,412,496431,2141160,283,09,007,Iztapalapa,09007,53568,147571,163123,112493,135475,FS,FS,FS,FS,FS,FS,FS,612230
PENON #2 NUEVO,413,496431,2141160,284,09,007,Iztapalapa,09007,195523,166925,212890,141955,223949,246758,249091,282010,155347,193536,215654,216950,2500589
PENON #3,414,497573,2142887,285,09,007,Iztapalapa,09007,117850,164506,188006,158026,182477,159667,176774,176947,171418,149990,82944,56246,1784851
PENON #4,415,495210,2141993,286,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PENON #4 NUEVO,416,495210,2141993,287,09,007,Iztapalapa,09007,93744,215309,33178,91066,135475,82253,123206,152064,144634,120960,110592,117850,1420330
PENON #5,417,485811,2136521,288,09,003,Coyoac?ín,09003,112493,99187,113357,117850,118886,120960,147312,163123,117850,FS,19354,56246,1186618
PENON #6,418,497336,2141954,289,09,007,Iztapalapa,09007,198202,171763,58061,125885,201830,183859,208915,207360,166061,FS,FS,FS,1521936
PENON #7,419,496897,2141745,290,09,007,Iztapalapa,09007,144634,82253,13824,FS,FS,FS,40176,107827,32141,FS,FS,FS,420854
PENON #8,420,496437,2142004,291,09,007,Iztapalapa,09007,FS,FS,FS,56246,207360,65318,FE,FS,FS,113702,11059,FS,453686
PENON #9,421,496509,2142463,292,09,007,Iztapalapa,09007,133920,130637,154829,144634,152064,135475,141955,121651,141955,123379,138240,141955,1660694
PURISIMA IZTAPALAPA #2,422,492326,2140858,328,09,007,Iztapalapa,09007,85709,77414,66355,64282,77414,60480,58925,49766,45533,55642,63590,53568,758678
PURISIMA IZTAPALAPA #3,423,492326,2140858,329,09,007,Iztapalapa,09007,216950,195955,223949,216950,223949,195955,216950,223949,216950,195955,223949,216950,2568413
PURISIMA IZTAPALAPA #7,424,492584,2141270,332,09,007,Iztapalapa,09007,123206,123379,116122,66960,110592,120960,133920,138240,133920,120960,121651,136598,1446509
REFORMA IXTLACIHUATL ,425,486237,2143522,356,09,006,Iztacalco,09006,182131,164506,188006,182131,188006,164506,182131,188006,182131,164506,190771,182131,2158963
SAN JUANICO IZTAPALAPA,426,487813,2142061,389,09,007,Iztapalapa,09007,56246,26611,116122,125885,146534,142733,128563,118886,152669,188698,FS,FS,1202947
SAN LORENZO TEZONCO,427,492660,2136245,392,09,007,Iztapalapa,09007,C,C,C,C,C,C,C,C,C,C,C,C,0
SANTA CATARINA #10,428,493108,2135089,426,09,007,Iztapalapa,09007,136598,123379,141005,136598,141005,123379,136598,141005,136598,123379,141005,136598,1617149
SANTA CATARINA #11,429,492327,2134822,427,09,007,Iztapalapa,09007,24106,24192,27648,24106,27648,26611,34819,33178,83030,53222,77414,91066,527040
SANTA CATARINA #2 ,430,500085,2133845,430,09,011,Tl?íhuac,09011,DC,PA,PA,74995,121651,106445,117850,121651,117850,106445,118886,115171,1000944
SANTA CATARINA #13 ,431,492660,2136245,429,09,007,Iztapalapa,09007,80352,77414,96768,88387,85709,31450,5357,FS,FS,60480,96768,66960,689645
SANTA CATARINA #8,432,493646,2134643,436,09,007,Iztapalapa,09007,FS,87091,71885,120528,85709,FS,83030,69120,133920,50803,146534,61603,910224
SANTA CATARINA #9,433,493593,2134868,437,09,007,Iztapalapa,09007,182131,123379,141005,101779,105062,106445,74995,47002,101779,31450,35942,29462,1080432
SECTOR POPULAR #1 ,434,480042,2143331,454,09,014,Benito Ju?írez,09014,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SECTOR POPULAR #2 ,435,487649,2141016,455,09,007,Iztapalapa,09007,64282,19354,35942,34819,52531,60480,69638,149299,125885,FE,121651,144634,878515
SECTOR POPULAR #3 ,436,488361,2140458,456,09,007,Iztapalapa,09007,99101,82253,99533,99101,102298,36288,74995,66355,64282,53222,55296,58925,891648
SANTA ANITA,437,487121,2145200,424,09,006,Iztacalco,09006,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
TLACOTAL ,438,490508,2143981,498,09,006,Iztacalco,09006,50890,45965,27648,53568,55296,48384,53568,55296,53568,48384,55296,53568,601430
UNIDAD MODELO #1,439,487114,2141384,532,09,007,Iztapalapa,09007,29462,24192,35942,24106,16589,14515,74995,66355,85709,FS,FS,FS,371866
UNIDAD MODELO #2,440,486789,2140914,533,09,007,Iztapalapa,09007,FS,FS,FS,69638,82944,91930,53568,110592,117850,118541,129946,107136,882144
UNIDAD MODELO #3,441,487174,2140802,534,09,007,Iztapalapa,09007,21427,36288,35942,53568,24883,33869,13392,49766,40176,31450,66355,48211,455328
VIGA #1,442,487435,2140423,559,09,007,Iztapalapa,09007,120528,166925,8294,13392,190771,62899,FS,FS,FS,FS,FS,FS,562810
VIGA #2,443,487191,2140016,560,09,003,Coyoac?ín,09003,40176,21773,0,0,FS,FS,53568,8294,13392,FS,2765,16070,156038
VIGA #3,444,487162,2141990,561,09,007,Iztapalapa,09007,101779,89510,44237,FS,FS,FS,FS,FS,FS,FE,FS,FS,235526
VIGA #4,445,487094,2143085,562,09,006,Iztacalco,09006,80352,74995,71885,64282,71885,58061,56246,44237,50890,41126,47002,40176,701136
AMPLIACION TLAHUAC NEZA #20,446,492019,2132965,26,09,013,Xochimilco,09013,121058,119508,90299,107894,56122,63957,27924,50935,27597,47299,61768,88896,863255
AMPLIACION TLAHUAC NEZA #20 B,447,492226,2132797,27,09,013,Xochimilco,09013, ,147962,147330,120343,90418,84307,73617,86889,72755,97977,78613,92188,1092399
AMPLIACION TLAHUAC NEZA #22,448,491436,2133747,29,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #23,449,491186,2134102,30,09,013,Xochimilco,09013,FS,FS,147330,203338,152776,142450,126926,149809,125439,168925,131958,154744,1503695
AMPLIACION TLAHUAC NEZA #24,450,491038,2134472,31,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,2907,FS,FS,FS,FS,16846,46094,65847
AMPLIACION TLAHUAC NEZA #25,451,490825,2134916,32,09,007,Iztapalapa,09007,101944,284543,190103,128642,FS,FS,78694,62920,97843,54056,87036,102065,1187846
AMPLIACION TLAHUAC NEZA #26,452,490714,2134879,33,09,007,Iztapalapa,09007,184773,170726,137825,120343,90418,81400,60924,74905,65228,70949,14038,FS,1071528
AMPLIACION TLAHUAC NEZA #27,453,490617,2134923,34,09,007,Iztapalapa,09007,140172,FS,FS,20749,187073,127914,165003,104866,155545,216224,238648,286441,1642636
AGRICOLA ORIENTAL #2,454,490893,2142731,8,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AGRICOLA ORIENTAL #4,455,490868,2143163,9,09,007,Iztapalapa,09007,40176,16934,10714,FS,16070,33696,37498,40176,25920,21427,51840,50890,345341
AGRICOLA ORIENTAL #5,456,491237,2143074,10,09,007,Iztapalapa,09007,128563,101606,109814,95904,112493,111456,158026,195523,184032,192845,20736,FS,1410998
AGRICOLA ORIENTAL #6,457,491988,2143150,11,09,007,Iztapalapa,09007,FE,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AGRICOLA ORIENTAL #7,458,492701,2143036,12,09,007,Iztapalapa,09007,FS,FS,FS,7776,FS,2592,37498,FS,15552,FS,FS,FS,63418
REYES IZTAPALAPA,459,489024,2138895,361,09,007,Iztapalapa,09007,182131,62899,123206,134784,176774,163296,158026,139277,158112,139277,139968,158026,1735776
SANTA URSULA XITLA ,460,480995,2131462,450,09,012,Tlalpan,09012,50890,45965,53568,33696,24106,85536,83030,64282,69984,88387,85536,107136,792115
TECOMITL #2 ,461,494013,2142311,474,09,007,Iztapalapa,09007,45533,38707,45533,72576,69638,67392,48211,72317,80352,88387,77760,77674,784080
AUXILIAR XOTEPINGO #10-A ,462,486840,2136193,45,09,003,Coyoac?ín,09003,160704,174182,168739,88128,85709,181440,120528,160704,178848,50890,44064,120528,1534464
AUXILIAR XOTEPINGO #9-A,463,488347,2149220,74,09,017,Venustiano Carranza,09017,32141,29030,32141,31104,32141,31104,32141,32141,31104,32141,31104,32141,378432
AUXILIAR XOTEPINGO #1-A,464,485473,2137437,50,09,003,Coyoac?ín,09003,18749,RE,RE,RE,FS,FS,FS,FS,FS,FS,FS,FS,18749
AUXILIAR XOTEPINGO #4-C,465,486172,2136994,61,09,003,Coyoac?ín,09003,18749,16934,10714,FS,FS,FS,FS,FS,FS,FS,FS,FS,46397
AUXILIAR XOTEPINGO #6-B,466,486540,2136732,66,09,003,Coyoac?ín,09003,FS,FS,FS,41472,69638,64800,72317,69638,67392,69638,62208,69638,586742
DEPORTIVO SAN SEBASTIAN ,467,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SIFON ,468,498446,2140032,457,09,007,Iztapalapa,09007,32141,89510,99101,90720,91066,90720,104458,FS,111456,115171,FS,FS,824342
PURISIMA IZTAPALAPA,469,492113,2140360,326,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,15552,109814,88387,121824,FS,FS,FS,335578
PURISIMA IZTAPALAPA #1,470,492322,2140499,327,09,007,Iztapalapa,09007,FS,FS,FE,FE,FS,FS,FS,FS,FS,FS,FS,FS,0
PURISIMA IZTAPALAPA #4,471,492335,2141030,330,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,FS,FS,FS,0
PURISIMA IZTAPALAPA #5,472,492240,2141176,331,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,18144,53568,83030,49248,50890,36288,42854,334022
SANTA CRUZ MEYEHUALCO #1,473,497105,2138566,442,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,FS,FS,FS,0
SANTA MARIA AZTAHUACAN,474,497536,2139617,447,09,007,Iztapalapa,09007,29462,29030,FS,FS,48211,57024,5357,24106,46656,40176,2592,FS,282614
SANTA CRUZ MEYEHUALCO #2 ,475,496913,2138347,443,09,007,Iztapalapa,09007,219629,195955,203558,222912,182131,38880,192845,200880,178848,163382,114048,FS,1913069
AGRICOLA ORIENTAL #1,476,493122,2143239,7,09,007,Iztapalapa,09007,101779,65318,155347,137376,128563,98496,FE,FS,FS,FS,FS,FS,686880
AMPLIACION TLAHUAC NEZA #19,477,489919,2134007,25,09,013,Xochimilco,09013,66960,137894,147312,142560,206237,121824,56246,125885,111456,184810,168480,179453,1649117
AMPLIACION TLAHUAC NEZA #21,478,491770,2133589,28,09,007,Iztapalapa,09007,FS,FS,FS,FS,83030,114048,133920,155347,147744,123206,132192,152669,1042157
AUXILIAR XOTEPINGO #8-C,479,492311,2136377,73,09,007,Iztapalapa,09007,179453,171763,179453,181440,168739,176256,128563,FS,FS,149990,33696,144634,1513987
AUXILIAR XOTEPINGO #10-B,480,486945,2139980,46,09,003,Coyoac?ín,09003,174096,159667,174096,67392,26784,20736,13392,FS,FS,FS,FS,FS,636163
AUXILIAR XOTEPINGO #6-A,481,491659,2135219,65,09,007,Iztapalapa,09007,64282,96768,93744,93312,107136,62208,FS,FS,FS,FS,FS,FS,517450
AUXILIAR XOTEPINGO #6-C,482,486880,2136614,67,09,003,Coyoac?ín,09003,FS,FS,FS,36288,69638,114048,21427,FS,FS,251770,212544,251770,957485
AUXILIAR XOTEPINGO #7-C,483,488128,2138076,70,09,007,Iztapalapa,09007,18749,24192,34819,59616,171418,129600,184810,69638,134784,144634,150336,120528,1243123
AUXILIAR XOTEPINGO #9-C,484,493239,2137267,76,09,007,Iztapalapa,09007,96422,123379,128563,111456,123206,129600,112493,200880,178848,203558,137376,214272,1760054
PERIFERICO 19,485,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80352,29030,93744,98496,99101,142560,160704,147312,165888,125885,108864,149990,1401926
SANTA CATARINA #12,486,493246,2135738,428,09,007,Iztapalapa,09007,109814,99187,104458,103680,99101,82944,77674,50890,51840,152669,155520,10714,1098490
ALFONSO XIII,487,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AV. CENTRAL ,488,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,88387,79834,88474,69638,91238,82253,96422,85709,93744,89510,96768,93744,1055722
BARRANCA DEL MUERTO,489,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,74995,60480,66355,64282,47002,58061,74995,69120,61603,60480,71885,53568,762826
CASTANEDA #5,490,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
CASTANEDA #6,491,478681,2141444,100,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CHAPULTEPEC #2,492,476210,2145719,110,09,016,Miguel Hidalgo,09016,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
CHAPULTEPEC #7,493,476811,2147687,112,09,016,Miguel Hidalgo,09016,53568,19354,24883,34819,55296,43546,48211,55296,45533,41126,22118,PA,443750
CHAPULTEPEC #4 ,494,476066,2147376,111,09,016,Miguel Hidalgo,09016,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CRISTO REY,495,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
GOTA DE ORO ,496,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
MERCED GOMEZ #1,497,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
MERCED GOMEZ #2,498,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
OLIVAR DE LOS PADRES ,499,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,21427,29030,44237,40176,44237,45965,24106,44237,42854,14515,22118,13392,386294
OLIVAR DEL CONDE,500,478259,2141807,252,09,010,?ülvaro Obreg??n,09010,101779,84672,105062,99101,94003,87091,91066,99533,91066,91930,105062,96422,1146787
PALO ALTO,501,473308,2143565,261,09,004,Cuajimalpa de Morelos,09004,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
POZO CASSO,502,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
RIO HONDO,503,477108,2150026,362,09,016,Miguel Hidalgo,09016,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SAN.ANGEL INN,504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,PA,PA,5357,22118,31450,45533,41472,26784,43546,47002,26784,290045
STA FE #1,505,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26784,24192,27648,32141,33178,24192,18749,22118,21427,31450,33178,32141,327197
SANTA LUCIA #1 ,506,483663,2151362,445,09,015,Cuauht??moc,09015,69638,62899,71885,69638,74650,65318,64282,19354,FE,FE,FE,FE,497664
SANTA LUCIA MIXCOAC,507,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TACUBAYA #1,508,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TACUBAYA #2,509,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,80352,33869,47002,72317,77414,67738,80352,80179,48211,72576,77414,72317,809741
