GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,13106381
2005,,,,,,,,,,,,,,,,,,,,,411048332
,,459,,,,,,,,,,,,,,,,,,,434351642
ZAPOTECAS,168,483267,2136640,577,09,003,Coyoac?ín,09003,11059,9677,12096,12096,10714,9677,11059,10714,9677,11059,10714,7258,125798
TULYEHUALCO SUR #1 ,169,489324,2133515,512,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO SUR #2 ,170,488938,2133322,517,09,012,Tlalpan,09012,182136,189552,185343,164093,161118,172886,164438,149308,113663,119141,123258,122230,1847165
TULYEHUALCO SUR #3 ,171,488153,2133115,519,09,012,Tlalpan,09012,110865,115380,65823,35895,20352,41421,24915,83758,39265,54155,55026,72029,718883
TULYEHUALCO SUR #4 ,172,487881,2132804,525,09,013,Xochimilco,09013,182136,189552,169754,152128,149246,158479,157794,143845,119862,125639,105650,104769,1758854
TULYEHUALCO SUR #5 ,173,487503,2132636,526,09,013,Xochimilco,09013,117201,123621,122985,133325,132286,138669,124575,134741,117796,123473,145268,146240,1560179
TULYEHUALCO SUR #6 ,174,487208,2132493,527,09,013,Xochimilco,09013,106114,112083,110859,114523,113630,122461,129558,140204,150861,138636,129861,130961,1499752
TULYEHUALCO SUR #7 ,175,486933,2132236,528,09,013,Xochimilco,09013,55433,57690,60626,75209,74623,81040,54813,60087,159128,164631,184887,183345,1211512
TULYEHUALCO SUR #8 ,176,486105,2132113,529,09,013,Xochimilco,09013,69687,72524,86609,80337,79711,84642,78067,71012,61998,64986,70433,69846,889852
TULYEHUALCO SUR #9 ,177,485351,2132095,530,09,012,Tlalpan,09012,83941,87359,95270,88884,88191,93647,78067,71012,74397,77983,55026,54567,948343
TULYEHUALCO SUR #10 ,178,486333,2132216,513,09,013,Xochimilco,09013,118784,123621,126449,116232,86495,25213,107965,98325,90930,95312,96846,96038,1182209
TULYEHUALCO SUR #11 ,179,484473,2132617,514,09,012,Tlalpan,09012,109282,113731,119520,111104,108542,117058,107965,96504,86797,90980,92443,91673,1245600
TULYEHUALCO SUR #12 ,180,484107,2133070,515,09,012,Tlalpan,09012,34843,36262,38108,35895,72927,118859,131219,118354,99197,95312,88041,87307,956325
TULYEHUALCO SUR #13 ,181,486343,2136109,516,09,003,Coyoac?ín,09003,26924,28021,34644,32477,27136,28814,21593,20029,22733,23828,19809,19644,305652
TULYEHUALCO SUR #23 ,182,489609,2135481,518,09,013,Xochimilco,09013,156795,41207,152432,143581,117022,124262,147828,132920,121929,116974,114454,113499,1482905
TULYEHUALCO SUR #33 ,183,489692,2133900,520,09,013,Xochimilco,09013,79190,69228,27715,90593,88191,93647,66440,60087,68198,71484,63830,63298,841899
TULYEHUALCO SUR #34 ,184,489568,2136213,521,09,013,Xochimilco,09013,134622,140104,147235,128197,125502,133266,124575,112891,95063,90980,90242,89490,1412169
TULYEHUALCO SUR #35 ,185,489834,2135709,522,09,013,Xochimilco,09013,85525,67579,20786,129907,144158,75638,FE,63729,70264,67152,72634,72029,869400
TULYEHUALCO SUR #36 ,186,484773,2132258,523,09,012,Tlalpan,09012,31676,34614,46769,34186,47487,50425,126236,138383,163261,158132,149670,148422,1129261
TULYEHUALCO SUR #38 ,187,489569,2136221,524,09,013,Xochimilco,09013,44346,42855,84877,66663,64447,68434,71423,63729,49598,54155,52825,52384,715736
XOCHIMILCO #28 ,188,484437,2133089,570,09,012,Tlalpan,09012,79610,65341,82940,79967,80687,129325,129124,133978,75045,60644,80930,80540,1078130
XOCHIMILCO #29 ,189,484599,2133433,571,09,012,Tlalpan,09012,77715,63785,64733,61513,57633,92375,118930,121417,61147,49414,62946,62642,894251
XOCHIMILCO #30 ,190,484641,2133825,572,09,012,Tlalpan,09012,32223,26448,34390,32807,24974,RH,RH,RH,169545,137011,182843,181961,822201
ZAPATA #14 ,191,488083,2134134,573,09,003,Coyoac?ín,09003,151639,124459,167902,159933,149847,89296,FE,146538,108398,87597,122894,122301,1430805
ZAPATA #15 ,192,483077,2134102,574,09,012,Tlalpan,09012,37910,31115,40458,38958,36501,58504,64562,62802,33353,26953,35969,35796,502881
ZAPATA #16 ,193,489444,2134015,575,09,013,Xochimilco,09013,3791,3111,4046,4101,3842,6158,3398,4187,2779,2246,2997,2983,43640
ARENAL,194,485285,2131689,37,09,013,Xochimilco,09013,118886,108864,111283,142128,131242,116122,138240,128563,108864,127181,128563,116122,1476058
ARTESANIAS O VILLA OLIMPICA,195,480679,2133319,40,09,012,Tlalpan,09012,RN,RN,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
BATAM ,196,477520,2137686,85,09,008,La Magdalena Contreras,09008,33178,36288,24192,30240,10714,9677,11059,8035,7258,8294,8035,7258,194227
BELISARIO DOMINGUEZ,197,481265,2133300,86,09,012,Tlalpan,09012,0,0,2419,3024,0,2419,2765,0,0,0,0,0,10627
BOSQUE TLALPAN #1,198,479688,2133363,88,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
BOSQUE TLALPAN #2,199,479648,2133076,89,09,012,Tlalpan,09012,30413,26611,33869,39312,32141,29030,33178,26784,19354,24883,24106,21773,341453
CANAL #13,200,478437,2134424,95,09,012,Tlalpan,09012,85709,70157,72576,90720,85709,74995,80179,69638,74995,91238,85709,74995,956621
CLUB DE GOLF #1,201,483400,2131600,122,09,012,Tlalpan,09012,FS,FS,PA,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CLUB DE GOLF #2 ,202,483400,2131600,123,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,4838,4838
CLUB DE GOLF #3 ,203,483400,2131600,124,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,RN,0
CLUB DE GOLF #4 ,204,483400,2131600,125,09,012,Tlalpan,09012,33178,50803,50803,60480,53568,48384,55296,42854,31450,35942,34819,31450,529027
DALIAS,205,481889,2141303,132,09,014,Benito Ju?írez,09014,11059,33869,43546,45360,58925,45965,55296,34819,36288,44237,48211,41126,498701
DEPORTIVO VIVANCO ,206,483427,2139343,137,09,003,Coyoac?ín,09003,55296,33869,31450,36288,40176,36288,44237,50890,12096,19354,29462,24192,413597
NORMANDIA,207,485856,2141928,247,09,007,Iztapalapa,09007,71885,53222,62899,75600,64282,53222,71885,72317,50803,66355,72317,67738,782525
EL CAMINERO ,208,481103,2138473,150,09,003,Coyoac?ín,09003,91238,89510,89510,108864,96422,89510,96768,96422,84672,74650,48211,96768,1062547
EL TREBOL,209,482401,2131586,151,09,012,Tlalpan,09012,141005,133056,128218,160272,136598,133056,141005,77674,65318,74650,74995,104026,1369872
EL ZAPOTE,210,481267,2133874,152,09,012,Tlalpan,09012,22118,19354,19354,21168,16070,16934,19354,13392,4838,2765,10714,12096,178157
FOVISSSTE,211,480685,2132104,156,09,012,Tlalpan,09012,47002,33869,43546,54432,56246,53222,58061,32141,36288,52531,40176,48384,555898
FUENTES BROTANTES #1,212,481550,2132467,159,09,012,Tlalpan,09012,27648,24192,24192,27216,24106,21773,24883,21427,14515,16589,16070,14515,257126
FUENTES BROTANTES #2,213,481296,2132279,160,09,012,Tlalpan,09012,58061,50803,50803,60480,53568,48384,49766,37498,29030,33178,32141,29030,532742
FUENTES DEL PEDREGAL ,214,476178,2134095,161,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,7258,PA,PA,7258,14515
GALEANA TLALPAN,215,482632,2132332,162,09,012,Tlalpan,09012,22118,19354,19354,21168,18749,16934,19354,16070,9677,13824,13392,12096,202090
HIDALGO TLALPAN,216,480912,2132969,172,09,012,Tlalpan,09012,82944,62899,67738,87696,80352,55642,82944,107136,89510,107827,99101,84672,1008461
ISSFAM,217,483120,2131330,178,09,012,Tlalpan,09012,71885,67738,33869,78624,83030,74995,74650,96422,87091,99533,91066,82253,941155
JARDIN DE LA MONTANA #1,218,479273,2133860,191,09,012,Tlalpan,09012,30413,26611,4838,RE,RH,RE,RE,RE,RE,RE,RE,RE,61862
JARDIN DE LA MONTANA #2,219,478378,2133978,192,09,012,Tlalpan,09012,52531,45965,45965,54432,48211,43546,49766,37498,26611,30413,29462,26611,491011
LIMANTITLA,220,481534,2132038,211,09,012,Tlalpan,09012,102298,89510,89510,105840,93744,84672,96768,77674,55642,63590,61603,48384,969235
#37,221,483038,2133008,1,09,012,Tlalpan,09012,49766,43546,60480,90720,37498,12096,58061,61603,60480,80179,13392,43546,611366
PADIERNA #1,222,476778,2134389,255,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
PADIERNA #2,223,476720,2134847,256,09,012,Tlalpan,09012,RH,RH,PA,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PADIERNA #3,224,477226,2134706,257,09,012,Tlalpan,09012,63590,62899,65318,57456,21427,FE,41472,58925,53222,77414,58925,53222,613872
PADIERNA #4,225,476884,2135388,258,09,008,La Magdalena Contreras,09008,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,4838,4838
PADIERNA #5,226,477814,2133790,259,09,012,Tlalpan,09012,71885,74995,31450,45360,48211,48384,52531,48211,43546,41472,69638,94349,670032
PADIERNA PICACHO,227,476943,2133837,260,09,012,Tlalpan,09012,PA,PA,PA,18144,21427,19354,5530,18749,12096,13824,13392,12096,134611
PEDREGAL #2,228,478376,2140393,274,09,010,?ülvaro Obreg??n,09010,55296,48384,48384,57456,50890,45965,52531,40176,29030,33178,32141,29030,522461
PEDREGAL AGUILAS,229,482211,2130826,275,09,012,Tlalpan,09012,63590,55642,55642,63504,56246,50803,58061,45533,33869,38707,34819,31450,587866
PENA POBRE,230,479896,2133084,280,09,012,Tlalpan,09012,85709,72576,89510,105840,93744,82253,82944,66960,50803,58061,50890,45965,885254
PENA POBRE #2,231,480997,2133774,281,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
PERIFERICO #5,232,483200,2133848,307,09,012,Tlalpan,09012,182477,140314,118541,208656,125885,89510,146534,152669,174182,188006,198202,135475,1860451
PERIFERICO #6,233,484192,2132586,308,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,2678,RE,2678
PERIFERICO #7,234,483602,2132446,309,09,012,Tlalpan,09012,96768,84672,82253,102816,91066,84672,96768,93744,72576,96768,77674,82253,1062029
R-1,235,483430,2130663,333,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
R-2,236,483177,2130602,338,09,012,Tlalpan,09012,60826,55642,50803,66528,56246,48384,66355,61603,53222,63590,61603,72576,717379
R-3,237,483552,2130452,346,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,21773,21773
R-4,238,483815,2130811,347,09,012,Tlalpan,09012,146534,149990,147571,181440,160704,140314,80179,163382,128218,146534,149990,147571,1742429
R-5,239,484339,2131154,348,09,012,Tlalpan,09012,88474,77414,70157,90720,80352,74995,88474,85709,67738,88474,85709,77414,975629
R-6,240,485210,2132061,349,09,013,Xochimilco,09013,35942,31450,31450,36288,32141,26611,33178,34819,31450,11059,2678,4838,311904
R-7,241,484935,2131404,350,09,012,Tlalpan,09012,132710,116122,16934,RE,RE,RE,RE,RE,RE,RE,RE,RE,265766
R-8,242,484693,2131234,351,09,012,Tlalpan,09012,30413,26611,26611,30240,26784,24192,27648,16070,12096,13824,13392,14515,262397
R-9,243,484129,2130853,352,09,012,Tlalpan,09012,52531,45965,60480,81648,72317,65318,77414,74995,65318,77414,72317,65318,811037
R-10,244,483792,2130536,334,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
REINO AVENTURA ,245,477889,2133563,358,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,RN,0
SAN FERNANDO TLALPAN ,246,481638,2133393,381,09,012,Tlalpan,09012,157594,137894,140314,172368,149990,140314,141005,141955,135475,138240,152669,120960,1728778
SAN JERONIMO #3 (ANZALDO) ,247,476723,2136300,385,09,008,La Magdalena Contreras,09008,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RE,RE,0
SAN PEDRO MARTIR #1,248,483072,2129627,420,09,012,Tlalpan,09012,82944,62899,50803,78624,66960,62899,58061,69638,65318,82944,83030,82253,846374
SAN RAMON,249,477947,2137711,423,09,008,La Magdalena Contreras,09008,35942,19354,21773,33264,16070,24192,24883,45533,36288,44237,34819,21773,358128
SANTA URSULA XITLA,250,480995,2131462,450,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
SUR #27 BIS ,251,483401,2133291,458,09,012,Tlalpan,09012,66355,55642,36288,FE,FE,FE,FE,FE,FE,19354,72317,65318,315274
TLALCOLIGIA ,252,481921,2130816,499,09,012,Tlalpan,09012,PA,PA,2419,PA,PA,PA,PA,PA,12096,30413,5357,4838,55123
TOPILEJO ,253,486705,2123955,500,09,013,Xochimilco,09013,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RE,RE,0
TORIELLO ,254,483222,2133095,501,09,012,Tlalpan,09012,82944,60480,PA,21168,32141,12096,FE,FE,FE,FE,FE,PP,208829
VIADUCTO TLALPAN #1,255,483438,2132139,557,09,012,Tlalpan,09012,69120,87091,60480,90720,99101,84672,82944,99101,99187,102298,131242,118541,1124496
VIADUCTO TLALPAN #2,256,483032,2131706,558,09,012,Tlalpan,09012,49766,94349,62899,60480,66960,60480,60826,42854,31450,35942,34819,31450,632275
VILLA OLIMPICA #2,257,480443,2134197,564,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
VILLA OLIMPICA #3,258,479950,2133465,565,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,RN,0
MIRADOR #1,259,494077,2127688,225,09,013,Xochimilco,09013,74650,65318,67738,63504,99101,89510,99533,104458,79834,85709,93744,89510,1012608
MIRADOR #2,260,494205,2127862,226,09,013,Xochimilco,09013,138240,116122,116122,145152,128563,116122,135475,147312,108864,143770,85709,53222,1434672
MIRADOR #3,261,494228,2127235,227,09,013,Xochimilco,09013,85709,77414,84672,87696,77674,67738,77414,74995,65318,55296,56246,58061,868234
MONTE SUR #1 ,262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69120,50803,53222,63504,58925,53222,74650,72317,65318,80179,69638,65318,776218
MONTE SUR #2 ,263,487741,2125198,232,09,013,Xochimilco,09013,13824,12096,12096,15120,13392,12096,16589,16070,14515,13824,10714,9677,160013
NATIVITAS #1 ,264,489958,2127340,237,09,013,Xochimilco,09013,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
NATIVITAS #2 ,265,490330,2126433,238,09,013,Xochimilco,09013,168653,159667,159667,199584,176774,159667,185242,174096,154829,182477,179453,162086,2062195
NATIVITAS #3 ,266,490458,2126770,239,09,013,Xochimilco,09013,154829,135475,135475,163296,149990,137894,157594,112493,94349,135475,115171,96768,1588810
NORIA #1,267,486562,2130782,240,09,013,Xochimilco,09013,182477,137894,140314,166320,136598,137894,157594,101779,89510,107827,104458,89510,1552176
NORIA #2,268,487133,2129237,241,09,013,Xochimilco,09013,69120,60480,60480,78624,69638,104026,118886,101779,89510,99533,93744,77414,1023235
NORIA #3,269,487635,2129008,242,09,013,Xochimilco,09013,60826,53222,53222,66528,58925,53222,60826,58925,36288,33178,32141,29030,596333
NORIA #4,270,487975,2128974,243,09,013,Xochimilco,09013,268186,195955,195955,244944,216950,224986,262656,254448,229824,237773,238378,200794,2770848
NORIA #6,271,488178,2127972,245,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
NORIA #7,272,489421,2127836,246,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SAN LUIS TLAXIALTEMALCO,273,496162,2128409,414,09,013,Xochimilco,09013,168653,140314,137894,187488,158026,154829,179712,171418,152410,168653,171418,157248,1948061
PANTEON SAN LUCAS XOCHIMANCA,274,488329,2126886,269,09,013,Xochimilco,09013,141005,113702,116122,142128,136598,137894,157594,152669,137894,146534,147312,135475,1664928
PERIFERICO #09 ,275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,105840,96422,91930,107827,101779,89510,107827,104458,94349,899942
PISTA OLIMPICA #1,276,489138,2132973,314,09,013,Xochimilco,09013,33178,29030,29030,42336,37498,33869,38707,26784,12096,8294,8035,7258,306115
RECLUSORIO SUR #1,277,487085,2126212,354,09,013,Xochimilco,09013,124416,108864,106445,133056,117850,96768,105062,139277,133056,143770,152669,101606,1462838
RECLUSORIO SUR #2,278,486650,2126527,355,09,013,Xochimilco,09013,66355,94349,89510,105840,93744,84672,99533,69638,65318,82944,83030,74995,1009930
RESIDENCIAL SUR,279,486065,2131760,359,09,013,Xochimilco,09013,163123,142733,142733,178416,158026,142733,152064,147312,133056,118886,117850,106445,1703376
S-1,280,488882,2127217,366,09,013,Xochimilco,09013,163123,142733,140314,178416,149990,120960,163123,155347,137894,165888,155347,142733,1815869
S-2,281,487111,2126517,371,09,013,Xochimilco,09013,185242,142733,140314,175392,155347,140314,149299,144634,133056,127181,104458,104026,1701994
S-3,282,489958,2126538,372,09,013,Xochimilco,09013,88474,77414,74995,93744,83030,74995,85709,83030,74995,85709,83030,72576,977702
S-4,283,486666,2126212,373,09,013,Xochimilco,09013,74650,65318,65318,81648,72317,65318,74650,69638,60480,74650,69638,62899,836525
S-5,284,489992,2126177,374,09,013,Xochimilco,09013,149299,130637,118541,163296,133920,130637,149299,144634,130637,138240,139277,128218,1656634
S-6,285,490912,2126096,375,09,013,Xochimilco,09013,174182,152410,152410,190512,168739,152410,168653,163382,147571,129946,117850,111283,1829347
S-7,286,492891,2126808,376,09,013,Xochimilco,09013,152064,140314,140314,175392,155347,140314,160358,155347,140314,124416,77674,74995,1636848
S-8,287,488261,2127516,377,09,013,Xochimilco,09013,146534,140314,137894,172368,152669,140314,157594,149990,130637,160358,155347,140314,1784333
S-9,288,486026,2130803,378,09,013,Xochimilco,09013,152064,137894,140314,175392,155347,140314,160358,139277,101606,157594,155347,140314,1755821
S-10,289,485222,2130406,367,09,013,Xochimilco,09013,55296,50803,50803,63504,50890,50803,55296,40176,38707,44237,42854,38707,582077
S-11,290,496467,2128172,368,09,013,Xochimilco,09013,118886,108864,108864,123984,101779,87091,105062,101779,87091,107827,104458,94349,1250035
SANTIAGO TEPALCATLALPAN ,291,487217,2127605,451,09,013,Xochimilco,09013,8294,12096,12096,24192,21427,19354,22118,13392,12096,11059,8035,50803,214963
SAN GREGORIO ATL. #1,292,493006,2128467,383,09,013,Xochimilco,09013,74650,67738,67738,84672,74995,58061,47002,61603,50803,41472,34819,48384,711936
SAN GREGORIO ATL. #2,293,492890,2127862,384,09,013,Xochimilco,09013,33178,33869,50803,63504,56246,50803,49766,32141,41126,47002,48211,31450,538099
SAN LUCAS XOCHIMANCA ,294,487902,2127087,393,09,013,Xochimilco,09013,132710,106445,108864,127008,115171,104026,121651,131242,116122,141005,133920,120960,1459123
SAN LUIS #1,295,497615,2129035,394,09,013,Xochimilco,09013,5530,4838,4838,12096,10714,9677,11059,10714,9677,8294,8035,7258,102730
SAN LUIS #3,296,497036,2129582,407,09,013,Xochimilco,09013,RE,RH,RH,RH,RH,RH,RH,RH,RH,RH,RN,RN,0
SAN LUIS #5,297,497315,2129600,409,09,013,Xochimilco,09013,110592,99187,111283,120960,91066,106445,124416,77674,87091,99533,93744,87091,1209082
SAN LUIS #6,298,497439,2129597,410,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SAN LUIS #7,299,496647,2129289,411,09,013,Xochimilco,09013,176947,157248,157248,202608,131242,91930,110592,83030,99187,105062,96422,74995,1486512
SAN LUIS #8,300,496435,2128999,412,09,013,Xochimilco,09013,58061,94349,94349,117936,96422,87091,99533,96422,77414,88474,80352,79834,1070237
SAN LUIS #9,301,496048,2129025,413,09,013,Xochimilco,09013,149299,123379,133056,151200,91066,82253,94003,72317,62899,149299,163382,130637,1402790
SAN LUIS #10,302,495713,2128981,395,09,013,Xochimilco,09013,129946,125798,128218,154224,158026,142733,163123,149990,130637,149299,144634,48384,1625011
SAN LUIS #11,303,495413,2128559,396,09,013,Xochimilco,09013,160358,246758,266112,332640,270518,241920,276480,257126,208051,276480,243734,195955,2976134
SAN LUIS #12,304,495360,2128726,397,09,013,Xochimilco,09013,35942,31450,31450,136080,147312,154829,179712,174096,157248,138240,139277,77414,1403050
SAN LUIS #13,305,494961,2128603,398,09,013,Xochimilco,09013,135475,94349,123379,160272,125885,113702,129946,117850,106445,129946,91066,82253,1410566
SAN LUIS #14,306,493710,2128823,399,09,013,Xochimilco,09013,47002,31450,79834,99792,88387,79834,91238,91066,79834,96768,93744,84672,963619
SAN LUIS #16,307,492704,2128176,401,09,013,Xochimilco,09013,146534,128218,137894,160272,147312,128218,154829,133920,116122,127181,136598,125798,1642896
SAN LUIS #17,308,492917,2128568,402,09,013,Xochimilco,09013,41472,43546,45965,54432,48211,41126,49766,48211,41126,44237,48211,43546,549850
SAN LUIS #18,309,492829,2128339,403,09,013,Xochimilco,09013,204595,191117,217728,272160,238378,217728,246067,238378,215309,237773,235699,212890,2727821
SAN LUIS #19,310,491807,2127960,404,09,013,Xochimilco,09013,135475,123379,135475,163296,139277,125798,141005,139277,113702,143770,141955,128218,1630627
SAN LUIS #20,311,490706,2127793,406,09,013,Xochimilco,09013,138240,128218,128218,160272,139277,104026,116122,128563,120960,135475,136598,125798,1561766
SAN LORENZO ATEMOAYA #1,312,489528,2127154,390,09,013,Xochimilco,09013,107827,94349,94349,111888,101779,26611,27648,69638,62899,74650,72317,65318,909274
SAN LORENZO ATEMOAYA #2,313,489441,2127276,391,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA CRUZ ACALPIXCA #1,314,492715,2127316,440,09,013,Xochimilco,09013,124416,111283,111283,142128,125885,113702,69120,50890,45965,38707,40176,36288,1009843
SANTA CRUZ ACALPIXCA #2,315,492727,2127595,441,09,013,Xochimilco,09013,168653,116122,133056,166320,147312,133056,152064,83030,96768,80179,83030,89510,1449101
SANTA CRUZ XOCHITEPEC,316,486440,2128685,444,09,013,Xochimilco,09013,154829,137894,137894,172368,152669,162086,210125,198202,174182,207360,192845,157248,2057702
TEPEPAN #1,317,484817,2130992,485,09,012,Tlalpan,09012,82944,70157,70157,87696,69638,62899,63590,48211,58061,69120,74995,67738,825206
TEPEPAN #2,318,484526,2130414,486,09,012,Tlalpan,09012,71885,67738,67738,84672,74995,67738,69120,64282,58061,71885,69638,62899,830650
TEPEPAN #3,319,485444,2131291,487,09,013,Xochimilco,09013,121651,106445,106445,133056,117850,106445,121651,112493,96768,105062,107136,99187,1334189
CERRILLOS #1,320,497979,2128002,105,09,013,Xochimilco,09013,71885,70157,82253,96768,83030,67738,63590,69638,62899,69120,69638,67738,874454
CERRILLOS #2,321,498560,2127688,106,09,011,Tl?íhuac,09011,58061,50803,24192,27216,24106,21773,24883,26784,24192,27648,26784,24192,360634
CERRILLOS #3,322,498585,2127177,107,09,011,Tl?íhuac,09011,113357,101606,174182,217728,192845,147571,201830,176774,159667,154829,176774,176602,1993766
ESCUDO NACIONAL #1,323,499305,2127979,153,09,011,Tl?íhuac,09011,107827,94349,94349,111888,96422,87091,99533,96422,87091,99533,96422,87091,1158019
ESCUDO NACIONAL #2,324,499028,2127046,154,09,011,Tl?íhuac,09011,47002,41126,41126,48384,42854,38707,44237,37498,33869,38707,37498,33869,484877
R-11,325,499184,2127397,335,09,011,Tl?íhuac,09011,82944,72576,72576,84672,74995,67738,77414,66960,60480,66355,64282,58061,849053
R-18,326,500141,2123254,336,09,009,Milpa Alta,09009,132710,116122,116122,136080,120528,108864,118886,115171,104026,102298,99101,89510,1359418
R-19,327,498387,2122183,337,09,009,Milpa Alta,09009,52531,45965,45965,42336,16070,43546,49766,37498,33869,52531,50890,43546,514512
R-21,328,498543,2122563,339,09,009,Milpa Alta,09009,110592,96768,96768,111888,99101,89510,44237,42854,38707,44237,42854,38707,856224
R-22,329,500132,2122660,340,09,009,Milpa Alta,09009,113357,99187,99187,114912,101779,91930,105062,101779,91930,105062,101779,91930,1217894
R-24,330,499460,2123283,341,09,009,Milpa Alta,09009,69120,60480,60480,69552,61603,55642,63590,58925,53222,60826,58925,53222,725587
R-25,331,498704,2122951,342,09,009,Milpa Alta,09009,80179,72576,72576,90720,80352,70157,55296,50890,48384,58061,56246,48384,783821
R-26,332,500353,2122335,343,09,009,Milpa Alta,09009,121651,106445,87091,102816,91066,82253,91238,88387,79834,85709,83030,74995,1094515
R-28,333,500633,2123093,345,09,009,Milpa Alta,09009,124416,111283,111283,133056,120528,101606,116122,133920,120960,141005,136598,118541,1469318
S-12,334,498012,2128664,369,09,013,Xochimilco,09013,143770,125798,125798,148176,131242,118541,124416,120528,108864,118886,115171,104026,1485216
S-13,335,498497,2128189,370,09,013,Xochimilco,09013,52531,36288,58061,54432,40176,74995,38707,26784,16934,33178,34819,24192,491098
SAN JUAN TEPENAHUAC,336,500689,2121549,387,09,009,Milpa Alta,09009,168653,147571,149990,184464,160704,145152,168653,158026,140314,163123,160704,147571,1894925
SAN PEDRO ATOCPAN ,337,494862,2124268,419,09,009,Milpa Alta,09009,77414,65318,77414,93744,83030,77414,80179,77674,72576,44237,56246,67738,872986
TECOMITL #10,338,501476,2124659,464,09,009,Milpa Alta,09009,91238,84672,74995,90720,40176,108864,99533,96422,94349,116122,115171,101606,1113869
TECOMITL #11,339,501597,2124497,465,09,009,Milpa Alta,09009,110592,96768,96768,111888,99101,89510,102298,48211,43546,49766,99101,89510,1037059
TECOMITL #12,340,502121,2124423,466,09,009,Milpa Alta,09009,168653,154829,149990,190512,168739,149990,174182,176774,FE,41472,160704,118541,1654387
TECOMITL #13,341,501779,2124406,467,09,009,Milpa Alta,09009,157594,152410,152410,175392,128563,106445,118886,128563,125798,157594,195523,128218,1727395
TECOMITL #14,342,502113,2124639,468,09,009,Milpa Alta,09009,152064,133056,38707,157248,152669,135475,154829,158026,123379,152064,120528,111283,1589328
TECOMITL #15,343,502326,2124457,469,09,009,Milpa Alta,09009,99533,96768,94349,120960,104458,99187,91238,91066,91930,102298,107136,96768,1195690
TECOMITL #17,344,502892,2124315,471,09,009,Milpa Alta,09009,105062,89510,87091,114912,104458,94349,96768,93744,89510,107827,77674,72576,1133482
TECOMITL #21,345,503900,2123602,476,15,025,Chalco,15025,132710,116122,116122,136080,120528,108864,124416,123206,111283,127181,128563,116122,1461197
TULYEHUALCO #2,346,499862,2127969,505,09,011,Tl?íhuac,09011,82944,74995,72576,93744,83030,72576,77414,69638,62899,77414,74995,62899,905126
TULYEHUALCO #3,347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #4,348,499774,2128224,506,09,011,Tl?íhuac,09011,110592,96768,94349,111888,96422,87091,99533,96422,87091,99533,96422,87091,1163203
