GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,15666653
1998,,,,,,,,,,,,,,,,,,,,,372841920
,,417,,,,,,,,,,,,,,,,,,,395549741
TECOMITL #13,319,501779,2124406,467,09,009,Milpa Alta,09009,136598,48384,215654,200880,201830,159667,190166,193536,198202,181440,244944,200794,2172096
TECOMITL #14,320,502113,2124639,468,09,009,Milpa Alta,09009,117850,125798,129946,133920,132710,118541,112493,116122,117850,108864,148176,111283,1473552
TECOMITL #15,321,502326,2124457,469,09,009,Milpa Alta,09009,125885,147571,163123,168739,171418,137894,174096,163123,174096,154829,199584,162086,1942445
TECOMITL #17,322,502892,2124315,471,09,009,Milpa Alta,09009,24106,125798,146534,144634,146534,120960,136598,154829,160704,145152,196560,162086,1664496
TECOMITL #21,323,503900,2123602,476,15,025,Chalco,15025,83030,REPAR.,REPAR.,32141,POZ.PAR,96768,101779,105062,104458,87091,120960,94349,825638
TULYEHUALCO #2,324,499862,2127969,505,09,011,Tl?íhuac,09011,66960,60480,66355,66960,66355,58061,64282,66355,66960,55642,75600,60480,774490
TULYEHUALCO #3,325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #4,326,499774,2128224,506,09,011,Tl?íhuac,09011,190166,154829,182477,168739,33178,91930,158026,154829,155347,111283,151200,118541,1670544
TULYEHUALCO #5,327,499404,2128348,507,09,011,Tl?íhuac,09011,133920,113702,80179,117850,118886,104026,109814,110592,112493,96768,130032,101606,1329869
TULYEHUALCO #6,328,499184,2128488,508,09,011,Tl?íhuac,09011,REPOS.,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
TULYEHUALCO #7,329,498855,2128500,509,09,013,Xochimilco,09013,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #8,330,498541,2128735,510,09,013,Xochimilco,09013,34819,60480,63590,58925,60826,55642,56246,58061,58925,43546,57456,45965,654480
TULYEHUALCO #9,331,498153,2128420,511,09,013,Xochimilco,09013,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #10,332,498224,2129148,504,09,013,Xochimilco,09013,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
AUXILIAR XOTEPINGO #1-A,333,485473,2137437,50,09,003,Coyoac?ín,09003,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,60826,61603,50803,69552,53222,296006
AUXILIAR XOTEPINGO #2-A,334,485605,2137177,53,09,003,Coyoac?ín,09003,58925,135475,149299,149990,116122,96768,109814,107827,109814,91930,123984,96768,1346717
AUXILIAR XOTEPINGO #3-A,335,483454,2134623,56,09,003,Coyoac?ín,09003,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
AUXILIAR XOTEPINGO #4-A,336,485612,2137181,59,09,003,Coyoac?ín,09003,144634,157248,176947,171418,82944,140314,158026,154829,149990,135475,178416,142733,1792973
AUXILIAR XOTEPINGO #6-A,337,491659,2135219,65,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
AUXILIAR XOTEPINGO #7-A,338,486470,2136519,68,09,003,Coyoac?ín,09003,147312,99187,110592,109814,149299,94349,107136,113357,115171,96768,130032,101606,1374624
AUXILIAR XOTEPINGO #11-A,339,487154,2136372,48,09,003,Coyoac?ín,09003,155347,162086,188006,179453,163123,33869,96422,99533,96422,87091,99792,79834,1440979
AUXILIAR XOTEPINGO #1-B,340,485577,2137590,51,09,003,Coyoac?ín,09003,149990,217728,248832,238378,243302,198374,222307,221184,208915,193536,235872,188698,2567117
AUXILIAR XOTEPINGO #2-B,341,485917,2137244,54,09,003,Coyoac?ín,09003,174096,50803,55296,56246,55296,48384,53568,55296,56246,48384,63504,48384,765504
AUXILIAR XOTEPINGO #4-B,342,486172,2136994,60,09,003,Coyoac?ín,09003,171418,154829,168653,171418,149299,145152,163382,165888,171418,142733,190512,147571,1942272
AUXILIAR XOTEPINGO #6-B,343,486540,2136732,66,09,003,Coyoac?ín,09003,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,35942,37498,29030,39312,31450,173232
AUXILIAR XOTEPINGO #7-B,344,486598,2136644,69,09,003,Coyoac?ín,09003,0,0,0,0,0,0,160704,168653,174096,142733,187488,145152,978826
AUXILIAR XOTEPINGO #9-B,345,486837,2136442,75,09,003,Coyoac?ín,09003,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,29030,36288,29030,94349
AUXILIAR XOTEPINGO #11-B,346,487554,2136262,49,09,003,Coyoac?ín,09003,163382,208051,237773,230342,221184,195955,216950,218419,227664,188698,250992,195955,2555366
AUXILIAR XOTEPINGO #1-C,347,485987,2137418,52,09,003,Coyoac?ín,09003,104458,118541,135475,131242,135475,118541,128563,135475,131242,118541,148176,118541,1524269
AUXILIAR XOTEPINGO #2-C,348,486157,2137340,55,09,003,Coyoac?ín,09003,50890,REPAR.,REPAR.,REPAR.,71885,65318,72317,74650,77674,65318,REPAR.,REPAR.,478051
AUXILIAR XOTEPINGO #3-C,349,486332,2137150,58,09,003,Coyoac?ín,09003,109814,99187,113357,109814,113357,99187,109814,55296,50890,9677,60480,REPAR.,930874
AUXILIAR XOTEPINGO #4-C,350,486172,2136994,61,09,003,Coyoac?ín,09003,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,DESAR.,DESAR.,DESAR.,0
AUXILIAR XOTEPINGO #5-C,351,486633,2136909,64,09,003,Coyoac?ín,09003,18749,16934,16589,18749,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,71021
AUXILIAR XOTEPINGO #6-C,352,486880,2136614,67,09,003,Coyoac?ín,09003,53568,48384,55296,50890,55296,48384,53568,55296,53568,DESAR.,DESAR.,DESAR.,474250
AUXILIAR XOTEPINGO #7-C,353,488128,2138076,70,09,007,Iztapalapa,09007,112493,96768,105062,104458,105062,91930,109814,113357,115171,96768,130032,101606,1282522
AUXILIAR XOTEPINGO #8-C,354,492311,2136377,73,09,007,Iztapalapa,09007,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
AUXILIAR XOTEPINGO #10-C,355,487154,2136372,47,09,003,Coyoac?ín,09003,96422,31450,35942,34819,27648,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,226282
ABRIL #24,356,487773,2146810,3,09,017,Venustiano Carranza,09017,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
BALBUENA #1,357,488461,2146452,82,09,017,Venustiano Carranza,09017,REPAR.,REPAR.,REPAR.,REPAR.,30413,157248,182131,176947,144634,140314,196560,147571,1175818
BALBUENA #2,358,489467,2146172,83,09,017,Venustiano Carranza,09017,72317,29030,REPAR.,24106,22118,62899,74995,8294,61603,111283,142128,55642,664416
CARLOS GRACIDAS,359,495092,2140748,97,09,007,Iztapalapa,09007,72317,50803,66355,58925,66355,50803,56246,52531,48211,41126,48384,36288,648346
CERRO DE LA ESTRELLA #1,360,488786,2137752,108,09,007,Iztapalapa,09007,152669,137894,141005,139277,35942,130637,147312,152064,147312,133056,169344,135475,1621987
CERRO DE LA ESTRELLA #2,361,491381,2137359,109,09,007,Iztapalapa,09007,120528,120960,149299,139277,149299,125798,112493,146534,144634,130637,163296,130637,1633392
CD. DEPORTIVA,362,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,125885,77414,107827,37498,REPAR.,REPAR.,POZ.PAR,POZ.PAR,26784,70157,69552,60480,575597
CD. DEPORTIVA #2,363,490524,2145198,102,09,006,Iztacalco,09006,DESAR.,DESAR.,DESAR.,REHAB.,REHAB.,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
COYUYA,364,487986,2144947,130,09,006,Iztacalco,09006,29462,26611,30413,29462,33178,24192,29462,30413,32141,29030,36288,26611,357264
DEP. SAN SEBASTIAN,365,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93744,84672,66355,64282,69120,65318,99101,102298,88387,82253,96768,79834,992131
FRACCIONAMIENTO BANJIDAL,366,485761,2140779,158,09,007,Iztapalapa,09007,133920,169344,210125,192845,163123,125798,141955,143770,141955,135475,169344,140314,1867968
FRACC. DEL PARQUE,367,487480,2146796,157,09,017,Venustiano Carranza,09017,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,11059,198202,193536,145152,179021,726970
GRANJAS ESTRELLA #1,368,490215,2136947,168,09,007,Iztapalapa,09007,40176,12096,35942,53568,91238,45965,42854,27648,64282,79834,99792,84672,678067
GRANJAS ESTRELLA #2,369,490395,2136697,169,09,007,Iztapalapa,09007,136598,133056,127181,128563,132710,130637,147312,105062,74995,58061,93744,74995,1342915
GRANJAS SAN ANTONIO,370,488920,2141217,171,09,007,Iztapalapa,09007,50890,41126,52531,45533,49766,38707,48211,49766,50890,45965,60480,48384,582250
IZTAPALAPA #1,371,490429,2140629,184,09,007,Iztapalapa,09007,91066,82253,94003,93744,94003,104026,123206,124416,120528,106445,139104,106445,1279238
IZTAPALAPA #2,372,489524,2140324,186,09,007,Iztapalapa,09007,83030,REPAR.,110592,125885,129946,2419,24106,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,475978
IZTAPALAPA #8,373,495991,2139156,189,09,007,Iztapalapa,09007,POZ.PAR,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
IZTACALCO,374,487547,2143777,183,09,006,Iztacalco,09006,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
REYES IZTAPALAPA,375,489024,2138895,361,09,007,Iztapalapa,09007,2678,REPAR.,REPAR.,REPAR.,146534,113702,123206,124416,101779,94349,123984,104026,934675
SANTA ANITA,376,487121,2145200,424,09,006,Iztacalco,09006,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REHAB.,18749,27648,53568,53222,66528,53222,272938
PANTEON CIVIL #1,377,492110,2138566,266,09,007,Iztapalapa,09007,REPAR.,REPAR.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
PANTEON CIVIL #2,378,492185,2138296,267,09,007,Iztapalapa,09007,REPAR.,REPAR.,143770,18749,71885,246758,275875,282010,257126,232243,287280,232243,2047939
PANTEON CIVIL #3,379,491725,2138701,268,09,007,Iztapalapa,09007,34819,31450,35942,32141,33178,65318,66960,58061,83030,72576,90720,74995,679190
SANTA MA. AZTAHUACAN,380,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,112493,94349,82944,77674,94003,82253,88387,88474,83030,79834,81648,77414,1042502
PENON #1,381,496929,2143163,282,09,007,Iztapalapa,09007,163382,149990,71885,69638,74650,65318,168739,265421,267840,234662,45360,REPAR.,1576886
PENON #2,382,496431,2141160,283,09,007,Iztapalapa,09007,74995,70157,138240,149990,160358,14515,147312,163123,149990,145152,181440,147571,1542845
PENON #3,383,497573,2142887,285,09,007,Iztapalapa,09007,69638,174182,176947,147312,165888,120960,152669,165888,133920,130637,163296,128218,1729555
PENON #4,384,495210,2141993,286,09,007,Iztapalapa,09007,187488,169344,188006,187488,193536,128218,149990,16589,93744,84672,105840,72576,1577491
PENON #5,385,485811,2136521,288,09,003,Coyoac?ín,09003,96422,74995,27648,123206,127181,104026,115171,118886,115171,104026,127008,101606,1235347
PENON #6,386,497336,2141954,289,09,007,Iztapalapa,09007,88387,74995,91238,88387,91238,79834,85709,88474,77674,77414,99792,79834,1022976
PENON #7,387,496897,2141745,290,09,007,Iztapalapa,09007,74995,31450,199066,123206,129946,106445,131242,138240,139277,133056,145152,135475,1487549
PENON #8,388,496437,2142004,291,09,007,Iztapalapa,09007,182131,174182,223949,206237,212890,176602,206237,199066,128563,137894,145152,130637,2123539
PENON #9,389,496509,2142463,292,09,007,Iztapalapa,09007,174096,154829,193536,187488,174182,169344,187488,193536,149990,125798,163296,133056,2006640
PURISIMA IZTAPALAPA #2,390,492326,2140858,328,09,007,Iztapalapa,09007,147312,133056,127181,120528,121651,130637,144634,154829,147312,135475,163296,133056,1658966
PURISIMA IZTAPALAPA #3,391,492326,2140858,329,09,007,Iztapalapa,09007,168739,145152,157594,168739,146534,106445,160704,35942,136598,162086,193536,166925,1748995
PURISIMA IZTAPALAPA #7,392,492584,2141270,332,09,007,Iztapalapa,09007,32141,REPAR.,REPAR.,REPAR.,REPAR.,43546,147312,160358,152669,137894,178416,142733,995069
REFORMA IXTLACIHUATL,393,486237,2143522,356,09,006,Iztacalco,09006,REPAR.,REPAR.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SAN LORENZO TEZONCO,394,492660,2136245,392,09,007,Iztapalapa,09007,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
SECTOR POPULAR #1,395,480042,2143331,454,09,014,Benito Ju?írez,09014,REPAR.,REPAR.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
SECTOR POPULAR #2,396,487649,2141016,455,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REHAB.,REHAB.,REPOS.,REPOS.,REPOS.,REPOS.,0
TLACOTAL,397,490508,2143981,498,09,006,Iztacalco,09006,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
SIFON,398,498446,2140032,457,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA CATARINA #5,399,497411,2134398,433,09,011,Tl?íhuac,09011,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
SANTA ANITA,400,487121,2145200,424,09,006,Iztacalco,09006,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REPAR.,REPAR.,REPAR.,REPAR.,38707,48384,38707,125798
SANTA CATARINA #7,401,494188,2134405,435,09,011,Tl?íhuac,09011,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA CATARINA #9,402,493593,2134868,437,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA CATARINA #10,403,493108,2135089,426,09,007,Iztapalapa,09007,200880,188698,218419,149990,207360,164506,REPAR.,REPAR.,REPOS.,REPOS.,REPOS.,REPOS.,1129853
SANTA CATARINA #11,404,492327,2134822,427,09,007,Iztapalapa,09007,96422,125798,127181,141955,143770,41126,101779,107827,93744,91930,117936,106445,1295914
SANTA CATARINA #12,405,493246,2135738,428,09,007,Iztapalapa,09007,115171,91930,105062,104458,124416,104026,125885,127181,125885,111283,139104,91930,1366330
UNIDAD MODELO #1,406,487114,2141384,532,09,007,Iztapalapa,09007,80352,113702,94003,83030,94003,89510,101779,113357,117850,96768,120960,99187,1204502
UNIDAD MODELO #2,407,486789,2140914,533,09,007,Iztapalapa,09007,176774,164506,102298,171418,179712,142733,168739,174182,166061,137894,175392,145152,1904861
UNIDAD MODELO #3,408,487174,2140802,534,09,007,Iztapalapa,09007,REHAB.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
VIGA #1,409,487435,2140423,559,09,007,Iztapalapa,09007,99101,58061,94003,104458,113357,104026,120528,121651,123206,123379,163296,157248,1382314
VIGA #2,410,487191,2140016,560,09,003,Coyoac?ín,09003,REPAR.,REPAR.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
VIGA #3,411,487162,2141990,561,09,007,Iztapalapa,09007,26784,33869,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,60653
VIGA #4,412,487094,2143085,562,09,006,Iztacalco,09006,MAL.CAL,MAL.CAL,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
ALFONSO XIII,413,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,0,0,0,0,0,21773,21427,27648,2678,POZ.PAR,POZ.PAR,POZ.PAR,73526
AV. CENTRAL,414,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,107136,70157,118886,120528,124416,84672,109814,110592,109814,67738,93744,77414,1194912
BARRANCA DEL MUERTO,415,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,RECUP.,RECUP.,RECUP.,RECUP.,0
CASTANEDA #5,416,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,91066,62899,85709,69638,80179,50803,99101,85709,96422,89510,108864,89510,1009411
CHAPULTEPEC #7,417,476811,2147687,112,09,016,Miguel Hidalgo,09016,66960,48384,71885,66960,69120,4838,37498,55296,77674,55642,REPAR.,REPAR.,554256
CRISTO REY,418,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,0,0,0,0,0,0,MAL.CAL,MAL.CAL,MAL.CAL,REHAB.,REHAB.,REHAB.,0
MERCED GOMEZ #1,419,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,0
OLIVAR DE LOS PADRES,420,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,26784,19354,24883,26784,33178,24192,40176,35942,40176,16934,12096,16934,317434
POZO CASSO,421,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,2678,REPAR.,35942,5357,19354,36288,37498,33178,32141,19354,33264,29030,284083
MERCED GOMEZ #2,422,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,0,0,0,0,0,0,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
RIO HONDO,423,477108,2150026,362,09,016,Miguel Hidalgo,09016,26784,26611,27648,32141,30413,9677,24106,27648,29462,24192,33264,29030,320976
SAN ANGEL INN,424,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA LUCIA MIXCOAC,425,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,REPAR.,POZ.PAR,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REHAB.,REHAB.,REHAB.,REHAB.,0
TACUBAYA #1,426,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,0
TACUBAYA #2,427,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,94003,53568,55642,18144,POZ.PAR,221357
TACUBAYA #3,428,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,58925,60480,63590,61603,88474,79834,61603,44237,50890,55642,57456,43546,726278
TETELPAN,429,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,37498,36288,41472,34819,33178,21773,29462,47002,16070,33869,36288,31450,399168
TOTOLAPAN,430,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,42854,43546,85709,99101,91238,POZ.PAR,REPAR.,63590,61603,67738,87696,101606,744682
STA FE #1,431,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REPOS.,43546,47002,45533,52531,43546,45533,47002,45533,43546,30240,41126,485136
VISTA HERMOSA,432,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,56246,62899,74650,61603,66355,58061,64282,66355,61603,55642,66528,60480,754704
SANTALUCIA #1,433,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123206,89510,113357,120528,141005,89510,107136,110592,88387,67738,96768,65318,1213056
