GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,15847229
1993,,,,,,,,,,,,,,,,,,,,,435135111
,,524,,,,,,,,,,,,,,,,,,,457473744
SAN LUIS #19,344,491807,2127960,404,09,013,Xochimilco,09013,152064,160704,125798,156816,150336,142733,163123,147312,137894,160358,160704,142733,1800576
SAN LUIS #20,345,490706,2127793,406,09,013,Xochimilco,09013,132710,131242,116122,119750,72576,91930,88474,117850,116122,143770,144634,99187,1374365
SAN LORENZO ATEMOAYA #1,346,489528,2127154,390,09,013,Xochimilco,09013,96768,96422,87091,185328,163296,84672,102298,104458,72576,96768,99101,91930,1280707
SAN LORENZO ATEMOAYA #2,347,489441,2127276,391,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA CRUZ ACALPIXCA #1,348,492715,2127316,440,09,013,Xochimilco,09013,38707,42854,33869,39917,36288,33869,38707,37498,33869,38707,37498,33869,445651
SANTA CRUZ ACALPIXCA #2,349,492727,2127595,441,09,013,Xochimilco,09013,152064,182131,147571,148262,145152,149990,124416,152669,113702,152064,168739,157248,1794010
SANTA CRUZ XOCHITEPEC,350,486440,2128685,444,09,013,Xochimilco,09013,152064,182131,152410,179626,163296,171763,190771,190166,171763,199066,195523,171763,2120342
TEPEPAN #1,351,484817,2130992,485,09,012,Tlalpan,09012,77414,77674,79834,76982,64800,60480,71885,56246,55642,63590,64282,60480,809309
TEPEPAN #2,352,484526,2130414,486,09,012,Tlalpan,09012,71885,69638,60480,71280,64800,55642,63590,61603,55642,94003,93744,82253,844560
TEPEPAN #3,353,485444,2131291,487,09,013,Xochimilco,09013,113357,141955,145152,148262,152928,133056,149299,112493,111283,141005,141955,133056,1623802
CERRILLOS #1,354,497979,2128002,105,09,013,Xochimilco,09013,82944,80352,72576,88387,80352,45965,85709,88387,79834,91238,91066,82253,969062
CERRILLOS #2,355,498560,2127688,106,09,011,Tl?íhuac,09011,27648,29462,38707,45619,41472,43546,49766,53568,48384,52531,50890,45965,527558
CERRILLOS #3,356,498585,2127177,107,09,011,Tl?íhuac,09011,196301,74995,62899,74131,59616,79834,91238,83030,74995,82944,83030,74995,1038010
ESCUDO NACIONAL #1,357,499305,2127979,153,09,011,Tl?íhuac,09011,99533,109814,87091,102643,93312,87091,99533,96422,87091,99533,96422,87091,1145578
ESCUDO NACIONAL #2,358,499028,2127046,154,09,011,Tl?íhuac,09011,41472,42854,33869,39917,36288,14515,16589,32141,29030,33178,32141,29030,381024
R-11,359,499184,2127397,335,09,011,Tl?íhuac,09011,69120,74995,60480,71280,64800,60480,69120,66960,60480,69120,66960,60480,794275
R-18,360,500141,2123254,336,09,009,Milpa Alta,09009,99533,109814,87091,102643,93312,87091,99533,96422,87091,94003,91066,82253,1129853
R-19,361,498387,2122183,337,09,009,Milpa Alta,09009,52531,50890,45965,51322,44064,41126,49766,48211,43546,88474,77674,70157,663725
R-21,362,498543,2122563,339,09,009,Milpa Alta,09009,41472,45533,36288,42768,38880,31450,5530,FE,24192,110592,107136,96768,580608
R-22,363,500132,2122660,340,09,009,Milpa Alta,09009,105062,112493,91930,108346,98496,91930,105062,101779,91930,105062,101779,91930,1205798
R-24,364,499460,2123283,341,09,009,Milpa Alta,09009,55296,61603,48384,79834,72576,50803,58061,56246,50803,58061,56246,50803,698717
R-25,365,498704,2122951,342,09,009,Milpa Alta,09009,63590,61603,55642,62726,59616,58061,66355,64282,58061,66355,64282,58061,738634
R-26,366,500353,2122335,343,09,009,Milpa Alta,09009,82944,88387,72576,85536,77760,72576,82944,80352,72576,74650,109814,99187,999302
R-28,367,500633,2123093,345,09,009,Milpa Alta,09009,143770,141955,120960,148262,132192,123379,141005,136598,128218,143770,139277,118541,1617926
S-12,368,498012,2128664,369,09,013,Xochimilco,09013,127181,139277,111283,131155,119232,111283,127181,123206,111283,127181,123206,26611,1378080
S-13,369,498497,2128189,370,09,013,Xochimilco,09013,77414,48211,79834,85536,41472,41126,44237,21427,19354,35942,34819,21773,551146
SAN JUAN TEPENAHUAC,370,500689,2121549,387,09,009,Milpa Alta,09009,168653,166061,147571,176774,160704,137894,160358,155347,140314,160358,155347,140314,1869696
SAN PEDRO ATOCPAN ,371,494862,2124268,419,09,009,Milpa Alta,09009,91238,91066,77414,96941,75168,77414,91238,83030,79834,96768,91066,82253,1033430
SANTA CATARINA #5 ,372,497411,2134398,433,09,011,Tl?íhuac,09011,DC,DC,0,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
TECOMITL #10,373,501476,2124659,464,09,009,Milpa Alta,09009,135475,133920,116122,142560,129600,108864,124416,117850,130637,149299,144634,133056,1566432
TECOMITL #11,374,501597,2124497,465,09,009,Milpa Alta,09009,102298,99101,65318,105494,95904,82253,94003,91066,82253,74650,91066,82253,1065658
TECOMITL #12,375,502121,2124423,466,09,009,Milpa Alta,09009,168653,163382,142733,173923,158112,130637,160358,158026,142733,154829,149990,104026,1807402
TECOMITL #13,376,501779,2124406,467,09,009,Milpa Alta,09009,207360,203558,154829,196733,181440,152410,174182,136598,79834,157594,187488,142733,1974758
TECOMITL #14,377,502113,2124639,468,09,009,Milpa Alta,09009,168653,163382,113702,173923,145152,116122,132710,120528,113702,121651,131242,128218,1628986
TECOMITL #15,378,502326,2124457,469,09,009,Milpa Alta,09009,121651,117850,94349,122602,106272,96768,116122,104458,106445,74650,74995,72576,1208736
TECOMITL #17,379,502892,2124315,471,09,009,Milpa Alta,09009,105062,107136,70157,102643,101088,94349,102298,91066,96768,116122,112493,104026,1203206
TECOMITL #21,380,503900,2123602,476,15,025,Chalco,15025,143770,158026,125798,148262,134784,96768,110592,107136,96768,110592,107136,96768,1436400
TULYEHUALCO #2,381,499862,2127969,505,09,011,Tl?íhuac,09011,74650,66960,7258,FS,RH,FS,85709,104458,87091,49766,83030,74995,633917
TULYEHUALCO #3,382,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #4,383,499774,2128224,506,09,011,Tl?íhuac,09011,99533,109814,87091,102643,93312,67738,77414,74995,67738,168653,163382,147571,1259885
TULYEHUALCO #5,384,499404,2128348,507,09,011,Tl?íhuac,09011,52531,56246,45965,39917,20736,RE,RE,RE,RE,RE,RE,RE,215395
TULYEHUALCO #6,385,499184,2128488,508,09,011,Tl?íhuac,09011,DC,DC,0,DC,RE,RE,RE,RE,RE,22118,RE,41126,63245
TULYEHUALCO #7,386,498855,2128500,509,09,013,Xochimilco,09013,RE,RE,0,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #8,387,498541,2128735,510,09,013,Xochimilco,09013,163123,158026,140314,168221,152928,135475,157594,155347,142733,143770,131242,111283,1760054
TULYEHUALCO #9,388,498153,2128420,511,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #10,389,498224,2129148,504,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #1-B,390,485577,2137590,51,09,003,Coyoac?ín,09003,132710,144634,116122,136858,124416,116122,132710,128563,116122,132710,91066,79834,1451866
AUXILIAR XOTEPINGO #1-C,391,485987,2137418,52,09,003,Coyoac?ín,09003,149299,158026,130637,153965,139968,130637,149299,144634,130637,149299,112493,99187,1648080
AUXILIAR XOTEPINGO #2-A,392,485605,2137177,53,09,003,Coyoac?ín,09003,88474,96422,77414,91238,82944,77414,88474,85709,77414,88474,66960,58061,978998
AUXILIAR XOTEPINGO #2-B,393,485917,2137244,54,09,003,Coyoac?ín,09003,RH,RH,RH,28512,51840,67738,77414,112493,101606,116122,61603,53222,670550
AUXILIAR XOTEPINGO #2-C,394,486157,2137340,55,09,003,Coyoac?ín,09003,71885,77674,62899,74131,67392,62899,71885,69638,24192,33178,58925,50803,725501
AUXILIAR XOTEPINGO #3-A,395,483454,2134623,56,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #3-C,396,486332,2137150,58,09,003,Coyoac?ín,09003,27648,29462,24192,28512,5184,58061,77414,74995,67738,77414,61603,53222,585446
AUXILIAR XOTEPINGO #4-A,397,485612,2137181,59,09,003,Coyoac?ín,09003,124416,117850,123379,145411,132192,123379,141005,141955,128218,146534,117850,101606,1543795
AUXILIAR XOTEPINGO #4-B,398,486172,2136994,60,09,003,Coyoac?ín,09003,77414,96422,77414,91238,82944,77414,88474,85709,77414,88474,64282,58061,965261
AUXILIAR XOTEPINGO #4-C,399,486172,2136994,61,09,003,Coyoac?ín,09003, ,RH, , , , , , , , , , ,0
AUXILIAR XOTEPINGO #5-C,400,486633,2136909,64,09,003,Coyoac?ín,09003,77414,109814,89510,105494,95904,89510,91238,99101,89510,102298,83030,70157,1102982
AUXILIAR XOTEPINGO #6-A,401,491659,2135219,65,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #6-C,402,486880,2136614,67,09,003,Coyoac?ín,09003,11059,RE,RE,RE,RE,RE,5530,RE,RE,RE,RE,RE,16589
AUXILIAR XOTEPINGO #7-A,403,486470,2136519,68,09,003,Coyoac?ín,09003,99533,107136,87091,102643,20736,130637,149299,144634,130637,149299,120528,106445,1348618
AUXILIAR XOTEPINGO #7-B,404,486598,2136644,69,09,003,Coyoac?ín,09003,141005,152669,123379,145411,132192,123379,141005,136598,123379,141005,112493,99187,1571702
AUXILIAR XOTEPINGO #7-C,405,488128,2138076,70,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #8-B,406,486733,2136560,72,09,003,Coyoac?ín,09003,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AUXILIAR XOTEPINGO #9-B,407,486837,2136442,75,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RE,0
AUXILIAR XOTEPINGO #10-C,408,487154,2136372,47,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #11-A,409,487154,2136372,48,09,003,Coyoac?ín,09003,94003,99101,82253,96941,88128,82253,94003,66960,91930,105062,77674,67738,1046045
AUXILIAR XOTEPINGO #11-B,410,487554,2136262,49,09,003,Coyoac?ín,09003,129946,141955,113702,134006,121824,113702,102298,83030,FE,FE,56246,113702,1110413
GRANJAS AGRICOLA COAPA,411,487793,2133865,167,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PERIFERICO #18 ,412,489804,2135343,302,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA CATARINA ,413,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
ABRIL #24,414,487773,2146810,3,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
BALBUENA #1,415,488461,2146452,82,09,017,Venustiano Carranza,09017,124416,123206,106445,128304,116640,108864,124416,120528,108864,124416,120528,99187,1405814
BALBUENA #2,416,489467,2146172,83,09,017,Venustiano Carranza,09017,RH,RH,19354,99792,93312,87091,99533,83030,74995,85709,83030,96768,822614
CARLOS GRACIDAS,417,495092,2140748,97,09,007,Iztapalapa,09007,58061,83030,72576,85536,111456,104026,118886,77674,70157,80179,77674,82253,1021507
CD. DEPORTIVA #1,418,488334,2145956,101,09,017,Venustiano Carranza,09017,110592,109814,96768,114048,103680,96768,110592,107136,96768,110592,107136,87091,1250986
CD. DEPORTIVA #2,419,490524,2145198,102,09,006,Iztacalco,09006,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
CERRO DE LA ESTRELLA #1,420,488786,2137752,108,09,007,Iztapalapa,09007,168653,168739,147571,173923,155520,145152,165888,160704,145152,165888,160704,106445,1864339
CERRO DE LA ESTRELLA #2,421,491381,2137359,109,09,007,Iztapalapa,09007,149299,141955,125798,148262,137376,128218,146534,136598,123379,141005,136598,111283,1626307
COYUYA,422,487986,2144947,130,09,006,Iztacalco,09006,121651,133920,111283,159667,184032,171763,196301,190166,171763,196301,190166,125798,1952813
FRACCIONAMIENTO BANJIDAL,423,485761,2140779,158,09,007,Iztapalapa,09007,129946,141955,113702,162518,147744,135475,157594,149990,135475,157594,152669,123379,1708042
FRACC. DEL PARQUE ,424,487480,2146796,157,09,017,Venustiano Carranza,09017,16589,61603,62899,74131,67392,62899,71885,69638,62899,71885,69638,58061,749520
GRANJAS ESTRELLA #1,425,490215,2136947,168,09,007,Iztapalapa,09007,141005,152669,125798,176774,171072,159667,179712,176774,157248,138240,133920,108864,1821744
GRANJAS ESTRELLA #2,426,490395,2136697,169,09,007,Iztapalapa,09007,27648,29462,24192,34214,31104,29030,33178,32141,29030,33178,32141,26611,361930
GRANJAS ESTRELLA #3,427,490025,2136317,170,09,007,Iztapalapa,09007,143770,155347,130637,185328,155520,142733,143770,139277,125798,193536,190166,154829,1860710
GRANJAS SAN ANTONIO,428,488920,2141217,171,09,007,Iztapalapa,09007,66355,104458,96768,114048,72576,67738,154829,147312,133056,154829,147312,120960,1380240
IZTACALCO,429,487547,2143777,183,09,006,Iztacalco,09006,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
IZTAPALAPA #1 ,430,490429,2140629,184,09,007,Iztapalapa,09007,141005,93744,77414,91238,121824,113702,129946,109814,99187,113357,109814,99187,1300234
IZTAPALAPA #2 ,431,489524,2140324,186,09,007,Iztapalapa,09007,160358,144634,106445,125453,147744,137894,160358,123206,111283,127181,123206,108864,1576627
IZTAPALAPA #4 ,432,493536,2140947,187,09,007,Iztapalapa,09007,RP,RP,41126,96941,88128,82253,94003,91066,82253,94003,91066,82253,843091
IZTAPALAPA #8 ,433,495991,2139156,189,09,007,Iztapalapa,09007,124416,88387,70157,82685,75168,70157,80179,69638,62899,71885,69638,62899,928109
REYES IZTAPALAPA ,434,489024,2138895,361,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA ANITA ,435,487121,2145200,424,09,006,Iztacalco,09006,110592,123206,96768,114048,103680,96768,110592,107136,96768,110592,107136,123379,1300666
PANTEON CIVIL #1,436,492110,2138566,266,09,007,Iztapalapa,09007,165888,163382,142733,168221,158112,145152,168653,163382,147571,168653,166061,125798,1883606
PANTEON CIVIL #2,437,492185,2138296,267,09,007,Iztapalapa,09007,135475,147312,118541,139709,127008,118541,135475,131242,118541,135475,131242,118541,1557101
PANTEON CIVIL #3,438,491725,2138701,268,09,007,Iztapalapa,09007,60826,58925,50803,59875,49248,45965,52531,50890,45965,52531,50890,41126,619574
PENON #1,439,496929,2143163,282,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,45965,71885,69638,62899,71885,69638,62899,454810
PENON #2,440,496431,2141160,283,09,007,Iztapalapa,09007,118886,128563,104026,122602,111456,104026,118886,115171,104026,118886,115171,104026,1365725
PENON #2 NUEVO,441,496431,2141160,284,09,007,Iztapalapa,09007,207360,158026,128218,151114,137376,128218,146534,141955,128218,146534,141955,128218,1743725
PENON #3,442,497573,2142887,285,09,007,Iztapalapa,09007,146534,179453,142733,168221,152928,142733,163123,158026,142733,163123,158026,142733,1860365
PENON #4,443,495210,2141993,286,09,007,Iztapalapa,09007,107827,117850,96768,139709,127008,118541,135475,131242,118541,135475,131242,84672,1444349
PENON #4 NUEVO,444,495210,2141993,287,09,007,Iztapalapa,09007,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,16070,31450,47520
PENON #5,445,485811,2136521,288,09,003,Coyoac?ín,09003,157594,158026,137894,165370,194400,181440,207360,200880,120960,149299,144634,118541,1936397
PENON #6,446,497336,2141954,289,09,007,Iztapalapa,09007,124416,125885,111283,131155,137376,130637,149299,144634,128218,110592,117850,96768,1508112
PENON #7,447,496897,2141745,290,09,007,Iztapalapa,09007,107827,115171,94349,111197,108864,101606,116122,112493,101606,107827,104458,94349,1275869
PENON #8,448,496437,2142004,291,09,007,Iztapalapa,09007,94003,40176,70157,82685,75168,70157,80179,77674,70157,80179,77674,70157,888365
PENON #9,449,496509,2142463,292,09,007,Iztapalapa,09007,60826,74995,60480,71280,64800,60480,55296,45533,41126,47002,45533,53222,680573
PURISIMA IZTAPALAPA #2,450,492326,2140858,328,09,007,Iztapalapa,09007,138240,147312,94349,111197,90720,84672,96768,101779,91930,105062,101779,91930,1255738
PURISIMA IZTAPALAPA #3,451,492326,2140858,329,09,007,Iztapalapa,09007,91238,RH,RH,RH,RH,RH,RH,RH,RE,RE,RE,RE,91238
PURISIMA IZTAPALAPA #7,452,492584,2141270,332,09,007,Iztapalapa,09007,143770,166061,145152,171072,152928,142733,163123,149990,135475,154829,149990,125798,1800922
REFORMA IXTLACIHUATL ,453,486237,2143522,356,09,006,Iztacalco,09006,190771,190166,166925,196733,181440,166925,190771,187488,166925,190771,187488,149990,2166394
SAN JUANICO IZTAPALAPA,454,487813,2142061,389,09,007,Iztapalapa,09007,160358,158026,140314,165370,150336,137894,160358,152669,140314,157594,152669,125798,1801699
SAN LORENZO TEZONCO,455,492660,2136245,392,09,007,Iztapalapa,09007,C,C,C,C,C,C,C,C,C,C,C,C,0
SANTA CATARINA #10,456,493108,2135089,426,09,007,Iztapalapa,09007,124416,123206,108864,176774,145152,137894,157594,136598,123379,141005,136598,111283,1622765
SANTA CATARINA #11,457,492327,2134822,427,09,007,Iztapalapa,09007,FE,RH,21773,96941,88128,79834,91238,61603,55642,63590,61603,55642,675994
SANTA CATARINA #12,458,493246,2135738,428,09,007,Iztapalapa,09007,52531,48211,48384,62726,57024,149990,171418,56246,48384,55296,56246,43546,850003
SANTA CATARINA #13 ,459,492660,2136245,429,09,007,Iztapalapa,09007,179712,179453,125798,168221,155520,152410,171418,168739,149990,171418,166061,135475,1924214
SANTA CATARINA #8,460,493646,2134643,436,09,007,Iztapalapa,09007,105062,112493,89510,102643,93312,96768,110592,107136,96768,110592,107136,96768,1228781
SANTA CATARINA #9,461,493593,2134868,437,09,007,Iztapalapa,09007,91238,99101,84672,159667,142560,135475,154829,147312,133056,154829,149990,120960,1573690
SECTOR POPULAR #1 ,462,480042,2143331,454,09,014,Benito Ju?írez,09014,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SECTOR POPULAR #2 ,463,487649,2141016,455,09,007,Iztapalapa,09007,163123,163382,142733,173923,137376,125798,146534,139277,128218,146534,141955,116122,1724976
SECTOR POPULAR #3 ,464,488361,2140458,456,09,007,Iztapalapa,09007,RP,RP,RP,RP,RP,RP,RP,RP,RP,80179,88387,72576,241142
SANTA ANITA,465,487121,2145200,424,09,006,Iztacalco,09006,77414,83030,67738,79834,72576,67738,77414,74995,67738,77414,74995,67738,888624
TLACOTAL ,466,490508,2143981,498,09,006,Iztacalco,09006,66355,53568,43546,51322,46656,43546,49766,37498,33869,38707,37498,33869,536198
UNIDAD MODELO #1,467,487114,2141384,532,09,007,Iztapalapa,09007,74650,83030,65318,76982,121824,113702,129946,117850,106445,121651,117850,104026,1233274
UNIDAD MODELO #2,468,486789,2140914,533,09,007,Iztapalapa,09007,141005,179453,157248,185328,152928,142733,165888,147312,133056,152064,147312,113702,1818029
UNIDAD MODELO #3,469,487174,2140802,534,09,007,Iztapalapa,09007,188006,182131,159667,188179,176256,164506,188006,184810,164506,188006,184810,142733,2111616
VIGA #1,470,487435,2140423,559,09,007,Iztapalapa,09007,176947,176774,157248,182477,168480,157248,176947,174096,157248,176947,174096,140314,2018822
VIGA #2,471,487191,2140016,560,09,003,Coyoac?ín,09003,88474,45533,41126,51322,46656,45965,52531,24106,21773,24883,24106,48384,514858
VIGA #3,472,487162,2141990,561,09,007,Iztapalapa,09007,107827,109814,94349,114048,103680,96768,110592,128563,118541,135475,131242,106445,1357344
VIGA #4,473,487094,2143085,562,09,006,Iztacalco,09006,143770,163382,142733,171072,158112,147571,168653,48211,45965,52531,50890,82253,1375142
AMPLIACION TLAHUAC NEZA #19,474,489919,2134007,25,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #20,475,492019,2132965,26,09,013,Xochimilco,09013,18749,16934,8035,RH,RH,RH,RH,RH,10368,10714,10368,10714,85882
AMPLIACION TLAHUAC NEZA #20 B,476,492226,2132797,27,09,013,Xochimilco,09013,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AMPLIACION TLAHUAC NEZA #21,477,491770,2133589,28,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AMPLIACION TLAHUAC NEZA #22,478,491436,2133747,29,09,013,Xochimilco,09013,66960,65318,45533,41472,42854,41472,48211,48211,41472,45533,44064,45533,576634
AMPLIACION TLAHUAC NEZA #23,479,491186,2134102,30,09,013,Xochimilco,09013,45533,45965,42854,119232,42854,41472,158026,158026,137376,141955,116640,109814,1159747
AMPLIACION TLAHUAC NEZA #24,480,491038,2134472,31,09,007,Iztapalapa,09007,158026,154829,152669,150336,149990,145152,158026,158026,145152,152669,147744,136598,1809216
AMPLIACION TLAHUAC NEZA #25,481,490825,2134916,32,09,007,Iztapalapa,09007,32141,65318,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,97459
AMPLIACION TLAHUAC NEZA #26,482,490714,2134879,33,09,007,Iztapalapa,09007,101779,77414,50890,49248,50890,49248,53568,53568,51840,24106,57024,58925,678499
AMPLIACION TLAHUAC NEZA #27,483,490617,2134923,34,09,007,Iztapalapa,09007,RE,50803,149990,145152,149990,145152,163382,163382,165888,171418,165888,171418,1642464
AMPLIACION TLAHUAC NEZA #19,484,489919,2134007,25,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #20,485,492019,2132965,26,09,013,Xochimilco,09013,23231,20017,6408,RH,RH,RH,RH,RH,3970,7596,4392,5076,70691
AMPLIACION TLAHUAC NEZA #20 B,486,492226,2132797,27,09,013,Xochimilco,09013,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AMPLIACION TLAHUAC NEZA #21,487,491770,2133589,28,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AMPLIACION TLAHUAC NEZA #22,488,491436,2133747,29,09,013,Xochimilco,09013,82969,77207,36309,28846,48503,44127,47108,28173,15881,32285,18666,21574,481649
AMPLIACION TLAHUAC NEZA #23,489,491186,2134102,30,09,013,Xochimilco,09013,56419,54331,34173,82933,48503,44127,154409,92345,52607,100653,49409,52032,821941
AMPLIACION TLAHUAC NEZA #24,490,491038,2134472,31,09,007,Iztapalapa,09007,195807,183010,121743,104568,169760,154443,154409,92345,55585,108250,62585,64722,1467227
AMPLIACION TLAHUAC NEZA #25,491,490825,2134916,32,09,007,Iztapalapa,09007,39825,77207,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,117032
AMPLIACION TLAHUAC NEZA #26,492,490714,2134879,33,09,007,Iztapalapa,09007,126113,91505,40581,34255,57597,52400,52342,31303,19852,17092,24156,27919,575116
AMPLIACION TLAHUAC NEZA #27,493,490617,2134923,34,09,007,Iztapalapa,09007,RE,60050,119607,100962,169760,154443,159643,95475,63526,121544,70271,81220,1196501
AGRICOLA ORIENTAL #1,494,493122,2143239,7,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AGRICOLA ORIENTAL #2,495,490893,2142731,8,09,007,Iztapalapa,09007,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DC,DE,0
AGRICOLA ORIENTAL #4,496,490868,2143163,9,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AGRICOLA ORIENTAL #5,497,491237,2143074,10,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
AGRICOLA ORIENTAL #6,498,491988,2143150,11,09,007,Iztapalapa,09007,DE,DE,DE,DE,DE,DE,DE,DE,FE,FE,FE,FE,0
AGRICOLA ORIENTAL #7,499,492701,2143036,12,09,007,Iztapalapa,09007,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DC,DE,0
POT.AGRICOLA ORIENTAL,500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,270518,198374,88387,85536,88387,85536,88387,88387,85536,88387,85536,88387,1341360
SANTA URSULA XITLA ,501,480995,2131462,450,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TECOMITL #2 ,502,494013,2142311,474,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AUXILIAR XOTEPINGO #10-A,503,486840,2136193,45,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #9-A,504,488347,2149220,74,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #1-A,505,485473,2137437,50,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #4-C,506,486172,2136994,61,09,003,Coyoac?ín,09003,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #6-B,507,486540,2136732,66,09,003,Coyoac?ín,09003,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,0
DEPORTIVO SAN SEBASTIAN ,508,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18749,16934,13392,12960,10714,10368,10714,10714,10368,10714,10368,10714,146707
SIFON ,509,498446,2140032,457,09,007,Iztapalapa,09007,DC,DC,DC,DC,0,DC,DC,DC,DC,DC,DC,DC,0
PURISIMA IZTAPALAPA,510,492113,2140360,326,09,007,Iztapalapa,09007,26784,19354,10714,2592,2678,2592,2678,2678,2592,2678,2592,2678,80611
PURISIMA IZTAPALAPA #1,511,492322,2140499,327,09,007,Iztapalapa,09007,13392,9677,5357,2592,2678,2592,2678,2678,2592,2678,2592,2678,52186
PURISIMA IZTAPALAPA #4,512,492335,2141030,330,09,007,Iztapalapa,09007,DC,4838,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,4838
PURISIMA IZTAPALAPA #5,513,492240,2141176,331,09,007,Iztapalapa,09007,32141,24192,10714,5184,2678,2592,2678,2678,2592,2678,2592,2678,93398
SANTA CRUZ MEYEHUALCO #1,514,497105,2138566,442,09,007,Iztapalapa,09007,FS,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA MARIA AZTAHUACAN,515,497536,2139617,447,09,007,Iztapalapa,09007,32141,26611,21427,20736,26784,25920,26784,26784,25920,26784,25920,26784,312595
