GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,10354101
2003,,,,,,,,,,,,,,,,,,,,,420534168
,,455,,,,,,,,,,,,,,,,,,,441168486
TULYEHUALCO #6,349,499184,2128488,508,09,011,Tl?íhuac,09011,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
TULYEHUALCO #7,350,498855,2128500,509,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #8,351,498541,2128735,510,09,013,Xochimilco,09013,21168,12096,14515,19354,18749,16934,21168,31450,53222,69552,63590,128218,470016
TULYEHUALCO #9,352,498153,2128420,511,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #10,353,498224,2129148,504,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #1-A,354,485473,2137437,50,09,003,Coyoac?ín,09003,9072,RH,RH,RH,RH,RH,RH,RH,RH,RH,RE,RE,9072
AUXILIAR XOTEPINGO #1-B,355,485577,2137590,51,09,003,Coyoac?ín,09003,190512,152410,152410,174182,168739,200794,250992,200794,183859,229824,210125,183859,2298499
AUXILIAR XOTEPINGO #1-C,356,485987,2137418,52,09,003,Coyoac?ín,09003,184464,147571,147571,168653,163382,58061,72576,58061,58061,72576,66355,58061,1255392
AUXILIAR XOTEPINGO #2-A,357,485605,2137177,53,09,003,Coyoac?ín,09003,214704,171763,171763,196301,190166,171763,214704,171763,171763,214704,196301,171763,2257459
AUXILIAR XOTEPINGO #2-B,358,485917,2137244,54,09,003,Coyoac?ín,09003,FE,FE,FE,RH,RH,RH,RH,RH,RH,RH,5530,RH,5530
AUXILIAR XOTEPINGO #2-C,359,486157,2137340,55,09,003,Coyoac?ín,09003,84672,67738,67738,77414,74995,67738,84672,67738,67738,84672,77414,67738,890266
AUXILIAR XOTEPINGO #3-A,360,483454,2134623,56,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #3-C,361,486332,2137150,58,09,003,Coyoac?ín,09003,130032,104026,104026,118886,115171,104026,130032,38707,FE,102816,118886,104026,1170634
AUXILIAR XOTEPINGO #4-A,362,485612,2137181,59,09,003,Coyoac?ín,09003,220752,176602,176602,176947,152669,171763,214704,171763,171763,130032,157594,137894,2059085
AUXILIAR XOTEPINGO #4-B,363,486172,2136994,60,09,003,Coyoac?ín,09003,66528,53222,53222,60826,58925,53222,66528,53222,53222,66528,60826,53222,699494
AUXILIAR XOTEPINGO #4-C,364,486172,2136994,61,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,8294,RH,8294
AUXILIAR XOTEPINGO #5-C,365,486633,2136909,64,09,003,Coyoac?ín,09003,120960,96768,96768,110592,107136,96768,120960,72576,RH,RH,RH,RH,822528
AUXILIAR XOTEPINGO #6-A,366,491659,2135219,65,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #6-B,367,486540,2136732,66,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AUXILIAR XOTEPINGO #6-C,368,486880,2136614,67,09,003,Coyoac?ín,09003,RH,RE,RE,RE,RE,RE,RH,12096,45965,57456,52531,45965,214013
AUXILIAR XOTEPINGO #7-A,369,486470,2136519,68,09,003,Coyoac?ín,09003,130032,104026,104026,118886,115171,87091,108864,87091,87091,108864,99533,87091,1237766
AUXILIAR XOTEPINGO #7-B,370,486598,2136644,69,09,003,Coyoac?ín,09003,160272,128218,128218,146534,141955,128218,160272,128218,128218,160272,146534,128218,1685146
AUXILIAR XOTEPINGO #7-C,371,488128,2138076,70,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #9-B,372,486837,2136442,75,09,003,Coyoac?ín,09003,72576,58061,58061,49766,FE,FE,RH,RH,RH,RH,RH,RH,238464
AUXILIAR XOTEPINGO #10-C,373,487154,2136372,47,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RE,RE,RH,RH,RH,RH,RH,RH,0
AUXILIAR XOTEPINGO #11-A,374,487154,2136372,48,09,003,Coyoac?ín,09003,99792,79834,79834,91238,88387,70157,87696,70157,70157,87696,80179,70157,975283
AUXILIAR XOTEPINGO #11-B,375,487554,2136262,49,09,003,Coyoac?ín,09003,169344,135475,135475,135475,RH,RH,RH,24192,67738,84672,77414,67738,897523
ABRIL #24,376,487773,2146810,3,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RN,RE,RE,RE,RE,0
BALBUENA #1,377,488461,2146452,82,09,017,Venustiano Carranza,09017,117936,106445,106445,121651,120528,108864,136080,104026,108864,136080,124416,111283,1402618
BALBUENA #2,378,489467,2146172,83,09,017,Venustiano Carranza,09017,114912,99187,99187,110592,104458,96768,114912,87091,91930,102816,FE,FE,1021853
CARLOS GRACIDAS,379,495092,2140748,97,09,007,Iztapalapa,09007,36288,26611,26611,30413,29462,50803,39312,26611,21773,42336,19354,FE,349574
CD. DEPORTIVA #1,380,488334,2145956,101,09,017,Venustiano Carranza,09017,FE,FE,FE,FE,93744,96768,120960,96768,96768,120960,110592,96768,833328
CD. DEPORTIVA #2,381,490524,2145198,102,09,006,Iztacalco,09006,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
CERRO DE LA ESTRELLA #1,382,488786,2137752,108,09,007,Iztapalapa,09007,157248,140314,133056,152064,155347,142733,178416,137894,142733,178416,165888,142733,1826842
CERRO DE LA ESTRELLA #2,383,491381,2137359,109,09,007,Iztapalapa,09007,151200,125798,125798,141005,139277,128218,90720,70157,72576,190512,RH,RH,1235261
COYUYA,384,487986,2144947,130,09,006,Iztacalco,09006,169344,140314,140314,149299,144634,135475,169344,128218,135475,169344,143770,125798,1751328
DEP. SAN SEBASTIAN,385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
FRACCIONAMIENTO BANJIDAL,386,485761,2140779,158,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
FRACC. DEL PARQUE ,387,487480,2146796,157,09,017,Venustiano Carranza,09017,202608,171763,171763,190771,192845,176602,217728,164506,176602,217728,201830,166925,2251670
GRANJAS ESTRELLA #1,388,490215,2136947,168,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,45965,45965
GRANJAS ESTRELLA #2,389,490395,2136697,169,09,007,Iztapalapa,09007,139104,116122,113702,132710,131242,147571,160272,128218,128218,160272,171418,147571,1676419
GRANJAS ESTRELLA #3,390,490025,2136317,170,09,007,Iztapalapa,09007,160272,135475,133056,163123,168739,87091,FE,123379,149990,190512,174182,149990,1635811
GRANJAS SAN ANTONIO,391,488920,2141217,171,09,007,Iztapalapa,09007,145152,108864,96768,71885,56246,113702,90720,55642,74995,99792,141005,123379,1178150
IZTACALCO,392,487547,2143777,183,09,006,Iztacalco,09006,RH,RH,RH,RH,RH,RH,RH,RH,RE,RE,RE,RE,0
IZTAPALAPA #1 ,393,490429,2140629,184,09,007,Iztapalapa,09007,99792,91930,89510,99533,88387,82253,105840,77414,82253,102816,91238,65318,1076285
IZTAPALAPA #2 ,394,489524,2140324,186,09,007,Iztapalapa,09007,123984,101606,101606,113357,112493,104026,111888,87091,89510,111888,107827,96768,1262045
IZTAPALAPA #8 ,395,495991,2139156,189,09,007,Iztapalapa,09007,84672,94349,91930,105062,136598,125798,108864,77414,87091,108864,143770,125798,1290211
REYES IZTAPALAPA ,396,489024,2138895,361,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RE,RE,RE,RE,0
SANTA ANITA ,397,487121,2145200,424,09,006,Iztacalco,09006,FE,FE,FE,FE,FE,FE,FE,106445,113702,142128,129946,113702,605923
PANTEON CIVIL #1,398,492110,2138566,266,09,007,Iztapalapa,09007,163296,159667,159667,182477,182131,166925,196560,145152,159667,196560,193536,166925,2072563
PANTEON CIVIL #2,399,492185,2138296,267,09,007,Iztapalapa,09007,142128,120960,118541,135475,133920,147571,184464,142733,149990,187488,165888,145152,1774310
PANTEON CIVIL #3,400,491725,2138701,268,09,007,Iztapalapa,09007,105840,62899,FE,85709,96422,87091,108864,84672,87091,111888,99533,87091,1017101
PENON #1,401,496929,2143163,282,09,007,Iztapalapa,09007,166320,135475,135475,152064,149990,135475,169344,128218,135475,250992,149299,130637,1838765
PENON #2,402,496431,2141160,283,09,007,Iztapalapa,09007,139104,118541,116122,129946,128563,118541,148176,123379,128218,160272,146534,128218,1585613
PENON #3,403,497573,2142887,285,09,007,Iztapalapa,09007,229824,104026,140314,160358,155347,128218,172368,128218,128218,172368,157594,137894,1814746
PENON #4,404,495210,2141993,286,09,007,Iztapalapa,09007,102816,70157,169344,190771,187488,101606,136080,104026,108864,136080,141005,120960,1569197
PENON #5,405,485811,2136521,288,09,003,Coyoac?ín,09003,RE,RE,33869,149299,141955,118541,163296,135475,145152,178416,163123,142733,1371859
PENON #6,406,497336,2141954,289,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,DE,DE,DE,DE,DE,33869,33869
PENON #7,407,496897,2141745,290,09,007,Iztapalapa,09007,187488,145152,142733,157594,155347,142733,178416,135475,142733,178416,154829,137894,1858810
PENON #8,408,496437,2142004,291,09,007,Iztapalapa,09007,172368,152410,149990,174182,168739,152410,190512,149990,154829,169344,168653,145152,1948579
PENON #9,409,496509,2142463,292,09,007,Iztapalapa,09007,190512,164506,159667,179712,176774,164506,139104,104026,111283,139104,127181,111283,1767658
PURISIMA IZTAPALAPA #2,410,492326,2140858,328,09,007,Iztapalapa,09007,117936,96768,89510,107827,112493,101606,133056,99187,106445,133056,121651,106445,1325981
PURISIMA IZTAPALAPA #3,411,492326,2140858,329,09,007,Iztapalapa,09007,232848,193536,191117,207360,214272,193536,241920,183859,193536,181440,190771,169344,2393539
PURISIMA IZTAPALAPA #7,412,492584,2141270,332,09,007,Iztapalapa,09007,163296,140314,137894,152064,131242,120960,151200,113702,120960,151200,143770,123379,1649981
REFORMA IXTLACIHUATL ,413,486237,2143522,356,09,006,Iztacalco,09006,199584,166925,164506,182477,184810,169344,208656,157248,166925,208656,193536,169344,2172010
SAN JUANICO IZTAPALAPA,414,487813,2142061,389,09,007,Iztapalapa,09007,160272,130637,130637,149299,144634,130637,166320,120960,133056,33264,DE,70157,1369872
SAN LORENZO TEZONCO,415,492660,2136245,392,09,007,Iztapalapa,09007,C,C,C,C,C,C,C,C,C,C,C,C,0
SANTA CATARINA #7,416,494188,2134405,435,09,011,Tl?íhuac,09011,RE,RE,RE,RE,RE,RE,RE,RE,DC,DC,DC,DC,0
SANTA CATARINA #9,417,493593,2134868,437,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA CATARINA #10,418,493108,2135089,426,09,007,Iztapalapa,09007,130032,104026,104026,121651,141955,128218,157248,118541,128218,160272,138240,120960,1553386
SANTA CATARINA #11,419,492327,2134822,427,09,007,Iztapalapa,09007,66528,108864,108864,121651,120528,108864,133056,99187,106445,133056,124416,108864,1340323
SANTA CATARINA #12,420,493246,2135738,428,09,007,Iztapalapa,09007,84672,84672,96768,110592,112493,77414,75600,62899,62899,75600,71885,60480,975974
SANTA CATARINA #13 ,421,492660,2136245,429,09,007,Iztapalapa,09007,208656,174182,169344,190771,187488,171763,214704,166925,174182,214704,188006,162086,2222813
SANTA CATARINA #8,422,493646,2134643,436,09,007,Iztapalapa,09007,208656,159667,159667,176947,195523,179021,211680,159667,169344,208656,182477,159667,2170973
SECTOR POPULAR #1 ,423,480042,2143331,454,09,014,Benito Ju?írez,09014,RH,RH,RH,RE,RH,RH,RH,RH,RH,RH,RH,RH,0
SECTOR POPULAR #2 ,424,487649,2141016,455,09,007,Iztapalapa,09007,120960,FE,48384,176947,190166,171763,214704,159667,171763,211680,69120,58061,1593216
SIFON ,425,498446,2140032,457,09,007,Iztapalapa,09007,RH,RH,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA ANITA,426,487121,2145200,424,09,006,Iztacalco,09006,96768,77414,74995,85709,85709,77414,96768,72576,77414,99792,88474,77414,1010448
SANTA MA. AZTAHUACAN,427,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TLACOTAL ,428,490508,2143981,498,09,006,Iztacalco,09006,181440,159667,94349,DC,DC,DC,DC,DC,DC,DC,DC,RH,435456
UNIDAD MODELO #1,429,487114,2141384,532,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
UNIDAD MODELO #2,430,486789,2140914,533,09,007,Iztapalapa,09007,187488,149990,147571,168653,166061,149990,187488,145152,152410,190512,152064,133056,1930435
UNIDAD MODELO #3,431,487174,2140802,534,09,007,Iztapalapa,09007,193536,162086,162086,182477,163382,147571,190512,145152,152410,190512,176947,154829,2021501
VIGA #1,432,487435,2140423,559,09,007,Iztapalapa,09007,DE,FE,DE,DE,DE,DE,DE,DE,DE,DE,DE,21773,21773
VIGA #2,433,487191,2140016,560,09,003,Coyoac?ín,09003,148176,125798,125798,141005,141955,128218,157248,118541,125798,157248,138240,123379,1631405
VIGA #3,434,487162,2141990,561,09,007,Iztapalapa,09007,120960,87091,123379,138240,144634,133056,154224,FE,FE,FE,FE,FE,901584
VIGA #4,435,487094,2143085,562,09,006,Iztacalco,09006,120960,101606,99187,113357,112493,101606,54432,41126,43546,54432,63590,41126,947462
AMPLIACION TLAHUAC NEZA #19,436,489919,2134007,25,09,013,Xochimilco,09013,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AMPLIACION TLAHUAC NEZA #20,437,492019,2132965,26,09,013,Xochimilco,09013,75921,43880,109446,91478,73737,47573,90358,102348,117001,103304,80546,101723,1037317
AMPLIACION TLAHUAC NEZA #20 B,438,492226,2132797,27,09,013,Xochimilco,09013,FE,FE,FE,63637,63906,15461,33884,66100,29824,FE,FE,FE,272812
AMPLIACION TLAHUAC NEZA #21,439,491770,2133589,28,09,007,Iztapalapa,09007,FE,FE,33504,33807,34411,13083,124242,29851,61942,120888,140081,121099,712908
AMPLIACION TLAHUAC NEZA #22,440,491436,2133747,29,09,013,Xochimilco,09013,13140,18806,194322,171025,144197,96336,124242,FE,133060,202213,112065,150163,1359568
AMPLIACION TLAHUAC NEZA #23,441,491186,2134102,30,09,013,Xochimilco,09013,36501,11642,125081,111365,88485,8325,126501,119406,FE,FE,FE,128365,755670
AMPLIACION TLAHUAC NEZA #24,442,491038,2134472,31,09,007,Iztapalapa,09007,FE,FE,35737,149150,81930,FE,FE,FE,FE,FE,77044,138053,481915
AMPLIACION TLAHUAC NEZA #25,443,490825,2134916,32,09,007,Iztapalapa,09007,FE,FE,24569,91478,67183,34491,131019,130067,142237,127482,112065,145319,1005910
AMPLIACION TLAHUAC NEZA #26,444,490714,2134879,33,09,007,Iztapalapa,09007,113882,87760,196555,175002,154029,114176,210082,196167,213355,81325,17510,266418,1826261
AMPLIACION TLAHUAC NEZA #27,445,490617,2134923,34,09,007,Iztapalapa,09007,119722,FE,93811,55682,FE,FE,RH,RH,RH,RH,RH,RH,269215
SANTA CRUZ MEYEHUALCO #2 ,446,496913,2138347,443,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
ALFONSO XIII,447,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AV. CENTRAL ,448,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,33264,26611,26611,85709,96422,84672,96768,84672,84672,99792,96768,82253,898214
BARRANCA DEL MUERTO,449,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,93744,55642,65318,24883,32141,41126,66528,41126,48384,39312,49766,41126,599098
CASTANEDA #5,450,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
CHAPULTEPEC #2,451,476210,2145719,110,09,016,Miguel Hidalgo,09016,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
CHAPULTEPEC #7,452,476811,2147687,112,09,016,Miguel Hidalgo,09016,48384,62899,45965,30413,18749,43546,45360,36288,60480,72576,35942,48384,548986
CRISTO REY,453,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
MERCED GOMEZ #1,454,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
MERCED GOMEZ #2,455,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,RN,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
OLIVAR DE LOS PADRES ,456,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,30240,24192,31450,19354,26784,21773,27216,21773,24192,24192,24883,7258,283306
POZO CASSO,457,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,60480,45965,45965,55296,50890,48384,60480,48384,48384,57456,49766,45965,617414
RIO HONDO,458,477108,2150026,362,09,016,Miguel Hidalgo,09016,21168,21773,21773,16589,10714,9677,12096,FE,FE,FE,FE,FE,113789
SAN.ANGEL INN,459,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RP,0
STA FE #1,460,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24192,19354,21773,24883,26784,31450,48384,26611,29030,42336,33178,38707,366682
SANTA LUCIA #1 ,461,483663,2151362,445,09,015,Cuauht??moc,09015,72576,70157,70157,58061,66960,62899,57456,45965,72576,93744,91238,79834,841622
SANTA LUCIA MIXCOAC,462,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TACUBAYA #1,463,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,RH,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TACUBAYA #2,464,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TACUBAYA #3,465,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,51408,41126,41126,47002,45533,41126,48384,38707,38707,51408,47002,67738,559267
TETELPAN ,466,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,36288,29030,29030,30413,29462,33869,48384,38707,33869,42336,38707,29030,419126
TOTOLAPAN,467,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,60480,53222,48384,60826,56246,48384,75600,60480,60480,78624,66355,58061,727142
VISTA HERMOSA,468,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,87696,50803,48384,30413,56246,48384,60480,45965,45965,45360,5530,26611,551837
