GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,16922167
2008,,,,,,,,,,,,,,,,,,,,,411250453
,,484,,,,,,,,,,,,,,,,,,,437838620
UNIVERSIDAD SANTA CATARINA ,168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66355,64282,66355,62208,60134,66355,64282,58061,66355,64282,58061,58061,754790
VILLA OLIMPICA #1,169,480489,2134541,563,09,003,Coyoac?ín,09003,149299,144634,149299,139968,135302,149299,144634,130637,149299,144634,130637,130637,1698278
VIVEROS DEL RELOJ #1,170,485383,2135593,568,09,003,Coyoac?ín,09003,154829,149990,154829,145152,140314,149299,144634,130637,149299,144634,130637,130637,1724890
VIVEROS DEL RELOJ #2,171,485353,2136042,569,09,003,Coyoac?ín,09003,99533,96422,99533,93312,90202,107827,104458,94349,107827,104458,94349,94349,1186618
ZAPATA #17 ,172,482186,2134254,576,09,012,Tlalpan,09012,38707,37498,47002,44064,42595,47002,42854,38707,47002,45533,50803,50803,532570
ZAPOTECAS,173,483267,2136640,577,09,003,Coyoac?ín,09003,8294,8035,8294,7776,7517,8294,8035,7258,8294,8035,7258,7258,94349
TULYEHUALCO SUR #1 ,174,489324,2133515,512,09,012,Tlalpan,09012,283335,237024,247431,194111,212636,222114,221205,206456,161573,149385,142046,144216,2421531
TULYEHUALCO SUR #2 ,175,488938,2133322,517,09,012,Tlalpan,09012,78369,50431,140334,110093,122427,127884,126868,118408,143621,132787,129694,131675,1412589
TULYEHUALCO SUR #3 ,176,488153,2133115,519,09,012,Tlalpan,09012,105497,88253,147720,115887,132092,137980,136627,127517,147211,136106,126606,128540,1530036
TULYEHUALCO SUR #4 ,177,487881,2132804,525,09,013,Xochimilco,09013,165781,138684,203115,159345,132092,RH,RH,RH,RH,RH,RH,RH,799017
TULYEHUALCO SUR #5 ,178,487503,2132636,526,09,013,Xochimilco,09013,241136,201722,214194,168036,186862,195191,201687,188239,222612,205819,191453,194378,2411329
TULYEHUALCO SUR #6 ,179,487208,2132493,527,09,013,Xochimilco,09013,63298,52952,332370,260746,289958,302883,292771,273250,323146,298770,281003,285297,3056444
TULYEHUALCO SUR #7 ,180,486933,2132236,528,09,013,Xochimilco,09013,87412,121033,121869,95607,93431,111057,117109,109300,104125,129467,120430,122270,1333109
TULYEHUALCO SUR #8 ,181,486105,2132113,529,09,013,Xochimilco,09013,81383,68081,40623,31869,35439,37019,91084,RH,RH,9959,9264,RH,404722
TULYEHUALCO SUR #9 ,182,485351,2132095,530,09,012,Tlalpan,09012,108511,90775,140334,110093,125648,131249,130121,121445,150802,139426,129694,112865,1490962
TULYEHUALCO SUR #10 ,183,486333,2132216,513,09,013,Xochimilco,09013,120568,121033,136641,107196,115983,121153,113856,106264,82582,76352,117342,119135,1338105
TULYEHUALCO SUR #11 ,184,484473,2132617,514,09,012,Tlalpan,09012,123582,103383,151413,118784,132092,137980,58554,124481,154392,142745,132782,134811,1514999
TULYEHUALCO SUR #12 ,185,484107,2133070,515,09,012,Tlalpan,09012,63298,52952,99711,78224,90209,94230,91084,85011,53858,102910,95726,97189,1004403
TULYEHUALCO SUR #13 ,186,486343,2136109,516,09,003,Coyoac?ín,09003,27128,22694,33237,26075,28996,30288,29277,27325,32315,29877,30879,31351,349442
TULYEHUALCO SUR #23 ,187,489609,2135481,518,09,013,Xochimilco,09013,33156,85732,107097,98504,109540,114422,61807,57686,64629,53115,61759,62703,910150
TULYEHUALCO SUR #33 ,188,489692,2133900,520,09,013,Xochimilco,09013,42199,83210,121869,95607,106318,111057,107350,100192,118487,109549,101902,103459,1201199
TULYEHUALCO SUR #34 ,189,489568,2136213,521,09,013,Xochimilco,09013,93440,57995,114483,89812,99874,104326,91084,85011,104125,96270,89550,90919,1116892
TULYEHUALCO SUR #35 ,190,489834,2135709,522,09,013,Xochimilco,09013,102483,85732,107097,84018,93431,97596,91084,85011,122078,112869,104990,106594,1192983
TULYEHUALCO SUR #36 ,191,484773,2132258,523,09,012,Tlalpan,09012,135639,98340,173571,136167,151422,158172,146386,136625,154392,142745,145133,147351,1725945
TULYEHUALCO SUR #38 ,192,489569,2136221,524,09,013,Xochimilco,09013,24114,60517,88632,69532,38661,40384,48795,FE,46677,76352,71023,72108,636795
XOCHIMILCO #28 ,193,484437,2133089,570,09,012,Tlalpan,09012,92470,88793,98368,43905,91634,99511,89302,106254,74964,94306,85124,87669,1052299
XOCHIMILCO #29 ,194,484599,2133433,571,09,012,Tlalpan,09012,61646,59195,62299,23416,64144,39804,47628,81461,52475,66014,65262,67213,690558
XOCHIMILCO #30 ,195,484641,2133825,572,09,012,Tlalpan,09012,169528,162787,183620,81957,171050,165851,166697,148755,92455,176038,158898,163649,1841284
ZAPATA #14 ,196,488083,2134134,573,09,003,Coyoac?ín,09003,49317,47356,32789,23416,48871,53072,47628,56669,72465,91163,76611,78902,678260
ZAPATA #15 ,197,483077,2134102,574,09,012,Tlalpan,09012,36988,35517,39347,17562,27490,39804,35721,42502,29985,37722,34050,35068,411756
ZAPATA #16 ,198,489444,2134015,575,09,013,Xochimilco,09013,114046,109511,121320,54150,113015,122730,110139,131046,92455,116311,104986,108125,1297835
ARENAL,199,485285,2131689,37,09,013,Xochimilco,09013,127181,123206,60826,108864,107741,141005,123206,125798,138240,128563,123379,116122,1424131
ARTESANIAS O VILLA OLIMPICA,200,480679,2133319,40,09,012,Tlalpan,09012,69120,66960,69120,64800,62640,69120,37498,60480,69120,66960,60480,60480,756778
BATAM ,201,477520,2137686,85,09,008,La Magdalena Contreras,09008,5530,5357,5530,5184,5011,5530,5357,4838,5530,5357,4838,4838,62899
BELISARIO DOMINGUEZ,202,481265,2133300,86,09,012,Tlalpan,09012,69120,53568,55296,59616,37584,63590,58925,65318,77414,74995,67738,67738,750902
BOSQUE TLALPAN #1,203,479688,2133363,88,09,012,Tlalpan,09012,2765,85709,80179,57024,60134,71885,74995,19354,24883,40176,19354,31450,567907
BOSQUE TLALPAN #2,204,479648,2133076,89,09,012,Tlalpan,09012,8294,8035,19354,10368,12528,13824,13392,12096,13824,13392,12096,12096,149299
CANAL #13,205,478437,2134424,95,09,012,Tlalpan,09012,80179,77674,80179,75168,72662,80179,77674,70157,80179,77674,70157,70157,912038
CLUB DE GOLF #1,206,483400,2131600,122,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
NORMANDIA,207,485856,2141928,247,09,007,Iztapalapa,09007,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,0
CLUB DE GOLF #3 ,208,483400,2131600,124,09,012,Tlalpan,09012,16589,16070,16589,15552,15034,16589,16070,14515,16589,16070,14515,14515,188698
CLUB DE GOLF #4 ,209,483400,2131600,125,09,012,Tlalpan,09012,2765,18749,19354,18144,17539,19354,18749,16934,19354,18749,16934,16934,203558
DALIAS,210,481889,2141303,132,09,014,Benito Ju?írez,09014,60826,58925,60826,57024,55123,60826,58925,53222,60826,58925,53222,53222,691891
DEPORTIVO VIVANCO ,211,483427,2139343,137,09,003,Coyoac?ín,09003,52531,45533,58061,46656,45101,16589,RH,RH,RH,RH,RH,RH,264470
DEPORTIVO XOCHITL ,212,481054,2132826,138,09,012,Tlalpan,09012,44237,32141,58061,54432,50112,60826,56246,43546,58061,56246,50803,50803,615514
EL CAMINERO ,213,481103,2138473,150,09,003,Coyoac?ín,09003,107827,48211,94003,67392,40090,94003,58925,62899,80179,93744,65318,82253,894845
EL TREBOL,214,482401,2131586,151,09,012,Tlalpan,09012,80179,88387,99533,85536,70157,88474,74995,65318,69120,42854,50803,53222,868579
EL ZAPOTE,215,481267,2133874,152,09,012,Tlalpan,09012,80179,72317,77414,69984,65146,77414,74995,67738,160358,152669,140314,140314,1178842
FOVISSSTE,216,480685,2132104,156,09,012,Tlalpan,09012,33178,37498,41472,33696,37584,33178,21427,31450,24883,32141,29030,29030,384566
FUENTES BROTANTES #1,217,481550,2132467,159,09,012,Tlalpan,09012,11059,10714,2765,10368,10022,11059,10714,9677,11059,10714,9677,9677,117504
FUENTES BROTANTES #2,218,481296,2132279,160,09,012,Tlalpan,09012,22118,21427,22118,20736,20045,22118,21427,19354,22118,32141,45965,50803,320371
FUENTES DEL PEDREGAL ,219,476178,2134095,161,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,0
GALEANA TLALPAN,220,482632,2132332,162,09,012,Tlalpan,09012,2765,2678,2765,2592,2506,2765,2678,2419,2765,2678,2419,2419,31450
HIDALGO TLALPAN,221,480912,2132969,172,09,012,Tlalpan,09012,66355,56246,63590,59616,57629,55296,64282,33869,60826,45533,53222,50803,667267
ISSFAM,222,483120,2131330,178,09,012,Tlalpan,09012,60826,66960,85709,67392,65146,88474,88387,60480,80179,91066,77414,79834,911866
JARDIN DE LA MONTANA #1,223,479273,2133860,191,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
JARDIN DE LA MONTANA #2,224,478378,2133978,192,09,012,Tlalpan,09012,22118,21427,22118,20736,20045,22118,21427,19354,22118,21427,19354,19354,251597
LIMANTITLA,225,481534,2132038,211,09,012,Tlalpan,09012,41472,40176,41472,38880,37584,41472,40176,36288,41472,45533,58061,53222,515808
#37,226,483038,2133008,1,09,012,Tlalpan,09012,47002,26784,47002,33696,35078,74650,61603,60480,66355,42854,58061,50803,604368
PADIERNA #1,227,476778,2134389,255,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
PADIERNA #2,228,476720,2134847,256,09,012,Tlalpan,09012,116122,112493,116122,108864,105235,116122,112493,101606,116122,112493,101606,101606,1320883
PADIERNA #3,229,477226,2134706,257,09,012,Tlalpan,09012,44237,58925,55296,49248,50112,52531,50890,50803,55296,50890,41126,43546,602899
PADIERNA #4,230,476884,2135388,258,09,008,La Magdalena Contreras,09008,74650,72317,74650,69984,67651,58061,58925,38707,47002,34819,9677,36288,642730
PADIERNA #5,231,477814,2133790,259,09,012,Tlalpan,09012,99533,115171,110592,111456,90202,96768,80352,87091,66355,72317,74995,99187,1104019
PADIERNA PICACHO,232,476943,2133837,260,09,012,Tlalpan,09012,11059,10714,11059,10368,10022,11059,10714,9677,11059,10714,9677,9677,125798
PEDREGAL #2,233,478376,2140393,274,09,010,?ülvaro Obreg??n,09010,13824,21427,22118,23328,25056,27648,18749,24192,27648,24106,24192,24192,276480
PEDREGAL AGUILAS,234,482211,2130826,275,09,012,Tlalpan,09012,74650,72317,82944,67392,60134,74650,66960,62899,71885,29462,26611,65318,755222
PENA POBRE,235,479896,2133084,280,09,012,Tlalpan,09012,33178,32141,30413,28512,32573,35942,34819,31450,35942,34819,31450,31450,392688
PENA POBRE #2,236,480997,2133774,281,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PERIFERICO #5,237,483200,2133848,307,09,012,Tlalpan,09012,102298,101779,96768,106272,77674,91238,112493,79834,102298,93744,79834,74995,1119226
PERIFERICO #6,238,484192,2132586,308,09,012,Tlalpan,09012,66355,61603,63590,59616,55123,49766,61603,0,FE,FE,29030,50803,497491
PERIFERICO #7,239,483602,2132446,309,09,012,Tlalpan,09012,27648,21427,38707,36288,25056,41472,18749,26611,35942,42854,45965,48384,409104
R-1,240,483430,2130663,333,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
R-2,241,483177,2130602,338,09,012,Tlalpan,09012,52531,29462,71885,54432,30067,69120,42854,58061,66355,61603,53222,58061,647654
R-3,242,483552,2130452,346,09,012,Tlalpan,09012,60826,53568,69120,33696,RN,RN,RN,RN,16589,72317,50803,62899,419818
R-4,243,483815,2130811,347,09,012,Tlalpan,09012,35942,37498,47002,33696,30067,47002,42854,29030,33178,34819,31450,31450,433987
R-5,244,484339,2131154,348,09,012,Tlalpan,09012,85709,74995,80179,82944,67651,88474,85709,77414,80179,66960,65318,65318,920851
R-6,245,485210,2132061,349,09,013,Xochimilco,09013,38707,40176,41472,36288,27562,44237,37498,41126,41472,34819,33869,33869,451094
R-7,246,484935,2131404,350,09,012,Tlalpan,09012,63590,66960,77414,57024,45101,60826,64282,55642,71885,93744,89510,96768,842746
R-8,247,484693,2131234,351,09,012,Tlalpan,09012,11059,10714,11059,10368,10022,11059,10714,9677,11059,18749,41126,43546,199152
R-9,248,484129,2130853,352,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
R-10,249,483792,2130536,334,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
REINO AVENTURA ,250,477889,2133563,358,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,0
SAN FERNANDO TLALPAN ,251,481638,2133393,381,09,012,Tlalpan,09012,171418,131242,143770,160704,112752,165888,155347,130637,149299,109814,26611,116122,1573603
SAN JERONIMO #3 (ANZALDO) ,252,476723,2136300,385,09,008,La Magdalena Contreras,09008,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SAN PEDRO MARTIR #1,253,483072,2129627,420,09,012,Tlalpan,09012,91238,77674,99533,85536,75168,94003,85709,65318,96768,96422,84672,87091,1039133
SAN RAMON,254,477947,2137711,423,09,008,La Magdalena Contreras,09008,55296,53568,55296,51840,50112,30413,FE,FE,FE,34819,48384,48384,428112
SUR #27 BIS ,255,483401,2133291,458,09,012,Tlalpan,09012,RH,26784,47002,51840,37584,27648,26784,55642,60826,50890,55642,50803,491443
TLALCOLIGIA ,256,481921,2130816,499,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,4838,33869,38707
TOPILEJO ,257,486705,2123955,500,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RH,RE,RE,RE,0
TORIELLO ,258,483222,2133095,501,09,012,Tlalpan,09012,91238,88387,91238,85536,82685,91238,88387,79834,74650,72317,65318,65318,976147
VIADUCTO TLALPAN #1,259,483438,2132139,557,09,012,Tlalpan,09012,118886,115171,116122,108864,105235,116122,115171,87091,116122,107136,99187,96768,1301875
VIADUCTO TLALPAN #2,260,483032,2131706,558,09,012,Tlalpan,09012,41472,40176,41472,38880,47606,52531,56246,62899,80179,48211,12096,38707,560477
VILLA OLIMPICA #2,261,480443,2134197,564,09,012,Tlalpan,09012,RH,26784,49766,5184,32573,35942,34819,31450,38707,37498,33869,33869,360461
VILLA OLIMPICA #3,262,479950,2133465,565,09,012,Tlalpan,09012,PA,PA,5530,RE,RE,RE,RE,RE,RE,RE,RE,RE,5530
MIRADOR #1,263,494077,2127688,225,09,013,Xochimilco,09013,77414,74995,63590,51840,60134,71885,72317,67738,77414,74995,67738,67738,827798
MIRADOR #2,264,494205,2127862,226,09,013,Xochimilco,09013,107827,104458,107827,101088,97718,107827,104458,94349,107827,104458,94349,94349,1226534
MIRADOR #3,265,494228,2127235,227,09,013,Xochimilco,09013,60826,66960,55296,57024,65146,66355,61603,29030,69120,66960,48384,55642,702346
MONTE SUR #1 ,266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58061,56246,49766,46656,55123,63590,61603,55642,60826,61603,58061,58061,685238
MONTE SUR #2 ,267,487741,2125198,232,09,013,Xochimilco,09013,58061,56246,60826,57024,52618,60826,56246,50803,60826,58925,55642,55642,683683
NATIVITAS #1 ,268,489958,2127340,237,09,013,Xochimilco,09013,RN,RN,RN,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
NATIVITAS #2 ,269,490330,2126433,238,09,013,Xochimilco,09013,179712,182131,188006,181440,167875,190771,184810,166925,190771,166061,149990,149990,2098483
NATIVITAS #3 ,270,490458,2126770,239,09,013,Xochimilco,09013,116122,123206,129946,121824,92707,107827,117850,111283,129946,131242,120960,120960,1423872
NORIA #1,271,486562,2130782,240,09,013,Xochimilco,09013,85709,96422,99533,93312,90202,99533,96422,87091,99533,96422,87091,87091,1118362
NORIA #2,272,487133,2129237,241,09,013,Xochimilco,09013,110592,101779,102298,103680,87696,105062,109814,94349,110592,107136,96768,94349,1224115
NORIA #3,273,487635,2129008,242,09,013,Xochimilco,09013,80179,77674,80179,75168,72662,80179,77674,70157,80179,77674,70157,70157,912038
NORIA #4,274,487975,2128974,243,09,013,Xochimilco,09013,229478,224986,226714,220320,200448,188006,230342,205632,223949,227664,205632,205632,2588803
NORIA #6,275,488178,2127972,245,09,013,Xochimilco,09013,168653,160704,168653,158112,152842,168653,163382,147571,168653,163382,147571,147571,1915747
NORIA #7,276,489421,2127836,246,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SAN LUIS TLAXIALTEMALCO,277,496162,2128409,414,09,013,Xochimilco,09013,174182,166061,160358,82944,147830,154829,149990,133056,138240,155347,140314,133056,1736208
PANTEON SAN LUCAS XOCHIMANCA,278,488329,2126886,269,09,013,Xochimilco,09013,113357,109814,88474,64800,85190,105062,104458,96768,113357,109814,99187,99187,1189469
PERIFERICO #09 ,279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35942,34819,35942,33696,7517,33178,37498,36288,41472,42854,38707,38707,416621
PERIFERICO #8,280,483602,2132446,310,09,012,Tlalpan,09012,91238,72317,80179,88128,62640,102298,115171,108864,129946,128563,116122,116122,1211587
PISTA OLIMPICA #1,281,489138,2132973,314,09,013,Xochimilco,09013,143770,104458,102298,106272,105235,107827,104458,89510,121651,125885,116122,125798,1353283
RECLUSORIO SUR #1,282,487085,2126212,354,09,013,Xochimilco,09013,129946,136598,135475,116640,125280,127181,128563,118541,138240,133920,120960,123379,1534723
RECLUSORIO SUR #2,283,486650,2126527,355,09,013,Xochimilco,09013,105062,99101,102298,98496,82685,96768,93744,84672,85709,83030,82253,82253,1096070
RESIDENCIAL SUR,284,486065,2131760,359,09,013,Xochimilco,09013,152064,141955,146534,137376,127786,141005,139277,125798,146534,141955,128218,128218,1656720
S-1,285,488882,2127217,366,09,013,Xochimilco,09013,135475,155347,160358,155520,145325,154829,88387,87091,132710,128563,116122,116122,1575850
S-2,286,487111,2126517,371,09,013,Xochimilco,09013,199066,192845,188006,181440,177898,185242,158026,145152,165888,160704,145152,145152,2044570
S-3,287,489958,2126538,372,09,013,Xochimilco,09013,88474,85709,88474,82944,80179,88474,85709,77414,88474,85709,74995,77414,1003968
S-4,288,486666,2126212,373,09,013,Xochimilco,09013,71885,72317,69120,64800,67651,85709,83030,74995,88474,85709,67738,62899,894326
S-5,289,489992,2126177,374,09,013,Xochimilco,09013,138240,53568,110592,103680,87696,110592,107136,96768,110592,85709,89510,96768,1190851
S-6,290,490912,2126096,375,09,013,Xochimilco,09013,154829,149990,102298,90720,105235,132710,139277,130637,152064,141955,130637,130637,1560989
S-7,291,492891,2126808,376,09,013,Xochimilco,09013,149299,144634,149299,139968,135302,129946,139277,125798,143770,139277,125798,125798,1648166
S-8,292,488261,2127516,377,09,013,Xochimilco,09013,121651,115171,107827,90720,85190,121651,112493,87091,107827,107136,104026,41126,1201910
S-9,293,486026,2130803,378,09,013,Xochimilco,09013,124416,120528,124416,121824,105235,116122,115171,106445,121651,120528,111283,116122,1403741
S-10,294,485222,2130406,367,09,013,Xochimilco,09013,47002,42854,44237,44064,40090,47002,45533,41126,47002,45533,33869,41126,519437
S-11,295,496467,2128172,368,09,013,Xochimilco,09013,80179,77674,80179,75168,72662,80179,77674,70157,80179,77674,77414,45965,895104
SANTIAGO TEPALCATLALPAN ,296,487217,2127605,451,09,013,Xochimilco,09013,118886,115171,113357,108864,107741,121651,117850,106445,121651,120528,106445,106445,1365034
SAN GREGORIO ATL. #1,297,493006,2128467,383,09,013,Xochimilco,09013,116122,120528,124416,119232,110246,127181,91066,53222,74650,74995,58061,58061,1127779
SAN GREGORIO ATL. #2,298,492890,2127862,384,09,013,Xochimilco,09013,63590,61603,49766,41472,47606,58061,61603,55642,63590,61603,55642,55642,675821
SAN LUCAS XOCHIMANCA ,299,487902,2127087,393,09,013,Xochimilco,09013,146534,136598,141005,137376,130291,146534,141955,125798,146534,139277,87091,96768,1575763
SAN LUIS #1,300,497615,2129035,394,09,013,Xochimilco,09013,60826,69638,71885,54432,52618,41472,8035,9677,52531,21427,38707,26611,507859
SAN LUIS #3,301,497036,2129582,407,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SAN LUIS #5,302,497315,2129600,409,09,013,Xochimilco,09013,71885,83030,47002,RE,47606,88474,91066,84672,91238,77674,48384,65318,796349
SAN LUIS #6,303,497439,2129597,410,09,013,Xochimilco,09013,DC,DC,DC,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SAN LUIS #7,304,496647,2129289,411,09,013,Xochimilco,09013,88474,139277,154829,134784,140314,69120,120528,123379,143770,147312,135475,137894,1535155
SAN LUIS #8,305,496435,2128999,412,09,013,Xochimilco,09013,91238,88387,91238,85536,82685,91238,88387,79834,91238,88387,79834,79834,1037837
SAN LUIS #9,306,496048,2129025,413,09,013,Xochimilco,09013,163123,155347,157594,147744,137808,121651,93744,137894,160358,155347,111283,140314,1682208
SAN LUIS #10,307,495713,2128981,395,09,013,Xochimilco,09013,146534,107136,138240,12960,60134,152064,144634,140314,157594,155347,142733,128218,1485907
SAN LUIS #11,308,495413,2128559,396,09,013,Xochimilco,09013,265421,257126,265421,248832,240538,265421,257126,232243,265421,257126,232243,232243,3019162
SAN LUIS #12,309,495360,2128726,397,09,013,Xochimilco,09013,201830,195523,176947,134784,142819,174182,184810,174182,201830,174096,166925,174182,2102112
SAN LUIS #13,310,494961,2128603,398,09,013,Xochimilco,09013,102298,93744,55296,98496,102730,82944,72317,91930,107827,117850,113702,113702,1152835
SAN LUIS #14,311,493710,2128823,399,09,013,Xochimilco,09013,110592,107136,110592,103680,87696,99533,48211,91930,99533,99101,89510,91930,1139443
SAN LUIS #16,312,492704,2128176,401,09,013,Xochimilco,09013,124416,125885,138240,127008,110246,138240,131242,125798,149299,144634,116122,101606,1532736
SAN LUIS #17,313,492917,2128568,402,09,013,Xochimilco,09013,41472,40176,41472,38880,37584,41472,40176,16934,24883,10714,14515,41126,389405
SAN LUIS #18,314,492829,2128339,403,09,013,Xochimilco,09013,243302,238378,199066,163296,155347,204595,219629,205632,240538,233021,210470,210470,2523744
SAN LUIS #19,315,491807,2127960,404,09,013,Xochimilco,09013,77414,72317,71885,62208,67651,71885,74995,67738,77414,72317,70157,67738,853718
SAN LUIS #20,316,490706,2127793,406,09,013,Xochimilco,09013,118886,120528,94003,119232,112752,163123,158026,142733,163123,128563,118541,118541,1558051
SAN LORENZO ATEMOAYA #1,317,489528,2127154,390,09,013,Xochimilco,09013,94003,93744,91238,77760,52618,58061,56246,53222,60826,58925,53222,48384,798250
SAN LORENZO ATEMOAYA #2,318,489441,2127276,391,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA CRUZ ACALPIXCA #1,319,492715,2127316,440,09,013,Xochimilco,09013,138240,128563,129946,129600,117763,127181,131242,118541,127181,53568,72576,120960,1395360
SANTA CRUZ ACALPIXCA #2,320,492727,2127595,441,09,013,Xochimilco,09013,143770,139277,143770,134784,130291,143770,139277,125798,143770,139277,125798,125798,1635379
SANTA CRUZ XOCHITEPEC,321,486440,2128685,444,09,013,Xochimilco,09013,174182,179453,185242,173664,167875,190771,179453,130637,182477,179453,162086,152410,2057702
TEPEPAN #1,322,484817,2130992,485,09,012,Tlalpan,09012,63590,61603,58061,54432,75168,77414,74995,67738,77414,77674,67738,67738,823565
TEPEPAN #2,323,484526,2130414,486,09,012,Tlalpan,09012,66355,72317,74650,67392,62640,69120,69638,67738,77414,74995,67738,67738,837734
TEPEPAN #3,324,485444,2131291,487,09,013,Xochimilco,09013,154829,141955,135475,121824,122774,143770,144634,133056,154829,133920,91930,116122,1595117
CERRILLOS #1,325,497979,2128002,105,09,013,Xochimilco,09013,99533,91066,96768,90720,85190,99533,93744,87091,99533,85709,77414,72576,1078877
CERRILLOS #2,326,498560,2127688,106,09,011,Tl?íhuac,09011,52531,50890,52531,49248,47606,52531,50890,50803,58061,56246,50803,50803,622944
CERRILLOS #3,327,498585,2127177,107,09,011,Tl?íhuac,09011,69120,64282,52531,57024,55123,55296,66960,67738,74650,88387,77414,74995,803520
ESCUDO NACIONAL #1,328,499305,2127979,153,09,011,Tl?íhuac,09011,99533,96422,99533,93312,90202,99533,96422,87091,99533,96422,87091,87091,1132186
ESCUDO NACIONAL #2,329,499028,2127046,154,09,011,Tl?íhuac,09011,35942,34819,35942,33696,32573,35942,34819,31450,35942,34819,31450,31450,408845
R-11,330,499184,2127397,335,09,011,Tl?íhuac,09011,66355,64282,24883,54432,60134,66355,64282,58061,66355,64282,58061,58061,705542
R-18,331,500141,2123254,336,09,009,Milpa Alta,09009,82944,80352,82944,77760,75168,82944,80352,72576,82944,91066,82253,82253,973555
R-19,332,498387,2122183,337,09,009,Milpa Alta,09009,16589,10714,11059,10368,10022,11059,10714,9677,11059,10714,9677,9677,131328
R-21,333,498543,2122563,339,09,009,Milpa Alta,09009,41472,40176,41472,38880,37584,41472,40176,36288,41472,61603,55642,55642,531878
R-22,334,500132,2122660,340,09,009,Milpa Alta,09009,27648,26784,27648,25920,25056,27648,26784,24192,27648,26784,24192,24192,314496
R-24,335,499460,2123283,341,09,009,Milpa Alta,09009,52531,45533,52531,49248,47606,52531,50890,45965,52531,56246,50803,50803,607219
R-25,336,498704,2122951,342,09,009,Milpa Alta,09009,77414,77674,58061,18144,35078,82944,80352,72576,80179,80352,72576,70157,805507
R-26,337,500353,2122335,343,09,009,Milpa Alta,09009,88474,85709,88474,82944,80179,88474,85709,77414,88474,91066,82253,82253,1021421
R-28,338,500633,2123093,345,09,009,Milpa Alta,09009,124416,109814,135475,132192,120269,141005,136598,123379,138240,136598,118541,91930,1508458
S-12,339,498012,2128664,369,09,013,Xochimilco,09013,127181,123206,127181,119232,100224,FE,40176,116122,132710,128563,116122,116122,1246838
S-13,340,498497,2128189,370,09,013,Xochimilco,09013,19354,18749,19354,18144,17539,19354,18749,21773,24883,24106,21773,21773,245549
SAN JUAN TEPENAHUAC,341,500689,2121549,387,09,009,Milpa Alta,09009,129946,123206,127181,121824,112752,129946,125885,113702,80179,158026,142733,135475,1500854
SAN PEDRO ATOCPAN ,342,494862,2124268,419,09,009,Milpa Alta,09009,74650,72317,74650,69984,67651,74650,72317,65318,74650,72317,65318,65318,849139
SANTA CATARINA #5 ,343,497411,2134398,433,09,011,Tl?íhuac,09011,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,RE,0
TECOMITL #10,344,501476,2124659,464,09,009,Milpa Alta,09009,135475,123206,129946,121824,115258,135475,128563,111283,127181,120528,111283,104026,1464048
TECOMITL #11,345,501597,2124497,465,09,009,Milpa Alta,09009,74650,56246,74650,69984,42595,74650,72317,65318,74650,72317,65318,65318,808013
TECOMITL #12,346,502121,2124423,466,09,009,Milpa Alta,09009,135475,133920,141005,129600,125280,146534,139277,128218,143770,139277,125798,123379,1611533
TECOMITL #13,347,501779,2124406,467,09,009,Milpa Alta,09009,113357,141955,110592,132192,132797,154829,147312,142733,160358,155347,140314,137894,1669680
