GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,10736323
1997,,,,,,,,,,,,,,,,,,,,,418801363
,,433,,,,,,,,,,,,,,,,,,,436141584
R-19,325,498387,2122183,337,09,009,Milpa Alta,09009,45965,53222,50803,133056,110246,106445,133056,106445,41472,37498,35942,36288,890438
R-21,326,498543,2122563,339,09,009,Milpa Alta,09009,99187,87091,79834,99792,82685,82253,105840,82253,94003,99101,99533,89510,1101082
R-22,327,500132,2122660,340,09,009,Milpa Alta,09009,116122,113702,104026,145152,117763,118541,145152,113702,132710,131242,132710,120960,1491782
R-24,328,499460,2123283,341,09,009,Milpa Alta,09009,62899,48384,21773,30240,50112,24192,30240,29030,74650,61603,49766,41126,524016
R-25,329,498704,2122951,342,09,009,Milpa Alta,09009,181440,58061,60480,139104,115258,111283,127008,106445,121651,123206,121651,111283,1376870
R-26,330,500353,2122335,343,09,009,Milpa Alta,09009,169344,181440,171763,154224,157853,147571,196560,149990,176947,176774,176947,162086,2021501
R-28,331,500633,2123093,345,09,009,Milpa Alta,09009,84672,91930,84672,117936,92707,91930,123984,99187,107827,107136,102298,94349,1198627
S-12,332,498012,2128664,369,09,013,Xochimilco,09013,152410,179021,164506,196560,155347,140314,187488,154829,174182,171418,168653,154829,1999555
S-13,333,498497,2128189,370,09,013,Xochimilco,09013,193536,186278,181440,247968,197942,193536,254016,195955,229478,230342,221184,208051,2539728
SAN JUAN TEPENAHUAC,334,500689,2121549,387,09,009,Milpa Alta,09009,77414,104026,101606,127008,22550,62899,145152,116122,35942,91066,129946,118541,1132272
SAN PEDRO ATOCPAN,335,494862,2124268,419,09,009,Milpa Alta,09009,0,65318,67738,90720,72662,72576,87696,70157,77414,83030,82944,70157,840413
TECOMITL #10,336,501476,2124659,464,09,009,Milpa Alta,09009,128218,118541,31450,169344,147830,142733,123984,99187,102298,104458,85709,91930,1345680
TECOMITL #11,337,501597,2124497,465,09,009,Milpa Alta,09009,123379,133056,111283,163296,132797,130637,163296,135475,146534,144634,143770,130637,1658794
TECOMITL #12,338,502121,2124423,466,09,009,Milpa Alta,09009,7258,123379,45965,72576,180403,162086,235872,186278,196301,190166,207360,181440,1789085
TECOMITL #13,339,501779,2124406,467,09,009,Milpa Alta,09009,181440,186278,198374,145152,185414,183859,235872,186278,218419,187488,179712,191117,2279405
TECOMITL #14,340,502113,2124639,468,09,009,Milpa Alta,09009,120960,140314,130637,120960,102730,104026,130032,106445,152064,147312,152064,133056,1540598
TECOMITL #15,341,502326,2124457,469,09,009,Milpa Alta,09009,4838,104026,89510,148176,105235,104026,139104,116122,179712,179453,182477,145152,1497830
TECOMITL #17,342,502892,2124315,471,09,009,Milpa Alta,09009,POZ.PAR,POZ.PAR,POZ.PAR,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TECOMITL #21,343,503900,2123602,476,15,025,Chalco,15025,0,128218,111283,169344,135302,135475,157248,133056,152064,149990,152064,120960,1545005
TULYEHUALCO #2,344,499862,2127969,505,09,011,Tl?íhuac,09011,118541,176602,171763,229824,50112,REPAR.,229824,183859,210125,203558,66355,60480,1701043
TULYEHUALCO #3,345,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #4,346,499774,2128224,506,09,011,Tl?íhuac,09011,203213,31450,31450,39312,125280,169344,217728,183859,210125,187488,190771,147571,1737590
TULYEHUALCO #5,347,499404,2128348,507,09,011,Tl?íhuac,09011,154829,145152,125798,130032,62640,70157,54432,REPAR.,124416,158026,165888,135475,1326845
TULYEHUALCO #6,348,499184,2128488,508,09,011,Tl?íhuac,09011,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #7,349,498855,2128500,509,09,013,Xochimilco,09013,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #8,350,498541,2128735,510,09,013,Xochimilco,09013,24192,29030,38707,54432,40090,36288,42336,31450,38707,37498,38707,33869,445306
TULYEHUALCO #9,351,498153,2128420,511,09,013,Xochimilco,09013,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TULYEHUALCO #10,352,498224,2129148,504,09,013,Xochimilco,09013,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
AUXILIAR XOTEPINGO #1-A,353,485473,2137437,50,09,003,Coyoac?ín,09003,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,0
AUXILIAR XOTEPINGO #2-A,354,485605,2137177,53,09,003,Coyoac?ín,09003,120960,120960,123379,145152,127786,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,638237
AUXILIAR XOTEPINGO #3-A,355,483454,2134623,56,09,003,Coyoac?ín,09003,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,0
AUXILIAR XOTEPINGO #4-A,356,485612,2137181,59,09,003,Coyoac?ín,09003,118541,120960,53222,151200,132797,125798,154224,123379,141005,139277,149299,133056,1542758
AUXILIAR XOTEPINGO #6-A,357,491659,2135219,65,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
AUXILIAR XOTEPINGO #7-A,358,486470,2136519,68,09,003,Coyoac?ín,09003,REPAR.,REPAR.,120960,148176,110246,125798,163296,133056,149299,147312,149299,135475,1382918
AUXILIAR XOTEPINGO #11-A,359,487154,2136372,48,09,003,Coyoac?ín,09003,147571,147571,149990,178416,155347,147571,181440,142733,165888,158026,163123,145152,1882829
AUXILIAR XOTEPINGO #1-B,360,485577,2137590,51,09,003,Coyoac?ín,09003,142733,147571,147571,166320,145325,135475,169344,135475,152064,149990,154829,140314,1787011
AUXILIAR XOTEPINGO #2-B,361,485917,2137244,54,09,003,Coyoac?ín,09003,159667,166925,166925,196560,172886,24192,REPAR.,REPAR.,REPAR.,REPAR.,176947,159667,1223770
AUXILIAR XOTEPINGO #4-B,362,486172,2136994,60,09,003,Coyoac?ín,09003,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,REHAB.,REHAB.,0
AUXILIAR XOTEPINGO #6-B,363,486540,2136732,66,09,003,Coyoac?ín,09003,33869,33869,31450,39312,35078,7258,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,180835
AUXILIAR XOTEPINGO #9-B,364,486837,2136442,75,09,003,Coyoac?ín,09003,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,0
AUXILIAR XOTEPINGO #11-B,365,487554,2136262,49,09,003,Coyoac?ín,09003,142733,147571,147571,172368,152842,145152,178416,142733,160358,158026,165888,152410,1866067
AUXILIAR XOTEPINGO #1-C,366,485987,2137418,52,09,003,Coyoac?ín,09003,106445,108864,108864,123984,105235,101606,123984,99187,113357,112493,105062,96768,1305850
AUXILIAR XOTEPINGO #2-C,367,486157,2137340,55,09,003,Coyoac?ín,09003,REPAR.,62899,58061,75600,72662,70157,84672,67738,77414,74995,77414,70157,791770
AUXILIAR XOTEPINGO #3-C,368,486332,2137150,58,09,003,Coyoac?ín,09003,96768,101606,101606,120960,105235,99187,123984,94349,113357,107136,110592,101606,1276387
AUXILIAR XOTEPINGO #4-C,369,486172,2136994,61,09,003,Coyoac?ín,09003,65318,67738,67738,84672,70157,16934,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,372557
AUXILIAR XOTEPINGO #5-C,370,486633,2136909,64,09,003,Coyoac?ín,09003,RECUP.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
AUXILIAR XOTEPINGO #6-C,371,486880,2136614,67,09,003,Coyoac?ín,09003,50803,50803,50803,57456,50112,45965,54432,45965,52531,50890,52531,48384,610675
AUXILIAR XOTEPINGO #7-C,372,488128,2138076,70,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,38707,104026,142733
AUXILIAR XOTEPINGO #8-C,373,492311,2136377,73,09,007,Iztapalapa,09007,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
AUXILIAR XOTEPINGO #10-C,374,487154,2136372,47,09,003,Coyoac?ín,09003,82253,84672,84672,99792,87696,77414,99792,82253,91238,88387,99533,89510,1067213
ABRIL #24,375,487773,2146810,3,09,017,Venustiano Carranza,09017,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
BALBUENA #1,376,488461,2146452,82,09,017,Venustiano Carranza,09017,99187,0.031,108864,133056,105235,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,446342
BALBUENA #2,377,489467,2146172,83,09,017,Venustiano Carranza,09017,MAL.CAL,MAL.CAL,65318,18144,REPAR.,48384,120960,58061,91238,107136,99533,65318,674093
CARLOS GRACIDAS,378,495092,2140748,97,09,007,Iztapalapa,09007,MAL.CAL,MAL.CAL,26611,57456,77674,70157,60480,87091,66355,72317,94003,45965,658109
CERRO DE LA ESTRELLA #1,379,488786,2137752,108,09,007,Iztapalapa,09007,137894,140314,140314,175392,145325,137894,172368,130637,149299,144634,149299,128218,1751587
CERRO DE LA ESTRELLA #2,380,491381,2137359,109,09,007,Iztapalapa,09007,111283,91930,113702,142128,122774,120960,157248,125798,129946,91066,141005,123379,1471219
CD. DEPORTIVA,381,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,74995,74995
CD. DEPORTIVA #2,382,490524,2145198,102,09,006,Iztacalco,09006,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,0
COYUYA,383,487986,2144947,130,09,006,Iztacalco,09006,24192,24192,24192,30240,27562,26611,30240,24192,27648,26784,27648,24192,317693
DEP. SAN SEBASTIAN,384,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82253,82253,82253,102816,85190,82253,102816,82253,94003,91066,94003,82253,1063411
FRACCIONAMIENTO BANJIDAL,385,485761,2140779,158,09,007,Iztapalapa,09007,174182,191117,171763,220752,155347,186278,226800,164506,179712,187488,193536,169344,2220826
FRACC. DEL PARQUE,386,487480,2146796,157,09,017,Venustiano Carranza,09017,0,0,104026,211680,117763,174182,199584,145152,188006,208915,215654,53222,1618186
GRANJAS ESTRELLA #1,387,490215,2136947,168,09,007,Iztapalapa,09007,33869,24192,24192,30240,25056,24192,33264,21773,16589,18749,24883,31450,308448
GRANJAS ESTRELLA #2,388,490395,2136697,169,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,31450,31450
GRANJAS SAN ANTONIO,389,488920,2141217,171,09,007,Iztapalapa,09007,43546,50803,33869,48384,47606,41126,48384,48384,52531,50890,52531,43546,561600
IZTAPALAPA #1,390,490429,2140629,184,09,007,Iztapalapa,09007,45965,REPAR.,38707,90720,130291,106445,130032,14515,77414,101779,105062,82253,923184
IZTAPALAPA #2,391,489524,2140324,186,09,007,Iztapalapa,09007,101606,137894,133056,172368,142819,135475,169344,125798,71885,133920,118886,84672,1527725
IZTACALCO,392,487547,2143777,183,09,006,Iztacalco,09006,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
IZTAPALAPA #8,393,495991,2139156,189,09,007,Iztapalapa,09007,0,0,REHAB.,66528,87696,53222,69552,31450,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,308448
REYES IZTAPALAPA,394,489024,2138895,361,09,007,Iztapalapa,09007,19354,38707,50803,42336,17539,REPAR.,REPAR.,REPAR.,33178,34819,35942,33869,306547
SANTA ANITA,395,487121,2145200,424,09,006,Iztacalco,09006,45965,43546,36288,42336,37584,33869,60480,55642,60826,POZ.PAR,REPAR.,REPAR.,416534
PANTEON CIVIL #1,396,492110,2138566,266,09,007,Iztapalapa,09007,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,0
PANTEON CIVIL #2,397,492185,2138296,267,09,007,Iztapalapa,09007,159667,128218,137894,172368,142819,99187,REHAB.,REHAB.,REHAB.,37498,REPAR.,REPAR.,877651
PANTEON CIVIL #3,398,491725,2138701,268,09,007,Iztapalapa,09007,36288,26611,26611,33264,27562,19354,27216,26611,24883,29462,30413,24192,332467
PENON #1,399,496929,2143163,282,09,007,Iztapalapa,09007,159667,159667,164506,202608,155347,162086,196560,113702,149299,141955,165888,137894,1909181
PENON #2,400,496431,2141160,283,09,007,Iztapalapa,09007,70157,70157,70157,84672,7517,72576,69552,48384,60826,69638,80179,67738,771552
PENON #3,401,497573,2142887,285,09,007,Iztapalapa,09007,REPAR.,REPAR.,REPAR.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA MA. AZTAHUACAN,402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,67738,84672,70157,67738,84672,67738,77414,74995,77414,67738,740275
PENON #4,403,495210,2141993,286,09,007,Iztapalapa,09007,174182,166925,174182,211680,177898,171763,211680,166925,190771,187488,199066,169344,2201904
PENON #5,404,485811,2136521,288,09,003,Coyoac?ín,09003,96768,99187,96768,99792,97718,87091,84672,84672,91238,91066,82944,91930,1103846
PENON #6,405,497336,2141954,289,09,007,Iztapalapa,09007,48384,89510,84672,105840,82685,79834,87696,72576,94003,88387,80179,82253,996019
PENON #7,406,496897,2141745,290,09,007,Iztapalapa,09007,82253,21773,82253,102816,87696,82253,72576,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,531619
PENON #8,407,496437,2142004,291,09,007,Iztapalapa,09007,113702,96768,113702,139104,115258,106445,102816,104026,132710,131242,127181,118541,1401494
PENON #9,408,496509,2142463,292,09,007,Iztapalapa,09007,84672,29030,120960,184464,180403,179021,217728,179021,143770,163382,193536,135475,1811462
PURISIMA IZTAPALAPA #2,409,492326,2140858,328,09,007,Iztapalapa,09007,16934,113702,147571,160272,127786,125798,154224,123379,149299,144634,146534,130637,1540771
PURISIMA IZTAPALAPA #3,410,492326,2140858,329,09,007,Iztapalapa,09007,149990,142733,152410,193536,90202,REHAB.,81648,166925,160358,125885,190771,159667,1614125
PURISIMA IZTAPALAPA #7,411,492584,2141270,332,09,007,Iztapalapa,09007,125798,130637,82253,123984,112752,111283,78624,REHAB.,REHAB.,66960,132710,58061,1023062
REFORMA IXTLACIHUATL,412,486237,2143522,356,09,006,Iztacalco,09006,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,0
SAN LORENZO TEZONCO,413,492660,2136245,392,09,007,Iztapalapa,09007,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
SECTOR POPULAR #1,414,480042,2143331,454,09,014,Benito Ju?írez,09014,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,0
SECTOR POPULAR #2,415,487649,2141016,455,09,007,Iztapalapa,09007,REHAB.,REHAB.,REHAB.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SIFON,416,498446,2140032,457,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
TLACOTAL,417,490508,2143981,498,09,006,Iztacalco,09006,0,0,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,MAL.CAL,0
SANTA ANITA,418,487121,2145200,424,09,006,Iztacalco,09006,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
SANTA CATARINA #7,419,494188,2134405,435,09,011,Tl?íhuac,09011,REPAR.,REPAR.,REPAR.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA CATARINA #5,420,497411,2134398,433,09,011,Tl?íhuac,09011,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,0
SANTA CATARINA #9,421,493593,2134868,437,09,007,Iztapalapa,09007,DESAR.,DESAR.,DESAR.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
SANTA CATARINA #10,422,493108,2135089,426,09,007,Iztapalapa,09007,120960,116122,118541,148176,117763,113702,148176,111283,129946,107136,135475,116122,1483402
SANTA CATARINA #11,423,492327,2134822,427,09,007,Iztapalapa,09007,133056,128218,133056,166320,137808,116122,163296,137894,157594,152669,152064,123379,1701475
SANTA CATARINA #12,424,493246,2135738,428,09,007,Iztapalapa,09007,33869,33869,26611,42336,35078,33869,42336,33869,38707,37498,38707,33869,430618
UNIDAD MODELO #1,425,487114,2141384,532,09,007,Iztapalapa,09007,137894,REHAB.,198374,154224,132797,183859,229824,130637,149299,144634,146534,33869,1641946
UNIDAD MODELO #2,426,486789,2140914,533,09,007,Iztapalapa,09007,186278,188698,191117,208656,177898,149990,190512,166925,188006,184810,188006,154829,2175725
UNIDAD MODELO #3,427,487174,2140802,534,09,007,Iztapalapa,09007,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,POZ.PAR,0
VIGA #1,428,487435,2140423,559,09,007,Iztapalapa,09007,104026,94349,82253,21168,REPAR.,REPAR.,36288,145152,165888,37498,82944,82253,851818
VIGA #2,429,487191,2140016,560,09,003,Coyoac?ín,09003,55642,55642,82253,90720,90202,70157,117936,91930,85709,REPAR.,REPAR.,REPAR.,740189
VIGA #3,430,487162,2141990,561,09,007,Iztapalapa,09007,29030,12096,4838,18144,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,64109
VIGA #4,431,487094,2143085,562,09,006,Iztacalco,09006,REPAR.,REPAR.,REPAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,MAL.CAL,0
AV. CENTRAL,432,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,87091,62899,89510,87696,85190,43546,69552,55642,96768,101779,96768,84672,961114
BARRANCA DEL MUERTO,433,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,POZ.PAR,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,0
CASTANEDA #5,434,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,70157,58061,48384,18144,POZ.PAR,2419,72576,65318,102298,99101,94003,84672,715133
CHAPULTEPEC #7,435,476811,2147687,112,09,016,Miguel Hidalgo,09016,62899,48384,53222,45360,30067,38707,45360,48384,35942,45533,44237,60480,558576
MERCED GOMEZ #1,436,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,48384,45965,45965,45360,47606,45965,45360,45965,60826,58925,47002,14515,551837
OLIVAR DE LOS PADRES,437,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,21773,19354,21773,24192,22550,21773,15120,21773,24883,26784,27648,24192,271814
POZO CASSO,438,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,4838,4838
RIO HONDO,439,477108,2150026,362,09,016,Miguel Hidalgo,09016,24192,19354,26611,21168,25056,24192,36288,19354,27648,29462,16589,24192,294106
SAN ANGEL INN,440,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,0
SANTA LUCIA MIXCOAC,441,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,0
TACUBAYA #1,442,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,REPAR.,REPAR.,REPAR.,REPAR.,11059,POZ.PAR,11059
TACUBAYA #2,443,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,POZ.PAR,0
TACUBAYA #3,444,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,36288,45965,45965,60480,42595,43546,66528,53222,63590,58925,55296,48384,620784
TETELPAN,445,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,4838,33869,26611,27216,37584,38707,39312,31450,38707,37498,38707,33869,388368
TOTOLAPAN,446,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,55642,36288,38707,27216,30067,29030,42336,29030,47002,50890,47002,43546,476755
STA FE #1,447,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0
VISTA HERMOSA,448,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,62899,62899,62899,72576,57629,53222,69552,55642,66355,61603,58061,50803,734141
SANTALUCIA #1,449,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,101606,99187,99187,105840,92707,0,105840,91930,88474,88387,102298,118541,1093997
