GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,9867117
2001,,,,,,,,,,,,,,,,,,,,,453756475
,,460,,,,,,,,,,,,,,,,,,,471910993
TULYEHUALCO #6,349,499184,2128488,508,09,011,Tl?íhuac,09011,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
TULYEHUALCO #7,350,498855,2128500,509,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #8,351,498541,2128735,510,09,013,Xochimilco,09013,FE,16934,26611,19354,34819,19354,22118,21427,19354,24192,19354,16934,240451
TULYEHUALCO #9,352,498153,2128420,511,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #10,353,498224,2129148,504,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #1-A,354,485473,2137437,50,09,003,Coyoac?ín,09003,93744,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,FS,93744
AUXILIAR XOTEPINGO #1-B,355,485577,2137590,51,09,003,Coyoac?ín,09003,226800,181440,159667,207360,200880,181440,207360,200880,181440,169344,135475,135475,2187562
AUXILIAR XOTEPINGO #1-C,356,485987,2137418,52,09,003,Coyoac?ín,09003,151200,116122,120960,138240,117850,120960,135475,131242,118541,151200,118541,120960,1541290
AUXILIAR XOTEPINGO #2-A,357,485605,2137177,53,09,003,Coyoac?ín,09003,96768,74995,55642,82944,80352,72576,82944,53568,65318,90720,72576,72576,900979
AUXILIAR XOTEPINGO #2-B,358,485917,2137244,54,09,003,Coyoac?ín,09003,60480,48384,48384,55296,53568,48384,55296,53568,48384,60480,48384,48384,628992
AUXILIAR XOTEPINGO #2-C,359,486157,2137340,55,09,003,Coyoac?ín,09003,87696,70157,70157,80179,77674,70157,80179,77674,70157,90720,72576,72576,919901
AUXILIAR XOTEPINGO #3-A,360,483454,2134623,56,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,FS,0
AUXILIAR XOTEPINGO #3-C,361,486332,2137150,58,09,003,Coyoac?ín,09003,111888,77414,89510,102298,99101,89510,102298,99101,43546,DT,DT,FS,814666
AUXILIAR XOTEPINGO #4-A,362,485612,2137181,59,09,003,Coyoac?ín,09003,148176,113702,111283,118886,128563,116122,132710,128563,116122,269136,215309,215309,1813882
AUXILIAR XOTEPINGO #4-B,363,486172,2136994,60,09,003,Coyoac?ín,09003,93744,74995,74995,85709,83030,74995,85709,83030,74995,93744,19354,45965,890266
AUXILIAR XOTEPINGO #4-C,364,486172,2136994,61,09,003,Coyoac?ín,09003,DT,DT,DT,DT,DT,DT,DT,DT,33869,84672,67738,67738,254016
AUXILIAR XOTEPINGO #5-C,365,486633,2136909,64,09,003,Coyoac?ín,09003,117936,94349,94349,107827,104458,94349,107827,104458,94349,99792,89510,89510,1198714
AUXILIAR XOTEPINGO #6-A,366,491659,2135219,65,09,007,Iztapalapa,09007,RE,RE,RE,FS,RE,RE,RE,RE,RE,RE,RE,FS,0
AUXILIAR XOTEPINGO #6-B,367,486540,2136732,66,09,003,Coyoac?ín,09003,RH,DT,RH,8294,16070,DT,DT,DT,DT,DT,DT,FS,24365
AUXILIAR XOTEPINGO #6-C,368,486880,2136614,67,09,003,Coyoac?ín,09003,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,FS,0
AUXILIAR XOTEPINGO #7-A,369,486470,2136519,68,09,003,Coyoac?ín,09003,133056,106445,106445,121651,117850,106445,121651,117850,106445,133056,106445,106445,1383782
AUXILIAR XOTEPINGO #7-B,370,486598,2136644,69,09,003,Coyoac?ín,09003,178416,142733,142733,163123,158026,142733,163123,158026,142733,169344,135475,135475,1831939
AUXILIAR XOTEPINGO #7-C,371,488128,2138076,70,09,007,Iztapalapa,09007,96768,77414,77414,88474,85709,77414,88474,85709,38707,DT,DT,FS,716083
AUXILIAR XOTEPINGO #9-B,372,486837,2136442,75,09,003,Coyoac?ín,09003,66528,53222,53222,60826,58925,53222,60826,58925,53222,72576,58061,58061,707616
AUXILIAR XOTEPINGO #10-C,373,487154,2136372,47,09,003,Coyoac?ín,09003,DT,DT,DT,8294,DT,DT,DT,DT,29030,72576,58061,58061,226022
AUXILIAR XOTEPINGO #11-A,374,487154,2136372,48,09,003,Coyoac?ín,09003,105840,84672,84672,96768,77674,70157,80179,77674,70157,93744,74995,74995,991526
AUXILIAR XOTEPINGO #11-B,375,487554,2136262,49,09,003,Coyoac?ín,09003,184464,147571,147571,168653,163382,147571,168653,163382,147571,178416,142733,142733,1902701
ABRIL #24,376,487773,2146810,3,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
BALBUENA #1,377,488461,2146452,82,09,017,Venustiano Carranza,09017,148176,91930,104026,107827,80352,89510,88474,141955,116122,120960,111283,111283,1311898
BALBUENA #2,378,489467,2146172,83,09,017,Venustiano Carranza,09017,123984,26611,33869,35942,56246,55642,58061,101779,89510,84672,FE,FE,666317
CARLOS GRACIDAS,379,495092,2140748,97,09,007,Iztapalapa,09007,48384,41126,43546,44237,40176,38707,41472,40176,36288,48384,41126,36288,499910
CD. DEPORTIVA #1,380,488334,2145956,101,09,017,Venustiano Carranza,09017,117936,24192,74995,99533,74995,87091,102298,112493,91930,120960,106445,106445,1119312
CD. DEPORTIVA #2,381,490524,2145198,102,09,006,Iztacalco,09006,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
CERRO DE LA ESTRELLA #1,382,488786,2137752,108,09,007,Iztapalapa,09007,166320,116122,133056,154829,144634,128218,146534,155347,135475,160272,137894,137894,1716595
CERRO DE LA ESTRELLA #2,383,491381,2137359,109,09,007,Iztapalapa,09007,42336,123379,137894,163123,123206,135475,160358,133920,116122,148176,130637,135475,1550102
COYUYA,384,487986,2144947,130,09,006,Iztacalco,09006,211680,147571,169344,66355,190166,171763,196301,158026,142733,178416,142733,111283,1886371
DEP. SAN SEBASTIAN,385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RH,RH,RH,RH,RH,RH,RH,RH,FS,FS,FS,FS,0
FRACCIONAMIENTO BANJIDAL,386,485761,2140779,158,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
FRACC. DEL PARQUE ,387,487480,2146796,157,09,017,Venustiano Carranza,09017,220752,130637,48384,124416,136598,123379,141005,136598,123379,154224,123379,130637,1593389
GRANJAS ESTRELLA #1,388,490215,2136947,168,09,007,Iztapalapa,09007,117936,77414,96768,105062,83030,91930,102298,107136,89510,114912,96768,94349,1177114
GRANJAS ESTRELLA #2,389,490395,2136697,169,09,007,Iztapalapa,09007,172368,111283,130637,149299,109814,123379,143770,158026,137894,160272,133056,120960,1650758
GRANJAS ESTRELLA #3,390,490025,2136317,170,09,007,Iztapalapa,09007,190512,142733,142733,163123,158026,142733,163123,160704,145152,169344,135475,135475,1849133
GRANJAS SAN ANTONIO,391,488920,2141217,171,09,007,Iztapalapa,09007,117936,99187,99187,105062,109814,101606,105062,128563,116122,127008,19354,RH,1128902
IZTACALCO,392,487547,2143777,183,09,006,Iztacalco,09006,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
IZTAPALAPA #1 ,393,490429,2140629,184,09,007,Iztapalapa,09007,108864,72576,87091,96768,85709,77414,85709,104458,89510,96768,82253,70157,1057277
IZTAPALAPA #2 ,394,489524,2140324,186,09,007,Iztapalapa,09007,84672,99187,118541,138240,115171,116122,127181,133920,113702,130032,120960,106445,1404173
IZTAPALAPA #8 ,395,495991,2139156,189,09,007,Iztapalapa,09007,154224,123379,123379,141005,136598,123379,141005,136598,123379,154224,123379,123379,1603930
REYES IZTAPALAPA ,396,489024,2138895,361,09,007,Iztapalapa,09007,142128,58061,62899,71885,61603,60480,71885,72317,62899,9072,RH,RH,673229
SANTA ANITA ,397,487121,2145200,424,09,006,Iztacalco,09006,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PANTEON CIVIL #1,398,492110,2138566,266,09,007,Iztapalapa,09007,84672,67738,67738,77414,74995,67738,80179,85709,72576,81648,74995,72576,907978
PANTEON CIVIL #2,399,492185,2138296,267,09,007,Iztapalapa,09007,275184,195955,140314,163123,133920,135475,149299,144634,130637,66528,53222,120960,1709251
PANTEON CIVIL #3,400,491725,2138701,268,09,007,Iztapalapa,09007,6048,7258,RE,5530,18749,48384,55296,50890,45965,57456,45965,45965,387504
PENON #1,401,496929,2143163,282,09,007,Iztapalapa,09007,202608,149990,164506,185242,155347,135475,176947,174096,152410,193536,164506,162086,2016749
PENON #2,402,496431,2141160,283,09,007,Iztapalapa,09007,166320,118541,133056,141005,112493,116122,124416,131242,113702,142128,120960,113702,1533686
PENON #3,403,497573,2142887,285,09,007,Iztapalapa,09007,169344,116122,128218,149299,5357,74995,138240,141955,125798,154224,130637,128218,1462406
PENON #4,404,495210,2141993,286,09,007,Iztapalapa,09007,117936,70157,91930,102298,123206,113702,132710,120528,118541,63504,53222,53222,1160957
PENON #5,405,485811,2136521,288,09,003,Coyoac?ín,09003,148176,99187,113702,132710,104458,118541,165888,152669,128218,145152,133056,130637,1572394
PENON #6,406,497336,2141954,289,09,007,Iztapalapa,09007,130032,96768,101606,116122,96422,89510,91238,99101,99187,108864,99187,96768,1224806
PENON #7,407,496897,2141745,290,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,162086,162086
PENON #8,408,496437,2142004,291,09,007,Iztapalapa,09007,193536,113702,135475,168653,120528,152410,168653,171418,140314,154224,140314,137894,1797120
PENON #9,409,496509,2142463,292,09,007,Iztapalapa,09007,123984,91930,99187,107827,96422,84672,102298,109814,125798,130032,108864,125798,1306627
PURISIMA IZTAPALAPA #2,410,492326,2140858,328,09,007,Iztapalapa,09007,163296,104026,125798,141005,69638,101606,135475,160704,142733,105840,12096,24192,1286410
PURISIMA IZTAPALAPA #3,411,492326,2140858,329,09,007,Iztapalapa,09007,169344,140314,149990,168653,149990,142733,163123,166061,142733,151200,140314,195955,1880410
PURISIMA IZTAPALAPA #7,412,492584,2141270,332,09,007,Iztapalapa,09007,148176,147571,147571,168653,163382,147571,168653,163382,147571,184464,147571,142733,1877299
REFORMA IXTLACIHUATL ,413,486237,2143522,356,09,006,Iztacalco,09006,196560,135475,169344,193536,174096,162086,185242,187488,162086,181440,171763,171763,2090880
SAN JUANICO IZTAPALAPA,414,487813,2142061,389,09,007,Iztapalapa,09007,272160,164506,215309,229478,195523,174182,199066,192845,174182,217728,174182,174182,2383344
SAN LORENZO TEZONCO,415,492660,2136245,392,09,007,Iztapalapa,09007,C,C,C,C,C,C,C,C,C,C,C,C,0
SANTA CATARINA #7,416,494188,2134405,435,09,011,Tl?íhuac,09011,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA CATARINA #9,417,493593,2134868,437,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA CATARINA #10,418,493108,2135089,426,09,007,Iztapalapa,09007,169344,111283,137894,154829,120528,128218,143770,152669,130637,157248,137894,137894,1682208
SANTA CATARINA #11,419,492327,2134822,427,09,007,Iztapalapa,09007,120960,96768,111283,124416,109814,96768,127181,128563,111283,120960,116122,116122,1380240
SANTA CATARINA #12,420,493246,2135738,428,09,007,Iztapalapa,09007,117936,77414,84672,96768,45533,48384,52531,66960,82253,48384,12096,29030,761962
SANTA CATARINA #13 ,421,492660,2136245,429,09,007,Iztapalapa,09007,190512,125798,149990,165888,136598,149990,165888,163382,145152,175392,147571,142733,1858896
SANTA CATARINA #8,422,493646,2134643,436,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SECTOR POPULAR #1 ,423,480042,2143331,454,09,014,Benito Ju?írez,09014,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
SECTOR POPULAR #2 ,424,487649,2141016,455,09,007,Iztapalapa,09007,202608,142733,193536,223949,174096,164506,188006,190166,152410,202608,87091,123379,2045088
SIFON ,425,498446,2140032,457,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA ANITA,426,487121,2145200,424,09,006,Iztacalco,09006,175392,140314,140314,160358,155347,140314,160358,80352,72576,99792,79834,79834,1484784
SANTA MA. AZTAHUACAN,427,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,108864,89510,41126,FS,FS,FS,22118,85709,FS,FS,FS,FS,347328
TLACOTAL ,428,490508,2143981,498,09,006,Iztacalco,09006,75600,RH,RH,RH,RH,89510,105062,166061,142733,172368,164506,162086,1077926
UNIDAD MODELO #1,429,487114,2141384,532,09,007,Iztapalapa,09007,81648,58061,53222,55296,40176,33869,41472,77674,21773,27216,21773,14515,526694
UNIDAD MODELO #2,430,486789,2140914,533,09,007,Iztapalapa,09007,181440,137894,140314,138240,158026,116122,171418,131242,106445,178416,123379,140314,1723248
UNIDAD MODELO #3,431,487174,2140802,534,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
VIGA #1,432,487435,2140423,559,09,007,Iztapalapa,09007,178416,113702,128218,60826,RE,RE,RE,RE,RE,RE,RE,RE,481162
VIGA #2,433,487191,2140016,560,09,003,Coyoac?ín,09003,114912,77414,91930,99533,91066,84672,105062,101779,89510,93744,91930,82253,1123805
VIGA #3,434,487162,2141990,561,09,007,Iztapalapa,09007,190512,142733,152410,176947,131242,147571,160358,168739,152410,172368,154829,149990,1900109
VIGA #4,435,487094,2143085,562,09,006,Iztacalco,09006,72576,53222,58061,66355,56246,53222,63590,64282,58061,69552,58061,53222,726451
AMPLIACION TLAHUAC NEZA #19,436,489919,2134007,25,09,013,Xochimilco,09013,RH,RH,RH,RH,RH,FE,FE,FE,RH,RH,RH,RH,0
AMPLIACION TLAHUAC NEZA #20,437,492019,2132965,26,09,013,Xochimilco,09013,59778,54519,81589,83063,152929,135165,143525,122831,103723,89403,87179,72903,1186606
AMPLIACION TLAHUAC NEZA #20 B,438,492226,2132797,27,09,013,Xochimilco,09013,137268,135206,75962,80096,72137,63757,66447,50042,44453,35424,33128,26135,820055
AMPLIACION TLAHUAC NEZA #21,439,491770,2133589,28,09,007,Iztapalapa,09007,179334,152652,222260,207657,173128,191271,209971,179697,152410,124827,153435,112793,2059435
AMPLIACION TLAHUAC NEZA #22,440,491436,2133747,29,09,013,Xochimilco,09013,205902,161375,81589,80096,72137,71408,66447,209268,205330,161938,172614,127924,1616026
AMPLIACION TLAHUAC NEZA #23,441,491186,2134102,30,09,013,Xochimilco,09013,106272,85049,171619,163159,164471,140265,162130,145577,116424,91090,104615,82531,1533203
AMPLIACION TLAHUAC NEZA #24,442,491038,2134472,31,09,007,Iztapalapa,09007,194832,191905,30948,68230,178899,158117,116946,100084,137592,32050,FE,FE,1209603
AMPLIACION TLAHUAC NEZA #25,443,490825,2134916,32,09,007,Iztapalapa,09007,197046,176640,123791,100862,178899,158117,170103,145577,122774,97837,38359,30261,1540267
AMPLIACION TLAHUAC NEZA #26,444,490714,2134879,33,09,007,Iztapalapa,09007,228042,215894,272902,272921,308744,313684,308312,270683,266717,173746,223178,176067,3030890
AMPLIACION TLAHUAC NEZA #27,445,490617,2134923,34,09,007,Iztapalapa,09007,108486,98133,194126,201724,204868,188720,108972,195620,192629,153504,144717,114168,1905668
AGRICOLA ORIENTAL #2,446,490893,2142731,8,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,PP,PP,PP,PP,PP,PP,0
AGRICOLA ORIENTAL #4,447,490868,2143163,9,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AGRICOLA ORIENTAL #5,448,491237,2143074,10,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AGRICOLA ORIENTAL #6,449,491988,2143150,11,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AGRICOLA ORIENTAL #7,450,492701,2143036,12,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA CRUZ MEYEHUALCO #2 ,451,496913,2138347,443,09,007,Iztapalapa,09007,144634,125798,125885,111456,117850,163296,168739,163382,155520,155347,132192,FS,1564099
ALFONSO XIII,452,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AV. CENTRAL ,453,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,114912,101606,101606,118886,115171,79834,91238,48211,74995,114912,24192,87091,1072656
BARRANCA DEL MUERTO,454,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CASTANEDA #5,455,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,123984,101606,104026,99533,96422,87091,99533,96422,87091,108864,87091,87091,1178755
CHAPULTEPEC #2,456,476210,2145719,110,09,016,Miguel Hidalgo,09016,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
CHAPULTEPEC #7,457,476811,2147687,112,09,016,Miguel Hidalgo,09016,69552,62899,48384,66355,64282,38707,33178,29462,38707,63504,36288,60480,611798
CRISTO REY,458,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
MERCED GOMEZ #1,459,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
MERCED GOMEZ #2,460,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
OLIVAR DE LOS PADRES ,461,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,21168,4838,21773,19354,21427,FE,FE,FE,FE,FE,FE,FE,88560
POZO CASSO,462,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,45360,36288,33869,38707,37498,53222,60826,53568,53222,69552,53222,53222,588557
RIO HONDO,463,477108,2150026,362,09,016,Miguel Hidalgo,09016,30240,16934,19354,8294,24106,21773,24883,21427,21773,27216,21773,21773,259546
SAN.ANGEL INN,464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
STA FE #1,465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3024,2419,2419,2765,2678,2419,2765,2678,2419,3024,7258,12096,45965
SANTA LUCIA #1 ,466,483663,2151362,445,09,015,Cuauht??moc,09015,96768,104026,99187,107827,69638,62899,74650,69638,72576,69552,62899,62899,952560
SANTA LUCIA MIXCOAC,467,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RN,RH,RH,RH,RH,RN,0
TACUBAYA #1,468,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TACUBAYA #2,469,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RN,0
TACUBAYA #3,470,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,87696,72576,72576,88474,85709,58061,66355,56246,58061,27216,45965,53222,772157
TETELPAN ,471,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,33264,26611,24192,30413,26784,26611,30413,32141,26611,33264,26611,31450,348365
TOTOLAPAN,472,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,60480,45965,41126,58061,50890,36288,41472,37498,26611,36288,41126,36288,512093
VISTA HERMOSA,473,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,45360,36288,36288,47002,42854,50803,58061,56246,50803,54432,43546,43546,565229
