GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,17835891
2007,,,,,,,,,,,,,,,,,,,,,403180300
,,484,,,,,,,,,,,,,,,,,,,430779305
TECOMITL #14,348,502113,2124639,468,09,009,Milpa Alta,09009,160358,152669,135475,160358,155347,137894,157594,128563,127181,120960,128563,118541,1683504
TECOMITL #15,349,502326,2124457,469,09,009,Milpa Alta,09009,82944,74995,62899,74650,72317,70157,77414,128563,132710,101606,109814,108864,1096934
TECOMITL #17,350,502892,2124315,471,09,009,Milpa Alta,09009,102298,112493,99187,118886,115171,101606,102298,99101,116122,79834,56246,94349,1197590
TECOMITL #21,351,503900,2123602,476,15,025,Chalco,15025,110592,107136,96768,110592,107136,96768,110592,115171,118886,108864,120528,108864,1311898
TULYEHUALCO #2,352,499862,2127969,505,09,011,Tl?íhuac,09011,85709,80352,60480,82944,83030,67738,121651,117850,124416,65318,69638,62899,1022026
TULYEHUALCO #3,353,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #4,354,499774,2128224,506,09,011,Tl?íhuac,09011,168653,163382,147571,168653,163382,147571,152064,147312,152064,133056,147312,133056,1824077
TULYEHUALCO #5,355,499404,2128348,507,09,011,Tl?íhuac,09011,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #6,356,499184,2128488,508,09,011,Tl?íhuac,09011,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #7,357,498855,2128500,509,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #8,358,498541,2128735,510,09,013,Xochimilco,09013,129946,125885,113702,129946,125885,113702,129946,125885,129946,113702,125885,113702,1478131
TULYEHUALCO #9,359,498153,2128420,511,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #10,360,498224,2129148,504,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #1-B,361,485577,2137590,51,09,003,Coyoac?ín,09003,91238,29462,84672,96768,85709,77414,88474,85709,88474,77414,85709,77414,968458
AUXILIAR XOTEPINGO #1-C,362,485987,2137418,52,09,003,Coyoac?ín,09003,113357,96422,48384,113357,48211,99187,113357,109814,113357,99187,109814,99187,1163635
AUXILIAR XOTEPINGO #2-A,363,485605,2137177,53,09,003,Coyoac?ín,09003,66355,64282,58061,33178,83030,84672,96768,93744,96768,84672,93744,84672,939946
AUXILIAR XOTEPINGO #2-B,364,485917,2137244,54,09,003,Coyoac?ín,09003,60826,58925,53222,60826,80352,72576,82944,80352,82944,72576,80352,72576,858470
AUXILIAR XOTEPINGO #2-C,365,486157,2137340,55,09,003,Coyoac?ín,09003,58061,56246,50803,58061,56246,50803,58061,56246,58061,50803,56246,50803,660442
AUXILIAR XOTEPINGO #3-A,366,483454,2134623,56,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #3-C,367,486332,2137150,58,09,003,Coyoac?ín,09003,60826,58925,7258,RH,RH,RH,RH,RH,RH,RH,RH,53222,180230
AUXILIAR XOTEPINGO #4-A,368,485612,2137181,59,09,003,Coyoac?ín,09003,116122,112493,101606,116122,107136,96768,110592,107136,110592,96768,107136,96768,1279238
AUXILIAR XOTEPINGO #4-B,369,486172,2136994,60,09,003,Coyoac?ín,09003,66355,64282,58061,66355,40176,36288,41472,40176,41472,36288,40176,36288,567389
AUXILIAR XOTEPINGO #5-C,370,486633,2136909,64,09,003,Coyoac?ín,09003,80179,77674,70157,80179,77674,70157,80179,77674,80179,70157,77674,70157,912038
AUXILIAR XOTEPINGO #6-A,371,491659,2135219,65,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #6-B,372,486540,2136732,66,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #6-C,373,486880,2136614,67,09,003,Coyoac?ín,09003,118886,115171,104026,118886,115171,104026,118886,115171,118886,26611,FE,FE,1055722
AUXILIAR XOTEPINGO #7-A,374,486470,2136519,68,09,003,Coyoac?ín,09003,110592,107136,96768,110592,107136,96768,110592,83030,110592,96768,107136,96768,1233878
AUXILIAR XOTEPINGO #7-B,375,486598,2136644,69,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #7-C,376,488128,2138076,70,09,007,Iztapalapa,09007,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AUXILIAR XOTEPINGO #9-B,377,486837,2136442,75,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #10-C,378,487154,2136372,47,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #11-A,379,487154,2136372,48,09,003,Coyoac?ín,09003,77414,74995,67738,77414,74995,67738,77414,74995,77414,67738,74995,67738,880589
AUXILIAR XOTEPINGO #11-B,380,487554,2136262,49,09,003,Coyoac?ín,09003,129946,125885,113702,129946,125885,113702,129946,56246,RH,RH,42854,113702,1081814
GRANJAS AGRICOLA COAPA,381,487793,2133865,167,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PERIFERICO #18 ,382,489804,2135343,302,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA CATARINA ,383,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
ABRIL #24,384,487773,2146810,3,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
BALBUENA #1,385,488461,2146452,82,09,017,Venustiano Carranza,09017,124416,117850,108864,124416,120528,108864,124416,120528,124416,108864,120528,108864,1412554
BALBUENA #2,386,489467,2146172,83,09,017,Venustiano Carranza,09017,121651,117850,79834,91238,88387,91930,105062,101779,105062,91930,101779,91930,1188432
CARLOS GRACIDAS,387,495092,2140748,97,09,007,Iztapalapa,09007,102298,99101,89510,49766,48211,43546,49766,48211,49766,94349,109814,99187,883526
CD. DEPORTIVA #1,388,488334,2145956,101,09,017,Venustiano Carranza,09017,110592,107136,96768,110592,107136,96768,110592,107136,110592,96768,107136,96768,1257984
CD. DEPORTIVA #2,389,490524,2145198,102,09,006,Iztacalco,09006,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
CERRO DE LA ESTRELLA #1,390,488786,2137752,108,09,007,Iztapalapa,09007,135475,131242,118541,160358,120528,104026,160358,155347,110592,104026,115171,104026,1519690
CERRO DE LA ESTRELLA #2,391,491381,2137359,109,09,007,Iztapalapa,09007,141005,131242,123379,132710,128563,101606,118886,128563,132710,116122,128563,116122,1499472
COYUYA,392,487986,2144947,130,09,006,Iztacalco,09006,160358,155347,130637,149299,141955,130637,149299,144634,152064,130637,144634,130637,1720138
FRACCIONAMIENTO BANJIDAL,393,485761,2140779,158,09,007,Iztapalapa,09007,157594,149990,135475,163123,155347,140314,160358,141955,149299,130637,141955,130637,1756685
FRACC. DEL PARQUE ,394,487480,2146796,157,09,017,Venustiano Carranza,09017,71885,69638,62899,44237,RE,RE,RE,RE,RE,RE,RE,RE,248659
GRANJAS ESTRELLA #1,395,490215,2136947,168,09,007,Iztapalapa,09007,138240,133920,120960,138240,139277,162086,135475,144634,149299,130637,144634,130637,1668038
GRANJAS ESTRELLA #2,396,490395,2136697,169,09,007,Iztapalapa,09007,33178,32141,29030,33178,32141,29030,33178,32141,124416,108864,120528,108864,716688
GRANJAS ESTRELLA #3,397,490025,2136317,170,09,007,Iztapalapa,09007,146534,141955,128218,168653,163382,147571,152064,144634,152064,133056,144634,133056,1755821
GRANJAS SAN ANTONIO,398,488920,2141217,171,09,007,Iztapalapa,09007,154829,147312,133056,146534,141955,48384,182477,176774,160358,137894,152669,137894,1720138
IZTACALCO,399,487547,2143777,183,09,006,Iztacalco,09006,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
IZTAPALAPA #1 ,400,490429,2140629,184,09,007,Iztapalapa,09007,113357,109814,99187,149299,144634,101606,116122,112493,118886,113702,125885,113702,1418688
IZTAPALAPA #2 ,401,489524,2140324,186,09,007,Iztapalapa,09007,152064,144634,133056,171418,166061,133056,152064,149990,154829,135475,149990,135475,1778112
IZTAPALAPA #4 ,402,493536,2140947,187,09,007,Iztapalapa,09007,94003,91066,82253,94003,91066,82253,94003,91066,94003,82253,91066,82253,1069286
IZTAPALAPA #8 ,403,495991,2139156,189,09,007,Iztapalapa,09007,71885,69638,62899,77414,74995,77414,88474,56246,22118,94349,104458,94349,894240
REYES IZTAPALAPA ,404,489024,2138895,361,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA ANITA ,405,487121,2145200,424,09,006,Iztacalco,09006,141005,136598,123379,141005,136598,123379,141005,139277,143770,125798,139277,125798,1616890
PANTEON CIVIL #1,406,492110,2138566,266,09,007,Iztapalapa,09007,160358,155347,140314,160358,152669,16934,FE,FE,FE,FE,77674,89510,953165
PANTEON CIVIL #2,407,492185,2138296,267,09,007,Iztapalapa,09007,66355,96422,87091,60826,FE,67738,88474,85709,91238,84672,93744,84672,906941
PANTEON CIVIL #3,408,491725,2138701,268,09,007,Iztapalapa,09007,52531,50890,45965,110592,107136,96768,110592,109814,110592,101606,112493,101606,1110586
PENON #1,409,496929,2143163,282,09,007,Iztapalapa,09007,71885,69638,62899,99533,96422,87091,99533,96422,99533,87091,96422,87091,1053562
PENON #2,410,496431,2141160,283,09,007,Iztapalapa,09007,118886,115171,104026,160358,155347,140314,160358,155347,160358,140314,155347,140314,1706141
PENON #2 NUEVO,411,496431,2141160,284,09,007,Iztapalapa,09007,146534,141955,128218,146534,141955,128218,146534,115171,91238,104026,115171,104026,1509581
PENON #3,412,497573,2142887,285,09,007,Iztapalapa,09007,19354,FE,FE,FE,FE,FE,FE,FE,FE,53222,158026,142733,373334
PENON #4,413,495210,2141993,286,09,007,Iztapalapa,09007,107827,104458,94349,121651,117850,106445,121651,117850,121651,113702,125885,113702,1367021
PENON #4 NUEVO,414,495210,2141993,287,09,007,Iztapalapa,09007,35942,34819,26611,35942,34819,31450,35942,131242,135475,118541,131242,118541,870566
PENON #5,415,485811,2136521,288,09,003,Coyoac?ín,09003,149299,141955,104026,143770,139277,125798,143770,131242,135475,152410,168739,152410,1688170
PENON #6,416,497336,2141954,289,09,007,Iztapalapa,09007,121651,117850,106445,127181,123206,111283,127181,123206,127181,137894,152669,137894,1513642
PENON #7,417,496897,2141745,290,09,007,Iztapalapa,09007,129946,125885,87091,116122,112493,101606,116122,109814,113357,104026,115171,104026,1335658
PENON #8,418,496437,2142004,291,09,007,Iztapalapa,09007,80179,77674,70157,91238,88387,79834,91238,91066,94003,79834,88387,79834,1011830
PENON #9,419,496509,2142463,292,09,007,Iztapalapa,09007,60826,58925,53222,60826,58925,43546,49766,50890,52531,48384,53568,48384,639792
PURISIMA IZTAPALAPA #2,420,492326,2140858,328,09,007,Iztapalapa,09007,71885,69638,62899,129946,125885,99187,113357,115171,116122,111283,123206,111283,1249862
PURISIMA IZTAPALAPA #3,421,492326,2140858,329,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PURISIMA IZTAPALAPA #7,422,492584,2141270,332,09,007,Iztapalapa,09007,160358,155347,140314,157594,149990,128218,146534,147312,154829,123379,133920,123379,1721174
REFORMA IXTLACIHUATL ,423,486237,2143522,356,09,006,Iztacalco,09006,190771,187488,166925,193536,184810,166925,190771,184810,190771,166925,184810,166925,2175466
SAN JUANICO IZTAPALAPA,424,487813,2142061,389,09,007,Iztapalapa,09007,160358,152669,140314,160358,155347,137894,160358,101779,160358,140314,155347,140314,1765411
SAN LORENZO TEZONCO,425,492660,2136245,392,09,007,Iztapalapa,09007,C,C,C,C,C,C,C,C,C,C,C,C,0
SANTA CATARINA #10,426,493108,2135089,426,09,007,Iztapalapa,09007,141005,136598,123379,141005,133920,123379,141005,136598,141005,123379,136598,123379,1601251
SANTA CATARINA #11,427,492327,2134822,427,09,007,Iztapalapa,09007,63590,61603,55642,33178,FE,FE,FE,FE,FE,FE,FE,79834,293846
SANTA CATARINA #12,428,493246,2135738,428,09,007,Iztapalapa,09007,58061,56246,21773,24883,24106,21773,24883,24106,24883,21773,24106,21773,348365
SANTA CATARINA #13 ,429,492660,2136245,429,09,007,Iztapalapa,09007,171418,136598,123379,135475,131242,116122,132710,131242,135475,113702,125885,113702,1566950
SANTA CATARINA #8,430,493646,2134643,436,09,007,Iztapalapa,09007,110592,107136,96768,99533,74995,82253,94003,99101,105062,87091,96422,65318,1118275
SANTA CATARINA #9,431,493593,2134868,437,09,007,Iztapalapa,09007,152064,147312,133056,154829,152669,135475,154829,152669,154829,135475,147312,133056,1753574
SECTOR POPULAR #1 ,432,480042,2143331,454,09,014,Benito Ju?írez,09014,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SECTOR POPULAR #2 ,433,487649,2141016,455,09,007,Iztapalapa,09007,146534,139277,128218,146534,141955,125798,146534,141955,146534,128218,141955,128218,1661731
SECTOR POPULAR #3 ,434,488361,2140458,456,09,007,Iztapalapa,09007,91238,88387,79834,113357,109814,99187,113357,109814,88474,77414,85709,77414,1134000
SANTA ANITA,435,487121,2145200,424,09,006,Iztacalco,09006,77414,74995,67738,77414,74995,67738,77414,74995,77414,67738,74995,67738,880589
TLACOTAL ,436,490508,2143981,498,09,006,Iztacalco,09006,38707,37498,33869,38707,37498,33869,38707,37498,38707,33869,37498,33869,440294
UNIDAD MODELO #1,437,487114,2141384,532,09,007,Iztapalapa,09007,118886,115171,104026,129946,125885,113702,129946,115171,118886,104026,115171,104026,1394842
UNIDAD MODELO #2,438,486789,2140914,533,09,007,Iztapalapa,09007,143770,139277,125798,143770,136598,125798,143770,139277,171418,147571,163382,147571,1728000
UNIDAD MODELO #3,439,487174,2140802,534,09,007,Iztapalapa,09007,185242,182131,162086,157594,149990,137894,157594,149990,165888,140314,155347,140314,1884384
VIGA #1,440,487435,2140423,559,09,007,Iztapalapa,09007,176947,174096,96768,55296,61603,55642,63590,61603,157594,116122,128563,87091,1234915
VIGA #2,441,487191,2140016,560,09,003,Coyoac?ín,09003,63590,61603,53222,60826,58925,53222,60826,48211,49766,43546,48211,43546,645494
VIGA #3,442,487162,2141990,561,09,007,Iztapalapa,09007,135475,128563,118541,135475,131242,118541,135475,131242,135475,118541,131242,118541,1538352
VIGA #4,443,487094,2143085,562,09,006,Iztacalco,09006,105062,101779,91930,107827,104458,82253,94003,136598,141005,123379,136598,123379,1348272
AMPLIACION TLAHUAC NEZA #19,444,489919,2134007,25,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #20,445,492019,2132965,26,09,013,Xochimilco,09013,8614,11171,3047,FE,FE,FE,FE,FE,FE,RH,RH,RH,22832
AMPLIACION TLAHUAC NEZA #20 B,446,492226,2132797,27,09,013,Xochimilco,09013,RH,RH,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #21,447,491770,2133589,28,09,007,Iztapalapa,09007,DC,DC,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #22,448,491436,2133747,29,09,013,Xochimilco,09013,48813,47475,57896,45895,39674,18825,8388,32920,53827,35110,34959,44705,468487
AMPLIACION TLAHUAC NEZA #23,449,491186,2134102,30,09,013,Xochimilco,09013,137825,131254,155406,162162,140180,66515,34198,116316,200954,132916,139837,178820,1596384
AMPLIACION TLAHUAC NEZA #24,450,491038,2134472,31,09,007,Iztapalapa,09007,172282,164765,164547,146864,126956,60240,27100,118511,193777,132916,129849,166047,1603855
AMPLIACION TLAHUAC NEZA #25,451,490825,2134916,32,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #26,452,490714,2134879,33,09,007,Iztapalapa,09007,63170,61438,70085,64253,74057,35140,16131,54866,82535,57681,57433,73444,710233
AMPLIACION TLAHUAC NEZA #27,453,490617,2134923,34,09,007,Iztapalapa,09007,172282,164765,173689,159103,137535,65260,35488,120705,175835,120377,119860,153274,1598175
AGRICOLA ORIENTAL #1,454,493122,2143239,7,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AGRICOLA ORIENTAL #2,455,490893,2142731,8,09,007,Iztapalapa,09007,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,0
AGRICOLA ORIENTAL #4,456,490868,2143163,9,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AGRICOLA ORIENTAL #5,457,491237,2143074,10,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
AGRICOLA ORIENTAL #6,458,491988,2143150,11,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
AGRICOLA ORIENTAL #7,459,492701,2143036,12,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
POT.AGRICOLA ORIENTAL,460,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,88387,79834,88387,85536,88387,85536,107136,136598,150336,136598,111456,112493,1270685
SANTA URSULA XITLA ,461,480995,2131462,450,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,147312,147312,142560,147312,142560,147312,874368
TECOMITL #2 ,462,494013,2142311,474,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,5357,5357
AUXILIAR XOTEPINGO #10-A,463,486840,2136193,45,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #9-A,464,488347,2149220,74,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #1-A,465,485473,2137437,50,09,003,Coyoac?ín,09003,RE,RE,RE,RE,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #4-C,466,486172,2136994,61,09,003,Coyoac?ín,09003,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #6-B,467,486540,2136732,66,09,003,Coyoac?ín,09003,RP,RP,RP,RP,RP,RP,RP,RP,5184,RP,RP,RP,5184
DEPORTIVO SAN SEBASTIAN ,468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53568,48384,53568,51840,53568,51840,53568,53568,51840,53568,51840,53568,630720
SIFON ,469,498446,2140032,457,09,007,Iztapalapa,09007,DC,DC,DC,DC,24106,111456,115171,147312,142560,144634,139968,144634,969840
PURISIMA IZTAPALAPA,470,492113,2140360,326,09,007,Iztapalapa,09007,117850,106445,117850,114048,91066,85536,91066,117850,114048,29462,DC,DC,985219
PURISIMA IZTAPALAPA #1,471,492322,2140499,327,09,007,Iztapalapa,09007,56246,50803,56246,54432,56246,54432,56246,56246,54432,56246,54432,56246,662256
PURISIMA IZTAPALAPA #4,472,492335,2141030,330,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
PURISIMA IZTAPALAPA #5,473,492240,2141176,331,09,007,Iztapalapa,09007,125885,113702,125885,121824,125885,121824,125885,125885,121824,125885,121824,48211,1404518
SANTA CRUZ MEYEHUALCO #1,474,497105,2138566,442,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA MARIA AZTAHUACAN,475,497536,2139617,447,09,007,Iztapalapa,09007,128563,125798,139277,134784,139277,134784,139277,139277,134784,139277,134784,139277,1629158
SANTA CRUZ MEYEHUALCO #2 ,476,496913,2138347,443,09,007,Iztapalapa,09007,407117,367718,407117,393984,407117,378432,198202,208915,261792,233021,204768,219629,3687811
ALFONSO XIII,477,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AV. CENTRAL ,478,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,66355,34819,50803,85709,77674,82253,99533,69638,71885,70157,77674,72576,859075
BARRANCA DEL MUERTO,479,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,69120,56246,50803,38707,56246,58061,71885,45533,52531,29030,64282,58061,650506
CASTANEDA #5,480,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
CASTANEDA #6,481,478681,2141444,100,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CHAPULTEPEC #2,482,476210,2145719,110,09,016,Miguel Hidalgo,09016,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
CHAPULTEPEC #7,483,476811,2147687,112,09,016,Miguel Hidalgo,09016,55296,45533,29030,49766,37498,36288,55296,53568,44237,41126,42854,50803,541296
CHAPULTEPEC #4 ,484,476066,2147376,111,09,016,Miguel Hidalgo,09016,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CRISTO REY,485,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
GOTA DE ORO ,486,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
MERCED GOMEZ #1,487,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RH,RH,RN,RN,0
MERCED GOMEZ #2,488,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
OLIVAR DE LOS PADRES ,489,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,11059,21427,14515,13824,2678,7258,8294,16070,16589,14515,18749,12096,157075
OLIVAR DEL CONDE,490,478259,2141807,252,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
PALO ALTO,491,473308,2143565,261,09,004,Cuajimalpa de Morelos,09004,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
POZO CASSO,492,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,30413,24106,26611,63590,58925,55642,63590,58925,63590,55642,61603,53222,615859
RIO HONDO,493,477108,2150026,362,09,016,Miguel Hidalgo,09016,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
SAN.ANGEL INN,494,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
STA FE #1,495,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35942,34819,24192,38707,34819,36288,38707,32141,38707,33869,32141,26611,406944
SANTA LUCIA #1 ,496,483663,2151362,445,09,015,Cuauht??moc,09015,74650,69638,96768,58061,RH,RH,RH,RH,RH,48384,FE,94349,441850
SANTA LUCIA MIXCOAC,497,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TACUBAYA #1,498,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TACUBAYA #2,499,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,PA,PA,14515,60826,109814,91930,113357,109814,124416,104026,115171,99187,943056
TACUBAYA #3,500,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,PA,5357,19354,24883,40176,21773,22118,21427,22118,19354,21427,29030,247018
TETELPAN ,501,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,41472,45533,33869,44237,42854,36288,38707,42854,44237,38707,42854,38707,490320
TOTOLAPAN,502,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,69120,66960,60480,66355,58925,41126,44237,45533,35942,31450,32141,29030,581299
VISTA HERMOSA,503,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,77414,66960,65318,82944,83030,72576,85709,80352,85709,74995,64282,72576,911866
