GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,10817022
2004,,,,,,,,,,,,,,,,,,,,,419325081
,,459,,,,,,,,,,,,,,,,,,,439808880
ZAPOTECAS,168,483267,2136640,577,09,003,Coyoac?ín,09003,12096,9677,9677,10714,11059,9677,12096,9677,12096,15120,10714,9677,132278
TULYEHUALCO SUR #1 ,169,489324,2133515,512,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,FS,RE,0
TULYEHUALCO SUR #2 ,170,488938,2133322,517,09,012,Tlalpan,09012,85296,86821,69118,70786,171399,169662,211386,180093,161763,148589,162235,167135,1684282
TULYEHUALCO SUR #3 ,171,488153,2133115,519,09,012,Tlalpan,09012,108042,115761,121972,121348,100935,99912,119479,75691,75958,114193,124680,128447,1306419
TULYEHUALCO SUR #4 ,172,487881,2132804,525,09,013,Xochimilco,09013,58760,142772,150433,149662,199966,73520,173091,147467,156137,107314,124680,128447,1612249
TULYEHUALCO SUR #5 ,173,487503,2132636,526,09,013,Xochimilco,09013,109938,102256,111808,109213,114266,114993,122543,107012,99871,111442,121676,125352,1350368
TULYEHUALCO SUR #6 ,174,487208,2132493,527,09,013,Xochimilco,09013,161116,133126,144334,143595,123788,133844,107225,92656,94245,92180,97641,100591,1424340
TULYEHUALCO SUR #7 ,175,486933,2132236,528,09,013,Xochimilco,09013,96669,136984,148400,145617,47611,50898,52081,45676,46419,45402,49572,51069,916398
TULYEHUALCO SUR #8 ,176,486105,2132113,529,09,013,Xochimilco,09013,83401,129267,136202,135505,13331,94256,38295,63946,75958,66040,79615,82020,997836
TULYEHUALCO SUR #9 ,177,485351,2132095,530,09,012,Tlalpan,09012,92878,94538,99611,99101,110457,141385,114884,97876,73145,71543,90130,92853,1178401
TULYEHUALCO SUR #10 ,178,486333,2132216,513,09,013,Xochimilco,09013,119415,121549,128071,127415,114266,113108,91907,78301,97058,94932,105152,108329,1299502
TULYEHUALCO SUR #11 ,179,484473,2132617,514,09,012,Tlalpan,09012,153534,129267,136202,135505,127597,126304,107225,91351,97058,94932,103650,106781,1409405
TULYEHUALCO SUR #12 ,180,484107,2133070,515,09,012,Tlalpan,09012,151638,158207,166695,165842,156164,154581,114884,97876,102684,100435,109659,112971,1591636
TULYEHUALCO SUR #13 ,181,486343,2136109,516,09,003,Coyoac?ín,09003,45491,32799,34559,34382,45706,45243,26040,22185,23913,23389,25537,26308,385553
TULYEHUALCO SUR #23 ,182,489609,2135481,518,09,013,Xochimilco,09013,66342,115761,34559,FE,196157,182857,147051,125282,119564,136206,148715,153207,1425702
TULYEHUALCO SUR #33 ,183,489692,2133900,520,09,013,Xochimilco,09013,121311,127338,140268,137527,133310,41473,18381,66556,77365,70167,76611,78925,1089232
TULYEHUALCO SUR #34 ,184,489568,2136213,521,09,013,Xochimilco,09013,144056,40516,42690,28314,9522,145155,130202,110927,113938,119697,130689,134637,1150343
TULYEHUALCO SUR #35 ,185,489834,2135709,522,09,013,Xochimilco,09013,197130,175571,132137,210336,163781,162121,124074,105706,122377,111442,121676,78925,1705277
TULYEHUALCO SUR #36 ,186,484773,2132258,523,09,012,Tlalpan,09012,126997,113832,121972,121348,118075,118763,90375,69166,29539,28892,27039,32499,998497
TULYEHUALCO SUR #38 ,187,489569,2136221,524,09,013,Xochimilco,09013,54969,59810,63019,62696,57133,56554,62803,53506,59079,57785,63091,15476,665920
XOCHIMILCO #28 ,188,484437,2133089,570,09,012,Tlalpan,09012,168860,170782,138004,86034,120791,140562,88521,66000,57183,50834,102981,82654,1273206
XOCHIMILCO #29 ,189,484599,2133433,571,09,012,Tlalpan,09012,86489,87474,70685,44066,54233,63110,116974,87215,75563,7262,FS,48745,741815
XOCHIMILCO #30 ,190,484641,2133825,572,09,012,Tlalpan,09012,FE,FE,37025,155281,49303,FE,FE,FE,FE,FE,FE,23313,264921
ZAPATA #14 ,191,488083,2134134,573,09,003,Coyoac?ín,09003,333600,324902,262544,163674,194745,226621,240271,179144,191972,170658,248210,199217,2735558
ZAPATA #15 ,192,483077,2134102,574,09,012,Tlalpan,09012,82370,83308,67319,41968,49303,57372,63229,47143,40845,36310,52811,36029,658007
ZAPATA #16 ,193,489444,2134015,575,09,013,Xochimilco,09013,4119,FE,3366,4197,4930,5737,6323,4714,4085,3631,5281,2119,48502
ARENAL,194,485285,2131689,37,09,013,Xochimilco,09013,136080,116122,142733,160704,121651,104026,142128,111283,106445,139104,141955,111283,1533514
ARTESANIAS O VILLA OLIMPICA,195,480679,2133319,40,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
BATAM ,196,477520,2137686,85,09,008,La Magdalena Contreras,09008,66528,48384,45965,48211,52531,36288,21168,36288,36288,42336,26784,21773,482544
BELISARIO DOMINGUEZ,197,481265,2133300,86,09,012,Tlalpan,09012,63504,45965,55642,64282,63590,72576,21168,0,0,0,0,4838,391565
BOSQUE TLALPAN #1,198,479688,2133363,88,09,012,Tlalpan,09012,117936,104026,106445,112493,107827,116122,99792,89510,67738,87696,16070,RH,1025654
BOSQUE TLALPAN #2,199,479648,2133076,89,09,012,Tlalpan,09012,18144,14515,14515,16070,24883,21773,33264,26611,26611,33264,24106,21773,275530
CANAL #13,200,478437,2134424,95,09,012,Tlalpan,09012,78624,72576,67738,85709,63590,74995,99792,79834,77414,69552,56246,79834,905904
CLUB DE GOLF #1,201,483400,2131600,122,09,012,Tlalpan,09012,FS,FS,FS,FS,FS,FS,FE,FS,FS,FS,RE,RE,0
CLUB DE GOLF #2 ,202,483400,2131600,123,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,5357,PA,5357
CLUB DE GOLF #3 ,203,483400,2131600,124,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,0
CLUB DE GOLF #4 ,204,483400,2131600,125,09,012,Tlalpan,09012,63504,50803,50803,56246,58061,31450,FE,FE,FE,FE,FE,FE,310867
DALIAS,205,481889,2141303,132,09,014,Benito Ju?írez,09014,PA,PA,4838,50890,52531,43546,54432,41126,24192,39312,26784,19354,357005
DEPORTIVO VIVANCO ,206,483427,2139343,137,09,003,Coyoac?ín,09003,36288,29030,29030,32141,33178,29030,36288,12096,PA,PA,21427,45965,304474
NORMANDIA,207,485856,2141928,247,09,007,Iztapalapa,09007,39312,31450,29030,32141,33178,29030,36288,33869,48384,75600,61603,60480,510365
EL CAMINERO ,208,481103,2138473,150,09,003,Coyoac?ín,09003,72576,58061,43546,58925,52531,45965,57456,55642,74995,111888,107136,99187,837907
EL TREBOL,209,482401,2131586,151,09,012,Tlalpan,09012,PA,29030,125798,131242,127181,130637,160272,130637,128218,163296,144634,130637,1401581
EL ZAPOTE,210,481267,2133874,152,09,012,Tlalpan,09012,111888,89510,91930,42854,88474,31450,21168,19354,19354,24192,21427,19354,580954
FOVISSSTE,211,480685,2132104,156,09,012,Tlalpan,09012,42336,19354,24192,24106,24883,24192,30240,24192,36288,33264,40176,33869,357091
FUENTES BROTANTES #1,212,481550,2132467,159,09,012,Tlalpan,09012,PA,12096,24192,26784,27648,24192,30240,24192,24192,30240,26784,24192,274752
FUENTES BROTANTES #2,213,481296,2132279,160,09,012,Tlalpan,09012,63504,50803,50803,56246,58061,50803,63504,50803,50803,63504,56246,50803,665885
FUENTES DEL PEDREGAL ,214,476178,2134095,161,09,012,Tlalpan,09012,PA,PA,7258,PA,PA,PA,PA,PA,PA,PA,PA,PA,7258
GALEANA TLALPAN,215,482632,2132332,162,09,012,Tlalpan,09012,36288,29030,29030,32141,22118,19354,24192,19354,19354,39312,29462,19354,318989
HIDALGO TLALPAN,216,480912,2132969,172,09,012,Tlalpan,09012,72576,72576,82253,83030,80179,41126,42336,24192,50803,72576,77674,82253,781574
ISSFAM,217,483120,2131330,178,09,012,Tlalpan,09012,105840,70157,62899,69638,74650,65318,87696,70157,65318,123984,85709,82253,963619
JARDIN DE LA MONTANA #1,218,479273,2133860,191,09,012,Tlalpan,09012,54432,48384,48384,53568,49766,26611,36288,16934,24192,27216,32141,26611,444528
JARDIN DE LA MONTANA #2,219,478378,2133978,192,09,012,Tlalpan,09012,45360,36288,38707,42854,44237,45965,57456,45965,45965,57456,50890,45965,557107
LIMANTITLA,220,481534,2132038,211,09,012,Tlalpan,09012,111888,89510,89510,99101,102298,89510,111888,89510,89510,111888,99101,89510,1173226
#37,221,483038,2133008,1,09,012,Tlalpan,09012,90720,72576,58061,64282,49766,43546,54432,43546,43546,54432,48211,43546,666662
PADIERNA #1,222,476778,2134389,255,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
PADIERNA #2,223,476720,2134847,256,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
PADIERNA #3,224,477226,2134706,257,09,012,Tlalpan,09012,81648,48384,48384,53568,63590,55642,69552,53222,48384,60480,61603,67738,712195
PADIERNA #4,225,476884,2135388,258,09,008,La Magdalena Contreras,09008,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,0
PADIERNA #5,226,477814,2133790,259,09,012,Tlalpan,09012,51408,41126,41126,45533,47002,24192,54432,45965,60480,81648,80352,74995,648259
PADIERNA PICACHO,227,476943,2133837,260,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,PA,PA,PA,PA,PA,PA,PA,0
PEDREGAL #2,228,478376,2140393,274,09,010,?ülvaro Obreg??n,09010,51408,41126,41126,45533,55296,48384,60480,48384,48384,60480,56246,45965,602813
PEDREGAL AGUILAS,229,482211,2130826,275,09,012,Tlalpan,09012,66528,53222,53222,58925,60826,53222,75600,60480,60480,75600,56246,45965,720317
PENA POBRE,230,479896,2133084,280,09,012,Tlalpan,09012,57456,58061,60480,61603,60826,58061,57456,41126,118541,127008,64282,67738,832637
PENA POBRE #2,231,480997,2133774,281,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
PERIFERICO #5,232,483200,2133848,307,09,012,Tlalpan,09012,127008,176602,181440,184810,168653,147571,181440,171763,200794,217728,198202,169344,2125354
PERIFERICO #6,233,484192,2132586,308,09,012,Tlalpan,09012,18144,19354,4838,2678,PA,PA,PA,PA,PA,PA,PA,PA,45014
PERIFERICO #7,234,483602,2132446,309,09,012,Tlalpan,09012,81648,65318,67738,74995,71885,67738,84672,67738,67738,84672,61603,67738,863482
R-1,235,483430,2130663,333,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
R-2,236,483177,2130602,338,09,012,Tlalpan,09012,51408,43546,43546,40176,44237,38707,45360,41126,45965,27216,50890,58061,530237
R-3,237,483552,2130452,346,09,012,Tlalpan,09012,78624,65318,70157,66960,58061,62899,51408,RN,RN,RN,RN,RN,453427
R-4,238,483815,2130811,347,09,012,Tlalpan,09012,93744,72576,65318,64282,74650,65318,81648,84672,130637,148176,136598,152410,1170029
R-5,239,484339,2131154,348,09,012,Tlalpan,09012,60480,31450,31450,58925,85709,82253,102816,79834,74995,102816,107136,72576,890438
R-6,240,485210,2132061,349,09,013,Xochimilco,09013,45360,36288,33869,40176,38707,36288,30240,29030,33869,42336,37498,36288,439949
R-7,241,484935,2131404,350,09,012,Tlalpan,09012,RN,24192,113702,128563,127181,116122,145152,116122,116122,145152,128563,116122,1276992
R-8,242,484693,2131234,351,09,012,Tlalpan,09012,39312,26611,26611,29462,30413,26611,33264,26611,26611,36288,61603,29030,392429
R-9,243,484129,2130853,352,09,012,Tlalpan,09012,69552,43546,43546,48211,49766,43546,54432,43546,43546,54432,117850,94349,706320
R-10,244,483792,2130536,334,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
REINO AVENTURA ,245,477889,2133563,358,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,0
SAN FERNANDO TLALPAN ,246,481638,2133393,381,09,012,Tlalpan,09012,66528,60480,65318,168739,41472,62899,75600,50803,120960,169344,PA,50803,932947
SAN JERONIMO #3 (ANZALDO) ,247,476723,2136300,385,09,008,La Magdalena Contreras,09008,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
SAN PEDRO MARTIR #1,248,483072,2129627,420,09,012,Tlalpan,09012,PA,21773,77414,77674,80179,77414,96768,74995,67738,99792,91066,38707,803520
SAN RAMON,249,477947,2137711,423,09,008,La Magdalena Contreras,09008,48384,50803,48384,29462,49766,50803,60480,26611,41126,36288,29462,26611,498182
SANTA URSULA XITLA,250,480995,2131462,450,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
SUR #27 BIS ,251,483401,2133291,458,09,012,Tlalpan,09012,66528,55642,67738,74995,77414,67738,84672,67738,45965,63504,45533,50803,768269
TLALCOLIGIA ,252,481921,2130816,499,09,012,Tlalpan,09012,PA,2419,4838,5357,PA,PA,PA,PA,PA,PA,PA,PA,12614
TOPILEJO ,253,486705,2123955,500,09,013,Xochimilco,09013,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TORIELLO ,254,483222,2133095,501,09,012,Tlalpan,09012,63504,50803,50803,56246,58061,7258,9072,19354,41126,57456,50890,77414,541987
VIADUCTO TLALPAN #1,255,483438,2132139,557,09,012,Tlalpan,09012,114912,91930,137894,152669,91238,79834,105840,130637,62899,84672,120528,101606,1274659
VIADUCTO TLALPAN #2,256,483032,2131706,558,09,012,Tlalpan,09012,84672,72576,87091,88387,96768,87091,105840,91930,89510,111888,66960,FE,982714
VILLA OLIMPICA #2,257,480443,2134197,564,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
VILLA OLIMPICA #3,258,479950,2133465,565,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,0
MIRADOR #1,259,494077,2127688,225,09,013,Xochimilco,09013,117936,99187,99187,112493,113357,101606,66528,45965,101606,127008,72317,65318,1122509
MIRADOR #2,260,494205,2127862,226,09,013,Xochimilco,09013,202608,162086,162086,176774,182477,162086,178416,142733,142733,169344,136598,120960,1938902
MIRADOR #3,261,494228,2127235,227,09,013,Xochimilco,09013,114912,94349,65318,69638,71885,65318,81648,65318,111283,127008,50890,82253,999821
MONTE SUR #1 ,262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66528,50803,50803,56246,55296,50803,75600,60480,55642,69552,64282,58061,714096
MONTE SUR #2 ,263,487741,2125198,232,09,013,Xochimilco,09013,21168,16934,14515,16070,16589,14515,21168,14515,12096,15120,18749,16934,198374
NATIVITAS #1 ,264,489958,2127340,237,09,013,Xochimilco,09013,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
NATIVITAS #2 ,265,490330,2126433,238,09,013,Xochimilco,09013,90720,62899,50803,56246,71885,62899,175392,162086,159667,196560,37498,67738,1194394
NATIVITAS #3 ,266,490458,2126770,239,09,013,Xochimilco,09013,160272,133056,137894,152669,157594,137894,172368,135475,135475,169344,152669,135475,1780186
NORIA #1,267,486562,2130782,240,09,013,Xochimilco,09013,54432,43546,41126,45533,63590,166925,208656,123379,164506,190512,179453,164506,1446163
NORIA #2,268,487133,2129237,241,09,013,Xochimilco,09013,69552,55642,60480,66960,69120,60480,75600,60480,60480,75600,66960,60480,781834
NORIA #3,269,487635,2129008,242,09,013,Xochimilco,09013,96768,77414,77414,85709,88474,77414,96768,53222,53222,66528,58925,53222,885082
NORIA #4,270,487975,2128974,243,09,013,Xochimilco,09013,54432,43546,41126,45533,102298,210470,269136,215309,208051,260064,230342,208051,1888358
NORIA #6,271,488178,2127972,245,09,013,Xochimilco,09013,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,RE,0
NORIA #7,272,489421,2127836,246,09,013,Xochimilco,09013,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,RE,0
SAN LUIS TLAXIALTEMALCO,273,496162,2128409,414,09,013,Xochimilco,09013,202608,162086,157248,176774,174182,162086,202608,154829,152410,175392,155347,135475,2011046
PANTEON SAN LUCAS XOCHIMANCA,274,488329,2126886,269,09,013,Xochimilco,09013,111888,111283,106445,99101,135475,104026,133056,106445,101606,111888,136598,123379,1381190
PISTA OLIMPICA #1,275,489138,2132973,314,09,013,Xochimilco,09013,78624,55642,55642,61603,63590,50803,54432,43546,43546,54432,48211,36288,646358
RECLUSORIO SUR #1,276,487085,2126212,354,09,013,Xochimilco,09013,99792,74995,84672,117850,132710,99187,130032,108864,108864,133056,117850,108864,1316736
RECLUSORIO SUR #2,277,486650,2126527,355,09,013,Xochimilco,09013,87696,70157,62899,99101,107827,94349,75600,55642,62899,75600,64282,60480,916531
RESIDENCIAL SUR,278,486065,2131760,359,09,013,Xochimilco,09013,190512,152410,152410,168739,163123,142733,172368,137894,142733,178416,158026,142733,1902096
S-1,279,488882,2127217,366,09,013,Xochimilco,09013,178416,140314,145152,160704,160358,142733,157248,145152,142733,178416,152669,145152,1849046
S-2,280,487111,2126517,371,09,013,Xochimilco,09013,199584,164506,164506,187488,176947,162086,154224,125798,152410,190512,176774,162086,2016922
S-3,281,489958,2126538,372,09,013,Xochimilco,09013,99792,82253,82253,85709,94003,82253,105840,60480,84672,102816,85709,77414,1043194
S-4,282,486666,2126212,373,09,013,Xochimilco,09013,72576,58061,58061,64282,66355,58061,78624,65318,65318,81648,72317,50803,791424
S-5,283,489992,2126177,374,09,013,Xochimilco,09013,139104,111283,111283,123206,127181,111283,139104,91930,74995,120960,147312,130637,1428278
S-6,284,490912,2126096,375,09,013,Xochimilco,09013,33264,26611,26611,29462,30413,67738,190512,149990,152410,190512,168739,152410,1218672
S-7,285,492891,2126808,376,09,013,Xochimilco,09013,148176,106445,118541,136598,135475,120960,139104,118541,133056,169344,131242,125798,1583280
S-8,286,488261,2127516,377,09,013,Xochimilco,09013,66528,53222,53222,91066,94003,140314,142128,137894,120960,18144,34819,33869,986170
S-9,287,486026,2130803,378,09,013,Xochimilco,09013,148176,118541,120960,133920,132710,118541,184464,157248,125798,160272,128563,118541,1647734
S-10,288,485222,2130406,367,09,013,Xochimilco,09013,21168,14515,14515,16070,16589,21773,27216,45965,45965,57456,58925,53222,393379
S-11,289,496467,2128172,368,09,013,Xochimilco,09013,111888,91930,87091,91066,85709,62899,133056,101606,108864,39312,FE,26611,940032
SANTIAGO TEPALCATLALPAN ,290,487217,2127605,451,09,013,Xochimilco,09013,30240,19354,14515,16070,11059,9677,12096,9677,7258,9072,8035,7258,154310
SAN GREGORIO ATL. #1,291,493006,2128467,383,09,013,Xochimilco,09013,105840,84672,84672,56246,71885,62899,78624,60480,67738,87696,77674,70157,908582
SAN GREGORIO ATL. #2,292,492890,2127862,384,09,013,Xochimilco,09013,87696,70157,72576,69638,80179,72576,63504,48384,48384,54432,48211,33869,749606
SAN LUCAS XOCHIMANCA ,293,487902,2127087,393,09,013,Xochimilco,09013,117936,96768,96768,117850,132710,113702,145152,113702,108864,145152,128563,118541,1435709
SAN LUIS #1,294,497615,2129035,394,09,013,Xochimilco,09013,33264,24192,24192,26784,27648,24192,15120,12096,12096,12096,8035,7258,226973
SAN LUIS #3,295,497036,2129582,407,09,013,Xochimilco,09013,FS,FS,FS,FS,FS,FS,RE,RE,RE,RE,RE,RE,0
SAN LUIS #5,296,497315,2129600,409,09,013,Xochimilco,09013,151200,123379,120960,128563,129946,116122,117936,79834,104026,127008,115171,104026,1418170
SAN LUIS #6,297,497439,2129597,410,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SAN LUIS #7,298,496647,2129289,411,09,013,Xochimilco,09013,202608,162086,162086,158026,179712,157248,178416,137894,159667,181440,171418,133056,1983658
SAN LUIS #8,299,496435,2128999,412,09,013,Xochimilco,09013,RH,RH,21773,61603,77414,65318,63504,53222,53222,21168,5357,7258,429840
SAN LUIS #9,300,496048,2129025,413,09,013,Xochimilco,09013,RH,26611,116122,117850,129946,116122,166320,130637,120960,142128,125885,123379,1315958
SAN LUIS #10,301,495713,2128981,395,09,013,Xochimilco,09013,166320,133056,135475,131242,138240,123379,154224,120960,120960,142128,112493,118541,1597018
SAN LUIS #11,302,495413,2128559,396,09,013,Xochimilco,09013,287280,229824,222566,230342,257126,229824,278208,215309,222566,250992,107136,53222,2584397
SAN LUIS #12,303,495360,2128726,397,09,013,Xochimilco,09013,18144,21773,21773,24106,24883,21773,39312,31450,31450,39312,34819,31450,340243
SAN LUIS #13,304,494961,2128603,398,09,013,Xochimilco,09013,108864,111283,118541,144634,129946,137894,133056,108864,108864,133056,112493,111283,1458778
SAN LUIS #14,305,493710,2128823,399,09,013,Xochimilco,09013,54432,43546,43546,48211,49766,43546,54432,43546,43546,54432,48211,43546,570758
SAN LUIS #16,306,492704,2128176,401,09,013,Xochimilco,09013,169344,118541,116122,131242,143770,130637,166320,118541,120960,157248,133920,118541,1625184
SAN LUIS #17,307,492917,2128568,402,09,013,Xochimilco,09013,54432,43546,43546,48211,47002,41126,54432,41126,43546,51408,48211,38707,555293
SAN LUIS #18,308,492829,2128339,403,09,013,Xochimilco,09013,238896,224986,217728,203558,226714,212890,269136,205632,212890,247968,211594,188698,2660688
SAN LUIS #19,309,491807,2127960,404,09,013,Xochimilco,09013,181440,145152,147571,136598,143770,135475,187488,137894,135475,145152,139277,99187,1734480
SAN LUIS #20,310,490706,2127793,406,09,013,Xochimilco,09013,145152,116122,111283,107136,132710,101606,163296,128218,118541,154224,133920,116122,1528330
SAN LORENZO ATEMOAYA #1,311,489528,2127154,390,09,013,Xochimilco,09013,90720,58061,74995,66960,80179,70157,117936,91930,94349,117936,104458,94349,1062029
SAN LORENZO ATEMOAYA #2,312,489441,2127276,391,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA CRUZ ACALPIXCA #1,313,492715,2127316,440,09,013,Xochimilco,09013,136080,108864,108864,120528,124416,108864,127008,101606,108864,136080,120528,94349,1396051
SANTA CRUZ ACALPIXCA #2,314,492727,2127595,441,09,013,Xochimilco,09013,205632,149990,159667,155347,188006,162086,196560,154829,164506,202608,184810,142733,2066774
SANTA CRUZ XOCHITEPEC,315,486440,2128685,444,09,013,Xochimilco,09013,220752,174182,152410,168739,171418,154829,217728,176602,128218,160272,141955,128218,1995322
TEPEPAN #1,316,484817,2130992,485,09,012,Tlalpan,09012,90720,72576,72576,72317,80179,72576,72576,65318,70157,90720,80352,72576,912643
TEPEPAN #2,317,484526,2130414,486,09,012,Tlalpan,09012,90720,72576,67738,74995,74650,67738,84672,41126,50803,72576,69638,55642,822874
TEPEPAN #3,318,485444,2131291,487,09,013,Xochimilco,09013,69552,36288,38707,42854,44237,91930,136080,101606,106445,136080,120528,108864,1033171
CERRILLOS #1,319,497979,2128002,105,09,013,Xochimilco,09013,87696,67738,60480,74995,80179,70157,87696,67738,74995,84672,69638,62899,888883
CERRILLOS #2,320,498560,2127688,106,09,011,Tl?íhuac,09011,60480,48384,48384,53568,55296,48384,60480,48384,48384,60480,56246,50803,639274
CERRILLOS #3,321,498585,2127177,107,09,011,Tl?íhuac,09011,108864,79834,89510,96422,113357,99187,127008,99187,104026,127008,112493,101606,1258502
ESCUDO NACIONAL #1,322,499305,2127979,153,09,011,Tl?íhuac,09011,139104,104026,99187,104458,107827,94349,117936,94349,94349,117936,104458,94349,1272326
ESCUDO NACIONAL #2,323,499028,2127046,154,09,011,Tl?íhuac,09011,142128,108864,125798,131242,138240,101606,96768,36288,36288,45360,45533,41126,1049242
R-11,324,499184,2127397,335,09,011,Tl?íhuac,09011,90720,72576,72576,80352,80179,70157,87696,70157,70157,87696,80352,72576,935194
R-18,325,500141,2123254,336,09,009,Milpa Alta,09009,130032,104026,104026,115171,129946,113702,142128,113702,113702,142128,125885,116122,1450570
R-19,326,498387,2122183,337,09,009,Milpa Alta,09009,117936,96768,99187,115171,110592,99187,123984,45965,45965,54432,45533,45965,1000685
R-21,327,498543,2122563,339,09,009,Milpa Alta,09009,108864,87091,87091,96422,96768,84672,105840,96768,96768,120960,107136,96768,1185149
R-22,328,500132,2122660,340,09,009,Milpa Alta,09009,120960,96768,96768,107136,113357,99187,123984,101606,101606,127008,109814,99187,1297382
R-24,329,499460,2123283,341,09,009,Milpa Alta,09009,66528,53222,53222,58925,60826,53222,66528,60480,60480,75600,66960,60480,736474
R-25,330,498704,2122951,342,09,009,Milpa Alta,09009,84672,62899,67738,72317,69120,62899,78624,70157,72576,87696,77674,72576,878947
R-26,331,500353,2122335,343,09,009,Milpa Alta,09009,148176,123379,106445,99101,96768,84672,105840,96768,96768,120960,117850,106445,1303171
R-28,332,500633,2123093,345,09,009,Milpa Alta,09009,136080,111283,111283,128563,116122,111283,139104,50803,55642,66528,115171,106445,1248307
S-12,333,498012,2128664,369,09,013,Xochimilco,09013,123984,84672,91930,85709,132710,108864,130032,108864,111283,139104,123206,125798,1366157
S-13,334,498497,2128189,370,09,013,Xochimilco,09013,45360,36288,36288,40176,41472,29030,36288,36288,41126,45360,56246,55642,499565
SAN JUAN TEPENAHUAC,335,500689,2121549,387,09,009,Milpa Alta,09009,157248,135475,145152,163382,163123,145152,178416,145152,145152,175392,160704,147571,1861920
SAN PEDRO ATOCPAN ,336,494862,2124268,419,09,009,Milpa Alta,09009,84672,72576,72576,77674,80179,72576,90720,70157,67738,87696,83030,60480,920074
TECOMITL #10,337,501476,2124659,464,09,009,Milpa Alta,09009,108864,79834,87091,88387,91238,79834,87696,60480,84672,105840,99101,84672,1057709
TECOMITL #11,338,501597,2124497,465,09,009,Milpa Alta,09009,130032,101606,104026,112493,116122,101606,136080,94349,87091,117936,104458,94349,1300147
TECOMITL #12,339,502121,2124423,466,09,009,Milpa Alta,09009,148176,101606,118541,133920,141005,123379,163296,128218,130637,166320,147312,128218,1630627
TECOMITL #13,340,501779,2124406,467,09,009,Milpa Alta,09009,120960,133056,118541,133920,163123,133056,166320,106445,142733,193536,174096,152410,1738195
TECOMITL #14,341,502113,2124639,468,09,009,Milpa Alta,09009,145152,79834,89510,101779,105062,58061,114912,21773,91930,163296,144634,123379,1239322
TECOMITL #15,342,502326,2124457,469,09,009,Milpa Alta,09009,133056,99187,104026,99101,116122,99187,127008,96768,87091,130032,101779,87091,1280448
TECOMITL #17,343,502892,2124315,471,09,009,Milpa Alta,09009,169344,116122,106445,136598,149299,133056,175392,140314,111283,172368,16070,67738,1494029
TECOMITL #21,344,503900,2123602,476,15,025,Chalco,15025,75600,55642,60480,61603,190771,125798,163296,120960,120960,151200,133920,104026,1364256
TULYEHUALCO #2,345,499862,2127969,505,09,011,Tl?íhuac,09011,45360,41126,43546,37498,74650,58061,69552,48384,38707,69552,61603,62899,650938
TULYEHUALCO #3,346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #4,347,499774,2128224,506,09,011,Tl?íhuac,09011,117936,79834,FE,66960,146534,79834,81648,65318,96768,120960,107136,96768,1059696
TULYEHUALCO #5,348,499404,2128348,507,09,011,Tl?íhuac,09011,33264,43546,41126,37498,35942,36288,FE,FE,FE,FE,FE,FE,227664
