GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,17110312
2009,,,,,,,,,,,,,,,,,,,,,411880016
,,486,,,,,,,,,,,,,,,,,,,438070450
TECOMITL #15,348,502326,2124457,469,09,009,Milpa Alta,09009,127181,125885,113702,127181,123206,113702,127181,171418,157248,174182,176774,182477,1720138
TECOMITL #17,349,502892,2124315,471,09,009,Milpa Alta,09009,105062,104458,94349,80179,FE,FE,11059,88387,94349,105062,104458,107827,895190
TECOMITL #21,350,503900,2123602,476,15,025,Chalco,15025,91238,115171,104026,118886,115171,58061,58061,152669,137894,157594,152669,157594,1419034
TULYEHUALCO #2,351,499862,2127969,505,09,011,Tl?íhuac,09011,69120,72317,67738,66355,74995,65318,74650,58925,55642,63590,61603,63590,793843
TULYEHUALCO #3,352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #4,353,499774,2128224,506,09,011,Tl?íhuac,09011,88474,74995,77414,88474,74995,77414,88474,115171,104026,118886,115171,118886,1142381
TULYEHUALCO #5,354,499404,2128348,507,09,011,Tl?íhuac,09011,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #6,355,499184,2128488,508,09,011,Tl?íhuac,09011,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #7,356,498855,2128500,509,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #8,357,498541,2128735,510,09,013,Xochimilco,09013,129946,125885,113702,129946,125885,113702,129946,125885,113702,129946,125885,129946,1494374
TULYEHUALCO #9,358,498153,2128420,511,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #10,359,498224,2129148,504,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #1-B,360,485577,2137590,51,09,003,Coyoac?ín,09003,94003,91066,82253,94003,88387,79834,91238,88387,79834,91238,88387,85709,1054339
AUXILIAR XOTEPINGO #1-C,361,485987,2137418,52,09,003,Coyoac?ín,09003,55296,53568,48384,55296,53568,41126,44237,42854,RH,RH,RH,FS,394330
AUXILIAR XOTEPINGO #2-A,362,485605,2137177,53,09,003,Coyoac?ín,09003,69120,66960,60480,69120,64282,58061,66355,64282,58061,66355,64282,74650,782006
AUXILIAR XOTEPINGO #2-B,363,485917,2137244,54,09,003,Coyoac?ín,09003,77414,74995,67738,77414,74995,67738,77414,74995,67738,77414,74995,77414,890266
AUXILIAR XOTEPINGO #2-C,364,486157,2137340,55,09,003,Coyoac?ín,09003,52531,50890,45965,52531,50890,38707,44237,42854,38707,44237,42854,44237,548640
AUXILIAR XOTEPINGO #3-A,365,483454,2134623,56,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,FS,0
AUXILIAR XOTEPINGO #3-C,366,486332,2137150,58,09,003,Coyoac?ín,09003,55296,53568,48384,55296,53568,41126,44237,42854,38707,44237,42854,44237,564365
AUXILIAR XOTEPINGO #4-A,367,485612,2137181,59,09,003,Coyoac?ín,09003,113357,109814,99187,113357,104458,94349,107827,104458,94349,107827,104458,110592,1264032
AUXILIAR XOTEPINGO #4-B,368,486172,2136994,60,09,003,Coyoac?ín,09003,58061,56246,50803,58061,56246,50803,58061,56246,50803,58061,56246,58061,667699
AUXILIAR XOTEPINGO #5-C,369,486633,2136909,64,09,003,Coyoac?ín,09003,80179,77674,70157,80179,77674,60480,66355,64282,58061,66355,64282,66355,832032
AUXILIAR XOTEPINGO #7-A,370,486470,2136519,68,09,003,Coyoac?ín,09003,113357,109814,99187,113357,109814,99187,113357,109814,99187,113357,109814,113357,1303603
AUXILIAR XOTEPINGO #7-B,371,486598,2136644,69,09,003,Coyoac?ín,09003,94003,91066,82253,94003,88387,65318,74650,72317,65318,74650,72317,74650,948931
AUXILIAR XOTEPINGO #8-B,372,486733,2136560,72,09,003,Coyoac?ín,09003,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AUXILIAR XOTEPINGO #9-B,373,486837,2136442,75,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,FS,0
AUXILIAR XOTEPINGO #10-C,374,487154,2136372,47,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,58061,66355,26784,66355,217555
AUXILIAR XOTEPINGO #11-A,375,487154,2136372,48,09,003,Coyoac?ín,09003,74650,72317,65318,74650,72317,65318,74650,72317,65318,74650,72317,74650,858470
AUXILIAR XOTEPINGO #11-B,376,487554,2136262,49,09,003,Coyoac?ín,09003,80179,77674,70157,80179,77674,53222,58061,24106,50803,58061,56246,58061,744422
GRANJAS AGRICOLA COAPA,377,487793,2133865,167,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,FS,0
PERIFERICO #18 ,378,489804,2135343,302,09,013,Xochimilco,09013,FE,16070,19354,22118,18749,14515,16589,16070,14515,16589,13392,74650,242611
SANTA CATARINA ,379,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,FS,0
ABRIL #24,380,487773,2146810,3,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
BALBUENA #1,381,488461,2146452,82,09,017,Venustiano Carranza,09017,124416,120528,108864,121651,117850,106445,121651,117850,106445,121651,117850,113357,1398557
BALBUENA #2,382,489467,2146172,83,09,017,Venustiano Carranza,09017,82944,80352,26611,82944,93744,84672,96768,93744,84672,146534,141955,135475,1150416
CARLOS GRACIDAS,383,495092,2140748,97,09,007,Iztapalapa,09007,63590,61603,55642,63590,61603,55642,63590,64282,58061,66355,64282,63590,741830
CD. DEPORTIVA #1,384,488334,2145956,101,09,017,Venustiano Carranza,09017,110592,107136,96768,110592,104458,94349,47002,RH,RH,47002,66960,63590,848448
CD. DEPORTIVA #2,385,490524,2145198,102,09,006,Iztacalco,09006,DC,DC,DC,DC,DC,62899,116122,112493,101606,116122,112493,116122,737856
CERRO DE LA ESTRELLA #1,386,488786,2137752,108,09,007,Iztapalapa,09007,116122,112493,101606,116122,112493,101606,91238,FE,65318,118886,112493,107827,1156205
CERRO DE LA ESTRELLA #2,387,491381,2137359,109,09,007,Iztapalapa,09007,113357,109814,99187,113357,112493,101606,116122,115171,104026,118886,115171,110592,1329782
COYUYA,388,487986,2144947,130,09,006,Iztacalco,09006,212890,206237,186278,210125,200880,181440,207360,190166,171763,196301,190166,182477,2336083
FRACCIONAMIENTO BANJIDAL,389,485761,2140779,158,09,007,Iztapalapa,09007,157594,149990,137894,154829,149990,135475,154829,149990,135475,154829,149990,143770,1774656
FRACC. DEL PARQUE ,390,487480,2146796,157,09,017,Venustiano Carranza,09017,71885,69638,62899,71885,69638,62899,71885,69638,62899,71885,69638,63590,818381
GRANJAS ESTRELLA #1,391,490215,2136947,168,09,007,Iztapalapa,09007,141005,136598,123379,141005,136598,123379,141005,136598,123379,138240,133920,127181,1602288
GRANJAS ESTRELLA #2,392,490395,2136697,169,09,007,Iztapalapa,09007,143770,139277,125798,143770,139277,125798,143770,128563,116122,132710,128563,124416,1591834
GRANJAS ESTRELLA #3,393,490025,2136317,170,09,007,Iztapalapa,09007,157594,155347,140314,163123,158026,140314,160358,160704,145152,163123,158026,152064,1854144
GRANJAS SAN ANTONIO,394,488920,2141217,171,09,007,Iztapalapa,09007,152064,147312,133056,152064,147312,16934,RE,RE,FE,FE,FE,55296,804038
IZTACALCO,395,487547,2143777,183,09,006,Iztacalco,09006,RE,RE,RE,RE,RE,12096,13824,13392,12096,13824,13392,13824,92448
IZTAPALAPA #1 ,396,490429,2140629,184,09,007,Iztapalapa,09007,82944,80352,72576,82944,80352,72576,82944,83030,74995,71885,69638,60826,915062
IZTAPALAPA #2 ,397,489524,2140324,186,09,007,Iztapalapa,09007,135475,131242,118541,138240,133920,120960,138240,131242,118541,154829,149990,143770,1614989
IZTAPALAPA #4 ,398,493536,2140947,187,09,007,Iztapalapa,09007,94003,91066,82253,94003,91066,82253,94003,91066,82253,94003,91066,94003,1081037
IZTAPALAPA #8 ,399,495991,2139156,189,09,007,Iztapalapa,09007,107827,104458,94349,107827,104458,94349,107827,104458,94349,107827,104458,107827,1240013
REYES IZTAPALAPA ,400,489024,2138895,361,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE, , , , , , ,0
SANTA ANITA ,401,487121,2145200,424,09,006,Iztacalco,09006,146534,141955,48384,19354,125885,113702,129946,112493,101606,94003,91066,94003,1218931
PANTEON CIVIL #1,402,492110,2138566,266,09,007,Iztapalapa,09007,82944,80352,9677,FE,18749,72576,82944,80352,72576,44237,42854,44237,631498
PANTEON CIVIL #2,403,492185,2138296,267,09,007,Iztapalapa,09007,99533,96422,87091,127181,123206,111283,127181,123206,111283,127181,123206,127181,1383955
PANTEON CIVIL #3,404,491725,2138701,268,09,007,Iztapalapa,09007,132710,128563,116122,132710,128563,116122,135475,125885,113702,116122,112493,107827,1466294
PENON #1,405,496929,2143163,282,09,007,Iztapalapa,09007,102298,99101,91930,105062,101779,91930,105062,101779,91930,105062,101779,105062,1202774
PENON #2,406,496431,2141160,283,09,007,Iztapalapa,09007,160358,155347,140314,160358,155347,140314,160358,155347,140314,160358,155347,160358,1844122
PENON #2 NUEVO,407,496431,2141160,284,09,007,Iztapalapa,09007,110592,107136,91930,105062,101779,91930,105062,101779,91930,105062,101779,105062,1219104
PENON #3,408,497573,2142887,285,09,007,Iztapalapa,09007,163123,158026,159667,182477,176774,99187,FE,FE,FE,FE,24106,182477,1145837
PENON #4,409,495210,2141993,286,09,007,Iztapalapa,09007,110592,107136,96768,113357,109814,99187,113357,107136,96768,107827,104458,99533,1265933
PENON #4 NUEVO,410,495210,2141993,287,09,007,Iztapalapa,09007,121651,117850,108864,124416,120528,108864,124416,109814,99187,113357,109814,113357,1372118
PENON #5,411,485811,2136521,288,09,003,Coyoac?ín,09003,174182,168739,118541,132710,128563,116122,132710,155347,140314,160358,155347,149299,1732234
PENON #6,412,497336,2141954,289,09,007,Iztapalapa,09007,91238,88387,77414,88474,85709,77414,88474,109814,99187,96768,93744,91238,1087862
PENON #7,413,496897,2141745,290,09,007,Iztapalapa,09007,107827,104458,89510,102298,99101,89510,102298,109814,99187,116122,112493,116122,1248739
PENON #8,414,496437,2142004,291,09,007,Iztapalapa,09007,99533,96422,84672,96768,93744,84672,96768,91066,82253,96768,93744,96768,1113178
PENON #9,415,496509,2142463,292,09,007,Iztapalapa,09007,49766,48211,62899,71885,69638,62899,71885,45533,41126,52531,50890,52531,679795
PURISIMA IZTAPALAPA #2,416,492326,2140858,328,09,007,Iztapalapa,09007,118886,115171,104026,118886,115171,104026,118886,120528,108864,121651,117850,121651,1385597
PURISIMA IZTAPALAPA #3,417,492326,2140858,329,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PURISIMA IZTAPALAPA #7,418,492584,2141270,332,09,007,Iztapalapa,09007,143770,139277,125798,143770,139277,125798,143770,141955,128218,141005,136598,132710,1641946
REFORMA IXTLACIHUATL ,419,486237,2143522,356,09,006,Iztacalco,09006,190771,187488,169344,193536,187488,169344,193536,190166,171763,196301,190166,182477,2222381
SAN JUANICO IZTAPALAPA,420,487813,2142061,389,09,007,Iztapalapa,09007,157594,152669,137894,157594,158026,142733,160358,149990,135475,154829,149990,143770,1800922
SAN LORENZO TEZONCO,421,492660,2136245,392,09,007,Iztapalapa,09007,C,C,C,C,C,C,C,C,C,C,C,C,0
SANTA CATARINA #10,422,493108,2135089,426,09,007,Iztapalapa,09007,141005,136598,123379,141005,133920,120960,138240,133920,120960,138240,133920,127181,1589328
SANTA CATARINA #11,423,492327,2134822,427,09,007,Iztapalapa,09007,96768,93744,74995,107827,69638,45965,82944,34819,94349,107827,104458,107827,1021162
SANTA CATARINA #13 ,424,492660,2136245,429,09,007,Iztapalapa,09007,116122,112493,101606,116122,115171,104026,116122,115171,104026,118886,115171,110592,1345507
SANTA CATARINA #8,425,493646,2134643,436,09,007,Iztapalapa,09007,99533,96422,87091,99533,96422,87091,99533,91066,82253,94003,91066,94003,1118016
SANTA CATARINA #9,426,493593,2134868,437,09,007,Iztapalapa,09007,149299,141955,130637,146534,139277,125798,143770,141955,128218,146534,141955,135475,1671408
SECTOR POPULAR #1 ,427,480042,2143331,454,09,014,Benito Ju?írez,09014,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SECTOR POPULAR #2 ,428,487649,2141016,455,09,007,Iztapalapa,09007,146534,139277,125798,146534,139277,128218,149299,104458,94349,113357,109814,105062,1501978
SECTOR POPULAR #3 ,429,488361,2140458,456,09,007,Iztapalapa,09007,91238,88387,79834,91238,88387,77414,91238,91066,82253,94003,91066,85709,1051834
SANTA ANITA,430,487121,2145200,424,09,006,Iztacalco,09006,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TLACOTAL ,431,490508,2143981,498,09,006,Iztacalco,09006,38707,37498,33869,33178,32141,36288,35942,40176,36288,41472,34819,41472,441850
UNIDAD MODELO #1,432,487114,2141384,532,09,007,Iztapalapa,09007,110592,107136,96768,110592,107136,96768,110592,101779,91930,105062,58925,85709,1182989
UNIDAD MODELO #2,433,486789,2140914,533,09,007,Iztapalapa,09007,152064,147312,133056,149299,112493,113702,129946,128563,116122,149299,144634,138240,1614730
UNIDAD MODELO #3,434,487174,2140802,534,09,007,Iztapalapa,09007,152064,147312,133056,152064,147312,133056,132710,144634,130637,149299,144634,138240,1705018
VIGA #1,435,487435,2140423,559,09,007,Iztapalapa,09007,132710,128563,116122,132710,125885,113702,129946,125885,113702,129946,125885,121651,1496707
VIGA #2,436,487191,2140016,560,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,53568,55296,108864
VIGA #3,437,487162,2141990,561,09,007,Iztapalapa,09007,135475,131242,118541,135475,131242,118541,135475,117850,106445,116122,112493,107827,1466726
VIGA #4,438,487094,2143085,562,09,006,Iztacalco,09006,138240,133920,45965,FE,FE,FE,FE,FE,FE,FE,FE,FE,318125
AMPLIACION TLAHUAC NEZA #20,439,492019,2132965,26,09,013,Xochimilco,09013,17215,9971,13428,8804,4974,19403,22003,14678,22431,23094,8379,3584,167965
AMPLIACION TLAHUAC NEZA #20 B,440,492226,2132797,27,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #22,441,491436,2133747,29,09,013,Xochimilco,09013,23475,16619,22381,14673,18654,32339,27503,RH,RH,30792,15082,6452,207970
AMPLIACION TLAHUAC NEZA #23,442,491186,2134102,30,09,013,Xochimilco,09013,82945,57612,77587,51845,64667,114263,148518,70942,RH,RH,RH,RH,668379
AMPLIACION TLAHUAC NEZA #24,443,491038,2134472,31,09,007,Iztapalapa,09007,78250,54288,73111,46954,13680,FE,30254,117422,14954,69282,80440,32258,610891
AMPLIACION TLAHUAC NEZA #25,444,490825,2134916,32,09,007,Iztapalapa,09007,59470,13295,53714,35216,43526,75457,96261,85620,82247,84678,56978,24372,710834
AMPLIACION TLAHUAC NEZA #26,445,490714,2134879,33,09,007,Iztapalapa,09007,39125,25482,35809,23477,28603,49586,63257,56265,57323,59018,38544,16487,492977
AMPLIACION TLAHUAC NEZA #27,446,490617,2134923,34,09,007,Iztapalapa,09007,71990,42101,56698,74344,94513,163850,121014,107637,179447,184751,110605,47311,1254261
AGRICOLA ORIENTAL #2,447,490893,2142731,8,09,007,Iztapalapa,09007,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,0
AGRICOLA ORIENTAL #4,448,490868,2143163,9,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DE,0
AGRICOLA ORIENTAL #5,449,491237,2143074,10,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,83030,104458,101088,104458,101088,96422,590544
AGRICOLA ORIENTAL #6,450,491988,2143150,11,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
AGRICOLA ORIENTAL #7,451,492701,2143036,12,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,RE,0
POT.AGRICOLA ORIENTAL,452,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,115171,91930,107136,111456,115171,121824,131242,131242,165888,120528,139968,198202,1549757
REYES IZTAPALAPA,453,489024,2138895,361,09,007,Iztapalapa,09007,0,0,0,0,0,0,RE,RE,RE,RE,RE,RE,0
SANTA URSULA XITLA ,454,480995,2131462,450,09,012,Tlalpan,09012,147312,133056,147312,142560,147312,142560,147312,147312,142560,147312,142560,147312,1734480
TECOMITL #2 ,455,494013,2142311,474,09,007,Iztapalapa,09007,RH,RH,RH,RH,5357,RH,RH,RH,RH,RH,RH,RH,5357
AUXILIAR XOTEPINGO #10-A,456,486840,2136193,45,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #9-A,457,488347,2149220,74,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #1-A,458,485473,2137437,50,09,003,Coyoac?ín,09003,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #4-C,459,486172,2136994,61,09,003,Coyoac?ín,09003,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #6-B,460,486540,2136732,66,09,003,Coyoac?ín,09003,RP,RP,RP,7776,RP,RP,26784,61603,59616,61603,59616,45533,322531
DEPORTIVO SAN SEBASTIAN ,461,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18749,48384,53568,51840,53568,51840,53568,13392,DC,5357,31104,48211,429581
SIFON ,462,498446,2140032,457,09,007,Iztapalapa,09007,101779,60480,77674,114048,117850,114048,117850,120528,116640,107136,103680,120528,1272240
PURISIMA IZTAPALAPA,463,492113,2140360,326,09,007,Iztapalapa,09007,58925,53222,58925,57024,58925,57024,53568,58925,57024,99101,95904,80352,788918
PURISIMA IZTAPALAPA #1,464,492322,2140499,327,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,DC,DC,DC,0
PURISIMA IZTAPALAPA #4,465,492335,2141030,330,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
PURISIMA IZTAPALAPA #5,466,492240,2141176,331,09,007,Iztapalapa,09007,109814,99187,13392,25920,109814,106272,37498,96422,106272,61603,DC,DC,766195
SANTA CRUZ MEYEHUALCO #1,467,497105,2138566,442,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA MARIA AZTAHUACAN,468,497536,2139617,447,09,007,Iztapalapa,09007,101779,91930,101779,98496,101779,98496,91066,91066,98496,56246,DC,DC,931133
SANTA CRUZ MEYEHUALCO #2 ,469,496913,2138347,443,09,007,Iztapalapa,09007,198202,164506,187488,173664,182131,204768,216950,216950,20736,211594,259200,267840,2304029
AGRICOLA ORIENTAL 1,470,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,171418,82253,42854,RE,RE,RE,RE,RE,RE,RE,RE,RE,296525
AMPLIACION TLAHUAC NEZA #19 ,471,489919,2134007,25,09,013,Xochimilco,09013,155347,140314,168739,124416,123206,119232,120528,120528,116640,120528,116640,120528,1546646
AMPLIACION TLAHUAC NEZA #21 ,472,491770,2133589,28,09,007,Iztapalapa,09007,152669,130637,5357,108864,115171,111456,115171,115171,111456,115171,111456,115171,1307750
AUXILIAR XOTEPINGO #10-B,473,486945,2139980,46,09,003,Coyoac?ín,09003,FS,116122,158026,25920,26784,25920,26784,26784,25920,26784,25920,26784,511747
AUXILIAR XOTEPINGO #6-A,474,491659,2135219,65,09,007,Iztapalapa,09007,112493,41126,77674,RE,RE,RE,RE,RE,RE,RE,33696,125885,390874
AUXILIAR XOTEPINGO #6-C,475,486880,2136614,67,09,003,Coyoac?ín,09003,93744,99187,128563,RE,FE,FE,FE,FE,FE,FE,108864,131242,561600
AUXILIAR XOTEPINGO #7-C,476,488128,2138076,70,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,75168,77674,10368,FS,163210
AUXILIAR XOTEPINGO #8-C,477,492311,2136377,73,09,007,Iztapalapa,09007,163382,152410,37498,38880,40176,38880,104458,107136,103680,101779,98496,77674,1064448
AUXILIAR XOTEPINGO #9-C,478,493239,2137267,76,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,18749,42854,41472,42854,41472,42854,230256
PERIFERICO 19,479,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,9677,RE,RE,RE,RE,RE,42854,46656,48211,7776,FS,155174
SANTA CATARINA #12 ,480,493246,2135738,428,09,007,Iztapalapa,09007,2678,77414,8035,23328,24106,23328,24106,24106,23328,24106,23328,21427,299290
ALFONSO XIII,481,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AV. CENTRAL ,482,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,94003,93744,74995,66355,66960,43546,47002,40176,36288,24883,FE,58061,646013
BARRANCA DEL MUERTO,483,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,44237,69638,55642,69120,64282,65318,66355,56246,67738,77414,74995,66355,777341
CASTANEDA #5,484,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,FE,RH,RH,FE,RH,RH,RH,RH,RH,FE,RH,RH,0
CASTANEDA #6,485,478681,2141444,100,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CHAPULTEPEC #2,486,476210,2145719,110,09,016,Miguel Hidalgo,09016,RN,RN,RN,RN,RN,RN,RN,RN,RN,RE,RN,RN,0
CHAPULTEPEC #7,487,476811,2147687,112,09,016,Miguel Hidalgo,09016,41472,50890,50803,35942,42854,41126,55296,50890,36288,49766,48211,55296,558835
CHAPULTEPEC #4 ,488,476066,2147376,111,09,016,Miguel Hidalgo,09016,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CRISTO REY,489,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
GOTA DE ORO ,490,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
MERCED GOMEZ #1,491,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,RH,RN,RN,RH,RN,RN,RN,RN,RN,RH,RN,RN,0
MERCED GOMEZ #2,492,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RH,RE,RE,0
OLIVAR DE LOS PADRES ,493,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,24883,34819,26611,33178,32141,14515,35942,40176,21773,44237,26784,44237,379296
OLIVAR DEL CONDE,494,478259,2141807,252,09,010,?ülvaro Obreg??n,09010,96768,101779,84672,91238,99101,87091,102298,99101,91930,102298,99101,105062,1160438
PALO ALTO,495,473308,2143565,261,09,004,Cuajimalpa de Morelos,09004,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
POZO CASSO,496,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,55296,53568,50803,19354,8035,16934,5530,16070,PA,13824,50890,19354,309658
RIO HONDO,497,477108,2150026,362,09,016,Miguel Hidalgo,09016,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
SAN.ANGEL INN,498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
STA FE #1,499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33178,26784,24192,24883,37498,31450,33178,34819,26611,52531,48211,44237,417571
SANTA LUCIA #1 ,500,483663,2151362,445,09,015,Cuauht??moc,09015,71885,72317,53222,FE,FE,FE,FE,FE,FE,FE,2678,74650,274752
SANTA LUCIA MIXCOAC,501,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TACUBAYA #1,502,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TACUBAYA #2,503,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,38707,69638,65318,71885,72317,60480,74650,72317,62899,71885,69638,69120,798854
TACUBAYA #3,504,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,FE,FE,24192,FE,FE,FE,24883,42854,31450,27648,42854,22118,216000
TETELPAN ,505,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,44237,45533,36288,44237,37498,29030,44237,37498,33869,41472,37498,41472,472867
TOTOLAPAN,506,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,27648,29462,21773,27648,29462,24192,24883,16070,14515,11059,26784,30413,283910
VISTA HERMOSA,507,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,69120,69638,50803,82944,72317,62899,69120,56246,60480,69120,77674,69120,809482
