GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,18973440
1990,,,,,,,,,,,,,,,,,,,,,426512814
,,418,,,,,,,,,,,,,,,,,,,450042903
SAN LUIS #8,324,496435,2128999,412,09,013,Xochimilco,09013,203558,181440,200880,204768,198202,178848,195523,203558,181440,211594,209952,200880,2370643
SAN LUIS #9,325,496048,2129025,413,09,013,Xochimilco,09013,278554,249178,273197,235872,281232,222912,254448,235699,256608,249091,264384,257126,3058301
SAN LUIS #10,326,495713,2128981,395,09,013,Xochimilco,09013,273197,246758,267840,241056,267840,228096,254448,262483,264384,270518,259200,249091,3084912
SAN LUIS #11,327,495413,2128559,396,09,013,Xochimilco,09013,211594,193536,230342,217728,230342,225504,230342,182131,176256,251770,230688,224986,2605219
SAN LUIS #12,328,495360,2128726,397,09,013,Xochimilco,09013,329443,280627,313373,295488,308016,272160,318730,195523,274752,294624,272160,281232,3436128
SAN LUIS #13,329,494961,2128603,398,09,013,Xochimilco,09013,198202,162086,184810,98496,176774,33696,120528,195523,137376,141955,150336,149990,1749773
SAN LUIS #14,330,493710,2128823,399,09,013,Xochimilco,09013,MAL. CAL,MAL. CAL,MAL. CAL,MAL. CAL,MAL. CAL,MAL. CAL,MAL. CAL,0,0,0,0,0,0
SAN LUIS #16,331,492704,2128176,401,09,013,Xochimilco,09013,104458,94349,77674,178848,192845,176256,0,171418,152928,155347,155520,155347,1614989
SAN LUIS #17,332,492917,2128568,402,09,013,Xochimilco,09013,195523,174182,152669,129600,152669,139968,123206,93744,147744,155347,147744,141955,1754352
SAN LUIS #18,333,492829,2128339,403,09,013,Xochimilco,09013,348192,312077,222307,207360,222307,220320,224986,342835,215136,222307,357696,337478,3233002
SAN LUIS #19,334,491807,2127960,404,09,013,Xochimilco,09013,RECUP.,REPAR.,REPAR.,116640,120528,142560,176774,70442,134784,144634,176256,149990,1232608
SAN LUIS #20,335,490706,2127793,406,09,013,Xochimilco,09013,200880,181440,53568,46656,37498,191808,200880,198202,194400,206237,189216,200880,1901664
SAN LUIS TLAXIALTEMALCO,336,496162,2128409,414,09,013,Xochimilco,09013,107136,96768,104458,101088,104458,108864,MAL. CAL,109814,103680,MAL. CAL,MAL. CAL,MAL. CAL,836266
SAN LORENZO ATEMOAYA #1,337,489528,2127154,390,09,013,Xochimilco,09013,206237,183859,203558,194400,200880,204768,211594,16070,215136,147312,225504,249091,2258410
SAN LORENZO ATEMOAYA #2,338,489441,2127276,391,09,013,Xochimilco,09013,37498,33869,37498,36288,37498,51840,50890,56246,49248,61603,44064,72317,568858
SAN LUCAS XOCHIMANCA,339,487902,2127087,393,09,013,Xochimilco,09013,88387,79834,83030,82944,85709,88128,66960,64282,62208,66960,41472,48211,858125
SANTA CRUZ ACALPIXCA #1,340,492715,2127316,440,09,013,Xochimilco,09013,72317,65318,40176,72576,74995,90720,88387,91066,88128,91066,77760,77674,930182
SANTA CRUZ ACALPIXCA #2,341,492727,2127595,441,09,013,Xochimilco,09013,208915,186278,206237,196992,203558,207360,211594,216950,215136,219629,212544,208915,2494109
SANTA CRUZ XOCHITEPEC,342,486440,2128685,444,09,013,Xochimilco,09013,147312,142733,139277,145152,208915,191808,192845,13392,196992,206237,199584,208915,1993162
SANTIAGO TECALPATLALPAN,343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64282,169344,184810,178848,184810,186624,168739,174096,165888,171418,168480,REPAR.,1817338
TEPEPAN #1,344,484817,2130992,485,09,012,Tlalpan,09012,53568,48384,53568,46656,53568,64800,58925,77674,72576,61603,59616,58925,709862
TEPEPAN #2,345,484526,2130414,486,09,012,Tlalpan,09012,85709,74995,83030,80352,83030,82944,80352,83030,80352,83030,82944,83030,982800
TEPEPAN #3,346,485444,2131291,487,09,013,Xochimilco,09013,112493,99187,109814,108864,115171,98496,115171,120528,116640,120528,119232,117850,1353974
ARENAL,347,485285,2131689,37,09,013,Xochimilco,09013,152669,137894,88387,88128,166061,165888,163382,158026,163296,163382,163296,163382,1773792
MONTE SUR #1,348,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50890,43546,34819,36288,34819,49248,40176,29462,28512,34819,36288,29462,448330
MONTE SUR #2,349,487741,2125198,232,09,013,Xochimilco,09013,24106,41126,29462,18144,18749,18144,13392,5357,36288,40176,31104,21427,297475
R-6,350,485210,2132061,349,09,013,Xochimilco,09013,91066,82253,83030,80352,72317,80352,99101,101779,77760,125885,116640,123206,1133741
R-7,351,484935,2131404,350,09,012,Tlalpan,09012,107136,91930,107136,54432,32141,98496,77674,72317,44064,58925,59616,66960,870826
R-8,352,484693,2131234,351,09,012,Tlalpan,09012,66960,48384,66960,33696,16070,20736,66960,29462,44064,144634,152928,99101,789955
R-9,353,484129,2130853,352,09,012,Tlalpan,09012,99101,106445,117850,106272,131242,129600,123206,109814,90720,107136,101088,101779,1324253
R-10,354,483792,2130536,334,09,012,Tlalpan,09012,42854,74995,50890,33696,21427,36288,56246,61603,41472,66960,64800,61603,612835
SAN FERNANDO TLALPAN,355,481638,2133393,381,09,012,Tlalpan,09012,219629,186278,222307,196992,227664,215136,246413,246413,233280,195523,155520,187488,2532643
SAN PEDRO MARTIR #1,356,483072,2129627,420,09,012,Tlalpan,09012,109814,96768,48211,64800,56246,54432,37498,10714,28512,37498,49248,56246,649987
SANTA URSULA XITLA,357,480995,2131462,450,09,012,Tlalpan,09012,16070,9677,13392,18144,13392,10368,18749,21427,12960,18749,15552,21427,189907
TOPILEJO,358,486705,2123955,500,09,013,Xochimilco,09013,29462,29030,29462,28512,32141,33696,32141,29462,31104,32141,31104,34819,373075
TORIELLO,359,483222,2133095,501,09,012,Tlalpan,09012,53568,48384,42854,46656,58925,51840,66960,64282,46656,50890,77760,61603,670378
VILLA OLIMPICA #2,360,480443,2134197,564,09,012,Tlalpan,09012,96422,82253,91066,25920,101779,95904,91066,101779,75168,85709,49248,88387,984701
VILLA OLIMPICA #3,361,479950,2133465,565,09,012,Tlalpan,09012,0,0,0,0,10714,25920,40176,42854,28512,32141,31104,29462,240883
ARTESANIAS O VILLA OLIMPICA,362,480679,2133319,40,09,012,Tlalpan,09012,83030,77414,83030,98496,109814,106272,80352,66960,72576,74995,98496,117850,1069286
BOSQUE TLALPAN #1,363,479688,2133363,88,09,012,Tlalpan,09012,83030,67738,40176,54432,88387,77760,74995,66960,72576,50890,46656,34819,758419
BOSQUE TLALPAN #2,364,479648,2133076,89,09,012,Tlalpan,09012,24106,21773,29462,25920,16070,18144,16070,16070,15552,18749,20736,16070,238723
CANAL #13,365,478437,2134424,95,09,012,Tlalpan,09012,64282,60480,61603,72576,93744,80352,37498,REPAR.,REHAB.,REHAB.,REHAB.,REHAB.,470534
FUENTES BROTANTES #1,366,481550,2132467,159,09,012,Tlalpan,09012,45533,21773,50890,51840,48211,59616,40176,18749,23328,32141,31104,29462,452822
FUENTES BROTANTES #2,367,481296,2132279,160,09,012,Tlalpan,09012,REHAB.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
FUENTES DEL PEDREGAL,368,476178,2134095,161,09,012,Tlalpan,09012,83030,53222,80352,23328,16070,20736,96422,101779,82944,74995,77760,85709,796349
ISSFAM,369,483120,2131330,178,09,012,Tlalpan,09012,104458,87091,96422,116640,85709,95904,96422,85709,95904,99101,101088,85709,1150157
LIMANTITLA,370,481534,2132038,211,09,012,Tlalpan,09012,48211,45965,45533,98496,58925,41472,24106,40176,54432,53568,33696,48211,592790
#37,371,483038,2133008,1,09,012,Tlalpan,09012,107136,62899,115171,82944,77674,64800,16070,10714,REPAR.,109814,139968,149990,937181
PADIERNA #1,372,476778,2134389,255,09,012,Tlalpan,09012,56246,9677,37498,15552,42854,49248,42854,42854,41472,37498,41472,40176,457402
PADIERNA #2,373,476720,2134847,256,09,012,Tlalpan,09012,50890,14515,80352,67392,58925,59616,37498,34819,38880,37498,36288,37498,554170
PADIERNA #3,374,477226,2134706,257,09,012,Tlalpan,09012,REPAR.,REPAR.,69638,75168,66960,82944,53568,53568,31104,58925,88128,26784,606787
PADIERNA #5,375,477814,2133790,259,09,012,Tlalpan,09012,50890,45965,48211,54432,48211,46656,58925,61603,57024,61603,44064,40176,617760
PADIERNA PICACHO,376,476943,2133837,260,09,012,Tlalpan,09012,107136,91930,REPAR.,82944,77674,77760,16070,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,453514
PEDREGAL AGUILAS,377,482211,2130826,275,09,012,Tlalpan,09012,16070,12096,13392,10368,13392,18144,5357,13392,12960,13392,20736,POZ. PAR,149299
PENA POBRE,378,479896,2133084,280,09,012,Tlalpan,09012,18749,41126,74995,93312,83030,72576,96422,101779,62208,74995,80352,66960,866506
REINO AVENTURA,379,477889,2133563,358,09,012,Tlalpan,09012,50890,45965,50890,77760,101779,88128,101779,96422,93312,101779,98496,99101,1006301
AUXILIAR XOTEPINGO #1-B,380,485577,2137590,51,09,003,Coyoac?ín,09003,203558,198374,219629,209952,219629,181440,203558,200880,199584,206237,196992,198202,2438035
AUXILIAR XOTEPINGO #1-C,381,485987,2137418,52,09,003,Coyoac?ín,09003,200880,169344,211594,202176,208915,186624,144634,141955,184032,190166,139968,133920,2114208
COUNTRY CLUB,382,485226,2139758,129,09,003,Coyoac?ín,09003,45533,48384,77674,46656,56246,54432,13392,50890,44064,40176,36288,40176,553910
EDUCACION #1,383,485357,2138170,147,09,003,Coyoac?ín,09003,128563,113702,131242,129600,93744,116640,128563,131242,72576,91066,111456,109814,1358208
EDUCACION #2 (V),384,481261,2131506,149,09,012,Tlalpan,09012,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
EDUCACION #2 (N),385,486192,2137920,148,09,003,Coyoac?ín,09003,125885,116122,128563,124416,133920,134784,93744,152669,121824,136598,139968,147312,1555805
PRADOS CHURUBUSCO,386,486699,2140007,320,09,003,Coyoac?ín,09003,112493,99187,117850,101088,101779,31104,112493,133920,80352,96422,106272,112493,1205453
GRANJAS AGRICOLA COAPA,387,487793,2133865,167,09,012,Tlalpan,09012,REPOS.,REPOS.,REPOS.,REPOS.,29462,0,MAL. CAL,0,0,0,0,0,29462
HUIPULCO,388,485681,2132491,176,09,012,Tlalpan,09012,112493,99187,101779,75168,109814,114048,152669,91066,95904,91066,95904,93744,1232842
LOS COYOTES,389,487314,2135852,214,09,003,Coyoac?ín,09003,176774,162086,171418,168480,168739,189216,136598,163382,36288,125885,150336,174096,1823299
LOMAS ESTRELLA #3,390,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
MULTIF. COAPA #7,391,486679,2133212,233,09,012,Tlalpan,09012,152669,147571,149990,145152,144634,168480,171418,171418,165888,184810,178848,176774,1957651
MULTIF. COAPA #8,392,487734,2132727,234,09,013,Xochimilco,09013,RECUP.,130637,270518,264384,158026,215136,273197,163382,215136,224986,217728,192845,2325974
PASEOS DE TAXQUENA,393,486893,2138915,273,09,003,Coyoac?ín,09003,171418,157248,155347,152928,144634,119232,166061,158026,155520,158026,155520,168739,1862698
PERIFERICO #1,394,485573,2136312,293,09,003,Coyoac?ín,09003,56246,53222,53568,33696,34819,20736,136598,190166,191808,214272,204768,200880,1390781
PERIFERICO #2,395,486493,2134490,304,09,012,Tlalpan,09012,48211,43546,58925,57024,58925,64800,72317,66960,82944,83030,82944,182131,901757
PERIFERICO #3,396,484822,2133935,305,09,012,Tlalpan,09012,195523,169344,171418,165888,171418,191808,131242,184810,160704,109814,103680,184810,1940458
PERIFERICO #4,397,484272,2133665,306,09,012,Tlalpan,09012,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
PERIFERICO #5,398,483200,2133848,307,09,012,Tlalpan,09012,69638,58061,42854,98496,83030,72576,64282,77674,69984,72317,95904,115171,919987
PERIFERICO #6,399,484192,2132586,308,09,012,Tlalpan,09012,32141,29030,29462,28512,21427,20736,21427,5357,18144,13392,28512,56246,304387
PERIFERICO #7,400,483602,2132446,309,09,012,Tlalpan,09012,66960,50803,42854,44064,61603,72576,48211,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,387072
PERIFERICO #8,401,483602,2132446,310,09,012,Tlalpan,09012,128563,135475,136598,132192,144634,165888,77674,107136,127008,160704,196992,216950,1729814
PERIFERICO #9,402,486233,2131345,311,09,013,Xochimilco,09013,120528,108864,109814,139968,125885,137376,120528,125885,132192,144634,137376,136598,1539648
PERIFERICO #10,403,486333,2132216,294,09,013,Xochimilco,09013,74995,70157,85709,72576,91066,85536,56246,69638,67392,77674,134784,125885,1011658
PERIFERICO #11,404,488634,2132855,295,09,013,Xochimilco,09013,53568,48384,53568,80352,123206,95904,88387,141955,80352,115171,98496,147312,1126656
PERIFERICO #12,405,488153,2133115,296,09,012,Tlalpan,09012,99101,55642,61603,44064,48211,36288,64282,61603,69984,74995,93312,96422,805507
PERIFERICO #13,406,486343,2136134,297,09,003,Coyoac?ín,09003,168739,152410,144634,134784,125885,139968,144634,139277,134784,139277,134784,125885,1685059
PERIFERICO #14,407,488083,2134134,298,09,003,Coyoac?ín,09003,56246,53222,56246,36288,5357,51840,53568,48211,46656,50890,41472,83030,583027
PERIFERICO #15,408,485969,2135229,299,09,003,Coyoac?ín,09003,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
PERIFERICO #16,409,489444,2134015,300,09,013,Xochimilco,09013,208915,50803,214272,235872,155347,196992,219629,152669,251424,254448,246240,66960,2253571
PERIFERICO #17,410,489484,2134564,301,09,013,Xochimilco,09013,128563,118541,120528,124416,128563,114048,99101,91066,98496,85709,93312,99101,1301443
PERIFERICO #18,411,489804,2135343,302,09,013,Xochimilco,09013,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
PERIFERICO #19,412,488874,2136877,303,09,003,Coyoac?ín,09003,222307,203213,160704,155520,158026,165888,182131,176774,186624,195523,186624,182131,2175466
PREPARATORIA #5 (V),413,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
PREPARATORIA #5 (N),414,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99101,99187,104458,98496,99101,75168,66960,72317,72576,83030,91498,96422,1058314
PISTA OLIMPICA #1,415,489138,2132973,314,09,013,Xochimilco,09013,69638,72576,99101,82944,107136,101088,66960,34819,31104,34819,15552,72317,788054
PISTA OLIMPICA #2,416,487790,2131726,315,09,013,Xochimilco,09013,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
SANTA CATARINA #8,417,493646,2134643,436,09,007,Iztapalapa,09007,203558,174182,85709,147744,168739,142560,149990,147312,150336,158026,160704,158026,1846886
SANTA CATARINA #9,418,493593,2134868,437,09,007,Iztapalapa,09007,61603,58061,56246,44064,45533,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,56246,321754
SANTA CATARINA #10,419,493108,2135089,426,09,007,Iztapalapa,09007,REHAB.,REHAB.,REHAB.,93312,176774,163296,131242,149990,160704,163382,168480,192845,1400026
SANTA CATARINA #11,420,492327,2134822,427,09,007,Iztapalapa,09007,147312,145152,125885,98496,107136,108864,133920,72317,59616,80352,33696,176774,1289520
SANTA CATARINA #12,421,493246,2135738,428,09,007,Iztapalapa,09007,91066,82253,29462,28512,29462,57024,0,42854,72576,42854,158112,125885,760061
SANTA CATARINA #13,422,492660,2136245,429,09,007,Iztapalapa,09007,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,REPOS.,0,0,0,0,0,0
SAN LORENZO TEZONCO,423,492660,2136245,392,09,007,Iztapalapa,09007,32141,26611,24106,18144,18749,25920,2678,24106,23328,REHAB.,REHAB.,REHAB.,195782
ACOXPA #31,424,485192,2133795,5,09,012,Tlalpan,09012,265162,142733,REPAR.,REPAR.,109814,119232,176774,125885,171072,176774,212544,211594,1711584
ACOXPA #32,425,485455,2133735,6,09,012,Tlalpan,09012,310694,246758,254448,235872,278554,222912,235699,259805,272160,278554,233280,257126,3085862
ISSSTE COAPA #1,426,487057,2133526,179,09,012,Tlalpan,09012,283910,254016,254448,261792,270518,241056,254448,249091,243648,267840,199584,208915,2989267
ISSSTE COAPA #2,427,488733,2133590,180,09,012,Tlalpan,09012,251770,227405,208915,212544,227664,246240,278554,270518,269568,211594,230688,243734,2879194
ISSSTE COAPA #3,428,487084,2134763,181,09,003,Coyoac?ín,09003,184810,154829,144634,155520,171418,152928,21427,56246,176256,109814,41472,48211,1417565
ISSSTE COAPA #4,429,487494,2135343,182,09,003,Coyoac?ín,09003,163382,140314,149990,108864,80352,137376,208915,203558,168480,166061,184032,187488,1898813
BELISARIO DOMINGUEZ,430,481265,2133300,86,09,012,Tlalpan,09012,56246,45965,56246,51840,69638,67392,72317,56246,REPAR.,REPAR.,REPAR.,139277,615168
EL CAMINERO,431,481103,2138473,150,09,003,Coyoac?ín,09003,40176,38707,42854,49248,50890,44064,37498,34819,23328,34819,38880,40176,475459
EL TREBOL,432,482401,2131586,151,09,012,Tlalpan,09012,64282,60480,91066,95904,88387,75168,64282,64282,69984,48211,46656,74995,843696
GALEANA TLALPAN,433,482632,2132332,162,09,012,Tlalpan,09012,40176,36288,24106,38880,42854,41472,32141,37498,28512,37498,28512,32141,420077
HIDALGO TLALPAN,434,480912,2132969,172,09,012,Tlalpan,09012,99101,91930,85709,72576,74995,69984,45533,48211,82944,80352,57024,61603,869962
R-1,435,483430,2130663,333,09,012,Tlalpan,09012,18749,26611,26784,292896,34819,46656,37498,24106,12960,2678,20736,40176,584669
R-2,436,483177,2130602,338,09,012,Tlalpan,09012,64282,45965,80352,75168,74995,69984,77674,50890,54432,26784,75168,64282,759974
R-3,437,483552,2130452,346,09,012,Tlalpan,09012,72317,70157,58925,64800,61603,57024,58925,56246,25920,29462,28512,56246,640138
R-4,438,483815,2130811,347,09,012,Tlalpan,09012,107136,96768,80352,85536,96422,93312,48211,45533,98496,24106,23328,69638,868838
R-5,439,484339,2131154,348,09,012,Tlalpan,09012,64282,53222,37498,36288,37498,36288,21427,21427,38880,21427,20736,58925,447898
,,,,,,,,,,,,,,,,,,,,,
