GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,10697443
1996,,,,,,,,,,,,,,,,,,,,,477371491
,,426,,,,,,,,,,,,,,,,,,,494673178
DIRECTO #19,156,481368,2134327,141,09,012,Tlalpan,09012,45360,36288,36288,45360,43546,41990,48384,40090,25056,30240,45965,57456,496022
DIRECTO #20-B,157,480015,2134312,142,09,003,Coyoac?ín,09003,205632,195955,REPAR.,REPAR.,162086,125971,160272,145325,155347,190512,137894,187488,1666483
DIRECTO #21,158,479873,2134178,143,09,012,Tlalpan,09012,184464,147571,157248,196560,159667,156298,214704,197942,192931,232848,183859,232848,2256941
DIRECTO #24,159,482128,2135810,145,09,003,Coyoac?ín,09003,93744,94349,87091,99792,94349,76982,111888,90202,90202,114912,82253,117936,1153699
DIRECTO #25,160,483719,2134751,146,09,003,Coyoac?ín,09003,123984,89510,87091,105840,84672,79315,87696,77674,80179,93744,79834,81648,1071187
ISSSTE COAPA #1,161,487057,2133526,179,09,012,Tlalpan,09012,338688,234662,195955,299376,227405,205286,293328,243043,225504,272160,215309,269136,3019853
ISSSTE COAPA #2,162,488733,2133590,180,09,012,Tlalpan,09012,211680,174182,159667,196560,149990,144634,226800,167875,160358,214704,176602,223776,2206829
ISSSTE COAPA #3,163,487084,2134763,181,09,003,Coyoac?ín,09003,205632,58061,58061,202608,152410,132970,190512,162864,185414,214704,164506,229824,1957565
ISSSTE COAPA #4,164,487494,2135343,182,09,003,Coyoac?ín,09003,238896,188698,195955,214704,186278,200621,250992,200448,195437,223776,186278,257040,2539123
NAHUATLACAS,165,483445,2136059,235,09,003,Coyoac?ín,09003,178416,142733,171763,220752,164506,149299,199584,162864,170381,199584,166925,208656,2135462
PEDREGAL DE CARRASCO,166,482587,2134705,276,09,003,Coyoac?ín,09003,178416,142733,142733,184464,147571,139968,160272,140314,135302,160272,130637,160272,1822954
PEDREGAL DE SANTO DOMINGO,167,482109,2136073,278,09,003,Coyoac?ín,09003,108864,87091,72576,105840,89510,88646,105840,95213,82685,111888,84672,105840,1138666
SANTA URSULA,168,483587,2135232,448,09,003,Coyoac?ín,09003,166320,133056,0,DESAR.,DESAR.,DESAR.,169344,95213,120269,145152,116122,145152,1090627
TERRANOVA,169,480277,2137821,495,09,003,Coyoac?ín,09003,157248,125798,125798,163296,145152,139968,178416,140314,145325,178416,137894,172368,1809994
ZAPATA #17,170,482186,2134254,576,09,012,Tlalpan,09012,63504,50803,50803,63504,70157,67651,87696,72662,72662,87696,70157,87696,844992
ZAPOTECAS,171,483267,2136640,577,09,003,Coyoac?ín,09003,142128,111283,118541,139104,108864,107309,136080,115258,112752,130032,108864,139104,1469318
TULYEHUALCO SUR #1,172,489324,2133515,512,09,012,Tlalpan,09012,278208,251597,251597,314496,251597,256608,332640,275616,270605,335664,249178,320544,3388349
TULYEHUALCO SUR #2,173,488938,2133322,517,09,012,Tlalpan,09012,187488,149990,149990,175392,140314,186624,241920,195437,195437,254016,183859,193536,2254003
TULYEHUALCO SUR #3,174,488153,2133115,519,09,012,Tlalpan,09012,187488,152410,152410,184464,147571,156298,202608,172886,170381,199584,162086,211680,2099866
TULYEHUALCO SUR #4,175,487881,2132804,525,09,013,Xochimilco,09013,REHAB.,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,POZ.PAR,82685,99792,84672,105840,372989
TULYEHUALCO SUR #5,176,487503,2132636,526,09,013,Xochimilco,09013,293328,239501,239501,320544,256435,249610,323568,240538,243043,308448,227405,308448,3250368
TULYEHUALCO SUR #6,177,487208,2132493,527,09,013,Xochimilco,09013,217728,176602,176602,241920,193536,184291,238896,195437,202954,247968,195955,247968,2519856
TULYEHUALCO SUR #7,178,486933,2132236,528,09,013,Xochimilco,09013,226800,162086,162086,257040,205632,200621,260064,205459,217987,266112,215309,266112,2645309
TULYEHUALCO SUR #8,179,486105,2132113,529,09,013,Xochimilco,09013,184464,147571,147571,190512,152410,163296,211680,162864,157853,202608,169344,202608,2092781
TULYEHUALCO SUR #9,180,485351,2132095,530,09,012,Tlalpan,09012,72576,58061,58061,117936,94349,58320,75600,57629,65146,81648,62899,78624,880848
TULYEHUALCO SUR #10,181,486333,2132216,513,09,013,Xochimilco,09013,281232,227405,227405,284256,227405,205286,266112,225504,225504,266112,222566,278208,2936995
TULYEHUALCO SUR #11,182,484473,2132617,514,09,012,Tlalpan,09012,178416,147571,147571,166320,133056,60653,78624,72662,120269,145152,60480,75600,1386374
TULYEHUALCO SUR #12,183,484107,2133070,515,09,012,Tlalpan,09012,275184,220147,220147,254016,203213,207619,269136,220493,222998,263088,193536,220752,2770330
TULYEHUALCO SUR #13,184,486343,2136109,516,09,003,Coyoac?ín,09003,90720,72576,72576,90720,72576,74650,96768,80179,80179,105840,84672,48384,969840
TULYEHUALCO SUR #23,185,489609,2135481,518,09,013,Xochimilco,09013,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB., REHAB., REHAB., REHAB.,REHAB.,0
TULYEHUALCO SUR #33,186,489692,2133900,520,09,013,Xochimilco,09013,257040,198374,198374,260064,208051,214618,278208,225504,222998,269136,43546,54432,2430346
TULYEHUALCO SUR #34,187,489568,2136213,521,09,013,Xochimilco,09013,393120,312077,312077,REPAR.,REPAR.,193622,250992,212976,225504,269136,200794,247968,2618266
TULYEHUALCO SUR #35,188,489834,2135709,522,09,013,Xochimilco,09013,238896,188698,188698,238896,191117,184291,238896,200448,192931,226800,183859,220752,2494282
TULYEHUALCO SUR #36,189,484773,2132258,523,09,012,Tlalpan,09012,148176,118541,118541,160272,128218,118973,154224,135302,142819,169344,125798,157248,1677456
ZAPATA #14,190,488083,2134134,573,09,003,Coyoac?ín,09003,190512,152410,152410,193536,154829,202954,263088,190426,167875,244944,203213,235872,2352067
ZAPATA #16,191,489444,2134015,575,09,013,Xochimilco,09013,266112,212890,212890,266112,212890,REPAR.,REPAR.,200448,202954,257040,208051,257040,2296426
XOCHIMILCO #28,192,484437,2133089,570,09,012,Tlalpan,09012,123984,82253,82253,123984,33869,REPAR.,REPAR.,REPAR., REPAR.,REPAR., REPAR.,0,446342
XOCHIMILCO #29,193,484599,2133433,571,09,012,Tlalpan,09012,157248,101606,128218,178416,224986,193622,REPAR.,REPAR.,0,160272,99187,0,1243555
XOCHIMILCO #30,194,484641,2133825,572,09,012,Tlalpan,09012,REPAR.,REPAR. ,REPAR.,REPAR., REPAR.,REPAR.,REPAR.,REPAR., REPAR.,REPAR., REPAR.,REPAR.,0
BATAM,195,477520,2137686,85,09,008,La Magdalena Contreras,09008,39312,43546,74995,24192,96768,0,0,POZ.PAR, POZ.PAR,130032,108864,120960,638669
BELISARIO DOMINGUEZ,196,481265,2133300,86,09,012,Tlalpan,09012,78624,60480,62899,78624,67738,62986,84672,67651,70157,81648,70157,72576,858211
CLUB DE GOLF #2,197,483400,2131600,123,09,012,Tlalpan,09012,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REPAR.,REPAR.,REPAR., REPAR.,REPAR.,14515,POZ.PAR,14515
CLUB DE GOLF #4,198,483400,2131600,125,09,012,Tlalpan,09012,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR., REPAR.,REPAR., REPAR.,REPAR.,0
DALIAS,199,481889,2141303,132,09,014,Benito Ju?írez,09014,POZ.NVO,POZ.NVO,POZ.NVO,POZ.NVO,POZ.NVO,POZ.NVO,POZ.NVO,POZ.NVO, POZ.NVO,POZ.NVO, POZ.NVO,POZ.NVO,0
DEPORTIVO XOCHITL,200,481054,2132826,138,09,012,Tlalpan,09012,111888,89510,96768,111888,84672,83981,114912,90202,92707,120960,77414,69552,1144454
DEPORTIVO VIVANCO,201,483427,2139343,137,09,003,Coyoac?ín,09003,84672,70157,74995,75600,74995,67651,60480,32573,65146,93744,74995,90720,865728
EL CAMINERO,202,481103,2138473,150,09,003,Coyoac?ín,09003,18144,43546,26611,6048,REPAR.,POZ.PAR,POZ.PAR,2506,5011, POZ.PAR, POZ.PAR,POZ.PAR,101866
EL TREBOL,203,482401,2131586,151,09,012,Tlalpan,09012,136080,113702,111283,139104,89510,104976,123984,102730,92707,117936,96768,114912,1343693
EL ZAPOTE,204,481267,2133874,152,09,012,Tlalpan,09012,81648,67738,65318,81648,62899,62986,78624,70157,67651,72576,67738,72576,851558
FOVISSSTE,205,480685,2132104,156,09,012,Tlalpan,09012,36288,9677,14515,18144,33869,34992,18144,15034,17539,18144,16934,18144,251424
GALEANA TLALPAN,206,482632,2132332,162,09,012,Tlalpan,09012,27216,45965,36288,48384,26611,37325,63504,45101,45101,54432,38707,48384,517018
NORMANDIA,207,485856,2141928,247,09,007,Iztapalapa,09007,90720,74995,74995,93744,REPAR.,65318,75600,77674,77674,90720,74995,93744,890179
JARDIN DE LA MONTANA #1,208,479273,2133860,191,09,012,Tlalpan,09012,24192,43546,41126,51408,38707,37325,51408,25056,25056,30240,24192,27216,419472
JARDIN DE LA MONTANA #2,209,478378,2133978,192,09,012,Tlalpan,09012,72576,116122,111283,130032,125798,97978,108864,32573,42595,60480,50803,POZ.PAR,949104
PENA POBRE #2,210,480997,2133774,281,09,012,Tlalpan,09012,120960,99187,101606,108864,101606,107309,139104,110246,105235,POZ.PAR,91930,108864,1194912
R-1,211,483430,2130663,333,09,012,Tlalpan,09012,21168,41126,9677,33264,43546,79315,105840,40090,47606,18144,24192,27216,491184
R-2,212,483177,2130602,338,09,012,Tlalpan,09012,60480,58061,58061,72576,33869,55987,72576,67651,67651,63504,50803,90720,751939
R-3,213,483552,2130452,346,09,012,Tlalpan,09012,39312,31450,31450,39312,31450,30326,39312,35078,30067,42336,33869,42336,426298
R-4,214,483815,2130811,347,09,012,Tlalpan,09012,90720,79834,77414,99792,72576,76982,99792,77674,95213,114912,91930,114912,1091750
R-5,215,484339,2131154,348,09,012,Tlalpan,09012,81648,65318,65318,81648,65318,60653,78624,65146,67651,90720,65318,90720,878083
R-6,216,485210,2132061,349,09,013,Xochimilco,09013,75600,55642,60480,75600,60480,58320,69552,45101,60134,75600,60480,72576,769565
R-7,217,484935,2131404,350,09,012,Tlalpan,09012,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB., REHAB.,REHAB., REHAB.,REHAB.,0
R-8,218,484693,2131234,351,09,012,Tlalpan,09012,87696,65318,62899,81648,67738,62986,84672,70157,37584,48384,38707,87696,795485
R-9,219,484129,2130853,352,09,012,Tlalpan,09012,51408,50803,38707,60480,53222,39658,69552,47606,37584,51408,55642,45360,601430
R-10,220,483792,2130536,334,09,012,Tlalpan,09012,24192,60480,55642,REPAR.,REPAR.,REPAR.,REPAR.,REPAR., REPAR.,REPAR., REPAR.,REPAR.,140314
SAN FERNANDO TLALPAN,221,481638,2133393,381,09,012,Tlalpan,09012,33264,43546,106445,51408,50803,83981,123984,97718,87696,96768,91930,133056,1000598
SAN RAMON,222,477947,2137711,423,09,008,La Magdalena Contreras,09008,42336,65318,19354,54432,60480,65318,78624,17539, POZ.PAR,75600,33869,39312,552182
SAN PEDRO MARTIR #1,223,483072,2129627,420,09,012,Tlalpan,09012,111888,99187,89510,120960,94349,86314,111888,92707,87696,102816,77414,96768,1171498
SANTA URSULA XITLA,224,480995,2131462,450,09,012,Tlalpan,09012,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,RECUP.,RECUP.,REPAR., REPAR.,REPAR., REPAR.,REPAR.,0
TOPILEJO,225,486705,2123955,500,09,013,Xochimilco,09013,24192,21773,19354,27216,21773,20995,27216,20045,17539,18144,19354,21168,258768
TORIELLO,226,483222,2133095,501,09,012,Tlalpan,09012,66528,55642,55642,60480,58061,55987,75600,47606,32573,72576,58061,69552,708307
VILLA OLIMPICA #2,227,480443,2134197,564,09,012,Tlalpan,09012,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR.,REPAR., REPAR., REPAR., REPAR.,REPAR.,0
VILLA OLIMPICA #3,228,479950,2133465,565,09,012,Tlalpan,09012,39312,31450,31450,42336,16934,20995,15120,12528, REPAR., REPAR., REPAR.,REPAR.,210125
ARENAL,229,485285,2131689,37,09,013,Xochimilco,09013,181440,130637,137894,130032,130637,0,0,POZ.PAR,POZ.PAR, POZ.PAR, POZ.PAR,POZ.PAR,710640
ARTESANIAS O VILLA OLIMPICA,230,480679,2133319,40,09,012,Tlalpan,09012,127008,99187,96768,117936,84672,79315,90720,95213,95213,102816,91930,133056,1213834
BOSQUE TLALPAN #1,231,479688,2133363,88,09,012,Tlalpan,09012,0,POZ.PAR,0,POZ.PAR,94349,0,0,POZ.PAR, POZ.PAR, POZ.PAR, POZ.PAR,POZ.PAR,94349
BOSQUE TLALPAN #2,232,479648,2133076,89,09,012,Tlalpan,09012,6048,POZ.PAR,48384,12096,43546,2333,0,POZ.PAR, POZ.PAR, POZ.PAR, POZ.PAR,POZ.PAR,112406
CANAL #13,233,478437,2134424,95,09,012,Tlalpan,09012,0,REPAR.,60480,66528,55642,51322,66528,60134,50112,69552,58061,72576,610934
FUENTES BROTANTES #1,234,481550,2132467,159,09,012,Tlalpan,09012,REPAR.,REPAR.,36288,24192,16934,23328,24192,17539,17539,33264,26611,33264,253152
FUENTES DEL PEDREGAL,235,476178,2134095,161,09,012,Tlalpan,09012,81648,96768,67738,84672,87091,62986,96768,75168,55123,84672,82253,102816,977702
ISSFAM,236,483120,2131330,178,09,012,Tlalpan,09012,102816,53222,31450,78624,43546,67651,87696,75168,65146,63504,67738,102816,839376
LIMANTITLA,237,481534,2132038,211,09,012,Tlalpan,09012,42336,48384,41126,48384,38707,34992,21168,20045,15034,27216,19354,POZ.PAR,356746
#37,238,483038,2133008,1,09,012,Tlalpan,09012,120960,101606,96768,114912,REPAR.,72317,90720,82685,77674,REPARAC.,82253,81648,921542
PADIERNA #1,239,476778,2134389,255,09,012,Tlalpan,09012,RECUP.,REHAB.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,0
PADIERNA #2,240,476720,2134847,256,09,012,Tlalpan,09012,RECUP.,REHAB.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,0
PADIERNA #3,241,477226,2134706,257,09,012,Tlalpan,09012,154224,130637,108864,123984,79834,74650,105840,95213,77674,72576,65318,75600,1164413
PADIERNA #4,242,476884,2135388,258,09,008,La Magdalena Contreras,09008,84672,70157,58061,66528,70157,65318,66528,REPAR., REPAR.,REPAR.,70157,POZ.PAR,551578
PADIERNA #5,243,477814,2133790,259,09,012,Tlalpan,09012,190512,58061,48384,39312,38707,37325,51408,25056,45101,39312,26611,30240,630029
PADIERNA PICACHO,244,476943,2133837,260,09,012,Tlalpan,09012,REPAR.,REPAR.,REPAR.,REPAR.,79834,74650,93744,REPAR., REPAR.,REPAR., REPAR.,REPAR.,248227
PEDREGAL AGUILAS,245,482211,2130826,275,09,012,Tlalpan,09012,21168,14515,26611,30240,29030,25661,27216,10022,15034,27216,29030,30240,285984
PEDREGAL #2,246,478376,2140393,274,09,010,?ülvaro Obreg??n,09010,30240,24192,21773,30240,24192,20995,24192,22550,40090,42336,19354,30240,330394
PENA POBRE,247,479896,2133084,280,09,012,Tlalpan,09012,6048,4838,58061,3024,0,53654,15120,5011,25056,6048,84672,REPAR.,261533
REINO AVENTURA,248,477889,2133563,358,09,012,Tlalpan,09012,105840,94349,87091,96768,87091,81648,102816,67651,102730,120960,87091,54432,1088467
SUR #27 BIS,249,483401,2133291,458,09,012,Tlalpan,09012,75600,58061,REPAR.,48384,62899,55987,66528,REPAR., REPAR., REPAR., REPAR.,66528,433987
SAN JERONIMO #3 (ANZALDO),250,476723,2136300,385,09,008,La Magdalena Contreras,09008,39312,31450,0,51408,43546,37325,45360,47606,27562,45360,45965,54432,469325
TLALCOLIGIA,251,481921,2130816,499,09,012,Tlalpan,09012,15120,14515,29030,3024,31450,53654,3024,32573,40090,54432,50803,POZ.PAR,327715
VIADUCTO TLALPAN #1,252,483438,2132139,557,09,012,Tlalpan,09012,REPAR.,101606,99187,111888,91930,121306,148176,127786,115258,148176,120960,154224,1340496
VIADUCTO TLALPAN #2,253,483032,2131706,558,09,012,Tlalpan,09012,93744,72576,67738,84672,REPAR.,51322,117936,90202,72662,93744,77414,117936,939946
MIRADOR #1,254,494077,2127688,225,09,013,Xochimilco,09013,151200,116122,113702,72576,104026,111974,111888,100224,107741,130032,108864,133056,1361405
MIRADOR #2,255,494205,2127862,226,09,013,Xochimilco,09013,166320,128218,125798,148176,120960,123638,142128,92707,122774,102816,38707,142128,1454371
MIRADOR #3,256,494228,2127235,227,09,013,Xochimilco,09013,223776,171763,166925,217728,82253,REPAR.,205632,77674,150336,154224,154829,190512,1795651
NATIVITAS,257,485550,2142726,236,09,014,Benito Ju?írez,09014,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP.,RECUP., RECUP., RECUP.,RECUP.,0
NATIVITAS #2,258,490330,2126433,238,09,013,Xochimilco,09013,211680,169344,140314,208656,162086,158630,202608,132797,170381,190512,164506,205632,2117146
NATIVITAS #3,259,490458,2126770,239,09,013,Xochimilco,09013,151200,179021,174182,211680,205632,198288,235872,190426,192931,187488,149990,244944,2321654
NORIA #1,260,486562,2130782,240,09,013,Xochimilco,09013,87696,91930,91930,99792,87091,58320,87696,95213,95213,114912,91930,105840,1107562
NORIA #2,261,487133,2129237,241,09,013,Xochimilco,09013,117936,101606,96768,120960,94349,81648,120960,100224,97718,117936,89510,187488,1327104
NORIA #3,262,487635,2129008,242,09,013,Xochimilco,09013,DESAR.,REHAB.,REHAB.,108864,94349,83981,114912,95213,92707,114912,91930,223776,1020643
NORIA #4,263,487975,2128974,243,09,013,Xochimilco,09013,117936,89510,89510,111888,130637,114307,160272,135302,130291,163296,128218,151200,1522368
NORIA #6,264,488178,2127972,245,09,013,Xochimilco,09013,151200,94349,89510,139104,113702,102643,123984,127786,50112,139104,74995,133056,1339546
NORIA #7,265,489421,2127836,246,09,013,Xochimilco,09013,120960,19354,REPAR.,REPAR.,POZ.PAR,POZ.PAR,0,POZ.PAR, DESAR., DESAR.,DESAR.,DESAR.,140314
PANTEON SAN LUCAS XOCHIMANCA,266,488329,2126886,269,09,013,Xochimilco,09013,81648,87091,84672,114912,82253,79315,81648,70157,77674,93744,72576,87696,1013386
RECLUSORIO SUR #1,267,487085,2126212,354,09,013,Xochimilco,09013,81648,55642,55642,66528,50803,48989,54432,15034,52618,69552,55642,72576,679104
RECLUSORIO SUR #2,268,486650,2126527,355,09,013,Xochimilco,09013,84672,67738,67738,84672,65318,60653,78624,65146,65146,84672,65318,81648,871344
RESIDENCIAL SUR,269,486065,2131760,359,09,013,Xochimilco,09013,193536,149990,152410,187488,135475,128304,166320,140314,140314,169344,133056,163296,1859846
S-1,270,488882,2127217,366,09,013,Xochimilco,09013,254016,205632,203213,254016,205632,198288,250992,212976,207965,257040,203213,257040,2710022
S-2,271,487111,2126517,371,09,013,Xochimilco,09013,199584,149990,154829,178416,128218,123638,166320,140314,140314,160272,130637,151200,1823731
S-3,272,489958,2126538,372,09,013,Xochimilco,09013,21168,14515,14515,21168,79834,123638,151200,112752,130291,157248,128218,160272,1114819
S-4,273,486666,2126212,373,09,013,Xochimilco,09013,136080,96768,96768,120960,94349,86314,114912,95213,95213,114912,91930,114912,1258330
S-5,274,489992,2126177,374,09,013,Xochimilco,09013,108864,77414,77414,93744,67738,67651,84672,65146,65146,78624,65318,63504,915235
S-6,275,490912,2126096,375,09,013,Xochimilco,09013,117936,77414,74995,117936,77414,72317,84672,82685,80179,93744,91930,102816,1074038
S-7,276,492891,2126808,376,09,013,Xochimilco,09013,142128,118541,116122,142128,113702,102643,142128,87696,90202,127008,101606,127008,1410912
S-8,277,488261,2127516,377,09,013,Xochimilco,09013,148176,116122,113702,142128,101606,104976,133056,117763,112752,139104,111283,133056,1473725
S-9,278,486026,2130803,378,09,013,Xochimilco,09013,169344,130637,128218,160272,123379,95645,130032,115258,127786,136080,111283,123984,1551917
S-10,279,485222,2130406,367,09,013,Xochimilco,09013,87696,67738,67738,84672,67738,60653,81648,70157,62640,75600,58061,72576,856915
SAN GREGORIO ATL. #1,280,493006,2128467,383,09,013,Xochimilco,09013,108864,84672,84672,108864,84672,60653,27216,35078,85190,105840,89510,114912,990144
SAN GREGORIO ATL. #2,281,492890,2127862,384,09,013,Xochimilco,09013,139104,108864,108864,90720,104026,76982,133056,57629,80179,123984,94349,127008,1244765
SAN LUIS #1,282,497615,2129035,394,09,013,Xochimilco,09013,148176,116122,116122,136080,113702,102643,114912,90202,55123,114912,24192,120960,1253146
SAN LUIS #3,283,497036,2129582,407,09,013,Xochimilco,09013,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,0
SAN LUIS #5,284,497315,2129600,409,09,013,Xochimilco,09013,96768,79834,77414,93744,77414,76982,108864,42595,50112,102816,79834,102816,989194
SAN LUIS #6,285,497439,2129597,410,09,013,Xochimilco,09013,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB.,REHAB., REHAB.,REHAB.,REHAB.,REHAB.,0
SAN LUIS #7,286,496647,2129289,411,09,013,Xochimilco,09013,317520,241920,195955,314496,256435,244944,311472,240538,238032,290304,254016,314496,3220128
SAN LUIS #8,287,496435,2128999,412,09,013,Xochimilco,09013,163296,128218,128218,151200,128218,123638,114912,87696,87696,108864,89510,108864,1420330
SAN LUIS #9,288,496048,2129025,413,09,013,Xochimilco,09013,166320,130637,128218,172368,137894,130637,105840,85190,87696,102816,84672,105840,1438128
SAN LUIS #10,289,495713,2128981,395,09,013,Xochimilco,09013,133056,101606,99187,123984,94349,100310,133056,107741,107741,127008,111283,130032,1369354
SAN LUIS #11,290,495413,2128559,396,09,013,Xochimilco,09013,314496,205632,208051,275184,244339,237946,160272,135302,137808,142128,133056,163296,2357510
SAN LUIS #12,291,495360,2128726,397,09,013,Xochimilco,09013,302400,239501,237082,302400,237082,230947,293328,245549,245549,296352,241920,299376,3171485
SAN LUIS #13,292,494961,2128603,398,09,013,Xochimilco,09013,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR.,DESAR., DESAR.,DESAR., DESAR.,DESAR.,0
SAN LUIS #16,293,492704,2128176,401,09,013,Xochimilco,09013,238896,188698,183859,220752,171763,181958,93744,52618,135302,157248,145152,166320,1936310
SAN LUIS #18,294,492829,2128339,403,09,013,Xochimilco,09013,341712,266112,266112,353808,280627,272938,381024,225504,233021,272160,222566,275184,3390768
SAN LUIS #19,295,491807,2127960,404,09,013,Xochimilco,09013,178416,137894,125798,57456,55642,123638,151200,125280,122774,145152,125798,151200,1500250
SAN LUIS #20,296,490706,2127793,406,09,013,Xochimilco,09013,223776,176602,171763,217728,186278,179626,157248,130291,132797,157248,130637,160272,2024266
SAN LORENZO ATEMOAYA #1,297,489528,2127154,390,09,013,Xochimilco,09013,190512,147571,113702,142128,118541,27994,145152,117763,115258,142128,113702,142128,1516579
SAN LORENZO ATEMOAYA #2,298,489441,2127276,391,09,013,Xochimilco,09013,MAL.CAL, MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL,MAL.CAL, MAL.CAL, MAL.CAL,MAL.CAL, MAL.CAL,MAL.CAL,0
SAN LUCAS XOCHIMANCA,299,487902,2127087,393,09,013,Xochimilco,09013,123984,96768,94349,18144,96768,93312,114912,97718,100224,120960,96768,120960,1174867
SANTA CRUZ ACALPIXCA #1,300,492715,2127316,440,09,013,Xochimilco,09013,123984,99187,99187,120960,74995,90979,117936,95213,100224,123984,99187,120960,1266797
SANTA CRUZ ACALPIXCA #2,301,492727,2127595,441,09,013,Xochimilco,09013,247968,193536,195955,238896,174182,132970,214704,140314,142819,190512,157248,163296,2192400
SANTA CRUZ XOCHITEPEC,302,486440,2128685,444,09,013,Xochimilco,09013,REHAB.,REHAB.,123379,154224,125798,121306,154224,127786,97718,96768,113702,139104,1254010
SANTIAGO TEPALCATLALPAN,303,487217,2127605,451,09,013,Xochimilco,09013,123984,106445,106445,130032,89510,86314,105840,90202,92707,108864,87091,105840,1233274
PISTA OLIMPICA #1,304,489138,2132973,314,09,013,Xochimilco,09013,223776,174182,171763,214704,174182,163296,211680,177898,175392,214704, REPAR.,217728,2119306
TEPEPAN #1,305,484817,2130992,485,09,012,Tlalpan,09012,93744,77414,77414,63504,36288,55987,3024,15034,77674,93744,87091,87696,768614
TEPEPAN #2,306,484526,2130414,486,09,012,Tlalpan,09012,63504,38707,33869,54432,38707,34992,45360,37584,37584,42336,33869,33264,494208
TEPEPAN #3,307,485444,2131291,487,09,013,Xochimilco,09013,142128,123379,123379,142128,123379,118973,151200,122774,122774,136080,113702,117936,1537834
MONTE SUR #1,308,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,72576,55642,50803,63504,55642,51322,66528,52618,52618,18144,50803,45360,635558
MONTE SUR #2,309,487741,2125198,232,09,013,Xochimilco,09013,45360,33869,31450,39312,33869,30326,39312,32573,30067,42336,33869,48384,440726
CERRILLOS #1,310,497979,2128002,105,09,013,Xochimilco,09013,69552,55642,55642,72576,60480,55987,57456,60134,55123,69552,55642,69552,737338
CERRILLOS #2,311,498560,2127688,106,09,011,Tl?íhuac,09011,193536,154829,154829,172368,140314,27994,181440,152842,152842,172368,133056,163296,1799712
CERRILLOS #3,312,498585,2127177,107,09,011,Tl?íhuac,09011,181440,142733,145152,142128,111283,4666,81648,112752,100224,127008,106445,99792,1355270
ESCUDO NACIONAL #1,313,499305,2127979,153,09,011,Tl?íhuac,09011,196560,157248,149990,190512,157248,142301,178416,170381,152842,163296,152410,184464,1995667
ESCUDO NACIONAL #2,314,499028,2127046,154,09,011,Tl?íhuac,09011,172368,120960,120960,111888,91930,88646,87696,72662,80179,102816,72576,87696,1210378
R-11,315,499184,2127397,335,09,011,Tl?íhuac,09011,163296,123379,125798,163296,133056,88646,166320,145325,140314,87696,99187,123984,1560298
R-18,316,500141,2123254,336,09,009,Milpa Alta,09009,120960,31450,96768,148176,123379,116640,139104,120269,120269,142128,118541,REPAR.,1277683
R-19,317,498387,2122183,337,09,009,Milpa Alta,09009,60480,45965,45965,60480,48384,46656,57456,50112,47606,60480,45965,57456,627005
R-21,318,498543,2122563,339,09,009,Milpa Alta,09009,108864,84672,87091,123984,99187,95645,133056,105235,105235,130032,99187,120960,1293149
R-22,319,500132,2122660,340,09,009,Milpa Alta,09009,136080,106445,106445,139104,116122,111974,139104,115258,22550,117936,116122,145152,1372291
R-24,320,499460,2123283,341,09,009,Milpa Alta,09009,30240,21773,24192,48384,41126,34992,42336,30067,30067,48384,79834,87696,519091
R-25,321,498704,2122951,342,09,009,Milpa Alta,09009,166320,133056,133056,163296,133056,128304,163296,182909,185414,226800,181440,226800,2023747
R-26,322,500353,2122335,343,09,009,Milpa Alta,09009,181440,142733,142733,232848,188698,181958,220752,185414,185414,226800,171763,214704,2275258
R-28,323,500633,2123093,345,09,009,Milpa Alta,09009,108864,87091,87091,120960,99187,93312,75600,POZ.PAR,95213,127008,99187,123984,1117498
