GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,5676047
2013,,,,,,,,,,,,,,,,,,,,,399234739
,,504,,,,,,,,,,,,,,,,,,,415924884
SANTA CATARINA #6,348,495695,2134617,434,09,011,Tl?íhuac,09011,123984,99187,113357,109814,113357,99187,109814,113357,99187,109814,99187,116899,1307144
SANTA CATARINA #7,349,494188,2134405,435,09,011,Tl?íhuac,09011,45360,36288,41472,40176,41472,36288,40176,41472,36288,40176,36288,42768,478224
TECOMITL #8,350,500542,2124228,483,09,009,Milpa Alta,09009,151200,118541,138240,133920,138240,120960,133920,138240,120960,131242,116122,136858,1578443
TECOMITL #10,351,501476,2124659,464,09,009,Milpa Alta,09009,FE,DT,DT,DT,DT,DT,85709,127181,113702,125885,113702,134006,700185
TECOMITL #11,352,501597,2124497,465,09,009,Milpa Alta,09009,151200,120960,138240,133920,138240,120960,133920,138240,120960,133920,120960,142560,1594080
TECOMITL #12,353,502121,2124423,466,09,009,Milpa Alta,09009,202608,162086,185242,179453,185242,159667,179453,182477,113702,139277,123379,148262,1960848
TECOMITL #13,354,501779,2124406,467,09,009,Milpa Alta,09009,108864,87091,99533,96422,99533,84672,96422,99533,87091,96422,87091,102643,1145317
TECOMITL #14,355,502113,2124639,468,09,009,Milpa Alta,09009,136080,108864,124416,120528,124416,106445,115171,152064,133056,136598,133056,159667,1550361
TECOMITL #15,356,502326,2124457,469,09,009,Milpa Alta,09009,142128,113702,129946,125885,129946,111283,125885,127181,113702,125885,113702,134006,1493251
TECOMITL #17,357,502892,2124315,471,09,009,Milpa Alta,09009,154224,123379,141005,136598,141005,120960,136598,138240,120960,136598,120960,145411,1615938
TECOMITL #21,358,503900,2123602,476,15,025,Chalco,15025,142128,82253,129946,112493,129946,111283,125885,127181,113702,125885,113702,153965,1468369
TULYEHUALCO #2,359,499862,2127969,505,09,011,Tl?íhuac,09011,93744,74995,85709,83030,85709,74995,83030,85709,74995,83030,74995,88387,988328
TULYEHUALCO #4,360,499774,2128224,506,09,011,Tl?íhuac,09011,DT,DT,DT,DT,DT,DT,FS,FS,FS,64282,106445,128304,299031
TULYEHUALCO #5,361,499404,2128348,507,09,011,Tl?íhuac,09011,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #6,362,499184,2128488,508,09,011,Tl?íhuac,09011,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
TULYEHUALCO #7,363,498855,2128500,509,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #8,364,498541,2128735,510,09,013,Xochimilco,09013,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TULYEHUALCO #9,365,498153,2128420,511,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #10,366,498224,2129148,504,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #1-B,367,485577,2137590,51,09,003,Coyoac?ín,09003,148176,120960,121651,136598,138240,123379,136598,141005,123379,136598,120960,142560,1590104
AUXILIAR XOTEPINGO #1-C,368,485987,2137418,52,09,003,Coyoac?ín,09003,142128,118541,132710,128563,138240,120960,125885,135475,118541,131242,118541,139709,1550535
AUXILIAR XOTEPINGO #2-A,369,485605,2137177,53,09,003,Coyoac?ín,09003,81648,65318,74650,104458,113357,99187,104458,113357,96768,107136,96768,114048,1171153
AUXILIAR XOTEPINGO #2-B,370,485917,2137244,54,09,003,Coyoac?ín,09003,72576,58061,66355,91066,107827,89510,101779,107827,91930,101779,91930,108346,1088986
AUXILIAR XOTEPINGO #2-C,371,486157,2137340,55,09,003,Coyoac?ín,09003,48384,38707,44237,42854,44237,38707,42854,44237,38707,42854,38707,45619,510104
AUXILIAR XOTEPINGO #3-A,372,483454,2134623,56,09,003,Coyoac?ín,09003,105840,77414,91238,88387,96768,65318,66960,74650,65318,61603,65318,76982,935796
AUXILIAR XOTEPINGO #3-B,373,486020,2137158,57,09,003,Coyoac?ín,09003,123984,108864,113357,120528,143770,125798,139277,141005,116122,131242,123379,148262,1535588
AUXILIAR XOTEPINGO #3-C,374,486332,2137150,58,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,153965,153965
AUXILIAR XOTEPINGO #4-A,375,485612,2137181,59,09,003,Coyoac?ín,09003,111888,89510,102298,99101,102298,89510,115171,149299,128218,144634,130637,122602,1385166
AUXILIAR XOTEPINGO #4-B,376,486172,2136994,60,09,003,Coyoac?ín,09003,181440,104026,96768,117850,110592,96768,115171,121651,106445,115171,99187,114048,1379117
AUXILIAR XOTEPINGO #5-C,377,486633,2136909,64,09,003,Coyoac?ín,09003,136080,108864,124416,117850,127181,111283,120528,127181,108864,120528,108864,79834,1391473
AUXILIAR XOTEPINGO #7-A,378,486470,2136519,68,09,003,Coyoac?ín,09003,175392,67738,77414,74995,77414,67738,74995,77414,67738,74995,67738,139709,1043280
AUXILIAR XOTEPINGO #7-B,379,486598,2136644,69,09,003,Coyoac?ín,09003,139104,116122,118886,128563,118886,120960,123206,138240,118541,131242,116122,RN,1369872
AUXILIAR XOTEPINGO #8-B,380,486733,2136560,72,09,003,Coyoac?ín,09003,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,65578,65578
AUXILIAR XOTEPINGO #9-B,381,486837,2136442,75,09,003,Coyoac?ín,09003,75600,60480,69120,61603,63590,55642,61603,63590,55642,61603,55642,RE,684115
AUXILIAR XOTEPINGO #10-C,382,487154,2136372,47,09,003,Coyoac?ín,09003,72576,58061,66355,64282,66355,58061,64282,66355,58061,64282,58061,68429,765160
AUXILIAR XOTEPINGO #11-A,383,487154,2136372,48,09,003,Coyoac?ín,09003,114912,91930,105062,101779,105062,91930,101779,105062,91930,101779,91930,108346,1211501
AUXILIAR XOTEPINGO #11-B,384,487554,2136262,49,09,003,Coyoac?ín,09003,63504,50803,58061,56246,58061,50803,56246,58061,50803,56246,50803,59875,669512
GRANJAS AGRICOLA COAPA,385,487793,2133865,167,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PENA POBRE #2,386,480997,2133774,281,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
PERIFERICO #18,387,489804,2135343,302,09,013,Xochimilco,09013,157248,125798,143770,139277,143770,125798,139277,143770,125798,139277,125798,148262,1657843
ABRIL #24,388,487773,2146810,3,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
BALBUENA #1,389,488461,2146452,82,09,017,Venustiano Carranza,09017,133056,106445,121651,117850,121651,106445,117850,121651,106445,117850,106445,125453,1402792
BALBUENA #2,390,489467,2146172,83,09,017,Venustiano Carranza,09017,117936,94349,94003,91066,94003,82253,91066,94003,84672,93744,84672,99792,1121559
CARLOS GRACIDAS,391,495092,2140748,97,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
CD. DEPORTIVA #1,392,488334,2145956,101,09,017,Venustiano Carranza,09017,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
CD. DEPORTIVA #2,393,490524,2145198,102,09,006,Iztacalco,09006,123984,99187,116122,112493,116122,101606,112493,118886,65318,72317,65318,76982,1180828
CERRO DE LA ESTRELLA #1,394,488786,2137752,108,09,007,Iztapalapa,09007,105840,87091,102298,91066,85709,84672,104458,91238,82253,64282,89510,105494,1093911
CERRO DE LA ESTRELLA #2,395,491381,2137359,109,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
COYUYA,396,487986,2144947,130,09,006,Iztacalco,09006,120960,96768,113357,107136,110592,96768,107136,110592,96768,141955,128218,151114,1381364
FRACCIONAMIENTO BANJIDAL,397,485761,2140779,158,09,007,Iztapalapa,09007,9072,58061,2765,FS,41472,58061,66960,71885,4838,61603,FE,FE,374717
FRACC. DEL PARQUE ,398,487480,2146796,157,09,017,Venustiano Carranza,09017,78624,62899,71885,69638,71885,62899,69638,71885,62899,FS,FS,FS,622252
GRANJAS ESTRELLA #1,399,490215,2136947,168,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
GRANJAS ESTRELLA #2,400,490395,2136697,169,09,007,Iztapalapa,09007,63504,53222,41472,56246,55296,55642,40176,49766,43546,48211,45965,54173,607219
GRANJAS ESTRELLA #3,401,490025,2136317,170,09,007,Iztapalapa,09007,123984,135475,154829,158026,141005,133056,131242,85709,101606,101779,101606,131155,1499472
GRANJAS SAN ANTONIO,402,488920,2141217,171,09,007,Iztapalapa,09007,FS,FS,FS,FS,22118,82253,77674,85709,67738,69638,53222,8554,466906
IZTACALCO,403,487547,2143777,183,09,006,Iztacalco,09006,157248,125798,143770,139277,143770,125798,139277,143770,125798,123206,FE,FE,1367712
IZTAPALAPA #1 ,404,490429,2140629,184,09,007,Iztapalapa,09007,FS,4838,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,4838
IZTAPALAPA #2 ,405,489524,2140324,186,09,007,Iztapalapa,09007,FS,FS,FS,FS,63590,29030,56246,66355,21773,FS,FS,FS,236994
IZTAPALAPA #4 ,406,493536,2140947,187,09,007,Iztapalapa,09007,114912,89510,99533,66960,121651,55642,107136,91238,67738,93744,31450,88387,1027901
IZTAPALAPA #8 ,407,495991,2139156,189,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
SANTA ANITA ,408,487121,2145200,424,09,006,Iztacalco,09006,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PANTEON CIVIL #1,409,492110,2138566,266,09,007,Iztapalapa,09007,42336,31450,30413,21427,22118,FS,FS,FS,FS,RH,RH,RH,147744
PANTEON CIVIL #2,410,492185,2138296,267,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PANTEON CIVIL #3,411,491725,2138701,268,09,007,Iztapalapa,09007,75600,60480,69120,64282,60826,62899,66960,47002,55642,48211,41126,48470,700618
PENON #1,412,496929,2143163,282,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PENON #2,413,496431,2141160,283,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PENON #2 NUEVO,414,496431,2141160,284,09,007,Iztapalapa,09007,202608,142733,163123,155347,160358,137894,152669,157594,33869,72317,60480,71280,1510272
PENON #3,415,497573,2142887,285,09,007,Iztapalapa,09007,24192,58061,58061,66960,FS,FS,FS,FS,FS,FS,FS,FS,207274
PENON #4,416,495210,2141993,286,09,007,Iztapalapa,09007,6048,9677,8294,5357,60826,101606,99101,41472,19354,21427,33869,2851,409882
PENON #4 NUEVO,417,495210,2141993,287,09,007,Iztapalapa,09007,120960,43546,FS,2678,FS,FS,FS,FS,FS,FS,FS,FS,167184
PENON #5,418,485811,2136521,288,09,003,Coyoac?ín,09003,193536,123379,105062,93744,88474,101606,107136,58061,89510,101779,96768,88387,1247442
PENON #6,419,497336,2141954,289,09,007,Iztapalapa,09007,166320,137894,154829,48211,FS,FS,FS,FS,130637,168739,145152,199584,1151366
PENON #7,420,496897,2141745,290,09,007,Iztapalapa,09007,154224,113702,149299,131242,102298,137894,152669,146534,133056,136598,137894,142560,1637970
PENON #8,421,496437,2142004,291,09,007,Iztapalapa,09007,FS,FS,19354,2678,FE,FE,FE,13824,7258,16070,2419,FS,61603
PENON #9,422,496509,2142463,292,09,007,Iztapalapa,09007,160272,87091,FS,128563,146534,130637,149990,80179,21773,10714,26611,2851,945215
PURISIMA IZTAPALAPA #2,423,492326,2140858,328,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PURISIMA IZTAPALAPA #3,424,492326,2140858,329,09,007,Iztapalapa,09007,175392,140314,160358,155347,160358,140314,155347,160358,157248,174096,157248,185328,1921708
PURISIMA IZTAPALAPA #7,425,492584,2141270,332,09,007,Iztapalapa,09007,145152,89510,132710,117850,113357,108864,123206,127181,12096,FS,FE,FE,969926
REFORMA IXTLACIHUATL ,426,486237,2143522,356,09,006,Iztacalco,09006,205632,164506,188006,182131,188006,164506,182131,188006,164506,182131,RH,RH,1809561
SAN JUANICO IZTAPALAPA,427,487813,2142061,389,09,007,Iztapalapa,09007,120960,94349,96768,83030,30413,82253,83030,71885,70157,91066,38707,85536,948154
SAN LORENZO TEZONCO,428,492660,2136245,392,09,007,Iztapalapa,09007,C,C,C,C,C,C,C,C,C,C,C,C,0
SANTA CATARINA #2,429,500085,2133845,430,09,011,Tl?íhuac,09011,133056,106445,49766,88387,91238,79834,48211,121651,106445,117850,48384,57024,1048291
SANTA CATARINA #8,430,493646,2134643,436,09,007,Iztapalapa,09007,FS,2419,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,2419
SANTA CATARINA #9 ,431,493593,2134868,437,09,007,Iztapalapa,09007,93744,74995,85709,83030,85709,74995,83030,85709,72576,72317,58061,51322,921197
SANTA CATARINA #10,432,493108,2135089,426,09,007,Iztapalapa,09007,84672,67738,77414,74995,77414,67738,74995,77414,84672,93744,84672,99792,965260
SANTA CATARINA #11,433,492327,2134822,427,09,007,Iztapalapa,09007,FS,FS,FS,10714,33178,19354,13392,11059,21773,26784,14515,14256,165025
SANTA CATARINA #13,434,492660,2136245,429,09,007,Iztapalapa,09007,72576,45965,47002,FS,FS,FS,FS,FS,FS,FS,FS,FS,165543
SECTOR POPULAR #1 ,435,480042,2143331,454,09,014,Benito Ju?írez,09014,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,FS,FS,0
SECTOR POPULAR #2 ,436,487649,2141016,455,09,007,Iztapalapa,09007,FS,9677,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,9677
SECTOR POPULAR #3 ,437,488361,2140458,456,09,007,Iztapalapa,09007,87696,70157,69120,74995,69120,72576,64282,49766,72576,72317,74995,88387,865987
SANTA ANITA,438,487121,2145200,424,09,006,Iztacalco,09006,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
TLACOTAL ,439,490508,2143981,498,09,006,Iztacalco,09006,60480,48384,55296,53568,55296,48384,53568,55296,48384,53568,48384,57024,637632
UNIDAD MODELO #1,440,487114,2141384,532,09,007,Iztapalapa,09007,21168,29030,91238,80352,85709,82253,85709,91238,79834,88387,70157,85536,890611
UNIDAD MODELO #2,441,486789,2140914,533,09,007,Iztapalapa,09007,145152,120960,132710,56246,FS,FS,FS,FS,FS,FS,FS,FS,455068
UNIDAD MODELO #3,442,487174,2140802,534,09,007,Iztapalapa,09007,81648,77414,74650,85709,74650,77414,61603,91238,91930,83030,77414,79834,956534
VIGA #1,443,487435,2140423,559,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
VIGA #2,444,487191,2140016,560,09,003,Coyoac?ín,09003,163296,101606,121651,147312,105062,36288,21427,FS,FS,FS,FS,FS,696642
VIGA #3,445,487162,2141990,561,09,007,Iztapalapa,09007,FS,2419,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,2419
VIGA #4,446,487094,2143085,562,09,006,Iztacalco,09006,139104,108864,127181,120528,113357,91930,101779,69120,58061,58925,43546,45619,1078014
AMPLIACION TLAHUAC NEZA #20,447,492019,2132965,26,09,013,Xochimilco,09013,71656,50387,42407,25980,49641,48563,56170,62835,41002,35974,1948,FS,486563
AMPLIACION TLAHUAC NEZA #20 B,448,492226,2132797,27,09,013,Xochimilco,09013,92129,64783,49782,27019,47802,48563,54009,72889,49544,47421,52605,65167,671713
AMPLIACION TLAHUAC NEZA #22,449,491436,2133747,29,09,013,Xochimilco,09013,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
AMPLIACION TLAHUAC NEZA #23,450,491186,2134102,30,09,013,Xochimilco,09013,180845,127167,97721,48842,86411,87787,101537,115617,78587,75219,81831,103784,1185348
AMPLIACION TLAHUAC NEZA #24,451,491038,2134472,31,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,10054,66628,57232,60399,60340,254653
AMPLIACION TLAHUAC NEZA #25,452,490825,2134916,32,09,007,Iztapalapa,09007,61419,67182,70064,95606,150760,138217,36726,FS,92255,125911,103262,21722,963124
AMPLIACION TLAHUAC NEZA #26,453,490714,2134879,33,09,007,Iztapalapa,09007,47770,95975,114315,58195,62510,95258,110179,130698,90546,81760,87676,111025,1085907
AMPLIACION TLAHUAC NEZA #27,454,490617,2134923,34,09,007,Iztapalapa,09007,245676,179953,156722,81057,102958,119539,140424,163372,109339,106288,114953,156883,1677164
AGRICOLA ORIENTAL #2,455,490893,2142731,8,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,RE,RE,RE,0
AGRICOLA ORIENTAL #4,456,490868,2143163,9,09,007,Iztapalapa,09007,8035,29030,48211,38880,26784,31104,32141,29462,12960,32141,23328,FS,312076
AGRICOLA ORIENTAL #5,457,491237,2143074,10,09,007,Iztapalapa,09007,FS,FS,FS,FS,80352,137376,144634,45533,139968,147312,119232,141955,956362
AGRICOLA ORIENTAL #6,458,491988,2143150,11,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AGRICOLA ORIENTAL #7,459,492701,2143036,12,09,007,Iztapalapa,09007,FS,FS,FS,5184,10714,FS,2678,26784,2592,FS,FS,FS,47952
AUXILIAR XOTEPINGO #9-A,460,488347,2149220,74,09,017,Venustiano Carranza,09017,32141,29030,32141,31104,32141,31104,32141,32141,31104,29462,DC,DC,312509
AUXILIAR XOTEPINGO #10-A,461,486840,2136193,45,09,003,Coyoac?ín,09003,171418,157248,203558,189216,166061,168480,115171,195523,189216,192845,194400,219629,2162765
REYES IZTAPALAPA,462,489024,2138895,361,09,007,Iztapalapa,09007,147312,130637,74995,49248,40176,20736,FS,FS,FS,FS,FS,FS,463104
SANTA URSULA XITLA ,463,480995,2131462,450,09,012,Tlalpan,09012,50890,33869,FS,62208,115171,88128,69638,10714,FS,18749,2592,FE,451959
TECOMITL #2 ,464,494013,2142311,474,09,007,Iztapalapa,09007,42854,62899,64282,59616,10714,FS,26784,99101,114048,99101,25920,8035,613354
AUXILIAR XOTEPINGO #1-A,465,485473,2137437,50,09,003,Coyoac?ín,09003,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
AUXILIAR XOTEPINGO #4-C,466,486172,2136994,61,09,003,Coyoac?ín,09003,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
AUXILIAR XOTEPINGO #6-B,467,486540,2136732,66,09,003,Coyoac?ín,09003,45533,41126,42854,44064,42854,38880,56246,58925,23328,FS,FS,FS,393810
DEPORTIVO SAN SEBASTIAN ,468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SIFON ,469,498446,2140032,457,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,28512,160704,198202,111456,112493,101088,117850,830305
PURISIMA IZTAPALAPA,470,492113,2140360,326,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PURISIMA IZTAPALAPA #1,471,492322,2140499,327,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PURISIMA IZTAPALAPA #4,472,492335,2141030,330,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
PURISIMA IZTAPALAPA #5,473,492240,2141176,331,09,007,Iztapalapa,09007,93744,84672,83030,88128,96422,93312,99101,93744,72576,83030,75168,69638,1032565
SANTA CRUZ MEYEHUALCO #1,474,497105,2138566,442,09,007,Iztapalapa,09007,FS,FS,FS,FS,10714,FS,FS,FS,FS,FS,FS,FS,10714
SANTA MARIA AZTAHUACAN,475,497536,2139617,447,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
SANTA CRUZ MEYEHUALCO #2 ,476,496913,2138347,443,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
AGRICOLA ORIENTAL #1,477,493122,2143239,7,09,007,Iztapalapa,09007,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
AMPLIACION TLAHUAC NEZA #19,478,489919,2134007,25,09,013,Xochimilco,09013,123206,FS,FS,28512,144634,142560,120528,141955,134784,139277,134784,131242,1241482
AMPLIACION TLAHUAC NEZA #21,479,491770,2133589,28,09,007,Iztapalapa,09007,10714,38707,FS,116640,147312,137376,158026,158026,155520,160704,150336,155347,1388708
AUXILIAR XOTEPINGO #6-A,480,491659,2135219,65,09,007,Iztapalapa,09007,112493,19354,FS,51840,149990,142560,152669,152669,142560,128563,139968,147312,1339978
AUXILIAR XOTEPINGO #6-C,481,486880,2136614,67,09,003,Coyoac?ín,09003,198202,2419,93744,155520,80352,152928,166061,128563,158112,166061,171072,174096,1647130
AUXILIAR XOTEPINGO #7-C,482,488128,2138076,70,09,007,Iztapalapa,09007,174096,145152,168739,145152,160704,155520,171418,163382,62208,166061,165888,163382,1841702
AUXILIAR XOTEPINGO #8-C,483,492311,2136377,73,09,007,Iztapalapa,09007,48211,38707,26784,25920,61603,20736,24106,24106,20736,16070,10368,48211,365558
AUXILIAR XOTEPINGO #9-C,484,493239,2137267,76,09,007,Iztapalapa,09007,FS,FS,FS,FS,40176,51840,61603,117850,108864,8035,FS,FS,388368
AUXILIAR XOTEPINGO #10-B,485,486945,2139980,46,09,003,Coyoac?ín,09003,80352,41126,91066,145152,203558,184032,230342,224986,215136,208915,194400,224986,2044051
PERIFERICO #19,486,488874,2136877,303,09,003,Coyoac?ín,09003,208915,191117,216950,194400,222307,155520,171418,171418,158112,158026,158112,131242,2137537
SANTA CATARINA #12,487,493246,2135738,428,09,007,Iztapalapa,09007,37498,111283,109814,93312,42854,25920,10714,10714,10368,64282,95904,101779,714442
ALFONSO XIII,488,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AV. CENTRAL ,489,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,57456,53222,58061,45533,55296,53222,48211,60826,14515,FE,FE,31363,477705
BARRANCA DEL MUERTO,490,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
CASTANEDA #5,491,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
CASTANEDA #6,492,478681,2141444,100,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CHAPULTEPEC #2,493,476210,2145719,110,09,016,Miguel Hidalgo,09016,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
CHAPULTEPEC #4,494,476066,2147376,111,09,016,Miguel Hidalgo,09016,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CHAPULTEPEC #7,495,476811,2147687,112,09,016,Miguel Hidalgo,09016,RH,RH,RH,21427,FS,FS,FS,FE,14515,42854,45965,59875,184636
CRISTO REY,496,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
GOTA DE ORO ,497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
MERCED GOMEZ #1,498,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
MERCED GOMEZ #2,499,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,60480,65318,71885,8035,FE,FE,FE,FE,FE,FE,FE,FE,205718
OLIVAR DE LOS PADRES ,500,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,21168,16934,22118,24106,30413,36288,37498,FS,14515,2678,21773,8554,236045
OLIVAR DEL CONDE,501,478259,2141807,252,09,010,?ülvaro Obreg??n,09010,75600,91930,105062,99101,102298,89510,99101,99533,84672,101779,91930,99792,1140308
PALO ALTO,502,473308,2143565,261,09,004,Cuajimalpa de Morelos,09004,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
POZO CASSO,503,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,120960,108864,124416,112493,121651,111283,117850,116122,106445,120528,106445,122602,1389659
RIO HONDO,504,477108,2150026,362,09,016,Miguel Hidalgo,09016,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SAN.ANGEL INN,505,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
STA FE #1,506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA LUCIA #1 ,507,483663,2151362,445,09,015,Cuauht??moc,09015,9072,21773,24883,21427,5530,FE,FE,FE,FE,FE,FE,FE,82685
SANTA LUCIA MIXCOAC,508,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TACUBAYA #1,509,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TACUBAYA #2,510,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,87696,60480,71885,74995,52531,65318,80352,69120,72576,66960,60480,68429,830822
TACUBAYA #3,511,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
TETELPAN ,512,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,42336,38707,41472,42854,44237,38707,34819,44237,36288,50890,43546,54173,512266
TOTOLAPAN,513,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,18144,19354,24883,16070,24883,24192,24106,24883,29030,26784,24192,28512,285033
VISTA HERMOSA,514,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,60480,45965,49766,48211,52531,43546,50890,33178,45965,56246,45965,57024,589767
