"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.27051611328E+03   2.23325195312E+03  CNA_2788_1  
   2.26794848633E+03   2.23202197266E+03  CNA_2788_2  
   2.26584667969E+03   2.23126196289E+03  CNA_2788_3  
   2.26702099609E+03   2.23070190430E+03  CNA_2788_4  
   2.26601245117E+03   2.22955200195E+03  CNA_2788_5  
   2.26602172852E+03   2.22896191406E+03  CNA_2788_6  
   2.26699414062E+03   2.22857202148E+03  CNA_2788_7  
   2.26725805664E+03   2.22767211914E+03  CNA_2788_8  
   2.26856518555E+03   2.22713208008E+03  CNA_2788_9  
   2.26823217773E+03   2.22670190430E+03  CNA_2788_10 
   2.26662426758E+03   2.22655200195E+03  CNA_2788_11 
   2.26492749023E+03   2.22620190430E+03  CNA_2788_12 
   2.26318676758E+03   2.22550195312E+03  CNA_2788_13 
   2.26443432617E+03   2.22353198242E+03  CNA_2788_14 
   2.26456005859E+03   2.22207202148E+03  CNA_2788_15 
   2.26562451172E+03   2.22653198242E+03  CNA_2788_16 
   2.26528173828E+03   2.22614208984E+03  CNA_2788_17 
   2.26698608398E+03   2.22714208984E+03  CNA_2788_18 
   2.26727587891E+03   2.22648193359E+03  CNA_2788_19 
   2.26605688477E+03   2.22164208984E+03  CNA_2788_20 
   2.26474658203E+03   2.21951196289E+03  CNA_2788_21 
   2.26274096680E+03   2.22400195312E+03  CNA_2788_22 
   2.25977343750E+03   2.22174194336E+03  CNA_2788_23 
   2.25665039062E+03   2.21673193359E+03  CNA_2788_24 
   2.25969140625E+03   2.22400195312E+03  CNA_2788_25 
   2.25864672852E+03   2.22326196289E+03  CNA_2788_26 
   2.26001538086E+03   2.22430200195E+03  CNA_2788_27 
   2.26085742188E+03   2.22317211914E+03  CNA_2788_28 
   2.21461450195E+03   2.22016992188E+03  CNA_2798V_1 
   2.21436328125E+03   2.21706005859E+03  CNA_2798V_2 
   2.21405493164E+03   2.21682006836E+03  CNA_2798V_3 
   2.21358447266E+03   2.21473999023E+03  CNA_2798V_4 
   2.21303125000E+03   2.21230004883E+03  CNA_2798V_5 
   2.21246264648E+03   2.21025000000E+03  CNA_2798V_6 
   2.21180810547E+03   2.21158007812E+03  CNA_2798V_7 
   2.21109179688E+03   2.20989990234E+03  CNA_2798V_8 
   2.21055078125E+03   2.21118994141E+03  CNA_2798V_9 
   2.20966503906E+03   2.21317993164E+03  CNA_2798V_10
   2.20929589844E+03   2.21686010742E+03  CNA_2798V_11
   2.20872534180E+03   2.21669995117E+03  CNA_2798V_12
   2.20815991211E+03   2.21567993164E+03  CNA_2798V_13
   2.20774707031E+03   2.21518994141E+03  CNA_2798V_14
   2.20736621094E+03   2.22600000000E+03  CNA_2798V_15
   2.20671997070E+03   2.21481005859E+03  CNA_2798V_16
   2.20596899414E+03   2.23659008789E+03  CNA_2798V_17
   2.20544824219E+03   2.22489990234E+03  CNA_2798V_18
   2.20513769531E+03   2.22445996094E+03  CNA_2798V_19
   2.20466699219E+03   2.22430004883E+03  CNA_2798V_20
   2.20416748047E+03   2.22045996094E+03  CNA_2798V_21
   2.20334594727E+03   2.21894995117E+03  CNA_2798V_22
   2.20221752930E+03   2.22396997070E+03  CNA_2798V_23
   2.20197802734E+03   2.22412011719E+03  CNA_2798V_24
   2.20107031250E+03   2.22422998047E+03  CNA_2798V_25
   2.20063305664E+03   2.22323999023E+03  CNA_2798V_26
   2.21261914062E+03   2.19900000000E+03  CNA_5311_1  
   2.21238916016E+03   2.19688989258E+03  CNA_5311_2  
   2.21211181641E+03   2.19623999023E+03  CNA_5311_3  
   2.21164062500E+03   2.19488989258E+03  CNA_5311_4  
   2.21112744141E+03   2.19260009766E+03  CNA_5311_5  
   2.21054248047E+03   2.19064990234E+03  CNA_5311_6  
   2.20978417969E+03   2.19000000000E+03  CNA_5311_7  
   2.20912158203E+03   2.18761010742E+03  CNA_5311_8  
