"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.20832348633E+03   2.18291992188E+03  CNA_2599_13 
   2.20722070312E+03   2.18156005859E+03  CNA_2599_14 
   2.20568945312E+03   2.17401000977E+03  CNA_2599_15 
   2.20523779297E+03   2.17577001953E+03  CNA_2599_16 
   2.20477905273E+03   2.17562988281E+03  CNA_2599_17 
   2.20436254883E+03   2.17726000977E+03  CNA_2599_18 
   2.20392480469E+03   2.17473999023E+03  CNA_2599_19 
   2.20343164062E+03   2.17425000000E+03  CNA_2599_20 
   2.20297119141E+03   2.17456005859E+03  CNA_2599_21 
   2.20276074219E+03   2.17262011719E+03  CNA_2599_22 
   2.20221264648E+03   2.17147998047E+03  CNA_2599_23 
   2.20173779297E+03   2.17016992188E+03  CNA_2599_24 
   2.20129443359E+03   2.16952001953E+03  CNA_2599_25 
   2.21514843750E+03   2.22822998047E+03  CNA_2616_1  
   2.21502734375E+03   2.22709008789E+03  CNA_2616_2  
   2.21477343750E+03   2.22487011719E+03  CNA_2616_3  
   2.21435034180E+03   2.22391992188E+03  CNA_2616_4  
   2.21386547852E+03   2.22187011719E+03  CNA_2616_5  
   2.21331127930E+03   2.22085009766E+03  CNA_2616_6  
   2.21266821289E+03   2.21891992188E+03  CNA_2616_7  
   2.21143530273E+03   2.21951000977E+03  CNA_2616_8  
   2.21052050781E+03   2.22087011719E+03  CNA_2616_9  
   2.21023242188E+03   2.21868994141E+03  CNA_2616_10 
   2.20876879883E+03   2.23165991211E+03  CNA_2616_11 
   2.20772534180E+03   2.23317993164E+03  CNA_2616_12 
   2.20616894531E+03   2.21453002930E+03  CNA_2616_13 
   2.20522314453E+03   2.23323999023E+03  CNA_2616_14 
   2.20481738281E+03   2.23227001953E+03  CNA_2616_15 
   2.20437939453E+03   2.23061010742E+03  CNA_2616_16 
   2.21445434570E+03   2.20533007812E+03  CNA_2755_1  
   2.21432885742E+03   2.20216992188E+03  CNA_2755_2  
   2.21411083984E+03   2.20050000000E+03  CNA_2755_3  
   2.21369506836E+03   2.19830004883E+03  CNA_2755_4  
   2.21319262695E+03   2.19319995117E+03  CNA_2755_5  
   2.21265966797E+03   2.19122998047E+03  CNA_2755_6  
   2.21198779297E+03   2.19066992188E+03  CNA_2755_7  
   2.21129711914E+03   2.18902001953E+03  CNA_2755_8  
   2.21076831055E+03   2.18753002930E+03  CNA_2755_9  
   2.20984228516E+03   2.18754003906E+03  CNA_2755_10 
   2.20907788086E+03   2.18616992188E+03  CNA_2755_11 
   2.20774536133E+03   2.18408007812E+03  CNA_2755_12 
   2.20707983398E+03   2.18870996094E+03  CNA_2755_13 
   2.20637402344E+03   2.18898999023E+03  CNA_2755_14 
   2.20553320312E+03   2.18073999023E+03  CNA_2755_15 
   2.20507299805E+03   2.18638989258E+03  CNA_2755_16 
   2.20460644531E+03   2.18627001953E+03  CNA_2755_17 
