DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE,UrbanClay,Urban
REPDA-EDO,505210.7203,2169134.66,-0.011700913,2005,2014,4359,253,361,7665,10950,-1010.958904,15,2,Acolman,15002,0,2015
REPDA-EDO,506929.6081,2168151.693,-0.002056412,2005,2014,4360,253,361,7665,10950,-177.6739726,15,2,Acolman,15002,0,Rural
REPDA-EDO,503812.5486,2169441.666,-0.003170979,2005,2014,4361,253,361,7665,10950,-273.9726027,15,2,Acolman,15002,0,Rural
REPDA-EDO,505211.4404,2166675.778,-0.000729484,2005,2014,4362,253,361,7665,10950,-63.02739726,15,100,Tezoyuca,15100,0,2015
REPDA-EDO,504773.9609,2168581.289,-0.0045,2005,2014,4363,253,361,7665,10950,-388.8,15,2,Acolman,15002,0,Rural
REPDA-EDO,504977.9264,2168335.456,-3.49E-05,2005,2014,4364,253,361,7665,10950,-3.01369863,15,2,Acolman,15002,0,2015
REPDA-EDO,506958.5808,2168551.273,-0.017123288,2005,2014,4365,253,361,7665,10950,-1479.452055,15,2,Acolman,15002,0,1993
REPDA-EDO,507832.4392,2168520.899,-0.000196601,2005,2014,4366,253,361,7665,10950,-16.98630137,15,2,Acolman,15002,0,Rural
REPDA-EDO,506608.3698,2170364.568,-0.023455099,2005,2014,4367,253,361,7665,10950,-2026.520548,15,2,Acolman,15002,0,Rural
REPDA-EDO,508327.4035,2168982.165,-0.017408676,2005,2014,4368,253,361,7665,10950,-1504.109589,15,2,Acolman,15002,0,Rural
REPDA-EDO,508414.4958,2169596.927,-0.017503805,2005,2014,4369,253,361,7665,10950,-1512.328767,15,2,Acolman,15002,0,Rural
REPDA-EDO,511648.2769,2168461.51,-0.008712329,2005,2014,4370,253,361,7665,10950,-752.7452055,15,2,Acolman,15002,0,Rural
REPDA-EDO,508855.734,2160837.39,-0.010273973,2005,2014,4371,253,361,7665,10950,-887.6712329,15,11,Atenco,15011,0,Rural
REPDA-EDO,507834.5975,2163603.142,-0.016362253,2005,2014,4372,253,361,7665,10950,-1413.69863,15,11,Atenco,15011,0,Rural
REPDA-EDO,506699.1485,2161300.564,-0.00608828,2005,2014,4373,253,361,7665,10950,-526.0273973,15,11,Atenco,15011,0,Rural
REPDA-EDO,508804.7577,2163757.273,-0.01518899,2005,2014,4374,253,361,7665,10950,-1312.328767,15,11,Atenco,15011,0,Rural
REPDA-EDO,509290.9609,2164464.446,-0.003488077,2005,2014,4375,253,361,7665,10950,-301.369863,15,11,Atenco,15011,0,Rural
REPDA-EDO,509086.9859,2164525.813,-0.006341958,2005,2014,4376,253,361,7665,10950,-547.9452055,15,11,Atenco,15011,0,Rural
REPDA-EDO,508824.7886,2164494.945,-0.021245561,2005,2014,4377,253,361,7665,10950,-1835.616438,15,11,Atenco,15011,0,Rural
REPDA-EDO,505649.9659,2161758.165,-0.027746068,2005,2014,4378,253,361,7665,10950,-2397.260274,15,11,Atenco,15011,0,Rural
REPDA-EDO,509292.3659,2161759.687,-0.00761035,2005,2014,4379,253,361,7665,10950,-657.5342466,15,11,Atenco,15011,0,Rural
REPDA-EDO,509584.2845,2160776.293,-0.007039574,2005,2014,4380,253,361,7665,10950,-608.2191781,15,11,Atenco,15011,0,Rural
REPDA-EDO,510021.2762,2160991.683,-0.010369102,2005,2014,4381,253,361,7665,10950,-895.890411,15,11,Atenco,15011,0,Rural
REPDA-EDO,506435.8935,2164063.622,-0.011605784,2005,2014,4382,253,361,7665,10950,-1002.739726,15,11,Atenco,15011,0,Rural
REPDA-EDO,507835.0017,2162681.065,-0.001902588,2005,2014,4383,253,361,7665,10950,-164.3835616,15,11,Atenco,15011,0,Rural
REPDA-EDO,505067.47,2160743.708,-0.023407915,2005,2014,4384,253,361,7665,10950,-2022.443836,15,11,Atenco,15011,0,Rural
REPDA-EDO,509000.51,2162681.614,-0.018905251,2005,2014,4385,253,361,7665,10950,-1633.413699,15,11,Atenco,15011,0,1993
REPDA-EDO,473890.2018,2163159.324,-0.003144977,2005,2014,4386,253,361,7665,10950,-271.7260274,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,473890.2465,2163190.06,-0.003337043,2005,2014,4387,253,361,7665,10950,-288.3205479,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,474849.148,2161313.79,-0.017361111,2005,2014,4388,253,361,7665,10950,-1500,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,471970.3629,2165221.544,-0.000634196,2005,2014,4389,253,361,7665,10950,-54.79452055,15,13,Atizap?ín de Zaragoza,15013,0,Rural
REPDA-EDO,473279.0072,2163621.265,-9.09E-05,2005,2014,4390,253,361,7665,10950,-7.857534247,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,472929.4628,2163683.261,-8.25E-05,2005,2014,4391,253,361,7665,10950,-7.126027397,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,473106.5823,2165219.806,-0.000578704,2005,2014,4392,253,361,7665,10950,-50,15,13,Atizap?ín de Zaragoza,15013,0,2000
REPDA-EDO,474531.0012,2163004.724,-8.13E-05,2005,2014,4393,253,361,7665,10950,-7.02739726,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,473685.7917,2162852.26,-0.000152936,2005,2014,4394,253,361,7665,10950,-13.21369863,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,472378.142,2165159.439,-0.003342275,2005,2014,4395,253,361,7665,10950,-288.7726027,15,13,Atizap?ín de Zaragoza,15013,0,2000
REPDA-EDO,476223.6134,2165000.254,-0.006506849,2005,2014,4396,253,361,7665,10950,-562.1917808,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,474559.7036,2162697.322,-0.00020104,2005,2014,4397,253,361,7665,10950,-17.36986301,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,472869.1021,2162300.224,-0.000721303,2005,2014,4398,253,361,7665,10950,-62.32054795,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,491165.9085,2157917.448,-6.50E-05,2005,2014,4399,253,361,7665,10950,-5.61369863,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,474909.9589,2163127.135,-0.000715468,2005,2014,4400,253,361,7665,10950,-61.81643836,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,473747.8858,2165464.746,-0.008,2005,2014,4401,253,361,7665,10950,-691.2,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,518652.08,2127650.635,-0.001164701,2005,2014,4402,253,361,7665,10950,-100.630137,15,25,Chalco,15025,0,Rural
REPDA-EDO,519236.2886,2127343.893,-0.000729325,2005,2014,4403,253,361,7665,10950,-63.01369863,15,25,Chalco,15025,0,Rural
REPDA-EDO,511412.0183,2127490.992,-0.000824455,2005,2014,4404,253,361,7665,10950,-71.23287671,15,25,Chalco,15025,0,Rural
REPDA-EDO,507559.6733,2124323.306,-0.003132832,2005,2014,4405,253,361,7665,10950,-270.6767123,15,25,Chalco,15025,0,2015
REPDA-EDO,510243.6028,2128627.487,-8.33E-05,2005,2014,4406,253,361,7665,10950,-7.2,15,25,Chalco,15025,0,2015
REPDA-EDO,510155.905,2128842.581,-0.00025,2005,2014,4407,253,361,7665,10950,-21.6,15,25,Chalco,15025,0,2015
REPDA-EDO,511264.373,2130195.569,-0.000375,2005,2014,4408,253,361,7665,10950,-32.4,15,25,Chalco,15025,0,1993
REPDA-EDO,513188.4666,2133577.709,-0.010559361,2005,2014,4409,253,361,7665,10950,-912.3287671,15,25,Chalco,15025,0,Rural
REPDA-EDO,519381.4458,2128112.42,-0.001902588,2005,2014,4410,253,361,7665,10950,-164.3835616,15,25,Chalco,15025,0,Rural
REPDA-EDO,510125.9602,2130194.899,-0.000118214,2005,2014,4411,253,361,7665,10950,-10.21369863,15,25,Chalco,15025,0,1993
REPDA-EDO,510155.1503,2130194.916,-0.004383562,2005,2014,4412,253,361,7665,10950,-378.739726,15,25,Chalco,15025,0,1993
REPDA-EDO,511061.0323,2128566.495,-0.002853881,2005,2014,4413,253,361,7665,10950,-246.5753425,15,25,Chalco,15025,0,Rural
REPDA-EDO,511031.8396,2128566.477,-0.000916667,2005,2014,4414,253,361,7665,10950,-79.2,15,25,Chalco,15025,0,Rural
REPDA-EDO,511002.6469,2128566.46,-0.005707763,2005,2014,4415,253,361,7665,10950,-493.1506849,15,25,Chalco,15025,0,Rural
REPDA-EDO,513781.5199,2121192.005,-0.002902492,2005,2014,4417,253,361,7665,10950,-250.7753425,15,83,Temamatla,15083,0,Rural
REPDA-EDO,516343.5323,2130107.215,-0.009893455,2005,2014,4420,253,361,7665,10950,-854.7945205,15,25,Chalco,15025,0,2015
REPDA-EDO,513781.5199,2121192.005,-0.001378528,2005,2014,4422,253,361,7665,10950,-119.1047945,15,83,Temamatla,15083,0,Rural
REPDA-EDO,506535.2293,2131176.77,-0.04122273,2005,2014,4425,253,361,7665,10950,-3561.643836,15,122,Valle de Chalco Solidaridad,15122,0,1993
REPDA-EDO,506389.2653,2131238.188,-0.025367834,2005,2014,4426,253,361,7665,10950,-2191.780822,15,122,Valle de Chalco Solidaridad,15122,0,1993
REPDA-EDO,506243.2917,2131330.342,-0.003995434,2005,2014,4427,253,361,7665,10950,-345.2054795,15,122,Valle de Chalco Solidaridad,15122,0,1993
REPDA-EDO,512399.4733,2135052.436,-0.010115424,2005,2014,4428,253,361,7665,10950,-873.9726027,15,39,Ixtapaluca,15039,0,1993
REPDA-EDO,509423.9642,2132960.666,-0.05,2005,2014,4429,253,361,7665,10950,-4320,15,39,Ixtapaluca,15039,0,2003
REPDA-EDO,511353.6295,2127490.956,-0.011098427,2005,2014,4430,253,361,7665,10950,-958.9041096,15,25,Chalco,15025,0,Rural
REPDA-EDO,514329.5497,2129921.109,-0.005707763,2005,2014,4431,253,361,7665,10950,-493.1506849,15,25,Chalco,15025,0,Rural
REPDA-EDO,510827.3629,2128781.499,-0.005707763,2005,2014,4432,253,361,7665,10950,-493.1506849,15,25,Chalco,15025,0,Rural
REPDA-EDO,514856.8338,2127647.149,-0.003805175,2005,2014,4433,253,361,7665,10950,-328.7671233,15,22,Cocotitl?ín,15022,0,Rural
REPDA-EDO,513105.1391,2127707.275,-0.003805175,2005,2014,4434,253,361,7665,10950,-328.7671233,15,25,Chalco,15025,0,Rural
REPDA-EDO,514769.1267,2127800.752,-0.001331811,2005,2014,4435,253,361,7665,10950,-115.0684932,15,22,Cocotitl?ín,15022,0,Rural
REPDA-EDO,514827.6396,2127647.125,-0.003805175,2005,2014,4436,253,361,7665,10950,-328.7671233,15,22,Cocotitl?ín,15022,0,Rural
REPDA-EDO,502302.0543,2137783.76,-0.000380518,2005,2014,4437,253,361,7665,10950,-32.87671233,9,7,Iztapalapa,9007,0,Rural
REPDA-EDO,507413.2384,2125398.961,-0.004756469,2005,2014,4438,253,361,7665,10950,-410.9589041,15,25,Chalco,15025,0,Rural
REPDA-EDO,508989.8696,2125491.875,-0.004756469,2005,2014,4439,253,361,7665,10950,-410.9589041,15,25,Chalco,15025,0,Rural
REPDA-EDO,515855.3777,2130884.378,-0.009537671,2005,2014,4440,253,361,7665,10950,-824.0547945,15,25,Chalco,15025,0,2015
REPDA-EDO,516161.4968,2131296.496,-0.009537671,2005,2014,4441,253,361,7665,10950,-824.0547945,15,25,Chalco,15025,0,2015
REPDA-EDO,515219.2756,2130622.588,-0.009537671,2005,2014,4442,253,361,7665,10950,-824.0547945,15,25,Chalco,15025,0,2015
REPDA-EDO,513977.2564,2132533.308,-0.013318113,2005,2014,4443,253,361,7665,10950,-1150.684932,15,25,Chalco,15025,0,Rural
REPDA-EDO,513220.6887,2129397.777,-0.011035008,2005,2014,4444,253,361,7665,10950,-953.4246575,15,25,Chalco,15025,0,Rural
REPDA-EDO,513187.1278,2135421.812,-0.025399543,2005,2014,4445,253,361,7665,10950,-2194.520548,15,39,Ixtapaluca,15039,0,2015
REPDA-EDO,505222.5002,2128563.882,-0.016171994,2005,2014,4446,253,361,7665,10950,-1397.260274,15,122,Valle de Chalco Solidaridad,15122,1,1970
REPDA-EDO,508433.2646,2129487.133,-0.007800609,2005,2014,4447,253,361,7665,10950,-673.9726027,15,25,Chalco,15025,0,2015
REPDA-EDO,515438.8947,2129799.076,-0.000199645,2005,2014,4448,253,361,7665,10950,-17.24931507,15,25,Chalco,15025,0,Rural
REPDA-EDO,517775.3546,2128571.808,-0.008244546,2005,2014,4449,253,361,7665,10950,-712.3287671,15,25,Chalco,15025,0,Rural
REPDA-EDO,515993.519,2129799.554,-0.001913147,2005,2014,4450,253,361,7665,10950,-165.2958904,15,25,Chalco,15025,0,Rural
REPDA-EDO,516022.7097,2129799.58,-0.001730974,2005,2014,4451,253,361,7665,10950,-149.5561644,15,25,Chalco,15025,0,2015
REPDA-EDO,515964.3282,2129799.529,-0.001822076,2005,2014,4452,253,361,7665,10950,-157.4273973,15,25,Chalco,15025,0,Rural
REPDA-EDO,515935.1375,2129799.503,-0.000455511,2005,2014,4453,253,361,7665,10950,-39.35616438,15,25,Chalco,15025,0,Rural
REPDA-EDO,512812.7014,2128413.969,-0.000665049,2005,2014,4454,253,361,7665,10950,-57.46027397,15,25,Chalco,15025,0,Rural
REPDA-EDO,507705.2676,2125276.144,-0.001227993,2005,2014,4455,253,361,7665,10950,-106.0986301,15,25,Chalco,15025,0,Rural
REPDA-EDO,507501.1732,2124569.16,-0.000723966,2005,2014,4456,253,361,7665,10950,-62.55068493,15,25,Chalco,15025,0,Rural
REPDA-EDO,509602.128,2127182.6,-3.13E-05,2005,2014,4457,253,361,7665,10950,-2.701369863,15,25,Chalco,15025,0,Rural
REPDA-EDO,509572.9977,2127059.646,-3.13E-05,2005,2014,4458,253,361,7665,10950,-2.701369863,15,25,Chalco,15025,0,Rural
REPDA-EDO,515090.2346,2127831.75,-0.000666667,2005,2014,4459,253,361,7665,10950,-57.6,15,25,Chalco,15025,0,Rural
REPDA-EDO,514185.3696,2164775.018,-0.006905885,2005,2014,4460,253,361,7665,10950,-596.6684932,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,509251.3366,2128073.728,-0.000792745,2005,2014,4461,253,361,7665,10950,-68.49315068,15,25,Chalco,15025,0,Rural
REPDA-EDO,507850.0246,2128134.539,-0.0061517,2005,2014,4462,253,361,7665,10950,-531.5068493,15,122,Valle de Chalco Solidaridad,15122,0,Rural
REPDA-EDO,504774.802,2165446.217,-1.79E-02,2005,2014,4463,253,361,7665,10950,-1545.205479,15,11,Atenco,15011,0,Rural
REPDA-EDO,511534.2196,2164656.315,-1.66E-02,2005,2014,4464,253,361,7665,10950,-1432.142466,15,28,Chiautla,15028,0,Rural
REPDA-EDO,512242.3926,2164358.647,-0.001496702,2005,2014,4465,253,361,7665,10950,-129.3150685,15,28,Chiautla,15028,0,Rural
REPDA-EDO,513139.2391,2161085.906,-0.001902588,2005,2014,4466,253,361,7665,10950,-164.3835616,15,28,Chiautla,15028,0,Rural
REPDA-EDO,512495.6418,2164681.55,-0.000144343,2005,2014,4467,253,361,7665,10950,-12.47123288,15,28,Chiautla,15028,0,Rural
REPDA-EDO,513079.2302,2163452.528,-7.61E-05,2005,2014,4468,253,361,7665,10950,-6.575342466,15,28,Chiautla,15028,0,Rural
REPDA-EDO,513401.0424,2161700.818,-0.001902588,2005,2014,4469,253,361,7665,10950,-164.3835616,15,28,Chiautla,15028,0,Rural
REPDA-EDO,516582.2708,2156247.864,-0.000545821,2005,2014,4470,253,361,7665,10950,-47.15890411,15,99,Texcoco,15099,0,Rural
REPDA-EDO,506378.5554,2161451.052,-0.01,2005,2014,4471,253,361,7665,10950,-864,15,11,Atenco,15011,0,Rural
REPDA-EDO,512673.298,2160655.269,-0.004166667,2005,2014,4472,253,361,7665,10950,-360,15,99,Texcoco,15099,0,Rural
REPDA-EDO,506523.2998,2164063.654,-0.002630137,2005,2014,4473,253,361,7665,10950,-227.2438356,15,11,Atenco,15011,0,Rural
REPDA-EDO,511271.005,2166248.272,-3.81E-05,2005,2014,4474,253,361,7665,10950,-3.287671233,15,28,Chiautla,15028,0,Rural
REPDA-EDO,511099.1877,2161453.357,-0.00077689,2005,2014,4475,253,361,7665,10950,-67.12328767,15,30,Chiconcuac,15030,0,Rural
REPDA-EDO,512962.8177,2163268.028,-0.014794521,2005,2014,4476,253,361,7665,10950,-1278.246575,15,28,Chiautla,15028,0,Rural
REPDA-EDO,513837.3966,2162653.963,-0.000570776,2005,2014,4477,253,361,7665,10950,-49.31506849,15,28,Chiautla,15028,0,Rural
REPDA-EDO,513487.6967,2162715.168,-0.001648909,2005,2014,4478,253,361,7665,10950,-142.4657534,15,28,Chiautla,15028,0,Rural
REPDA-EDO,512613.9124,2162222.757,-0.000380518,2005,2014,4479,253,361,7665,10950,-32.87671233,15,28,Chiautla,15028,0,Rural
REPDA-EDO,513518.0171,2161147.66,-1.33E-02,2005,2014,4480,253,361,7665,10950,-1150.684932,15,28,Chiautla,15028,0,Rural
REPDA-EDO,514304.9017,2161025.327,-0.010844749,2005,2014,4481,253,361,7665,10950,-936.9863014,15,99,Texcoco,15099,0,2015
REPDA-EDO,510164.7958,2164833.753,-0.016438356,2005,2014,4482,253,361,7665,10950,-1420.273973,15,28,Chiautla,15028,0,Rural
REPDA-EDO,505210.4952,2169903.062,-0.012937595,2005,2014,4483,253,361,7665,10950,-1117.808219,15,2,Acolman,15002,0,Rural
REPDA-EDO,506961.2297,2161758.628,-0.001712329,2005,2014,4484,253,361,7665,10950,-147.9452055,15,11,Atenco,15011,0,Rural
REPDA-EDO,502589.2048,2169595.125,-0.017836758,2005,2014,4485,253,361,7665,10950,-1541.09589,15,2,Acolman,15002,0,Rural
REPDA-EDO,505502.4675,2167597.946,-0.003424658,2005,2014,4486,253,361,7665,10950,-295.890411,15,100,Tezoyuca,15100,0,2015
REPDA-EDO,510456.8569,2163604.483,-0.009417808,2005,2014,4487,253,361,7665,10950,-813.6986301,15,30,Chiconcuac,15030,0,Rural
REPDA-EDO,513080.6892,2161454.694,-0.000657534,2005,2014,4488,253,361,7665,10950,-56.8109589,15,28,Chiautla,15028,0,Rural
REPDA-EDO,511331.9166,2162068.22,-0.000761035,2005,2014,4489,253,361,7665,10950,-65.75342466,15,28,Chiautla,15028,0,Rural
REPDA-EDO,511681.8619,2161638.143,-0.000198503,2005,2014,4490,253,361,7665,10950,-17.15068493,15,28,Chiautla,15028,0,Rural
REPDA-EDO,511445.6436,2148203.428,-0.016647641,2005,2014,4491,253,361,7665,10950,-1438.356164,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,507696.8452,2145100.237,-0.014269406,2005,2014,4492,253,361,7665,10950,-1232.876712,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,510174.7188,2147314.412,-0.000588851,2005,2014,4493,253,361,7665,10950,-50.87671233,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,509154.7308,2145930.772,-0.010100457,2005,2014,4494,253,361,7665,10950,-872.6794521,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,507405.3228,2144762.026,-0.036668316,2005,2014,4495,253,361,7665,10950,-3168.142466,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,510641.6826,2146699.973,-0.022221112,2005,2014,4496,253,361,7665,10950,-1919.90411,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,510466.5764,2146915.018,-0.031945903,2005,2014,4497,253,361,7665,10950,-2760.126027,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,509358.8047,2146084.554,-0.014080638,2005,2014,4498,253,361,7665,10950,-1216.567123,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,508571.2157,2146391.516,-0.029321315,2005,2014,4499,253,361,7665,10950,-2533.361644,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,507550.9245,2145315.322,-0.060691051,2005,2014,4500,253,361,7665,10950,-5243.706849,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,509154.7308,2145930.772,-0.032508118,2005,2014,4501,253,361,7665,10950,-2808.70137,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,509504.1901,2146914.485,-0.016667428,2005,2014,4502,253,361,7665,10950,-1440.065753,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,511196.1528,2146116.336,-0.000570776,2005,2014,4503,253,361,7665,10950,-49.31506849,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,509008.1237,2147498.204,-0.0075,2005,2014,4504,253,361,7665,10950,-648,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,508891.7475,2146944.908,-9.51E-06,2005,2014,4505,253,361,7665,10950,-0.821917808,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,508191.7059,2147221.195,-6.94E-05,2005,2014,4506,253,361,7665,10950,-6,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,508570.9819,2146883.282,-0.000380518,2005,2014,4507,253,361,7665,10950,-32.87671233,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,510116.635,2146884.083,-0.003805175,2005,2014,4508,253,361,7665,10950,-328.7671233,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,512595.2133,2147315.939,-0.000164384,2005,2014,4509,253,361,7665,10950,-14.20273973,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,512857.8299,2147100.976,-0.032219178,2005,2014,4510,253,361,7665,10950,-2783.736986,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,512769.7755,2147900.036,-1.44E-02,2005,2014,4511,253,361,7665,10950,-1242.739726,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,513090.3084,2148238.356,-5.75E-02,2005,2014,4512,253,361,7665,10950,-4970.958904,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,512711.8204,2147377.492,-0.034520548,2005,2014,4513,253,361,7665,10950,-2982.575342,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,512827.7273,2148422.58,-0.057534247,2005,2014,4514,253,361,7665,10950,-4970.958904,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,512146.2956,2147039.013,-0.019025875,2005,2014,4515,253,361,7665,10950,-1643.835616,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,511662.8843,2145962.954,-0.042028634,2005,2014,4516,253,361,7665,10950,-3631.273973,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,511633.6403,2146085.877,-0.02269083,2005,2014,4517,253,361,7665,10950,-1960.487671,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,511546.2842,2145870.673,-0.004236079,2005,2014,4518,253,361,7665,10950,-365.9972603,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,510758.6667,2146146.805,-0.003821252,2005,2014,4519,253,361,7665,10950,-330.1561644,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,511546.972,2144794.935,-0.015791476,2005,2014,4520,253,361,7665,10950,-1364.383562,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,508454.3289,2146883.227,-0.000107813,2005,2014,4521,253,361,7665,10950,-9.315068493,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,508512.7135,2146760.313,-0.000253678,2005,2014,4522,253,361,7665,10950,-21.91780822,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,509883.5983,2146392.188,-0.001531583,2005,2014,4523,253,361,7665,10950,-132.3287671,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,510175.4122,2146084.996,-0.000195015,2005,2014,4524,253,361,7665,10950,-16.84931507,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,508133.2695,2147467.052,-1.68E-05,2005,2014,4525,253,361,7665,10950,-1.449315069,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,510028.7178,2147652.42,-4.51E-05,2005,2014,4526,253,361,7665,10950,-3.895890411,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,510583.4997,2146454.055,-0.000236714,2005,2014,4527,253,361,7665,10950,-20.45205479,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,507579.2372,2147343.869,-0.000131913,2005,2014,4528,253,361,7665,10950,-11.39726027,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,513676.3239,2144550.538,-0.0152207,2005,2014,4529,253,361,7665,10950,-1315.068493,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,509883.3457,2146853.218,-1.10E-05,2005,2014,4530,253,361,7665,10950,-0.950684932,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,508512.6554,2146883.255,-4.82E-05,2005,2014,4531,253,361,7665,10950,-4.164383562,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,507755.085,2145315.409,-5.23E-05,2005,2014,4532,253,361,7665,10950,-4.520547945,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,508250.0454,2147190.487,-0.0036276,2005,2014,4533,253,361,7665,10950,-313.4246575,15,29,Chicoloapan,15029,0,2015
REPDA-EDO,510932.9458,2147314.855,-1.01E-05,2005,2014,4534,253,361,7665,10950,-0.873972603,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,512992.2534,2162856.187,-0.001331811,2005,2014,4535,253,361,7665,10950,-115.0684932,15,28,Chiautla,15028,0,Rural
REPDA-EDO,509781.3486,2162777.305,-1.14E-02,2005,2014,4536,253,361,7665,10950,-986.3013699,15,30,Chiconcuac,15030,0,1993
REPDA-EDO,511233.3345,2161287.467,-6.66E-03,2005,2014,4537,253,361,7665,10950,-575.3424658,15,30,Chiconcuac,15030,0,Rural
REPDA-EDO,512209.6351,2156843.708,-6.85E-03,2005,2014,4538,253,361,7665,10950,-591.7808219,15,99,Texcoco,15099,0,1993
REPDA-EDO,513953.6843,2162992.149,-0.006706621,2005,2014,4539,253,361,7665,10950,-579.4520548,15,69,Papalotla,15069,0,Rural
REPDA-EDO,506465.2515,2163448.914,-6.34E-03,2005,2014,4540,253,361,7665,10950,-547.9452055,15,11,Atenco,15011,0,Rural
REPDA-EDO,511040.4346,2162221.718,-0.01332826,2005,2014,4541,253,361,7665,10950,-1151.561644,15,30,Chiconcuac,15030,0,1993
REPDA-EDO,511915.5088,2160839.164,-0.007229833,2005,2014,4542,253,361,7665,10950,-624.6575342,15,28,Chiautla,15028,0,Rural
REPDA-EDO,511622.9048,2162683.125,-0.01674277,2005,2014,4543,253,361,7665,10950,-1446.575342,15,30,Chiconcuac,15030,0,Rural
REPDA-EDO,506769.8644,2143762.879,-0.011700913,2005,2014,4544,253,361,7665,10950,-1010.958904,15,31,Chimalhuac?ín,15031,0,2015
REPDA-EDO,507842.1813,2146237.507,-0.0018,2005,2014,4545,253,361,7665,10950,-155.52,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,507813.0037,2146268.23,-0.009246575,2005,2014,4546,253,361,7665,10950,-798.9041096,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,507784.0916,2145684.246,-0.001826484,2005,2014,4547,253,361,7665,10950,-157.8082192,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,507871.3188,2146298.991,-0.004383562,2005,2014,4548,253,361,7665,10950,-378.739726,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,507812.6839,2147005.879,-6.26E-05,2005,2014,4549,253,361,7665,10950,-5.410958904,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,503613.1119,2147465.577,-3.20E-05,2005,2014,4550,253,361,7665,10950,-2.767123288,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,506354.2925,2147681.485,-0.000380518,2005,2014,4551,253,361,7665,10950,-32.87671233,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,507025.4612,2146544.524,-6.94E-05,2005,2014,4552,253,361,7665,10950,-6,15,31,Chimalhuac?ín,15031,0,1993
