DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE
REDPDA-EDO,508187.1551619960,2157210.2506417400,-0.01198630136986300000,2005,2014,4887,253,361,7665,10950,-1035.6164383562,15,099,Texcoco,15099
REDPDA-EDO,510086.2581868630,2154254.4450640900,-0.01274733637747330000,2005,2014,4888,253,361,7665,10950,-1101.3698630137,15,099,Texcoco,15099
REDPDA-EDO,517147.4035144970,2159660.0718632700,-0.00702054794520547000,2005,2014,4889,253,361,7665,10950,-606.5753424658,15,099,Texcoco,15099
REDPDA-EDO,508715.4748414720,2149618.8059527200,-0.01560121765601210000,2005,2014,4890,253,361,7665,10950,-1347.9452054795,15,099,Texcoco,15099
REDPDA-EDO,513186.4524659730,2148358.2940719500,-0.01460235920852350000,2005,2014,4891,253,361,7665,10950,-1261.6438356164,15,029,Chicoloapan,15029
REDPDA-EDO,513186.4524659730,2148358.2940719500,-0.01460235920852350000,2005,2014,4892,253,361,7665,10950,-1261.6438356164,15,029,Chicoloapan,15029
REDPDA-EDO,509150.6683289670,2153921.9994788600,-0.01579147640791470000,2005,2014,4893,253,361,7665,10950,-1364.3835616438,15,099,Texcoco,15099
REDPDA-EDO,514066.2972864260,2149403.9661595900,-0.01022640791476400000,2005,2014,4894,253,361,7665,10950,-883.5616438356,15,099,Texcoco,15099
REDPDA-EDO,515410.5470888530,2162993.3430652100,-0.01431697108066970000,2005,2014,4895,253,361,7665,10950,-1236.9863013699,15,069,Papalotla,15069
REDPDA-EDO,514799.2160112280,2158794.3043201200,-0.01331811263318110000,2005,2014,4896,253,361,7665,10950,-1150.6849315068,15,099,Texcoco,15099
REDPDA-EDO,510020.3274945020,2157475.5082951400,-0.00951293759512937000,2005,2014,4897,253,361,7665,10950,-821.9178082192,15,099,Texcoco,15099
REDPDA-EDO,515741.2101262590,2161386.1405556000,-0.00799086757990867000,2005,2014,4898,253,361,7665,10950,-690.4109589041,15,099,Texcoco,15099
REDPDA-EDO,510931.5516579440,2149613.8675164300,-0.00058333333333333300,2005,2014,4899,253,361,7665,10950,-50.4000000000,15,099,Texcoco,15099
REDPDA-EDO,514121.2230792410,2157441.3828552200,-0.00076103500761035000,2005,2014,4900,253,361,7665,10950,-65.7534246575,15,099,Texcoco,15099
REDPDA-EDO,508365.5543720820,2149649.3754305500,-0.00821917808219178000,2005,2014,4901,253,361,7665,10950,-710.1369863014,15,099,Texcoco,15099
REDPDA-EDO,508307.2935125140,2149526.4065261200,-0.01627397260273970000,2005,2014,4902,253,361,7665,10950,-1406.0712328767,15,099,Texcoco,15099
REDPDA-EDO,508394.8278309060,2149403.5052233900,-0.00433219178082191000,2005,2014,4903,253,361,7665,10950,-374.3013698630,15,099,Texcoco,15099
REDPDA-EDO,508249.0881906430,2149280.4959628100,-0.00926712328767123000,2005,2014,4904,253,361,7665,10950,-800.6794520548,15,099,Texcoco,15099
REDPDA-EDO,512211.6399579700,2153893.0825070000,-0.00380517503805175000,2005,2014,4905,253,361,7665,10950,-328.7671232877,15,099,Texcoco,15099
REDPDA-EDO,512967.4845540330,2156813.5032015400,-0.00920547945205479000,2005,2014,4906,253,361,7665,10950,-795.3534246575,15,099,Texcoco,15099
REDPDA-EDO,515004.6196002640,2160610.9642019400,-0.00555936073059360000,2005,2014,4907,253,361,7665,10950,-480.3287671233,15,099,Texcoco,15099
REDPDA-EDO,515004.6196002640,2160610.9642019400,-0.00555936073059360000,2005,2014,4908,253,361,7665,10950,-480.3287671233,15,099,Texcoco,15099
REDPDA-EDO,515413.4536474170,2159612.3948871000,-0.01265220700152200000,2005,2014,4909,253,361,7665,10950,-1093.1506849315,15,099,Texcoco,15099
REDPDA-EDO,515413.4536474170,2159612.3948871000,-0.00599315068493150000,2005,2014,4910,253,361,7665,10950,-517.8082191781,15,099,Texcoco,15099
REDPDA-EDO,510949.4522838390,2158521.0671120800,-0.00997907153729071000,2005,2014,4911,253,361,7665,10950,-862.1917808219,15,099,Texcoco,15099
REDPDA-EDO,513462.3888574620,2157612.9971953200,-0.00503554667681380000,2005,2014,4912,253,361,7665,10950,-435.0712328767,15,099,Texcoco,15099
REDPDA-EDO,515037.3518147590,2156323.3443862500,-0.00003805175038051750,2005,2014,4913,253,361,7665,10950,-3.2876712329,15,099,Texcoco,15099
REDPDA-EDO,513987.9018602170,2156476.1755672300,-0.00013318112633181100,2005,2014,4914,253,361,7665,10950,-11.5068493151,15,099,Texcoco,15099
REDPDA-EDO,509153.0138220610,2149311.6682256200,-0.00469780568239472000,2005,2014,4915,253,361,7665,10950,-405.8904109589,15,099,Texcoco,15099
REDPDA-EDO,509701.8461799210,2158932.2081637700,-0.00003424657534246570,2005,2014,4916,253,361,7665,10950,-2.9589041096,15,099,Texcoco,15099
REDPDA-EDO,510901.8682093820,2150480.5910870200,-0.00646879756468797000,2005,2014,4917,253,361,7665,10950,-558.9041095890,15,099,Texcoco,15099
REDPDA-EDO,511338.7465204200,2151249.2494715800,-0.00323439878234398000,2005,2014,4918,253,361,7665,10950,-279.4520547945,15,099,Texcoco,15099
REDPDA-EDO,510115.4449643900,2149004.8281651100,-0.00600000000000000000,2005,2014,4919,253,361,7665,10950,-518.4000000000,15,099,Texcoco,15099
REDPDA-EDO,510552.2126423070,2150080.8210472200,-0.01000000000000000000,2005,2014,4920,253,361,7665,10950,-864.0000000000,15,099,Texcoco,15099
REDPDA-EDO,509299.1278900810,2148697.0336723100,-0.01000000000000000000,2005,2014,4921,253,361,7665,10950,-864.0000000000,15,099,Texcoco,15099
REDPDA-EDO,514541.1630015900,2157152.8016284700,-0.00217529173008625000,2005,2014,4922,253,361,7665,10950,-187.9452054795,15,099,Texcoco,15099
REDPDA-EDO,509701.8295457660,2158962.9439356300,-0.00228310502283105000,2005,2014,4923,253,361,7665,10950,-197.2602739726,15,099,Texcoco,15099
REDPDA-EDO,510867.3560336900,2159332.4420538700,-0.00228310502283105000,2005,2014,4924,253,361,7665,10950,-197.2602739726,15,099,Texcoco,15099
REDPDA-EDO,510115.0998257600,2149619.5376994300,-0.00081548072044647300,2005,2014,4925,253,361,7665,10950,-70.4575342466,15,099,Texcoco,15099
REDPDA-EDO,510581.4068720170,2150019.3671481800,-0.00079813546423135400,2005,2014,4926,253,361,7665,10950,-68.9589041096,15,099,Texcoco,15099
REDPDA-EDO,513956.0775410460,2159918.5604966500,-0.00009512937595129370,2005,2014,4927,253,361,7665,10950,-8.2191780822,15,099,Texcoco,15099
REDPDA-EDO,509501.6605195520,2151709.2192030600,-0.00009300481988838150,2005,2014,4928,253,361,7665,10950,-8.0356164384,15,099,Texcoco,15099
REDPDA-EDO,514103.3587335330,2157920.8470858700,-0.00005707762557077620,2005,2014,4929,253,361,7665,10950,-4.9315068493,15,099,Texcoco,15099
REDPDA-EDO,515881.2330847860,2157922.3314538400,-0.00017361111111111100,2005,2014,4930,253,361,7665,10950,-15.0000000000,15,099,Texcoco,15099
REDPDA-EDO,511859.7875332910,2156966.4162112800,-0.00006341958396752910,2005,2014,4931,253,361,7665,10950,-5.4794520548,15,099,Texcoco,15099
REDPDA-EDO,515849.1010245270,2161303.2486226800,-0.00182806950786402000,2005,2014,4932,253,361,7665,10950,-157.9452054795,15,099,Texcoco,15099
REDPDA-EDO,513869.8387452850,2158381.7021414700,-0.00024831938102486000,2005,2014,4933,253,361,7665,10950,-21.4547945205,15,099,Texcoco,15099
REDPDA-EDO,511159.6289714320,2157980.2470463900,-0.00475646879756468000,2005,2014,4934,253,361,7665,10950,-410.9589041096,15,099,Texcoco,15099
REDPDA-EDO,516579.3057029870,2159459.7548184700,-0.00302987062404870000,2005,2014,4935,253,361,7665,10950,-261.7808219178,15,099,Texcoco,15099
REDPDA-EDO,517300.7260607080,2166867.8116140000,-0.00403982749873160000,2005,2014,4936,253,361,7665,10950,-349.0410958904,15,093,Tepetlaoxtoc,15093
REDPDA-EDO,516572.4514179720,2166867.1218064200,-0.00302987062404870000,2005,2014,4937,253,361,7665,10950,-261.7808219178,15,093,Tepetlaoxtoc,15093
REDPDA-EDO,509589.4217987010,2151156.0259133900,-0.00401309614408929000,2005,2014,4938,253,361,7665,10950,-346.7315068493,15,099,Texcoco,15099
REDPDA-EDO,509735.1205390560,2151309.7818512300,-0.00401309614408929000,2005,2014,4939,253,361,7665,10950,-346.7315068493,15,099,Texcoco,15099
REDPDA-EDO,509705.9809896100,2151279.0305668400,-0.00401309614408929000,2005,2014,4940,253,361,7665,10950,-346.7315068493,15,099,Texcoco,15099
REDPDA-EDO,509647.6192021510,2151371.2058174300,-0.00401309614408929000,2005,2014,4941,253,361,7665,10950,-346.7315068493,15,099,Texcoco,15099
REDPDA-EDO,517423.7069403980,2160228.9521699100,-0.00152207001522070000,2005,2014,4942,253,361,7665,10950,-131.5068493151,15,099,Texcoco,15099
REDPDA-EDO,514019.5416612630,2153279.6875641600,-0.00053652968036529600,2005,2014,4943,253,361,7665,10950,-46.3561643836,15,099,Texcoco,15099
REDPDA-EDO,508188.1370372360,2155058.7533381600,-0.00060882800608828000,2005,2014,4944,253,361,7665,10950,-52.6027397260,15,099,Texcoco,15099
REDPDA-EDO,512559.4659976680,2156751.7417563100,-0.01750000000000000000,2005,2014,4945,253,361,7665,10950,-1512.0000000000,15,099,Texcoco,15099
REDPDA-EDO,514108.6141186260,2151220.4707359600,-0.00800000000000000000,2005,2014,4946,253,361,7665,10950,-691.2000000000,15,099,Texcoco,15099
REDPDA-EDO,511685.0855696410,2156689.6800639800,-0.04374999999999990000,2005,2014,4947,253,361,7665,10950,-3780.0000000000,15,099,Texcoco,15099
REDPDA-EDO,505039.5681318230,2156348.4895123300,-0.01750000000000000000,2005,2014,4948,253,361,7665,10950,-1512.0000000000,15,099,Texcoco,15099
REDPDA-EDO,513813.0622599820,2156414.5688079700,-0.00800000000000000000,2005,2014,4949,253,361,7665,10950,-691.2000000000,15,099,Texcoco,15099
REDPDA-EDO,512470.9990712400,2158226.9966826100,-0.07687499999999990000,2005,2014,4950,253,361,7665,10950,-6642.0000000000,15,099,Texcoco,15099
REDPDA-EDO,511775.1450485510,2152694.1020296700,-0.00158548959918822000,2005,2014,4951,253,361,7665,10950,-136.9863013699,15,099,Texcoco,15099
REDPDA-EDO,509531.0764930480,2151217.4659963100,-0.00013508371385083700,2005,2014,4952,253,361,7665,10950,-11.6712328767,15,099,Texcoco,15099
REDPDA-EDO,513084.4989294740,2156229.6090296800,-0.00038051750380517500,2005,2014,4953,253,361,7665,10950,-32.8767123288,15,099,Texcoco,15099
REDPDA-EDO,511627.9842568100,2154845.5009980200,-0.00032876712328767100,2005,2014,4954,253,361,7665,10950,-28.4054794521,15,099,Texcoco,15099
REDPDA-EDO,511628.2824968560,2154384.4662260900,-0.00718036529680365000,2005,2014,4955,253,361,7665,10950,-620.3835616438,15,099,Texcoco,15099
REDPDA-EDO,511919.5904470940,2154692.0136543200,-0.01232876712328760000,2005,2014,4956,253,361,7665,10950,-1065.2054794521,15,099,Texcoco,15099
REDPDA-EDO,511628.4812894240,2154077.1098302300,-0.00287671232876712000,2005,2014,4957,253,361,7665,10950,-248.5479452055,15,099,Texcoco,15099
REDPDA-EDO,512152.5880836390,2154999.5264261900,-0.00231481481481481000,2005,2014,4958,253,361,7665,10950,-200.0000000000,15,099,Texcoco,15099
REDPDA-EDO,511629.0775033110,2153155.0412126000,-0.01089041095890410000,2005,2014,4959,253,361,7665,10950,-940.9315068493,15,099,Texcoco,15099
REDPDA-EDO,511920.5072834950,2153308.9100904600,-0.01089041095890410000,2005,2014,4960,253,361,7665,10950,-940.9315068493,15,099,Texcoco,15099
REDPDA-EDO,511774.7427147300,2153308.8140843200,-0.00789041095890410000,2005,2014,4961,253,361,7665,10950,-681.7315068493,15,099,Texcoco,15099
REDPDA-EDO,511628.9781513960,2153308.7192561800,-0.00856164383561643000,2005,2014,4962,253,361,7665,10950,-739.7260273973,15,099,Texcoco,15099
REDPDA-EDO,511483.2135934290,2153308.6256060300,-0.00333333333333333000,2005,2014,4963,253,361,7665,10950,-288.0000000000,15,099,Texcoco,15099
REDPDA-EDO,511920.8127696920,2152847.8759965700,-0.00570776255707762000,2005,2014,4964,253,361,7665,10950,-493.1506849315,15,099,Texcoco,15099
REDPDA-EDO,511190.4407548720,2155306.2583508700,-0.02500000000000000000,2005,2014,4965,253,361,7665,10950,-2160.0000000000,15,099,Texcoco,15099
REDPDA-EDO,512648.7898734970,2154077.7985718000,-0.01398401826484010000,2005,2014,4966,253,361,7665,10950,-1208.2191780822,15,099,Texcoco,15099
REDPDA-EDO,512794.0015292530,2154846.2930821700,-0.00978881278538812000,2005,2014,4967,253,361,7665,10950,-845.7534246575,15,099,Texcoco,15099
REDPDA-EDO,511629.0775033110,2153155.0412126000,-0.01398401826484010000,2005,2014,4968,253,361,7665,10950,-1208.2191780822,15,099,Texcoco,15099
REDPDA-EDO,512502.1551222340,2155337.8587606000,-0.00782914764079147000,2005,2014,4969,253,361,7665,10950,-676.4383561644,15,099,Texcoco,15099
REDPDA-EDO,511482.2321225940,2154845.4072916700,-0.01034817351598170000,2005,2014,4970,253,361,7665,10950,-894.0821917808,15,099,Texcoco,15099
REDPDA-EDO,515126.1664875970,2154694.4251247900,-0.01258561643835610000,2005,2014,4971,253,361,7665,10950,-1087.3972602740,15,099,Texcoco,15099
REDPDA-EDO,514980.4129633990,2154694.3031368100,-0.00167808219178082000,2005,2014,4972,253,361,7665,10950,-144.9863013699,15,099,Texcoco,15099
REDPDA-EDO,513608.8173590130,2156691.0346533900,-0.00091958396752917200,2005,2014,4973,253,361,7665,10950,-79.4520547945,15,099,Texcoco,15099
REDPDA-EDO,513956.0297089110,2159980.0321693900,-0.00006341958396752910,2005,2014,4974,253,361,7665,10950,-5.4794520548,15,099,Texcoco,15099
REDPDA-EDO,513664.6083737490,2159979.8077685700,-0.00120497209538305000,2005,2014,4975,253,361,7665,10950,-104.1095890411,15,099,Texcoco,15099
REDPDA-EDO,509735.1870457860,2151186.8397153600,-0.00010045662100456600,2005,2014,4976,253,361,7665,10950,-8.6794520548,15,099,Texcoco,15099
REDPDA-EDO,511892.1262580970,2152140.9381808700,-0.00346017250126839000,2005,2014,4977,253,361,7665,10950,-298.9589041096,15,099,Texcoco,15099
REDPDA-EDO,511921.3624861600,2152018.0151659200,-0.00293505834601724000,2005,2014,4978,253,361,7665,10950,-253.5890410959,15,099,Texcoco,15099
REDPDA-EDO,514833.6451148980,2155923.6103732000,-0.01150684931506840000,2005,2014,4979,253,361,7665,10950,-994.1917808219,15,099,Texcoco,15099
REDPDA-EDO,513521.4906536870,2156537.2899767500,-0.01150684931506840000,2005,2014,4980,253,361,7665,10950,-994.1917808219,15,099,Texcoco,15099
REDPDA-EDO,513230.6925327500,2155615.0016564000,-0.00833269913749365000,2005,2014,4981,253,361,7665,10950,-719.9452054795,15,099,Texcoco,15099
REDPDA-EDO,514688.0271274490,2155769.8121034200,-0.01150684931506840000,2005,2014,4982,253,361,7665,10950,-994.1917808219,15,099,Texcoco,15099
REDPDA-EDO,516259.7070268830,2158383.7075583700,-0.00703957382039573000,2005,2014,4983,253,361,7665,10950,-608.2191780822,15,099,Texcoco,15099
REDPDA-EDO,516579.8167347430,2158906.5097117700,-0.02853881278538810000,2005,2014,4984,253,361,7665,10950,-2465.7534246575,15,099,Texcoco,15099
REDPDA-EDO,516638.2754560780,2158722.1486690400,-0.01981861998985280000,2005,2014,4985,253,361,7665,10950,-1712.3287671233,15,099,Texcoco,15099
REDPDA-EDO,516550.8428484090,2158722.0678533800,-0.00237823439878234000,2005,2014,4986,253,361,7665,10950,-205.4794520548,15,099,Texcoco,15099
REDPDA-EDO,515094.4083069170,2157798.7096408000,-0.00152207001522070000,2005,2014,4987,253,361,7665,10950,-131.5068493151,15,099,Texcoco,15099
REDPDA-EDO,516840.4964790210,2160627.9620509500,-0.02465753424657530000,2005,2014,4988,253,361,7665,10950,-2130.4109589041,15,099,Texcoco,15099
REDPDA-EDO,516782.1854889150,2160658.6433118000,-0.00410958904109589000,2005,2014,4989,253,361,7665,10950,-355.0684931507,15,099,Texcoco,15099
REDPDA-EDO,516753.0731313530,2160627.8801830000,-0.04383561643835610000,2005,2014,4990,253,361,7665,10950,-3787.3972602740,15,099,Texcoco,15099
REDPDA-EDO,514100.9910957610,2160932.9575980600,-0.00006341958396752910,2005,2014,4991,253,361,7665,10950,-5.4794520548,15,099,Texcoco,15099
REDPDA-EDO,515877.9143558990,2161672.1052437800,-0.02536783358701160000,2005,2014,4992,253,361,7665,10950,-2191.7808219178,15,099,Texcoco,15099
REDPDA-EDO,515936.1385283110,2161733.6287816300,-0.02536783358701160000,2005,2014,4993,253,361,7665,10950,-2191.7808219178,15,069,Papalotla,15069
REDPDA-EDO,515994.4720039910,2161672.2088670600,-0.02606544901065440000,2005,2014,4994,253,361,7665,10950,-2252.0547945205,15,099,Texcoco,15099
REDPDA-EDO,515965.3873408060,2161610.7110727600,-0.00272704211060375000,2005,2014,4995,253,361,7665,10950,-235.6164383562,15,099,Texcoco,15099
REDPDA-EDO,513147.3307309410,2150021.0567554100,-0.06976154236428200000,2005,2014,4996,253,361,7665,10950,-6027.3972602740,15,099,Texcoco,15099
REDPDA-EDO,510167.7111030160,2159700.8612275000,-0.02722602739726020000,2005,2014,4997,253,361,7665,10950,-2352.3287671233,15,099,Texcoco,15099
REDPDA-EDO,510226.1014266600,2159516.4796130200,-0.01173262303399280000,2005,2014,4998,253,361,7665,10950,-1013.6986301370,15,099,Texcoco,15099
REDPDA-EDO,513082.8192548890,2158534.7902073000,-0.04559868087265340000,2005,2014,4999,253,361,7665,10950,-3939.7260273973,15,099,Texcoco,15099
REDPDA-EDO,513374.2639510130,2158535.0050388100,-0.00634195839675291000,2005,2014,5000,253,361,7665,10950,-547.9452054795,15,099,Texcoco,15099
REDPDA-EDO,513082.1469013850,2159456.8641767600,-0.00634195839675291000,2005,2014,5001,253,361,7665,10950,-547.9452054795,15,099,Texcoco,15099
REDPDA-EDO,512208.5898722090,2158380.4951676200,-0.01230339928970060000,2005,2014,5002,253,361,7665,10950,-1063.0136986301,15,099,Texcoco,15099
REDPDA-EDO,527142.5356772040,2150559.1951889100,-0.03266108574327750000,2005,2014,5003,253,361,7665,10950,-2821.9178082192,15,099,Texcoco,15099
REDPDA-EDO,510260.3512770060,2150572.4207160900,-0.03488077118214100000,2005,2014,5004,253,361,7665,10950,-3013.6986301370,15,099,Texcoco,15099
REDPDA-EDO,509676.9074487030,2151125.3372041000,-0.00177574835109081000,2005,2014,5005,253,361,7665,10950,-153.4246575342,15,099,Texcoco,15099
REDPDA-EDO,510347.4875891920,2151156.4457722000,-0.02536783358701160000,2005,2014,5006,253,361,7665,10950,-2191.7808219178,15,099,Texcoco,15099
REDPDA-EDO,510488.3871167010,2159516.6311624400,-0.01744038559107050000,2005,2014,5007,253,361,7665,10950,-1506.8493150685,15,099,Texcoco,15099
REDPDA-EDO,511833.2304996350,2153032.2318696900,-0.00443937087772704000,2005,2014,5008,253,361,7665,10950,-383.5616438356,15,099,Texcoco,15099
REDPDA-EDO,513576.9492756570,2160287.0997556000,-0.00028538812785388100,2005,2014,5009,253,361,7665,10950,-24.6575342466,15,099,Texcoco,15099
REDPDA-EDO,509853.6784702290,2147775.2648791200,-0.01902587519025870000,2005,2014,5010,253,361,7665,10950,-1643.8356164384,15,029,Chicoloapan,15029
REDPDA-EDO,520776.6134017520,2158849.4035887100,-0.00800000000000000000,2005,2014,5011,253,361,7665,10950,-691.2000000000,15,099,Texcoco,15099
REDPDA-EDO,520747.5048569530,2158818.6340159500,-0.00449999999999999000,2005,2014,5012,253,361,7665,10950,-388.8000000000,15,099,Texcoco,15099
REDPDA-EDO,517598.6480115250,2160136.9151803300,-0.02695332318619980000,2005,2014,5013,253,361,7665,10950,-2328.7671232877,15,099,Texcoco,15099
REDPDA-EDO,517598.6178645610,2160167.6510611800,-0.01331811263318110000,2005,2014,5014,253,361,7665,10950,-1150.6849315068,15,099,Texcoco,15099
REDPDA-EDO,511718.2375835720,2150542.5747970700,-0.02708016235413490000,2005,2014,5015,253,361,7665,10950,-2339.7260273973,15,099,Texcoco,15099
REDPDA-EDO,511397.5258546910,2150511.6334660400,-0.00399543378995433000,2005,2014,5016,253,361,7665,10950,-345.2054794521,15,099,Texcoco,15099
REDPDA-EDO,509532.5244401590,2148482.0074318200,-0.00003170979198376450,2005,2014,5017,253,361,7665,10950,-2.7397260274,15,099,Texcoco,15099
REDPDA-EDO,509001.9009611760,2159915.3882568800,-0.00057077625570776200,2005,2014,5018,253,361,7665,10950,-49.3150684932,15,099,Texcoco,15099
REDPDA-EDO,512648.6817836940,2154231.4767991800,-0.00012683916793505800,2005,2014,5019,253,361,7665,10950,-10.9589041096,15,099,Texcoco,15099
REDPDA-EDO,509645.0953096960,2156073.7541237700,-0.00063419583967529100,2005,2014,5020,253,361,7665,10950,-54.7945205479,15,099,Texcoco,15099
REDPDA-EDO,511338.7658767360,2151218.5139268000,-0.00234652460679857000,2005,2014,5021,253,361,7665,10950,-202.7397260274,15,099,Texcoco,15099
REDPDA-EDO,511280.4725608850,2151187.7417543200,-0.01476090816844240000,2005,2014,5022,253,361,7665,10950,-1275.3424657534,15,099,Texcoco,15099
REDPDA-EDO,512121.7369819890,2157519.8346525500,-0.00063419583967529100,2005,2014,5023,253,361,7665,10950,-54.7945205479,15,099,Texcoco,15099
REDPDA-EDO,510376.7679873000,2150941.3138314500,-0.01750380517503800000,2005,2014,5024,253,361,7665,10950,-1512.3287671233,15,099,Texcoco,15099
REDPDA-EDO,515586.8142285290,2161333.7545890600,-0.01333333333333330000,2005,2014,5025,253,361,7665,10950,-1152.0000000000,15,099,Texcoco,15099
REDPDA-EDO,515617.3458663370,2159735.5146649400,-0.00011415525114155200,2005,2014,5026,253,361,7665,10950,-9.8630136986,15,099,Texcoco,15099
REDPDA-EDO,509445.0907039180,2148389.7550293500,-0.00055492135971588000,2005,2014,5027,253,361,7665,10950,-47.9452054795,15,099,Texcoco,15099
REDPDA-EDO,512441.7688725070,2158349.9195396600,-0.00041222729578893900,2005,2014,5028,253,361,7665,10950,-35.6164383562,15,099,Texcoco,15099
REDPDA-EDO,513958.2286310940,2157152.3391633800,-0.00053164637239979700,2005,2014,5029,253,361,7665,10950,-45.9342465753,15,099,Texcoco,15099
REDPDA-EDO,512064.7248434310,2155614.1810374000,-0.00837138508371385000,2005,2014,5030,253,361,7665,10950,-723.2876712329,15,099,Texcoco,15099
REDPDA-EDO,510843.2756372730,2150941.5887551700,-0.01864535768645350000,2005,2014,5031,253,361,7665,10950,-1610.9589041096,15,099,Texcoco,15099
REDPDA-EDO,517453.5960540640,2159460.5837536100,-0.01141552511415520000,2005,2014,5032,253,361,7665,10950,-986.3013698630,15,099,Texcoco,15099
REDPDA-EDO,513079.4547238890,2163145.1686246500,-0.00047564687975646800,2005,2014,5033,253,361,7665,10950,-41.0958904110,15,028,Chiautla,15028
REDPDA-EDO,508420.7894857290,2156226.8163714400,-0.00694444444444444000,2005,2014,5034,253,361,7665,10950,-600.0000000000,15,099,Texcoco,15099
REDPDA-EDO,512853.7738913040,2152787.0470033500,-0.00021340690005073500,2005,2014,5035,253,361,7665,10950,-18.4383561644,15,099,Texcoco,15099
REDPDA-EDO,511248.0857171740,2156351.3080833300,-0.00173611111111111000,2005,2014,5036,253,361,7665,10950,-150.0000000000,15,099,Texcoco,15099
REDPDA-EDO,504661.6529698750,2152475.7002578700,-0.00209703196347031000,2005,2014,5037,253,361,7665,10950,-181.1835616438,15,099,Texcoco,15099
REDPDA-EDO,511599.9838017640,2153062.8155753800,-0.00344330289193302000,2005,2014,5038,253,361,7665,10950,-297.5013698630,15,099,Texcoco,15099
REDPDA-EDO,512008.0891235940,2153124.5545922000,-0.00209700025367833000,2005,2014,5039,253,361,7665,10950,-181.1808219178,15,099,Texcoco,15099
REDPDA-EDO,512270.2374475970,2153462.8234043200,-0.00209700025367833000,2005,2014,5040,253,361,7665,10950,-181.1808219178,15,099,Texcoco,15099
REDPDA-EDO,509147.9885658290,2159177.8031842300,-0.00513698630136986000,2005,2014,5041,253,361,7665,10950,-443.8356164384,15,099,Texcoco,15099
REDPDA-EDO,500842.3437398830,2154688.0723351800,-0.00260416666666666000,2005,2014,5042,253,361,7665,10950,-225.0000000000,15,099,Texcoco,15099
REDPDA-EDO,511743.0990292270,2157120.0182171600,-0.00089251744038559100,2005,2014,5043,253,361,7665,10950,-77.1135068493,15,099,Texcoco,15099
REDPDA-EDO,518852.1707080380,2162511.0049841200,-0.00220826991374936000,2005,2014,5044,253,361,7665,10950,-190.7945205479,15,093,Tepetlaoxtoc,15093
REDPDA-EDO,509161.8717654890,2160524.0385136700,-0.00003044140030441400,2005,2014,5045,253,361,7665,10950,-2.6301369863,15,099,Texcoco,15099
REDPDA-EDO,510342.3181076200,2160131.2625617300,-0.00000220668442415018,2005,2014,5046,253,361,7665,10950,-0.1906575342,15,099,Texcoco,15099
REDPDA-EDO,517864.1791513800,2159796.0089967700,-0.00285388127853881000,2005,2014,5047,253,361,7665,10950,-246.5753424658,15,099,Texcoco,15099
REDPDA-EDO,510000.9603886980,2150375.5674274800,-0.00285388127853881000,2005,2014,5048,253,361,7665,10950,-246.5753424658,15,099,Texcoco,15099
REDPDA-EDO,511338.5142238590,2151618.0760829200,-0.00416666666666666000,2005,2014,5049,253,361,7665,10950,-360.0000000000,15,099,Texcoco,15099
REDPDA-EDO,510463.7557225570,2151771.2241012200,-0.00831050228310502000,2005,2014,5050,253,361,7665,10950,-718.0273972603,15,099,Texcoco,15099
REDPDA-EDO,512795.6411747160,2152541.1206471100,-0.01198630136986300000,2005,2014,5051,253,361,7665,10950,-1035.6164383562,15,099,Texcoco,15099
REDPDA-EDO,508710.3743483910,2160130.3947654300,-0.01189117199391170000,2005,2014,5052,253,361,7665,10950,-1027.3972602740,15,011,Atenco,15011
REDPDA-EDO,518855.7514546700,2156326.9442031100,-0.00978865423642820000,2005,2014,5053,253,361,7665,10950,-845.7397260274,15,099,Texcoco,15099
REDPDA-EDO,508420.9625751690,2155857.9882809900,-0.01532581811263310000,2005,2014,5054,253,361,7665,10950,-1324.1506849315,15,099,Texcoco,15099
REDPDA-EDO,508858.9219550930,2154382.8876473400,-0.02359208523592080000,2005,2014,5055,253,361,7665,10950,-2038.3561643836,15,099,Texcoco,15099
REDPDA-EDO,510023.8704007010,2156350.5829010000,-0.00894216133942161000,2005,2014,5056,253,361,7665,10950,-772.6027397260,15,099,Texcoco,15099
REDPDA-EDO,506526.1028230160,2156379.7051737800,-0.00589802130898021000,2005,2014,5057,253,361,7665,10950,-509.5890410959,15,099,Texcoco,15099
REDPDA-EDO,505065.0142668110,2169380.5068694600,-0.00998858447488584000,2005,2014,5058,253,361,7665,10950,-863.0136986301,15,002,Acolman,15002
REDPDA-EDO,516580.5830460830,2158076.6426296800,-0.00507039573820395000,2005,2014,5059,253,361,7665,10950,-438.0821917808,15,099,Texcoco,15099
REDPDA-EDO,504776.6534846380,2158530.6523464800,-0.00784817351598173000,2005,2014,5060,253,361,7665,10950,-678.0821917808,15,011,Atenco,15011
REDPDA-EDO,514249.3056180940,2157644.3401985000,-0.00082191780821917800,2005,2014,5061,253,361,7665,10950,-71.0136986301,15,099,Texcoco,15099
REDPDA-EDO,513784.0794028300,2156199.3963684800,-0.00019025875190258700,2005,2014,5062,253,361,7665,10950,-16.4383561644,15,099,Texcoco,15099
REDPDA-EDO,512996.5650854770,2156905.7314655400,-0.00221968543886352000,2005,2014,5063,253,361,7665,10950,-191.7808219178,15,099,Texcoco,15099
