DATASET,C,R,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,ODE,NOM_MUN,CODE
SACM,8,8,-0.000361458,1986,1987,268,34,35,1003,1034,-31.23,15,58,0,15058
SACM,8,9,-0.000373611,1986,1987,270,34,35,1003,1034,-32.28,9,15,0,9015
SACM,3,5,-0.000246759,1986,1987,275,34,35,1003,1034,-21.32,15,58,0,15058
SACM,8,7,-0.000493519,1986,1987,276,34,35,1003,1034,-42.64,15,58,0,15058
SACM,4,3,-0.000507639,1986,1987,279,34,35,1003,1034,-43.86,9,15,0,9015
SACM,4,4,-0.000493981,1986,1987,280,34,35,1003,1034,-42.68,9,15,0,9015
SACM,4,5,-0.000784722,1986,1987,282,34,35,1003,1034,-67.8,15,58,0,15058
SACM,5,3,-0.000473032,1986,1987,285,34,35,1003,1034,-40.87,9,2,0,9002
SACM,5,4,-0.000285764,1986,1987,286,34,35,1003,1034,-24.69,15,33,0,15033
SACM,5,5,-0.000330093,1986,1987,288,34,35,1003,1034,-28.52,15,33,0,15033
SACM,4,10,-0.00015787,1986,1987,292,34,35,1003,1034,-13.64,9,2,0,9002
SACM,8,3,-0.000179861,1986,1987,293,34,35,1003,1034,-15.54,9,2,0,9002
SACM,3,8,-6.11E-05,1986,1987,295,34,35,1003,1034,-5.28,9,2,0,9002
SACM,8,3,-0.000334028,1986,1987,296,34,35,1003,1034,-28.86,9,2,0,9002
SACM,3,8,-0.000597106,1986,1987,298,34,35,1003,1034,-51.59,9,2,0,9002
SACM,7,3,-0.000892824,1986,1987,300,34,35,1003,1034,-77.14,9,2,0,9002
SACM,9,3,-0.000203472,1986,1987,224,35,36,1034,1064,-17.58,9,15,0,9015
SACM,3,10,-0.000558102,1986,1987,229,35,36,1034,1064,-48.22,15,58,0,15058
SACM,3,9,-0.000575926,1986,1987,230,35,36,1034,1064,-49.76,9,15,0,9015
SACM,7,4,-0.000410764,1986,1987,231,35,36,1034,1064,-35.49,15,58,0,15058
SACM,3,3,-8.78E-05,1986,1987,232,35,36,1034,1064,-7.59,15,58,0,15058
SACM,7,7,-0.000734606,1986,1987,233,35,36,1034,1064,-63.47,9,2,0,9002
SACM,8,7,-0.000718403,1986,1987,234,35,36,1034,1064,-62.07,15,33,0,15033
SACM,4,3,-0.000707176,1986,1987,235,35,36,1034,1064,-61.1,15,33,0,15033
SACM,4,4,-0.000207523,1986,1987,236,35,36,1034,1064,-17.93,15,58,0,15058
SACM,4,5,-0.000568403,1986,1987,241,35,36,1034,1064,-49.11,15,33,0,15033
SACM,5,3,-0.000233796,1986,1987,242,35,36,1034,1064,-20.2,15,33,0,15033
SACM,5,4,-0.001203704,1986,1987,243,35,36,1034,1064,-104,9,2,0,9002
SACM,5,5,-0.001435185,1986,1987,245,35,36,1034,1064,-124,15,33,0,15033
SACM,4,10,-0.000643056,1986,1987,246,35,36,1034,1064,-55.56,9,2,0,9002
SACM,8,3,-0.000354514,1986,1987,248,35,36,1034,1064,-30.63,9,2,0,9002
SACM,3,8,-0.000139468,1986,1987,251,35,36,1034,1064,-12.05,9,2,0,9002
SACM,7,3,-0.000497917,1986,1987,253,35,36,1034,1064,-43.02,9,2,0,9002
SACM,8,4,-0.000198843,1986,1987,254,35,36,1034,1064,-17.18,9,2,0,9002
SACM,3,4,-0.000214005,1986,1987,259,35,36,1034,1064,-18.49,9,2,0,9002
SACM,7,8,-2.00E-05,1986,1987,263,35,36,1034,1064,-1.73,9,15,0,9015
SACM,7,9,-0.000162384,1986,1987,266,35,36,1034,1064,-14.03,15,58,0,15058
SACM,9,4,-0.000405556,1986,1987,267,35,36,1034,1064,-35.04,9,15,0,9015
SACM,8,8,-0.000371528,1986,1987,268,35,36,1034,1064,-32.1,15,58,0,15058
SACM,8,9,-0.000200347,1986,1987,270,35,36,1034,1064,-17.31,9,15,0,9015
SACM,3,5,-0.000330556,1986,1987,275,35,36,1034,1064,-28.56,15,58,0,15058
SACM,8,7,-0.000481134,1986,1987,276,35,36,1034,1064,-41.57,15,58,0,15058
SACM,4,3,-0.000541782,1986,1987,279,35,36,1034,1064,-46.81,9,15,0,9015
SACM,4,4,-0.00048287,1986,1987,280,35,36,1034,1064,-41.72,9,15,0,9015
SACM,4,5,-0.000263194,1986,1987,282,35,36,1034,1064,-22.74,15,58,0,15058
SACM,5,3,-0.000842361,1986,1987,285,35,36,1034,1064,-72.78,9,2,0,9002
SACM,5,4,-0.000392014,1986,1987,286,35,36,1034,1064,-33.87,15,33,0,15033
SACM,5,5,-0.000445949,1986,1987,288,35,36,1034,1064,-38.53,15,33,0,15033
SACM,4,10,-0.000429167,1986,1987,292,35,36,1034,1064,-37.08,9,2,0,9002
SACM,8,3,-0.000279398,1986,1987,293,35,36,1034,1064,-24.14,9,2,0,9002
SACM,3,8,-0.000195023,1986,1987,295,35,36,1034,1064,-16.85,9,2,0,9002
SACM,8,3,-0.00032963,1986,1987,296,35,36,1034,1064,-28.48,9,2,0,9002
SACM,3,8,-0.000528588,1986,1987,298,35,36,1034,1064,-45.67,9,2,0,9002
SACM,7,3,-0.000925347,1986,1987,300,35,36,1034,1064,-79.95,9,2,0,9002
SACM,9,3,-0.000225694,1986,1987,224,36,37,1064,1095,-19.5,9,15,0,9015
SACM,3,10,-0.000493287,1986,1987,229,36,37,1064,1095,-42.62,15,58,0,15058
SACM,3,9,-0.00018206,1986,1987,230,36,37,1064,1095,-15.73,9,15,0,9015
SACM,7,4,-0.000196412,1986,1987,231,36,37,1064,1095,-16.97,15,58,0,15058
SACM,3,3,-0.000368056,1986,1987,232,36,37,1064,1095,-31.8,15,58,0,15058
SACM,7,7,-0.000458102,1986,1987,233,36,37,1064,1095,-39.58,9,2,0,9002
SACM,8,7,-0.000264583,1986,1987,234,36,37,1064,1095,-22.86,15,33,0,15033
SACM,4,3,-0.000212731,1986,1987,235,36,37,1064,1095,-18.38,15,33,0,15033
SACM,4,4,-0.000604745,1986,1987,236,36,37,1064,1095,-52.25,15,58,0,15058
SACM,4,5,-0.000697685,1986,1987,241,36,37,1064,1095,-60.28,15,33,0,15033
SACM,5,3,-0.000580093,1986,1987,242,36,37,1064,1095,-50.12,15,33,0,15033
SACM,5,4,-0.000245139,1986,1987,243,36,37,1064,1095,-21.18,9,2,0,9002
SACM,5,5,-0.000318634,1986,1987,245,36,37,1064,1095,-27.53,15,33,0,15033
SACM,4,10,-0.000236921,1986,1987,246,36,37,1064,1095,-20.47,9,2,0,9002
SACM,8,3,-0.000148495,1986,1987,248,36,37,1064,1095,-12.83,9,2,0,9002
SACM,3,8,-8.66E-05,1986,1987,251,36,37,1064,1095,-7.48,9,2,0,9002
SACM,7,3,-0.000204167,1986,1987,253,36,37,1064,1095,-17.64,9,2,0,9002
SACM,8,4,-0.000110648,1986,1987,254,36,37,1064,1095,-9.56,9,2,0,9002
SACM,3,4,-0.000572454,1986,1987,259,36,37,1064,1095,-49.46,9,2,0,9002
SACM,7,8,-0.000219792,1986,1987,263,36,37,1064,1095,-18.99,9,15,0,9015
SACM,7,9,-0.00100463,1986,1987,266,36,37,1064,1095,-86.8,15,58,0,15058
SACM,9,4,-0.000388542,1986,1987,267,36,37,1064,1095,-33.57,9,15,0,9015
SACM,8,8,-0.000642824,1986,1987,268,36,37,1064,1095,-55.54,15,58,0,15058
SACM,8,9,-0.000635648,1986,1987,270,36,37,1064,1095,-54.92,9,15,0,9015
SACM,3,5,-0.000237847,1986,1987,275,36,37,1064,1095,-20.55,15,58,0,15058
SACM,8,7,-0.000734722,1986,1987,276,36,37,1064,1095,-63.48,9,2,0,9002
SACM,4,3,-0.000404167,1986,1987,279,36,37,1064,1095,-34.92,9,2,0,9002
SACM,4,4,-0.000376157,1986,1987,280,36,37,1064,1095,-32.5,9,2,0,9002
SACM,4,5,-0.000350694,1986,1987,282,36,37,1064,1095,-30.3,9,2,0,9002
SACM,5,3,-0.000689005,1986,1987,285,36,37,1064,1095,-59.53,9,2,0,9002
SACM,5,4,-0.00041794,1986,1987,286,36,37,1064,1095,-36.11,9,2,0,9002
SACM,5,5,-0.000174074,1986,1987,288,36,37,1064,1095,-15.04,9,2,0,9002
SACM,4,10,-0.000440278,1986,1987,292,36,37,1064,1095,-38.04,9,2,0,9002
SACM,8,3,-0.000308218,1986,1987,293,36,37,1064,1095,-26.63,9,2,0,9002
SACM,3,8,-0.000924421,1986,1987,295,36,37,1064,1095,-79.87,9,2,0,9002
SACM,8,3,-0.000297801,1986,1987,296,36,37,1064,1095,-25.73,9,2,0,9002
SACM,3,8,-0.000731944,1986,1987,298,36,37,1064,1095,-63.24,9,2,0,9002
SACM,7,3,-0.000372454,1986,1987,300,36,37,1064,1095,-32.18,9,2,0,9002
