DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE,UrbanClay
REDPDA-EDO,508824.8,2164495,-0.02125,2005,2014,4377,253,361,7665,10950,-1835.616,15,11,Atenco,15011,0
REDPDA-EDO,505650.0,2161758,-0.02775,2005,2014,4378,253,361,7665,10950,-2397.260,15,11,Atenco,15011,0
REDPDA-EDO,509292.4,2161760,-0.00761,2005,2014,4379,253,361,7665,10950,-657.534,15,11,Atenco,15011,0
REDPDA-EDO,509584.3,2160776,-0.00704,2005,2014,4380,253,361,7665,10950,-608.219,15,11,Atenco,15011,0
REDPDA-EDO,510021.3,2160992,-0.01037,2005,2014,4381,253,361,7665,10950,-895.890,15,11,Atenco,15011,0
REDPDA-EDO,506435.9,2164064,-0.01161,2005,2014,4382,253,361,7665,10950,-1002.740,15,11,Atenco,15011,0
REDPDA-EDO,507835.0,2162681,-0.00190,2005,2014,4383,253,361,7665,10950,-164.384,15,11,Atenco,15011,0
REDPDA-EDO,505067.5,2160744,-0.02341,2005,2014,4384,253,361,7665,10950,-2022.444,15,11,Atenco,15011,0
REDPDA-EDO,509000.5,2162682,-0.01891,2005,2014,4385,253,361,7665,10950,-1633.414,15,11,Atenco,15011,1
REDPDA-EDO,473890.2,2163159,-0.00314,2005,2014,4386,253,361,7665,10950,-271.726,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,473890.2,2163190,-0.00334,2005,2014,4387,253,361,7665,10950,-288.321,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,474849.1,2161314,-0.01736,2005,2014,4388,253,361,7665,10950,-1500.000,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,471970.4,2165222,-0.00063,2005,2014,4389,253,361,7665,10950,-54.795,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,473279.0,2163621,-0.00009,2005,2014,4390,253,361,7665,10950,-7.858,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,472929.5,2163683,-0.00008,2005,2014,4391,253,361,7665,10950,-7.126,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,473106.6,2165220,-0.00058,2005,2014,4392,253,361,7665,10950,-50.000,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,474531.0,2163005,-0.00008,2005,2014,4393,253,361,7665,10950,-7.027,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,473685.8,2162852,-0.00015,2005,2014,4394,253,361,7665,10950,-13.214,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,472378.1,2165159,-0.00334,2005,2014,4395,253,361,7665,10950,-288.773,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,476223.6,2165000,-0.00651,2005,2014,4396,253,361,7665,10950,-562.192,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,474559.7,2162697,-0.00020,2005,2014,4397,253,361,7665,10950,-17.370,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,472869.1,2162300,-0.00072,2005,2014,4398,253,361,7665,10950,-62.321,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,491165.9,2157917,-0.00006,2005,2014,4399,253,361,7665,10950,-5.614,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,474910.0,2163127,-0.00072,2005,2014,4400,253,361,7665,10950,-61.816,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,473747.9,2165465,-0.00800,2005,2014,4401,253,361,7665,10950,-691.200,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,518652.1,2127651,-0.00116,2005,2014,4402,253,361,7665,10950,-100.630,15,25,Chalco,15025,0
REDPDA-EDO,519236.3,2127344,-0.00073,2005,2014,4403,253,361,7665,10950,-63.014,15,25,Chalco,15025,0
REDPDA-EDO,511412.0,2127491,-0.00082,2005,2014,4404,253,361,7665,10950,-71.233,15,25,Chalco,15025,0
REDPDA-EDO,507559.7,2124323,-0.00313,2005,2014,4405,253,361,7665,10950,-270.677,15,25,Chalco,15025,0
REDPDA-EDO,510243.6,2128627,-0.00008,2005,2014,4406,253,361,7665,10950,-7.200,15,25,Chalco,15025,0
REDPDA-EDO,510155.9,2128843,-0.00025,2005,2014,4407,253,361,7665,10950,-21.600,15,25,Chalco,15025,0
REDPDA-EDO,511264.4,2130196,-0.00038,2005,2014,4408,253,361,7665,10950,-32.400,15,25,Chalco,15025,0
REDPDA-EDO,513188.5,2133578,-0.01056,2005,2014,4409,253,361,7665,10950,-912.329,15,25,Chalco,15025,0
REDPDA-EDO,519381.4,2128112,-0.00190,2005,2014,4410,253,361,7665,10950,-164.384,15,25,Chalco,15025,0
REDPDA-EDO,510126.0,2130195,-0.00012,2005,2014,4411,253,361,7665,10950,-10.214,15,25,Chalco,15025,1
REDPDA-EDO,510155.2,2130195,-0.00438,2005,2014,4412,253,361,7665,10950,-378.740,15,25,Chalco,15025,1
REDPDA-EDO,511061.0,2128566,-0.00285,2005,2014,4413,253,361,7665,10950,-246.575,15,25,Chalco,15025,0
REDPDA-EDO,511031.8,2128566,-0.00092,2005,2014,4414,253,361,7665,10950,-79.200,15,25,Chalco,15025,0
REDPDA-EDO,511002.6,2128566,-0.00571,2005,2014,4415,253,361,7665,10950,-493.151,15,25,Chalco,15025,0
REDPDA-EDO,513781.5,2121192,-0.00290,2005,2014,4417,253,361,7665,10950,-250.775,15,83,Temamatla,15083,0
REDPDA-EDO,516343.5,2130107,-0.00989,2005,2014,4420,253,361,7665,10950,-854.795,15,25,Chalco,15025,0
REDPDA-EDO,513781.5,2121192,-0.00138,2005,2014,4422,253,361,7665,10950,-119.105,15,83,Temamatla,15083,0
REDPDA-EDO,506535.2,2131177,-0.04122,2005,2014,4425,253,361,7665,10950,-3561.644,15,122,Valle de Chalco Solidaridad,15122,1
REDPDA-EDO,506389.3,2131238,-0.02537,2005,2014,4426,253,361,7665,10950,-2191.781,15,122,Valle de Chalco Solidaridad,15122,1
REDPDA-EDO,506243.3,2131330,-0.00400,2005,2014,4427,253,361,7665,10950,-345.205,15,122,Valle de Chalco Solidaridad,15122,1
REDPDA-EDO,512399.5,2135052,-0.01012,2005,2014,4428,253,361,7665,10950,-873.973,15,39,Ixtapaluca,15039,0
REDPDA-EDO,509424.0,2132961,-0.05000,2005,2014,4429,253,361,7665,10950,-4320.000,15,39,Ixtapaluca,15039,1
REDPDA-EDO,511353.6,2127491,-0.01110,2005,2014,4430,253,361,7665,10950,-958.904,15,25,Chalco,15025,0
REDPDA-EDO,514329.5,2129921,-0.00571,2005,2014,4431,253,361,7665,10950,-493.151,15,25,Chalco,15025,0
