ROW,COLUMN,CondFact,Station
76,21,609.1423141,26458
76,27,560.1843673,0
76,32,302.8450475,0
76,33,541.2696893,0
76,34,541.8204842,0
76,35,516.5414637,0
76,45,412.0354215,0
76,46,973.6378655,0
76,137,30.04408291,0
76,138,542.6825556,0
76,139,481.6822503,0
77,18,482.2830038,26458
77,19,68.57723903,26458
77,20,162.8154241,26458
77,21,396.1270047,26458
77,31,153.717109,0
77,32,544.6779909,0
77,43,260.8609471,0
77,44,624.3557225,0
77,45,576.6743351,0
77,134,701.1041339,0
77,135,526.8246246,0
77,136,577.1473383,0
77,137,557.4431471,0
77,148,264.5048683,0
77,149,400.5241379,0
78,17,367.8193157,26458
78,18,617.8493394,26458
78,20,633.5104342,26458
78,31,53.88127787,0
78,42,418.8777195,0
78,43,352.9079481,0
78,122,35.84182811,0
78,123,519.3384393,0
78,124,563.0731361,0
78,125,540.3297603,0
78,127,218.1867219,0
78,128,296.0792379,0
78,129,587.7022462,0
78,130,544.7044099,0
78,131,629.9036252,0
78,132,542.6086767,0
78,133,619.2379422,0
78,134,16.15211811,0
78,138,195.2749515,0
78,139,576.7585757,0
78,144,280.0129694,0
78,145,504.9975639,0
78,146,120.6659318,0
78,148,550.8679829,0
79,16,109.3960243,26458
79,17,310.4486323,26458
79,19,150.6331352,26458
79,20,434.430644,26458
79,40,230.3207213,0
79,41,548.146923,0
79,42,280.8352014,0
79,44,667.6608375,0
79,118,893.6032356,0
79,119,502.0446837,0
79,120,506.4292025,0
79,121,529.2128781,0
79,122,500.2251923,0
79,125,47.7815664,0
79,126,778.6085345,0
79,127,356.7421031,0
79,128,253.593484,0
79,129,200.9698462,0
79,130,441.0211089,0
79,131,511.8566065,0
79,132,516.1172292,0
79,133,529.4623916,0
79,134,508.0220715,0
79,135,551.4758836,0
79,136,536.34896,0
79,137,566.6900059,0
79,138,373.5706197,0
79,140,526.7421289,0
79,141,510.0116836,0
79,142,519.0074519,0
79,143,526.6299879,0
79,144,253.4121976,0
79,146,416.1660387,0
79,147,518.5778756,0
79,148,197.5245169,0
80,19,594.3237228,26458
80,39,411.7789248,0
80,40,531.1895587,0
80,43,684.8463419,0
80,44,100.5670131,0
80,108,183.1636583,0
80,109,298.1640473,0
80,127,134.3595495,0
80,128,638.9607901,0
80,129,354.2219687,0
80,130,91.72900238,0
80,131,29.78098547,0
81,18,349.9654551,26458
81,19,303.9290714,26458
81,38,73.98100818,0
81,39,279.1534149,0
81,42,633.8113576,0
81,43,336.0313687,0
81,107,738.1987034,0
81,108,734.9469329,0
81,125,265.6635662,0
81,126,541.2261548,0
81,127,468.1797191,0
81,146,642.3441765,0
81,147,79.21404828,0
82,38,540.1897823,0
82,39,578.4266187,0
82,40,637.0348322,0
82,41,526.8980053,0
82,42,654.0443936,0
82,123,562.4960441,0
82,124,540.6362419,0
82,125,328.4076758,0
82,142,237.1102789,0
82,143,529.0713215,0
82,144,589.5302852,0
82,145,548.8735384,0
82,146,121.0047696,0
83,36,303.0965182,0
83,37,605.2556691,0
83,38,75.08077134,0
83,41,307.482281,0
83,42,355.4484873,0
83,120,101.6306626,0
83,121,642.866916,0
83,122,532.7689691,0
83,128,599.3931523,0
83,129,146.0371919,0
83,140,302.2834259,0
83,141,599.6037341,0
83,142,408.4419434,0
84,36,585.1771295,0
84,39,95.83416473,26438
84,40,718.1919645,26438
84,41,390.0400617,26438
84,120,675.0748427,0
84,127,422.2004998,0
84,128,208.012449,0
84,138,100.4713532,0
84,139,642.3413461,0
84,140,243.6687998,0
85,34,344.3414582,0
85,35,579.6755765,0
85,36,69.95219915,0
85,39,145.0524983,26438
85,40,503.8610883,26438
85,123,523.2513344,0
85,124,432.3331235,0
85,125,359.0980941,0
85,126,474.1786388,0
85,127,443.8052805,0
85,136,390.9610088,0
85,137,587.9172005,0
85,138,523.5939233,0
85,141,545.3401829,0
85,142,523.9738054,0
85,143,170.719589,0
86,31,360.0139311,0
86,32,787.5489693,0
86,33,592.3282272,0
86,34,273.1900894,0
86,39,269.7567097,26438
86,40,433.761588,26438
86,58,189.5424517,0
86,59,521.8566655,0
86,60,486.9636724,0
86,124,111.0449026,0
86,125,220.49092,0
86,126,135.8920436,0
86,131,247.4827973,0
86,132,295.9810366,0
86,133,544.4372147,0
86,134,573.6828727,0
86,135,601.794922,0
86,136,277.2646354,0
86,139,99.88867609,0
86,140,835.8748884,0
86,141,43.87288502,0
86,148,249.330627,0
87,31,738.8709106,0
87,32,235.5573985,0
87,39,594.9672793,26438
87,57,141.0917526,0
87,58,546.8523192,0
87,60,43.0752571,0
87,61,526.4968329,0
87,126,180.3734007,0
87,127,335.3403777,0
87,129,82.95489914,0
87,130,720.182426,0
87,131,360.0623996,0
87,132,328.8702896,0
87,133,46.17863552,0
87,134,14.15286542,0
87,135,601.892183,0
87,136,557.9877171,0
87,137,662.749368,0
87,138,582.4476324,0
87,139,787.0907415,0
87,141,297.9891789,0
87,142,548.3527167,0
87,143,514.8769164,0
87,144,562.8488134,0
87,145,556.210004,0
87,146,581.2257871,0
87,147,542.7822019,0
87,148,261.9760006,0
87,149,528.5923006,0
87,150,545.3805937,0
87,151,543.6526688,0
87,152,164.3877693,0
88,30,33.60537478,0
88,31,530.2628456,0
88,39,766.3099312,26438
88,40,298.1678938,26438
88,55,125.0022179,26514
88,56,571.6038507,26514
88,57,981.5847513,26514
88,126,1027.057416,0
88,127,585.8780861,0
88,128,598.9409563,0
88,129,811.4968275,0
88,130,682.7428994,0
88,131,1090.710037,0
88,132,769.204792,0
88,133,526.3783759,0
88,134,611.5231262,0
88,135,67.72360632,0
88,136,151.8748839,0
88,137,411.491046,0
88,138,47.5827691,0
88,140,452.24579,0
88,141,698.9252768,0
89,29,324.7559725,0
89,30,643.9927777,0
89,39,620.5996458,26438
89,40,532.3123706,26438
89,54,360.9784212,26514
89,55,466.7700445,26514
89,57,594.8504467,26514
89,122,1038.830836,0
89,123,1110.578369,0
89,124,517.1521985,0
89,125,640.7156759,0
89,126,76.59473875,0
89,132,390.3828142,0
89,133,568.9782291,0
89,134,538.8836442,0
89,135,552.8840744,0
89,136,403.9464598,0
89,137,344.1431538,0
89,138,529.9089444,0
89,139,680.1565144,0
89,140,260.1375026,0
90,28,49.80665304,0
90,29,558.4736079,0
90,39,590.8577689,26438
90,40,561.3255234,26438
90,54,623.0198332,26514
90,56,276.3098521,26514
90,57,586.9016593,26514
90,132,194.4162724,0
91,27,448.1415696,0
91,28,572.1531282,0
91,38,164.8012235,26438
91,39,482.3529627,26438
91,40,673.6171279,26438
91,51,600.2277039,26514
91,52,550.6595347,26514
91,53,833.3730138,26514
91,54,312.4322152,26514
91,55,475.4793565,26514
91,56,367.9050757,26514
91,126,535.6318984,0
91,127,61.35416762,0
91,128,136.8678194,0
91,129,82.24927604,0
91,130,586.3037875,0
91,131,543.0539605,0
91,132,335.9344608,0
91,133,523.1797813,0
91,134,555.8578262,0
91,135,527.2152298,0
91,136,528.6168671,0
91,137,531.0064504,0
91,138,92.08080517,0
92,24,466.2317104,0
92,25,535.4576076,0
92,26,519.0582915,0
92,27,186.8306069,0
92,38,613.4138866,26438
92,39,141.7569749,26438
92,40,950.593015,26438
92,49,121.5055239,26514
92,50,580.5278316,26514
92,51,245.5968018,26514
92,53,274.0602262,26514
92,54,931.8673185,26514
92,55,198.8767824,26514
92,68,162.1545685,0
92,126,253.0997211,0
92,127,500.8154448,0
92,128,374.9814459,0
92,129,487.4092681,0
93,24,647.1582173,0
93,36,254.7343976,26438
93,37,520.5224836,26438
93,38,460.6953347,26438
93,39,550.448441,26438
93,40,560.9986118,26438
93,49,217.3873894,26514
93,52,50.0850979,26514
93,53,780.9635326,26514
93,54,403.131576,26514
93,67,84.60813526,0
93,68,662.9142585,0
93,69,47.28869299,0
93,70,196.967855,0
93,79,503.5664943,0
94,23,91.18823938,0
94,24,895.5400368,0
94,35,357.2662192,26438
94,36,334.5564682,26438
94,38,430.2632398,26438
94,39,315.5034984,26438
94,40,629.2935272,26438
94,52,686.7632836,26514
94,53,578.9482525,26514
94,64,294.6508382,0
94,65,533.1766762,0
94,66,527.2394101,0
94,67,462.7967053,0
94,68,1005.021892,0
94,69,434.5559901,0
94,74,655.9928274,0
94,75,20.55757114,0
94,79,512.5113472,0
94,128,412.7320798,0
94,136,426.8930154,0
94,137,561.1945114,0
94,138,521.1215941,0
94,139,541.798114,0
94,140,522.4740288,0
94,141,101.3465421,0
95,21,760.3113301,0
95,22,657.610149,0
95,23,699.9268396,0
95,24,442.3824276,0
95,35,622.2813384,26438
95,37,257.7601213,26438
95,38,385.8759972,26438
95,40,1127.045846,26438
95,51,573.8717712,26514
95,52,214.0989841,26514
95,53,332.617311,26514
95,63,245.2135654,0
95,64,484.7066748,0
95,68,632.9548195,0
95,69,813.1358826,0
95,70,448.2448358,0
95,75,714.0281714,0
95,76,525.2674433,0
95,79,523.3721492,0
95,126,325.2337779,0
95,127,561.5988213,0
95,128,765.2256075,0
95,131,366.5071016,0
95,132,531.5290188,0
95,133,505.6551027,0
95,134,531.8420712,0
95,135,559.4359151,0
95,136,144.4476247,0
95,150,467.1217145,0
96,26,142.0540165,26438
96,27,273.0725649,26438
96,35,224.8492593,26438
96,37,574.150065,26438
96,39,234.0894223,26438
96,40,332.9984786,26438
96,41,627.6817361,26438
96,50,361.5028124,26514
96,51,198.8931247,26514
96,63,691.7504139,0
96,64,546.9520965,0
96,67,139.1258599,0
96,68,434.5518216,0
96,69,389.8018867,0
96,70,778.444022,0
96,71,137.1584524,0
96,76,235.8751314,0
96,77,314.5294603,0
96,79,556.8900175,0
96,128,399.5637979,0
96,129,516.5668066,0
96,130,814.1773838,0
96,131,318.3489767,0
96,146,591.9172028,0
96,147,460.2249755,0
96,148,685.7439322,0
96,149,646.0476365,0
96,150,313.4219841,0
96,151,430.0354023,0
97,27,261.2711094,26438
97,28,662.2480666,26438
97,34,33.67711109,26438
97,35,250.9233513,26438
97,36,111.7266928,26438
97,37,651.6987091,26438
97,39,40.95513442,26438
97,40,290.7371525,26438
97,41,113.8928283,26438
97,42,561.4444035,26438
97,49,85.81140773,26514
97,50,591.0829806,26514
97,63,577.7202793,0
97,64,507.8084983,0
97,67,683.0187082,0
97,69,86.97483801,0
97,70,645.0081766,0
97,71,631.9695746,0
97,76,523.8046999,0
97,77,96.46486572,0
97,79,518.5803717,0
97,130,93.22532824,0
97,131,45.90737438,0
97,142,348.1736077,0
97,143,525.2960378,0
97,144,531.4691249,0
97,145,515.9916369,0
97,146,83.10309692,0
97,147,80.51993786,0
97,157,22.78039192,0
97,158,69.11808668,0
98,28,95.18783608,26438
98,29,549.262587,26438
98,30,569.7195444,26438
98,31,594.4175433,26438
98,32,555.1310742,26438
98,33,765.4078356,26438
98,34,1088.119412,26438
98,35,1242.284844,26438
98,36,1358.159388,26438
98,41,485.8623534,26438
98,42,549.4845744,26438
98,49,351.2397064,26514
98,50,220.9809667,26514
98,61,37.21325546,0
98,62,695.3084517,0
98,63,82.21061795,0
98,64,518.3245138,0
98,65,160.1031172,0
98,66,27.34622244,0
98,67,615.2051156,0
98,69,559.5789314,0
98,71,331.1849638,0
98,75,61.06570607,0
98,76,455.7280011,0
98,79,564.9351833,0
98,128,546.5766655,0
98,139,226.2512547,0
98,140,688.6901688,0
98,141,524.1490819,0
98,142,330.7940169,0
98,156,34.76513494,0
98,157,679.1226391,0
99,33,391.7877496,26438
99,34,832.1245457,26438
99,35,305.0333858,26438
99,36,346.5566383,26438
99,49,533.7809783,26514
99,61,403.1219731,0
99,64,151.8514655,0
99,65,451.0417647,0
99,66,696.4734047,0
99,69,514.8910308,0
99,79,531.8570254,0
99,128,259.582057,0
99,129,572.5164848,0
99,136,107.450941,0
99,137,544.268913,0
99,138,601.9502903,0
99,139,327.8570925,0
99,156,537.8543626,0
100,27,107.5726453,26438
100,32,491.1937929,26438
100,33,250.5020936,26438
100,35,454.5186115,26438
100,36,95.27487494,26438
100,49,526.232828,26514
100,65,910.565588,0
100,66,691.9722013,0
100,67,139.4165534,0
100,69,506.478562,0
100,79,629.1279697,0
100,129,82.63587503,0
100,130,820.4941734,0
100,133,581.4073719,0
100,134,579.0439022,0
100,135,607.4850533,0
100,136,464.9983923,0
100,137,94.86886988,0
100,153,202.745636,0
100,154,536.3908109,0
100,155,795.4744117,0
100,156,472.7857187,0
101,27,371.8618315,26438
101,28,565.8200236,26438
101,29,558.0363158,26438
101,30,569.3427779,26438
101,31,527.0009408,26438
101,32,258.9848739,26438
101,36,90.47724839,26438
101,46,407.9519912,26514
101,47,150.3804185,26514
101,49,558.5173598,26514
101,64,474.7857894,0
101,65,705.772072,0
101,66,263.5616885,0
101,67,523.660311,0
101,68,255.9952609,0
101,69,587.4494709,0
101,79,28.40225008,0
101,80,616.8482964,0
101,94,507.2904534,0
101,95,508.462011,0
101,96,304.8819586,0
101,130,588.0339617,0
101,131,886.5307256,0
101,132,609.3687084,0
101,133,14.12562642,0
101,143,588.6875936,0
101,144,598.1935107,0
101,145,72.91027133,0
101,151,477.0423909,0
101,152,510.9474238,0
101,153,360.6274481,0
101,155,80.29687385,0
101,156,771.1341409,0
101,157,270.1875793,0
102,44,377.6718392,26514
102,45,563.9826228,26514
102,46,218.6807474,26514
102,47,411.5622169,26514
102,48,630.4350352,26514
102,49,1213.248867,26514
102,63,119.4398371,0
102,64,573.0592748,0
102,65,541.7384252,0
102,67,193.9229937,0
102,68,358.1849344,0
102,69,604.8137492,0
102,80,902.7090528,0
102,91,1135.525303,0
102,92,1066.897168,0
102,93,105.6284634,0
102,96,304.2035488,0
102,97,532.4543004,0
102,106,410.7402708,0
102,107,517.6604904,0
102,108,356.021823,0
102,131,376.2041706,0
102,132,415.2487145,0
102,135,170.0016457,0
102,136,18.95171654,0
102,142,814.2691157,0
102,143,686.224717,0
102,144,508.6242997,0
102,145,549.3304683,0
102,146,698.990467,0
102,147,533.1164962,0
102,148,546.2859718,0
102,149,511.1746538,0
102,150,567.1448836,0
102,151,225.0876483,0
102,157,332.6369159,0
102,158,551.233572,0
102,159,742.3640258,0
102,160,649.261307,0
102,161,67.65102514,0
103,43,276.5116894,26514
103,44,236.6765037,26514
103,49,556.3178686,26514
103,63,590.4917031,0
103,65,821.034131,0
103,67,185.1785227,0
103,68,403.6475577,0
103,69,516.1263363,0
103,70,109.8073598,0
103,80,1162.595104,0
103,81,39.55573349,0
103,90,517.4873574,0
103,91,662.566995,0
103,92,22.58014688,0
103,93,599.6400226,0
103,94,522.5647161,0
103,97,80.1337497,0
103,98,767.9918182,0
103,99,524.4356991,0
103,100,504.0019145,0
103,101,507.9051725,0
103,102,531.9190613,0
103,103,507.1301994,0
103,104,500.1620371,0
103,105,590.1988426,0
103,106,108.3620202,0
103,108,378.6954067,0
103,109,532.3019857,0
103,132,211.1366064,0
103,133,524.1821442,0
103,134,683.1011521,0
103,135,955.6409164,0
103,136,861.6480558,0
103,137,645.8174418,0
103,138,540.5030447,0
103,139,511.1817411,0
103,140,517.7172871,0
103,141,535.1009269,0
103,142,61.51993772,0
103,146,590.6285384,0
103,161,612.1022641,0
103,162,176.4774654,0
104,48,280.6403618,26514
104,49,249.6249086,26514
104,62,557.4745846,0
104,63,349.994716,0
104,64,661.7234086,0
104,65,123.3982863,0
104,68,664.806228,0
104,69,275.980699,0
104,70,547.1832604,0
104,75,191.5552098,0
104,77,445.4702412,0
104,78,540.0928025,0
104,79,647.4842032,0
104,80,740.0273864,0
104,85,36.35010954,0
104,86,502.3937234,0
104,89,590.5467353,0
104,90,724.8999393,0
104,91,568.6050526,0
104,94,533.0912904,0
104,98,568.8105858,0
104,109,226.1683417,0
104,118,515.7296742,0
104,119,303.2114687,0
104,122,39.20309403,0
104,136,234.3629327,0
104,137,510.0645661,0
104,146,81.00950798,0
104,147,654.9080533,0
104,155,319.512353,0
104,156,26.09335533,0
104,162,464.1225155,0
104,163,539.2842404,0
104,164,358.5472655,0
105,48,595.0824724,26514
105,53,642.8867889,0
105,54,579.849671,0
105,55,541.0135732,0
105,56,540.863487,0
105,60,604.7827655,0
105,61,566.8283799,0
105,62,156.3404927,0
105,64,577.8227026,0
105,69,544.8755519,0
105,70,525.6207626,0
105,74,52.42099239,0
105,75,341.3339094,0
105,76,562.5748136,0
105,77,133.0087806,0
105,80,505.1782242,0
105,87,1072.980666,0
105,88,673.3552217,0
105,89,882.6038355,0
105,90,414.2798122,0
105,91,387.4336884,0
105,92,301.9873857,0
105,94,617.7158844,0
105,98,536.4118111,0
105,119,211.0751588,0
105,120,526.7548982,0
105,121,600.5636259,0
105,122,599.0971373,0
105,123,471.0017956,0
105,137,548.3497111,0
105,138,396.3491557,0
105,147,52.31597455,0
105,148,546.4209087,0
105,149,544.1571564,0
105,150,516.9439366,0
105,151,563.7499037,0
105,152,446.26907,0
105,153,585.8900375,0
105,154,546.2331894,0
105,155,714.16189,0
105,156,485.3661177,0
105,164,79.3743111,0
106,48,560.3495136,26514
106,51,207.4657303,0
106,52,678.481737,0
106,53,31.45585454,0
106,56,187.7246561,0
106,57,610.9476577,0
106,58,625.487391,0
106,59,835.5204875,0
106,60,250.611424,0
106,64,372.9809978,0
106,65,236.1239929,0
106,69,541.8934823,0
106,70,402.6315733,0
106,71,152.3912005,0
106,80,475.6010622,0
106,86,262.2868564,0
106,87,318.1719715,0
106,88,278.5556698,0
106,89,182.0741169,0
106,90,538.3637092,0
106,92,540.364727,0
106,94,59.88870822,0
106,95,565.4222776,0
106,98,155.4004529,0
106,117,339.0941787,0
106,118,166.5140995,0
106,123,783.219696,0
106,124,107.6815824,0
106,138,554.6950544,0
106,139,653.6766596,0
106,140,302.505882,0
106,152,225.005811,0
106,156,143.0156101,0
106,157,557.4064653,0
106,158,526.8660125,0
106,159,570.0048213,0
106,160,228.0929068,0
107,47,597.6137124,26514
107,48,20.49432767,26514
107,50,17.94880516,0
107,51,589.4394357,0
107,58,519.3843039,0
107,60,544.2106123,0
107,65,527.107785,0
107,69,551.0093893,0
107,70,78.51671565,0
107,71,185.7481208,0
107,86,547.4930543,0
107,90,532.6412,0
107,92,519.31528,0
107,94,290.754191,0
107,95,477.0331911,0
107,118,562.0743138,0
107,123,527.3162563,0
107,124,498.3801967,0
107,125,598.104288,0
107,126,61.62297421,0
107,139,370.8153056,0
107,140,260.4860958,0
107,141,622.4849891,0
107,142,16.88772367,0
108,46,441.2245209,26514
108,47,337.5371482,26514
108,50,400.8933291,0
108,58,541.2137969,0
108,60,529.8828163,0
108,85,126.010664,0
108,86,863.4334243,0
108,89,134.0891407,0
108,90,409.406929,0
108,92,534.3010991,0
108,94,435.1040101,0
108,95,643.767153,0
108,118,717.5757606,0
108,123,189.8387758,0
108,124,790.8720789,0
108,126,518.9231143,0
108,127,599.1556593,0
108,128,322.9414654,0
109,44,159.7339707,26514
109,45,546.7040093,26514
109,46,429.7325014,26514
109,58,534.0939262,0
109,60,582.0634646,0
109,84,535.1455963,0
109,85,644.5828926,0
109,86,405.0007744,0
109,87,150.2101317,0
109,89,160.4831466,0
109,92,548.4569632,0
109,94,454.1524159,0
109,95,646.2695967,0
109,96,90.13401809,0
109,118,290.3940057,0
109,119,408.0304108,0
109,124,218.9337445,0
109,125,211.0956692,0
109,128,91.25740709,0
110,58,597.4246324,0
110,60,523.6271556,0
110,83,747.7374387,0
110,84,44.21052644,0
110,86,183.7594634,0
110,87,334.6822603,0
110,92,566.2201495,0
110,94,528.0171118,0
110,96,541.6557578,0
110,119,535.0675954,0
110,121,265.3726979,0
111,58,523.7360986,0
111,60,877.6998762,0
111,61,403.813254,0
111,82,682.4204846,0
111,86,523.9574185,0
111,92,450.1263361,0
111,93,199.1795853,0
111,95,622.9614176,0
111,96,564.8569736,0
111,119,1000.227301,0
111,120,1019.68072,0
111,121,293.7841728,0
112,57,329.9229223,0
112,58,258.090526,0
112,60,523.489315,0
112,81,870.5330755,0
112,82,222.7236421,0
112,86,209.8101038,0
112,87,318.3648564,0
112,93,605.5918435,0
112,95,473.1523433,0
112,96,607.5968597,0
112,119,571.1922883,0
112,125,256.619,0
113,57,573.3090207,0
113,59,386.8932855,0
113,60,250.8969813,0
113,80,371.7868613,0
113,81,749.4347078,0
113,87,518.5836907,0
113,91,140.3977453,0
113,92,658.8366077,0
113,93,557.6181375,0
113,95,76.76821863,0
113,96,1037.82882,0
113,119,604.8357953,0
114,56,586.1096759,0
114,57,126.2524103,0
114,59,499.9285541,0
114,60,106.9967994,0
114,79,251.7888687,0
114,80,579.9970365,0
114,81,518.6645277,0
114,86,21.12123738,0
114,87,527.8660646,0
114,91,625.623919,0
114,95,513.8702208,0
114,96,84.87208901,0
114,97,609.1789184,0
114,119,539.9874027,0
115,55,149.3272573,0
115,56,935.0154298,0
115,59,46.15724839,0
115,60,542.9960121,0
115,79,272.6028406,0
115,80,393.8012962,0
115,81,860.7336446,0
115,86,565.0561791,0
115,90,605.2806403,0
115,91,80.5191386,0
115,93,593.6453046,0
115,94,853.6128722,0
115,95,508.889843,0
115,97,533.0361484,0
115,98,132.3907383,0
115,119,460.6976531,0
115,120,382.4971845,0
116,55,193.8585532,0
116,56,345.5898435,0
116,60,538.4735944,0
116,79,306.7780762,0
116,80,406.844906,0
116,86,540.8819799,0
116,90,94.02004381,0
116,92,555.0350061,0
116,93,60.92014914,0
116,94,11.47812864,0
116,95,602.4663825,0
116,96,257.9016418,0
116,118,114.7539359,0
116,119,657.4147705,0
116,120,218.313521,0
117,55,541.4772168,0
117,60,556.8125445,0
117,78,274.433282,0
117,79,489.197542,0
117,86,60.36949746,0
117,92,534.43963,0
117,96,461.6824713,0
117,97,209.4660048,0
117,118,601.8097175,0
118,54,163.9404185,0
118,55,443.0733698,0
118,60,525.92779,0
118,78,60.35924401,0
118,92,507.3195355,0
118,97,13.32273699,0
119,53,332.6831099,0
119,54,480.4090514,0
119,60,836.0863775,0
119,92,344.1415319,0
120,51,277.6652969,0
120,52,616.7927107,0
120,53,457.5804036,0
120,60,543.2525517,0
121,51,658.5055641,0
121,60,833.877958,0
121,61,526.6555052,0
122,51,546.5577193,0
122,60,555.1366129,0
122,61,374.3861138,0
122,62,570.6391434,0
123,51,575.2209931,0
123,60,299.945167,0
123,62,134.4170069,0
123,63,98.80801314,0
124,51,228.1222861,0
124,52,310.7082627,0
125,52,589.5794331,0
126,52,311.2881778,0
126,53,590.6455401,0
126,54,357.38686,0
